DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
2025-01-07,2025-01-07,2025-01-07T09:00:00,2025-01-07T09:30:00,5337,910,6247
2025-01-07,2025-01-07,2025-01-07T09:30:00,2025-01-07T10:00:00,5371,952,6323
2025-01-07,2025-01-07,2025-01-07T10:00:00,2025-01-07T10:30:00,5330,988,6318
2025-01-07,2025-01-07,2025-01-07T10:30:00,2025-01-07T11:00:00,5258,1015,6273
2025-01-07,2025-01-07,2025-01-07T11:00:00,2025-01-07T11:30:00,5203,1004,6207
2025-01-07,2025-01-07,2025-01-07T11:30:00,2025-01-07T12:00:00,5245,1022,6267
2025-01-07,2025-01-07,2025-01-07T12:00:00,2025-01-07T12:30:00,5100,1071,6171
2025-01-07,2025-01-07,2025-01-07T12:30:00,2025-01-07T13:00:00,5070,1094,6164
2025-01-07,2025-01-07,2025-01-07T13:00:00,2025-01-07T13:30:00,5039,1104,6143
2025-01-07,2025-01-07,2025-01-07T13:30:00,2025-01-07T14:00:00,4964,1052,6016
2025-01-07,2025-01-07,2025-01-07T14:00:00,2025-01-07T14:30:00,4982,1067,6049
2025-01-07,2025-01-07,2025-01-07T14:30:00,2025-01-07T15:00:00,5025,1065,6090
2025-01-07,2025-01-07,2025-01-07T15:00:00,2025-01-07T15:30:00,5099,1069,6168
2025-01-07,2025-01-07,2025-01-07T15:30:00,2025-01-07T16:00:00,5200,1076,6276
2025-01-07,2025-01-07,2025-01-07T16:00:00,2025-01-07T16:30:00,5316,1068,6384
2025-01-07,2025-01-07,2025-01-07T16:30:00,2025-01-07T17:00:00,5533,1125,6658
2025-01-07,2025-01-07,2025-01-07T17:00:00,2025-01-07T17:30:00,5785,1204,6989
2025-01-07,2025-01-07,2025-01-07T17:30:00,2025-01-07T18:00:00,5890,1227,7117
2025-01-07,2025-01-07,2025-01-07T18:00:00,2025-01-07T18:30:00,5864,1186,7050
2025-01-07,2025-01-07,2025-01-07T18:30:00,2025-01-07T19:00:00,5786,1140,6926
2025-01-07,2025-01-07,2025-01-07T19:00:00,2025-01-07T19:30:00,5690,1098,6788
2025-01-07,2025-01-07,2025-01-07T19:30:00,2025-01-07T20:00:00,5608,1062,6670
2025-01-07,2025-01-07,2025-01-07T20:00:00,2025-01-07T20:30:00,5476,1010,6486
2025-01-07,2025-01-07,2025-01-07T20:30:00,2025-01-07T21:00:00,5353,976,6329
2025-01-07,2025-01-07,2025-01-07T21:00:00,2025-01-07T21:30:00,5243,953,6196
2025-01-07,2025-01-07,2025-01-07T21:30:00,2025-01-07T22:00:00,4991,911,5902
2025-01-07,2025-01-07,2025-01-07T22:00:00,2025-01-07T22:30:00,4799,896,5695
2025-01-07,2025-01-07,2025-01-07T22:30:00,2025-01-07T23:00:00,4577,849,5426
2025-01-07,2025-01-08,2025-01-07T23:00:00,2025-01-07T23:30:00,4390,773,5163
2025-01-07,2025-01-08,2025-01-07T23:30:00,2025-01-08T00:00:00,4337,725,5062
2025-01-08,2025-01-08,2025-01-08T00:00:00,2025-01-08T00:30:00,4143,633,4776
2025-01-08,2025-01-08,2025-01-08T00:30:00,2025-01-08T01:00:00,4016,604,4620
2025-01-08,2025-01-08,2025-01-08T01:00:00,2025-01-08T01:30:00,3916,588,4504
2025-01-08,2025-01-08,2025-01-08T01:30:00,2025-01-08T02:00:00,3841,604,4445
2025-01-08,2025-01-08,2025-01-08T02:00:00,2025-01-08T02:30:00,3812,604,4416
2025-01-08,2025-01-08,2025-01-08T02:30:00,2025-01-08T03:00:00,3835,591,4426
2025-01-08,2025-01-08,2025-01-08T03:00:00,2025-01-08T03:30:00,3801,560,4361
2025-01-08,2025-01-08,2025-01-08T03:30:00,2025-01-08T04:00:00,3771,554,4325
2025-01-08,2025-01-08,2025-01-08T04:00:00,2025-01-08T04:30:00,3726,563,4289
2025-01-08,2025-01-08,2025-01-08T04:30:00,2025-01-08T05:00:00,3701,565,4266
2025-01-08,2025-01-08,2025-01-08T05:00:00,2025-01-08T05:30:00,3700,566,4266
2025-01-08,2025-01-08,2025-01-08T05:30:00,2025-01-08T06:00:00,3785,582,4367
2025-01-08,2025-01-08,2025-01-08T06:00:00,2025-01-08T06:30:00,3950,615,4565
2025-01-08,2025-01-08,2025-01-08T06:30:00,2025-01-08T07:00:00,4220,673,4893
2025-01-08,2025-01-08,2025-01-08T07:00:00,2025-01-08T07:30:00,4556,730,5286
2025-01-08,2025-01-08,2025-01-08T07:30:00,2025-01-08T08:00:00,5003,798,5801
2025-01-08,2025-01-08,2025-01-08T08:00:00,2025-01-08T08:30:00,5205,870,6075
2025-01-08,2025-01-08,2025-01-08T08:30:00,2025-01-08T09:00:00,5278,922,6200
2025-01-08,2025-01-08,2025-01-08T09:00:00,2025-01-08T09:30:00,5340,990,6330
2025-01-08,2025-01-08,2025-01-08T09:30:00,2025-01-08T10:00:00,5375,1033,6408
2025-01-08,2025-01-08,2025-01-08T10:00:00,2025-01-08T10:30:00,5334,1054,6388
2025-01-08,2025-01-08,2025-01-08T10:30:00,2025-01-08T11:00:00,5261,1081,6342
2025-01-08,2025-01-08,2025-01-08T11:00:00,2025-01-08T11:30:00,5207,1055,6262
2025-01-08,2025-01-08,2025-01-08T11:30:00,2025-01-08T12:00:00,5249,1074,6323
2025-01-08,2025-01-08,2025-01-08T12:00:00,2025-01-08T12:30:00,5104,1119,6223
2025-01-08,2025-01-08,2025-01-08T12:30:00,2025-01-08T13:00:00,5073,1142,6215
2025-01-08,2025-01-08,2025-01-08T13:00:00,2025-01-08T13:30:00,5042,1116,6158
2025-01-08,2025-01-08,2025-01-08T13:30:00,2025-01-08T14:00:00,4966,1064,6030
2025-01-08,2025-01-08,2025-01-08T14:00:00,2025-01-08T14:30:00,4985,1071,6056
2025-01-08,2025-01-08,2025-01-08T14:30:00,2025-01-08T15:00:00,5028,1069,6097
2025-01-08,2025-01-08,2025-01-08T15:00:00,2025-01-08T15:30:00,5102,1070,6172
2025-01-08,2025-01-08,2025-01-08T15:30:00,2025-01-08T16:00:00,5203,1076,6279
2025-01-08,2025-01-08,2025-01-08T16:00:00,2025-01-08T16:30:00,5320,1079,6399
2025-01-08,2025-01-08,2025-01-08T16:30:00,2025-01-08T17:00:00,5537,1137,6674
2025-01-08,2025-01-08,2025-01-08T17:00:00,2025-01-08T17:30:00,5790,1229,7019
2025-01-08,2025-01-08,2025-01-08T17:30:00,2025-01-08T18:00:00,5895,1252,7147
2025-01-08,2025-01-08,2025-01-08T18:00:00,2025-01-08T18:30:00,5869,1220,7089
2025-01-08,2025-01-08,2025-01-08T18:30:00,2025-01-08T19:00:00,5790,1172,6962
2025-01-08,2025-01-08,2025-01-08T19:00:00,2025-01-08T19:30:00,5695,1116,6811
2025-01-08,2025-01-08,2025-01-08T19:30:00,2025-01-08T20:00:00,5612,1080,6692
2025-01-08,2025-01-08,2025-01-08T20:00:00,2025-01-08T20:30:00,5480,1045,6525
2025-01-08,2025-01-08,2025-01-08T20:30:00,2025-01-08T21:00:00,5357,1010,6367
2025-01-08,2025-01-08,2025-01-08T21:00:00,2025-01-08T21:30:00,5247,986,6233
2025-01-08,2025-01-08,2025-01-08T21:30:00,2025-01-08T22:00:00,4994,942,5936
2025-01-08,2025-01-08,2025-01-08T22:00:00,2025-01-08T22:30:00,4802,906,5708
2025-01-08,2025-01-08,2025-01-08T22:30:00,2025-01-08T23:00:00,4579,859,5438
2025-01-08,2025-01-09,2025-01-08T23:00:00,2025-01-08T23:30:00,4392,805,5197
2025-01-08,2025-01-09,2025-01-08T23:30:00,2025-01-09T00:00:00,4339,754,5093
2025-01-09,2025-01-09,2025-01-09T00:00:00,2025-01-09T00:30:00,4140,665,4805
2025-01-09,2025-01-09,2025-01-09T00:30:00,2025-01-09T01:00:00,4014,635,4649
2025-01-09,2025-01-09,2025-01-09T01:00:00,2025-01-09T01:30:00,3915,607,4522
2025-01-09,2025-01-09,2025-01-09T01:30:00,2025-01-09T02:00:00,3840,623,4463
2025-01-09,2025-01-09,2025-01-09T02:00:00,2025-01-09T02:30:00,3811,605,4416
2025-01-09,2025-01-09,2025-01-09T02:30:00,2025-01-09T03:00:00,3834,592,4426
2025-01-09,2025-01-09,2025-01-09T03:00:00,2025-01-09T03:30:00,3801,570,4371
2025-01-09,2025-01-09,2025-01-09T03:30:00,2025-01-09T04:00:00,3771,564,4335
2025-01-09,2025-01-09,2025-01-09T04:00:00,2025-01-09T04:30:00,3725,554,4279
2025-01-09,2025-01-09,2025-01-09T04:30:00,2025-01-09T05:00:00,3701,556,4257
2025-01-09,2025-01-09,2025-01-09T05:00:00,2025-01-09T05:30:00,3700,563,4263
2025-01-09,2025-01-09,2025-01-09T05:30:00,2025-01-09T06:00:00,3785,580,4365
2025-01-09,2025-01-09,2025-01-09T06:00:00,2025-01-09T06:30:00,3949,606,4555
2025-01-09,2025-01-09,2025-01-09T06:30:00,2025-01-09T07:00:00,4216,663,4879
2025-01-09,2025-01-09,2025-01-09T07:00:00,2025-01-09T07:30:00,4550,714,5264
2025-01-09,2025-01-09,2025-01-09T07:30:00,2025-01-09T08:00:00,4994,780,5774
2025-01-09,2025-01-09,2025-01-09T08:00:00,2025-01-09T08:30:00,5195,833,6028
2025-01-09,2025-01-09,2025-01-09T08:30:00,2025-01-09T09:00:00,5267,883,6150
2025-01-09,2025-01-09,2025-01-09T09:00:00,2025-01-09T09:30:00,5329,942,6271
2025-01-09,2025-01-09,2025-01-09T09:30:00,2025-01-09T10:00:00,5363,984,6347
2025-01-09,2025-01-09,2025-01-09T10:00:00,2025-01-09T10:30:00,5323,1016,6339
2025-01-09,2025-01-09,2025-01-09T10:30:00,2025-01-09T11:00:00,5251,1042,6293
2025-01-09,2025-01-09,2025-01-09T11:00:00,2025-01-09T11:30:00,5196,1014,6210
2025-01-09,2025-01-09,2025-01-09T11:30:00,2025-01-09T12:00:00,5238,1032,6270
2025-01-09,2025-01-09,2025-01-09T12:00:00,2025-01-09T12:30:00,5094,1088,6182
2025-01-09,2025-01-09,2025-01-09T12:30:00,2025-01-09T13:00:00,5063,1111,6174
2025-01-09,2025-01-09,2025-01-09T13:00:00,2025-01-09T13:30:00,5033,1106,6139
2025-01-09,2025-01-09,2025-01-09T13:30:00,2025-01-09T14:00:00,4958,1054,6012
2025-01-09,2025-01-09,2025-01-09T14:00:00,2025-01-09T14:30:00,4976,1055,6031
2025-01-09,2025-01-09,2025-01-09T14:30:00,2025-01-09T15:00:00,5019,1053,6072
2025-01-09,2025-01-09,2025-01-09T15:00:00,2025-01-09T15:30:00,5093,1054,6147
2025-01-09,2025-01-09,2025-01-09T15:30:00,2025-01-09T16:00:00,5193,1060,6253
2025-01-09,2025-01-09,2025-01-09T16:00:00,2025-01-09T16:30:00,5309,1069,6378
2025-01-09,2025-01-09,2025-01-09T16:30:00,2025-01-09T17:00:00,5525,1126,6651
2025-01-09,2025-01-09,2025-01-09T17:00:00,2025-01-09T17:30:00,5776,1229,7005
2025-01-09,2025-01-09,2025-01-09T17:30:00,2025-01-09T18:00:00,5880,1252,7132
2025-01-09,2025-01-09,2025-01-09T18:00:00,2025-01-09T18:30:00,5854,1227,7081
2025-01-09,2025-01-09,2025-01-09T18:30:00,2025-01-09T19:00:00,5776,1179,6955
2025-01-09,2025-01-09,2025-01-09T19:00:00,2025-01-09T19:30:00,5681,1125,6806
2025-01-09,2025-01-09,2025-01-09T19:30:00,2025-01-09T20:00:00,5599,1089,6688
2025-01-09,2025-01-09,2025-01-09T20:00:00,2025-01-09T20:30:00,5468,1056,6524
2025-01-09,2025-01-09,2025-01-09T20:30:00,2025-01-09T21:00:00,5345,1021,6366
2025-01-09,2025-01-09,2025-01-09T21:00:00,2025-01-09T21:30:00,5236,1018,6254
2025-01-09,2025-01-09,2025-01-09T21:30:00,2025-01-09T22:00:00,4985,973,5958
2025-01-09,2025-01-09,2025-01-09T22:00:00,2025-01-09T22:30:00,4794,936,5730
2025-01-09,2025-01-09,2025-01-09T22:30:00,2025-01-09T23:00:00,4573,887,5460
