DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
2025-01-04,2025-01-04,2025-01-04T20:00:00,2025-01-04T20:30:00,4669,1057,5726
2025-01-04,2025-01-04,2025-01-04T20:30:00,2025-01-04T21:00:00,4591,1019,5610
2025-01-04,2025-01-04,2025-01-04T21:00:00,2025-01-04T21:30:00,4469,976,5445
2025-01-04,2025-01-04,2025-01-04T21:30:00,2025-01-04T22:00:00,4365,930,5295
2025-01-04,2025-01-04,2025-01-04T22:00:00,2025-01-04T22:30:00,4185,884,5069
2025-01-04,2025-01-04,2025-01-04T22:30:00,2025-01-04T23:00:00,4057,841,4898
2025-01-04,2025-01-05,2025-01-04T23:00:00,2025-01-04T23:30:00,3974,787,4761
2025-01-04,2025-01-05,2025-01-04T23:30:00,2025-01-05T00:00:00,3974,743,4717
2025-01-05,2025-01-05,2025-01-05T00:00:00,2025-01-05T00:30:00,4035,577,4612
2025-01-05,2025-01-05,2025-01-05T00:30:00,2025-01-05T01:00:00,3948,546,4494
2025-01-05,2025-01-05,2025-01-05T01:00:00,2025-01-05T01:30:00,3858,533,4391
2025-01-05,2025-01-05,2025-01-05T01:30:00,2025-01-05T02:00:00,3785,537,4322
2025-01-05,2025-01-05,2025-01-05T02:00:00,2025-01-05T02:30:00,3723,524,4247
2025-01-05,2025-01-05,2025-01-05T02:30:00,2025-01-05T03:00:00,3693,515,4208
2025-01-05,2025-01-05,2025-01-05T03:00:00,2025-01-05T03:30:00,3646,500,4146
2025-01-05,2025-01-05,2025-01-05T03:30:00,2025-01-05T04:00:00,3611,485,4096
2025-01-05,2025-01-05,2025-01-05T04:00:00,2025-01-05T04:30:00,3580,473,4053
2025-01-05,2025-01-05,2025-01-05T04:30:00,2025-01-05T05:00:00,3564,470,4034
2025-01-05,2025-01-05,2025-01-05T05:00:00,2025-01-05T05:30:00,3550,469,4019
2025-01-05,2025-01-05,2025-01-05T05:30:00,2025-01-05T06:00:00,3555,474,4029
2025-01-05,2025-01-05,2025-01-05T06:00:00,2025-01-05T06:30:00,3582,498,4080
2025-01-05,2025-01-05,2025-01-05T06:30:00,2025-01-05T07:00:00,3623,522,4145
2025-01-05,2025-01-05,2025-01-05T07:00:00,2025-01-05T07:30:00,3681,556,4237
2025-01-05,2025-01-05,2025-01-05T07:30:00,2025-01-05T08:00:00,3737,590,4327
2025-01-05,2025-01-05,2025-01-05T08:00:00,2025-01-05T08:30:00,3817,633,4450
2025-01-05,2025-01-05,2025-01-05T08:30:00,2025-01-05T09:00:00,3866,666,4532
2025-01-05,2025-01-05,2025-01-05T09:00:00,2025-01-05T09:30:00,3978,699,4677
2025-01-05,2025-01-05,2025-01-05T09:30:00,2025-01-05T10:00:00,4126,755,4881
2025-01-05,2025-01-05,2025-01-05T10:00:00,2025-01-05T10:30:00,4253,797,5050
2025-01-05,2025-01-05,2025-01-05T10:30:00,2025-01-05T11:00:00,4356,829,5185
2025-01-05,2025-01-05,2025-01-05T11:00:00,2025-01-05T11:30:00,4415,836,5251
2025-01-05,2025-01-05,2025-01-05T11:30:00,2025-01-05T12:00:00,4450,870,5320
2025-01-05,2025-01-05,2025-01-05T12:00:00,2025-01-05T12:30:00,4483,894,5377
2025-01-05,2025-01-05,2025-01-05T12:30:00,2025-01-05T13:00:00,4531,924,5455
2025-01-05,2025-01-05,2025-01-05T13:00:00,2025-01-05T13:30:00,4552,935,5487
2025-01-05,2025-01-05,2025-01-05T13:30:00,2025-01-05T14:00:00,4552,931,5483
2025-01-05,2025-01-05,2025-01-05T14:00:00,2025-01-05T14:30:00,4520,911,5431
2025-01-05,2025-01-05,2025-01-05T14:30:00,2025-01-05T15:00:00,4513,902,5415
2025-01-05,2025-01-05,2025-01-05T15:00:00,2025-01-05T15:30:00,4512,917,5429
2025-01-05,2025-01-05,2025-01-05T15:30:00,2025-01-05T16:00:00,4549,927,5476
2025-01-05,2025-01-05,2025-01-05T16:00:00,2025-01-05T16:30:00,4612,943,5555
2025-01-05,2025-01-05,2025-01-05T16:30:00,2025-01-05T17:00:00,4765,1008,5773
2025-01-05,2025-01-05,2025-01-05T17:00:00,2025-01-05T17:30:00,4988,1067,6055
2025-01-05,2025-01-05,2025-01-05T17:30:00,2025-01-05T18:00:00,5150,1078,6228
2025-01-05,2025-01-05,2025-01-05T18:00:00,2025-01-05T18:30:00,5140,1073,6213
2025-01-05,2025-01-05,2025-01-05T18:30:00,2025-01-05T19:00:00,5090,1033,6123
2025-01-05,2025-01-05,2025-01-05T19:00:00,2025-01-05T19:30:00,5044,994,6038
2025-01-05,2025-01-05,2025-01-05T19:30:00,2025-01-05T20:00:00,4958,960,5918
2025-01-05,2025-01-05,2025-01-05T20:00:00,2025-01-05T20:30:00,4877,923,5800
2025-01-05,2025-01-05,2025-01-05T20:30:00,2025-01-05T21:00:00,4773,881,5654
2025-01-05,2025-01-05,2025-01-05T21:00:00,2025-01-05T21:30:00,4658,855,5513
2025-01-05,2025-01-05,2025-01-05T21:30:00,2025-01-05T22:00:00,4532,814,5346
2025-01-05,2025-01-05,2025-01-05T22:00:00,2025-01-05T22:30:00,4365,783,5148
2025-01-05,2025-01-05,2025-01-05T22:30:00,2025-01-05T23:00:00,4229,747,4976
2025-01-05,2025-01-06,2025-01-05T23:00:00,2025-01-05T23:30:00,4117,700,4817
2025-01-05,2025-01-06,2025-01-05T23:30:00,2025-01-06T00:00:00,4064,651,4715
2025-01-06,2025-01-06,2025-01-06T00:00:00,2025-01-06T00:30:00,3906,652,4558
2025-01-06,2025-01-06,2025-01-06T00:30:00,2025-01-06T01:00:00,3839,625,4464
2025-01-06,2025-01-06,2025-01-06T01:00:00,2025-01-06T01:30:00,3726,607,4333
2025-01-06,2025-01-06,2025-01-06T01:30:00,2025-01-06T02:00:00,3658,622,4280
2025-01-06,2025-01-06,2025-01-06T02:00:00,2025-01-06T02:30:00,3606,604,4210
2025-01-06,2025-01-06,2025-01-06T02:30:00,2025-01-06T03:00:00,3655,601,4256
2025-01-06,2025-01-06,2025-01-06T03:00:00,2025-01-06T03:30:00,3625,596,4221
2025-01-06,2025-01-06,2025-01-06T03:30:00,2025-01-06T04:00:00,3599,589,4188
2025-01-06,2025-01-06,2025-01-06T04:00:00,2025-01-06T04:30:00,3573,580,4153
2025-01-06,2025-01-06,2025-01-06T04:30:00,2025-01-06T05:00:00,3570,585,4155
2025-01-06,2025-01-06,2025-01-06T05:00:00,2025-01-06T05:30:00,3589,591,4180
2025-01-06,2025-01-06,2025-01-06T05:30:00,2025-01-06T06:00:00,3690,613,4303
2025-01-06,2025-01-06,2025-01-06T06:00:00,2025-01-06T06:30:00,3827,666,4493
2025-01-06,2025-01-06,2025-01-06T06:30:00,2025-01-06T07:00:00,4077,767,4844
2025-01-06,2025-01-06,2025-01-06T07:00:00,2025-01-06T07:30:00,4389,888,5277
2025-01-06,2025-01-06,2025-01-06T07:30:00,2025-01-06T08:00:00,4798,1023,5821
2025-01-06,2025-01-06,2025-01-06T08:00:00,2025-01-06T08:30:00,4987,1121,6108
2025-01-06,2025-01-06,2025-01-06T08:30:00,2025-01-06T09:00:00,5089,1165,6254
2025-01-06,2025-01-06,2025-01-06T09:00:00,2025-01-06T09:30:00,5177,1192,6369
2025-01-06,2025-01-06,2025-01-06T09:30:00,2025-01-06T10:00:00,5274,1244,6518
2025-01-06,2025-01-06,2025-01-06T10:00:00,2025-01-06T10:30:00,5275,1243,6518
2025-01-06,2025-01-06,2025-01-06T10:30:00,2025-01-06T11:00:00,5267,1247,6514
2025-01-06,2025-01-06,2025-01-06T11:00:00,2025-01-06T11:30:00,5285,1257,6542
2025-01-06,2025-01-06,2025-01-06T11:30:00,2025-01-06T12:00:00,5275,1252,6527
2025-01-06,2025-01-06,2025-01-06T12:00:00,2025-01-06T12:30:00,5238,1252,6490
2025-01-06,2025-01-06,2025-01-06T12:30:00,2025-01-06T13:00:00,5230,1243,6473
2025-01-06,2025-01-06,2025-01-06T13:00:00,2025-01-06T13:30:00,5217,1233,6450
2025-01-06,2025-01-06,2025-01-06T13:30:00,2025-01-06T14:00:00,5148,1189,6337
2025-01-06,2025-01-06,2025-01-06T14:00:00,2025-01-06T14:30:00,5164,1187,6351
2025-01-06,2025-01-06,2025-01-06T14:30:00,2025-01-06T15:00:00,5190,1182,6372
2025-01-06,2025-01-06,2025-01-06T15:00:00,2025-01-06T15:30:00,5219,1178,6397
2025-01-06,2025-01-06,2025-01-06T15:30:00,2025-01-06T16:00:00,5299,1207,6506
2025-01-06,2025-01-06,2025-01-06T16:00:00,2025-01-06T16:30:00,5387,1236,6623
2025-01-06,2025-01-06,2025-01-06T16:30:00,2025-01-06T17:00:00,5569,1313,6882
2025-01-06,2025-01-06,2025-01-06T17:00:00,2025-01-06T17:30:00,5761,1420,7181
2025-01-06,2025-01-06,2025-01-06T17:30:00,2025-01-06T18:00:00,5850,1420,7270
2025-01-06,2025-01-06,2025-01-06T18:00:00,2025-01-06T18:30:00,5807,1350,7157
2025-01-06,2025-01-06,2025-01-06T18:30:00,2025-01-06T19:00:00,5696,1287,6983
2025-01-06,2025-01-06,2025-01-06T19:00:00,2025-01-06T19:30:00,5601,1231,6832
2025-01-06,2025-01-06,2025-01-06T19:30:00,2025-01-06T20:00:00,5529,1190,6719
2025-01-06,2025-01-06,2025-01-06T20:00:00,2025-01-06T20:30:00,5405,1141,6546
2025-01-06,2025-01-06,2025-01-06T20:30:00,2025-01-06T21:00:00,5317,1094,6411
2025-01-06,2025-01-06,2025-01-06T21:00:00,2025-01-06T21:30:00,5169,1056,6225
2025-01-06,2025-01-06,2025-01-06T21:30:00,2025-01-06T22:00:00,4999,987,5986
2025-01-06,2025-01-06,2025-01-06T22:00:00,2025-01-06T22:30:00,4779,932,5711
2025-01-06,2025-01-06,2025-01-06T22:30:00,2025-01-06T23:00:00,4558,855,5413
2025-01-06,2025-01-07,2025-01-06T23:00:00,2025-01-06T23:30:00,4385,781,5166
2025-01-06,2025-01-07,2025-01-06T23:30:00,2025-01-07T00:00:00,4343,719,5062
2025-01-07,2025-01-07,2025-01-07T00:00:00,2025-01-07T00:30:00,4034,609,4643
2025-01-07,2025-01-07,2025-01-07T00:30:00,2025-01-07T01:00:00,3954,581,4535
2025-01-07,2025-01-07,2025-01-07T01:00:00,2025-01-07T01:30:00,3870,564,4434
2025-01-07,2025-01-07,2025-01-07T01:30:00,2025-01-07T02:00:00,3798,579,4377
2025-01-07,2025-01-07,2025-01-07T02:00:00,2025-01-07T02:30:00,3767,561,4328
2025-01-07,2025-01-07,2025-01-07T02:30:00,2025-01-07T03:00:00,3778,549,4327
2025-01-07,2025-01-07,2025-01-07T03:00:00,2025-01-07T03:30:00,3724,528,4252
2025-01-07,2025-01-07,2025-01-07T03:30:00,2025-01-07T04:00:00,3696,523,4219
2025-01-07,2025-01-07,2025-01-07T04:00:00,2025-01-07T04:30:00,3667,515,4182
2025-01-07,2025-01-07,2025-01-07T04:30:00,2025-01-07T05:00:00,3650,517,4167
2025-01-07,2025-01-07,2025-01-07T05:00:00,2025-01-07T05:30:00,3651,521,4172
2025-01-07,2025-01-07,2025-01-07T05:30:00,2025-01-07T06:00:00,3720,535,4255
2025-01-07,2025-01-07,2025-01-07T06:00:00,2025-01-07T06:30:00,3848,561,4409
2025-01-07,2025-01-07,2025-01-07T06:30:00,2025-01-07T07:00:00,4081,613,4694
2025-01-07,2025-01-07,2025-01-07T07:00:00,2025-01-07T07:30:00,4351,662,5013
2025-01-07,2025-01-07,2025-01-07T07:30:00,2025-01-07T08:00:00,4704,721,5425
2025-01-07,2025-01-07,2025-01-07T08:00:00,2025-01-07T08:30:00,4901,780,5681
2025-01-07,2025-01-07,2025-01-07T08:30:00,2025-01-07T09:00:00,4937,829,5766
2025-01-07,2025-01-07,2025-01-07T09:00:00,2025-01-07T09:30:00,5017,887,5904
2025-01-07,2025-01-07,2025-01-07T09:30:00,2025-01-07T10:00:00,5108,928,6036
2025-01-07,2025-01-07,2025-01-07T10:00:00,2025-01-07T10:30:00,5118,967,6085
2025-01-07,2025-01-07,2025-01-07T10:30:00,2025-01-07T11:00:00,5112,994,6106
2025-01-07,2025-01-07,2025-01-07T11:00:00,2025-01-07T11:30:00,5137,984,6121
2025-01-07,2025-01-07,2025-01-07T11:30:00,2025-01-07T12:00:00,5122,1002,6124
2025-01-07,2025-01-07,2025-01-07T12:00:00,2025-01-07T12:30:00,5114,1061,6175
2025-01-07,2025-01-07,2025-01-07T12:30:00,2025-01-07T13:00:00,5088,1084,6172
2025-01-07,2025-01-07,2025-01-07T13:00:00,2025-01-07T13:30:00,5096,1081,6177
2025-01-07,2025-01-07,2025-01-07T13:30:00,2025-01-07T14:00:00,5040,1030,6070
2025-01-07,2025-01-07,2025-01-07T14:00:00,2025-01-07T14:30:00,5025,1038,6063
2025-01-07,2025-01-07,2025-01-07T14:30:00,2025-01-07T15:00:00,5044,1036,6080
2025-01-07,2025-01-07,2025-01-07T15:00:00,2025-01-07T15:30:00,5065,1037,6102
2025-01-07,2025-01-07,2025-01-07T15:30:00,2025-01-07T16:00:00,5125,1043,6168
2025-01-07,2025-01-07,2025-01-07T16:00:00,2025-01-07T16:30:00,5178,1039,6217
2025-01-07,2025-01-07,2025-01-07T16:30:00,2025-01-07T17:00:00,5321,1094,6415
2025-01-07,2025-01-07,2025-01-07T17:00:00,2025-01-07T17:30:00,5528,1163,6691
2025-01-07,2025-01-07,2025-01-07T17:30:00,2025-01-07T18:00:00,5650,1186,6836
2025-01-07,2025-01-07,2025-01-07T18:00:00,2025-01-07T18:30:00,5631,1151,6782
2025-01-07,2025-01-07,2025-01-07T18:30:00,2025-01-07T19:00:00,5550,1106,6656
2025-01-07,2025-01-07,2025-01-07T19:00:00,2025-01-07T19:30:00,5453,1060,6513
2025-01-07,2025-01-07,2025-01-07T19:30:00,2025-01-07T20:00:00,5372,1026,6398
2025-01-07,2025-01-07,2025-01-07T20:00:00,2025-01-07T20:30:00,5249,993,6242
2025-01-07,2025-01-07,2025-01-07T20:30:00,2025-01-07T21:00:00,5163,960,6123
2025-01-07,2025-01-07,2025-01-07T21:00:00,2025-01-07T21:30:00,5044,961,6005
2025-01-07,2025-01-07,2025-01-07T21:30:00,2025-01-07T22:00:00,4847,919,5766
2025-01-07,2025-01-07,2025-01-07T22:00:00,2025-01-07T22:30:00,4653,887,5540
2025-01-07,2025-01-07,2025-01-07T22:30:00,2025-01-07T23:00:00,4447,840,5287
