DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
2025-01-01,2025-01-01,2025-01-01T13:30:00,2025-01-01T14:00:00,4219,1072,5291
2025-01-01,2025-01-01,2025-01-01T14:00:00,2025-01-01T14:30:00,4263,1054,5317
2025-01-01,2025-01-01,2025-01-01T14:30:00,2025-01-01T15:00:00,4264,1039,5303
2025-01-01,2025-01-01,2025-01-01T15:00:00,2025-01-01T15:30:00,4253,1031,5284
2025-01-01,2025-01-01,2025-01-01T15:30:00,2025-01-01T16:00:00,4286,1018,5304
2025-01-01,2025-01-01,2025-01-01T16:00:00,2025-01-01T16:30:00,4316,1043,5359
2025-01-01,2025-01-01,2025-01-01T16:30:00,2025-01-01T17:00:00,4434,1075,5509
2025-01-01,2025-01-01,2025-01-01T17:00:00,2025-01-01T17:30:00,4529,1138,5667
2025-01-01,2025-01-01,2025-01-01T17:30:00,2025-01-01T18:00:00,4550,1135,5685
2025-01-01,2025-01-01,2025-01-01T18:00:00,2025-01-01T18:30:00,4500,1117,5617
2025-01-01,2025-01-01,2025-01-01T18:30:00,2025-01-01T19:00:00,4414,1079,5493
2025-01-01,2025-01-01,2025-01-01T19:00:00,2025-01-01T19:30:00,4334,1011,5345
2025-01-01,2025-01-01,2025-01-01T19:30:00,2025-01-01T20:00:00,4207,988,5195
2025-01-01,2025-01-01,2025-01-01T20:00:00,2025-01-01T20:30:00,4122,980,5102
2025-01-01,2025-01-01,2025-01-01T20:30:00,2025-01-01T21:00:00,4026,955,4981
2025-01-01,2025-01-01,2025-01-01T21:00:00,2025-01-01T21:30:00,3908,946,4854
2025-01-01,2025-01-01,2025-01-01T21:30:00,2025-01-01T22:00:00,3764,904,4668
2025-01-01,2025-01-01,2025-01-01T22:00:00,2025-01-01T22:30:00,3636,885,4521
2025-01-01,2025-01-01,2025-01-01T22:30:00,2025-01-01T23:00:00,3548,845,4393
2025-01-01,2025-01-02,2025-01-01T23:00:00,2025-01-01T23:30:00,3459,812,4271
2025-01-01,2025-01-02,2025-01-01T23:30:00,2025-01-02T00:00:00,3417,762,4179
2025-01-02,2025-01-02,2025-01-02T00:00:00,2025-01-02T00:30:00,3547,698,4245
2025-01-02,2025-01-02,2025-01-02T00:30:00,2025-01-02T01:00:00,3498,659,4157
2025-01-02,2025-01-02,2025-01-02T01:00:00,2025-01-02T01:30:00,3402,651,4053
2025-01-02,2025-01-02,2025-01-02T01:30:00,2025-01-02T02:00:00,3328,668,3996
2025-01-02,2025-01-02,2025-01-02T02:00:00,2025-01-02T02:30:00,3306,641,3947
2025-01-02,2025-01-02,2025-01-02T02:30:00,2025-01-02T03:00:00,3307,630,3937
2025-01-02,2025-01-02,2025-01-02T03:00:00,2025-01-02T03:30:00,3249,606,3855
2025-01-02,2025-01-02,2025-01-02T03:30:00,2025-01-02T04:00:00,3234,597,3831
2025-01-02,2025-01-02,2025-01-02T04:00:00,2025-01-02T04:30:00,3217,601,3818
2025-01-02,2025-01-02,2025-01-02T04:30:00,2025-01-02T05:00:00,3200,598,3798
2025-01-02,2025-01-02,2025-01-02T05:00:00,2025-01-02T05:30:00,3235,597,3832
2025-01-02,2025-01-02,2025-01-02T05:30:00,2025-01-02T06:00:00,3273,617,3890
2025-01-02,2025-01-02,2025-01-02T06:00:00,2025-01-02T06:30:00,3375,650,4025
2025-01-02,2025-01-02,2025-01-02T06:30:00,2025-01-02T07:00:00,3557,706,4263
2025-01-02,2025-01-02,2025-01-02T07:00:00,2025-01-02T07:30:00,3715,767,4482
2025-01-02,2025-01-02,2025-01-02T07:30:00,2025-01-02T08:00:00,3898,839,4737
2025-01-02,2025-01-02,2025-01-02T08:00:00,2025-01-02T08:30:00,4032,887,4919
2025-01-02,2025-01-02,2025-01-02T08:30:00,2025-01-02T09:00:00,4160,933,5093
2025-01-02,2025-01-02,2025-01-02T09:00:00,2025-01-02T09:30:00,4258,975,5233
2025-01-02,2025-01-02,2025-01-02T09:30:00,2025-01-02T10:00:00,4354,1035,5389
2025-01-02,2025-01-02,2025-01-02T10:00:00,2025-01-02T10:30:00,4428,1039,5467
2025-01-02,2025-01-02,2025-01-02T10:30:00,2025-01-02T11:00:00,4499,1071,5570
2025-01-02,2025-01-02,2025-01-02T11:00:00,2025-01-02T11:30:00,4561,1072,5633
2025-01-02,2025-01-02,2025-01-02T11:30:00,2025-01-02T12:00:00,4606,1097,5703
2025-01-02,2025-01-02,2025-01-02T12:00:00,2025-01-02T12:30:00,4658,1111,5769
2025-01-02,2025-01-02,2025-01-02T12:30:00,2025-01-02T13:00:00,4697,1142,5839
2025-01-02,2025-01-02,2025-01-02T13:00:00,2025-01-02T13:30:00,4716,1149,5865
2025-01-02,2025-01-02,2025-01-02T13:30:00,2025-01-02T14:00:00,4701,1143,5844
2025-01-02,2025-01-02,2025-01-02T14:00:00,2025-01-02T14:30:00,4690,1099,5789
2025-01-02,2025-01-02,2025-01-02T14:30:00,2025-01-02T15:00:00,4664,1084,5748
2025-01-02,2025-01-02,2025-01-02T15:00:00,2025-01-02T15:30:00,4671,1063,5734
2025-01-02,2025-01-02,2025-01-02T15:30:00,2025-01-02T16:00:00,4680,1051,5731
2025-01-02,2025-01-02,2025-01-02T16:00:00,2025-01-02T16:30:00,4755,1079,5834
2025-01-02,2025-01-02,2025-01-02T16:30:00,2025-01-02T17:00:00,4847,1113,5960
2025-01-02,2025-01-02,2025-01-02T17:00:00,2025-01-02T17:30:00,5016,1178,6194
2025-01-02,2025-01-02,2025-01-02T17:30:00,2025-01-02T18:00:00,5100,1175,6275
2025-01-02,2025-01-02,2025-01-02T18:00:00,2025-01-02T18:30:00,5074,1161,6235
2025-01-02,2025-01-02,2025-01-02T18:30:00,2025-01-02T19:00:00,4986,1122,6108
2025-01-02,2025-01-02,2025-01-02T19:00:00,2025-01-02T19:30:00,4860,1082,5942
2025-01-02,2025-01-02,2025-01-02T19:30:00,2025-01-02T20:00:00,4810,1056,5866
2025-01-02,2025-01-02,2025-01-02T20:00:00,2025-01-02T20:30:00,4708,1026,5734
2025-01-02,2025-01-02,2025-01-02T20:30:00,2025-01-02T21:00:00,4590,999,5589
2025-01-02,2025-01-02,2025-01-02T21:00:00,2025-01-02T21:30:00,4500,1011,5511
2025-01-02,2025-01-02,2025-01-02T21:30:00,2025-01-02T22:00:00,4378,965,5343
2025-01-02,2025-01-02,2025-01-02T22:00:00,2025-01-02T22:30:00,4262,914,5176
2025-01-02,2025-01-02,2025-01-02T22:30:00,2025-01-02T23:00:00,4128,872,5000
2025-01-02,2025-01-03,2025-01-02T23:00:00,2025-01-02T23:30:00,4027,820,4847
2025-01-02,2025-01-03,2025-01-02T23:30:00,2025-01-03T00:00:00,3993,769,4762
2025-01-03,2025-01-03,2025-01-03T00:00:00,2025-01-03T00:30:00,3735,744,4479
2025-01-03,2025-01-03,2025-01-03T00:30:00,2025-01-03T01:00:00,3643,713,4356
2025-01-03,2025-01-03,2025-01-03T01:00:00,2025-01-03T01:30:00,3527,680,4207
2025-01-03,2025-01-03,2025-01-03T01:30:00,2025-01-03T02:00:00,3443,697,4140
2025-01-03,2025-01-03,2025-01-03T02:00:00,2025-01-03T02:30:00,3374,678,4052
2025-01-03,2025-01-03,2025-01-03T02:30:00,2025-01-03T03:00:00,3370,667,4037
2025-01-03,2025-01-03,2025-01-03T03:00:00,2025-01-03T03:30:00,3337,644,3981
2025-01-03,2025-01-03,2025-01-03T03:30:00,2025-01-03T04:00:00,3288,632,3920
2025-01-03,2025-01-03,2025-01-03T04:00:00,2025-01-03T04:30:00,3274,630,3904
2025-01-03,2025-01-03,2025-01-03T04:30:00,2025-01-03T05:00:00,3253,628,3881
2025-01-03,2025-01-03,2025-01-03T05:00:00,2025-01-03T05:30:00,3282,635,3917
2025-01-03,2025-01-03,2025-01-03T05:30:00,2025-01-03T06:00:00,3330,655,3985
2025-01-03,2025-01-03,2025-01-03T06:00:00,2025-01-03T06:30:00,3452,685,4137
2025-01-03,2025-01-03,2025-01-03T06:30:00,2025-01-03T07:00:00,3600,748,4348
2025-01-03,2025-01-03,2025-01-03T07:00:00,2025-01-03T07:30:00,3774,809,4583
2025-01-03,2025-01-03,2025-01-03T07:30:00,2025-01-03T08:00:00,3974,881,4855
2025-01-03,2025-01-03,2025-01-03T08:00:00,2025-01-03T08:30:00,4125,916,5041
2025-01-03,2025-01-03,2025-01-03T08:30:00,2025-01-03T09:00:00,4259,951,5210
2025-01-03,2025-01-03,2025-01-03T09:00:00,2025-01-03T09:30:00,4387,978,5365
2025-01-03,2025-01-03,2025-01-03T09:30:00,2025-01-03T10:00:00,4501,1026,5527
2025-01-03,2025-01-03,2025-01-03T10:00:00,2025-01-03T10:30:00,4556,1039,5595
2025-01-03,2025-01-03,2025-01-03T10:30:00,2025-01-03T11:00:00,4588,1065,5653
2025-01-03,2025-01-03,2025-01-03T11:00:00,2025-01-03T11:30:00,4613,1064,5677
2025-01-03,2025-01-03,2025-01-03T11:30:00,2025-01-03T12:00:00,4626,1072,5698
2025-01-03,2025-01-03,2025-01-03T12:00:00,2025-01-03T12:30:00,4644,1076,5720
2025-01-03,2025-01-03,2025-01-03T12:30:00,2025-01-03T13:00:00,4679,1078,5757
2025-01-03,2025-01-03,2025-01-03T13:00:00,2025-01-03T13:30:00,4731,1087,5818
2025-01-03,2025-01-03,2025-01-03T13:30:00,2025-01-03T14:00:00,4662,1076,5738
2025-01-03,2025-01-03,2025-01-03T14:00:00,2025-01-03T14:30:00,4651,1062,5713
2025-01-03,2025-01-03,2025-01-03T14:30:00,2025-01-03T15:00:00,4666,1053,5719
2025-01-03,2025-01-03,2025-01-03T15:00:00,2025-01-03T15:30:00,4648,1018,5666
2025-01-03,2025-01-03,2025-01-03T15:30:00,2025-01-03T16:00:00,4686,1025,5711
2025-01-03,2025-01-03,2025-01-03T16:00:00,2025-01-03T16:30:00,4748,1075,5823
2025-01-03,2025-01-03,2025-01-03T16:30:00,2025-01-03T17:00:00,4861,1155,6016
2025-01-03,2025-01-03,2025-01-03T17:00:00,2025-01-03T17:30:00,5082,1263,6345
2025-01-03,2025-01-03,2025-01-03T17:30:00,2025-01-03T18:00:00,5191,1290,6481
2025-01-03,2025-01-03,2025-01-03T18:00:00,2025-01-03T18:30:00,5158,1292,6450
2025-01-03,2025-01-03,2025-01-03T18:30:00,2025-01-03T19:00:00,5055,1247,6302
2025-01-03,2025-01-03,2025-01-03T19:00:00,2025-01-03T19:30:00,4949,1213,6162
2025-01-03,2025-01-03,2025-01-03T19:30:00,2025-01-03T20:00:00,4846,1173,6019
2025-01-03,2025-01-03,2025-01-03T20:00:00,2025-01-03T20:30:00,4726,1129,5855
2025-01-03,2025-01-03,2025-01-03T20:30:00,2025-01-03T21:00:00,4555,1088,5643
2025-01-03,2025-01-03,2025-01-03T21:00:00,2025-01-03T21:30:00,4465,1055,5520
2025-01-03,2025-01-03,2025-01-03T21:30:00,2025-01-03T22:00:00,4330,1005,5335
2025-01-03,2025-01-03,2025-01-03T22:00:00,2025-01-03T22:30:00,4189,966,5155
2025-01-03,2025-01-03,2025-01-03T22:30:00,2025-01-03T23:00:00,4056,914,4970
