DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
2025-01-07,2025-01-07,2025-01-07T10:00:00,2025-01-07T10:30:00,5330,1269,6599
2025-01-07,2025-01-07,2025-01-07T10:30:00,2025-01-07T11:00:00,5258,1274,6532
2025-01-07,2025-01-07,2025-01-07T11:00:00,2025-01-07T11:30:00,5203,1272,6475
2025-01-07,2025-01-07,2025-01-07T11:30:00,2025-01-07T12:00:00,5245,1270,6515
2025-01-07,2025-01-07,2025-01-07T12:00:00,2025-01-07T12:30:00,5100,1262,6362
2025-01-07,2025-01-07,2025-01-07T12:30:00,2025-01-07T13:00:00,5070,1264,6334
2025-01-07,2025-01-07,2025-01-07T13:00:00,2025-01-07T13:30:00,5039,1246,6285
2025-01-07,2025-01-07,2025-01-07T13:30:00,2025-01-07T14:00:00,4964,1213,6177
2025-01-07,2025-01-07,2025-01-07T14:00:00,2025-01-07T14:30:00,4982,1201,6183
2025-01-07,2025-01-07,2025-01-07T14:30:00,2025-01-07T15:00:00,5025,1192,6217
2025-01-07,2025-01-07,2025-01-07T15:00:00,2025-01-07T15:30:00,5099,1195,6294
2025-01-07,2025-01-07,2025-01-07T15:30:00,2025-01-07T16:00:00,5200,1208,6408
2025-01-07,2025-01-07,2025-01-07T16:00:00,2025-01-07T16:30:00,5316,1228,6544
2025-01-07,2025-01-07,2025-01-07T16:30:00,2025-01-07T17:00:00,5533,1273,6806
2025-01-07,2025-01-07,2025-01-07T17:00:00,2025-01-07T17:30:00,5785,1363,7148
2025-01-07,2025-01-07,2025-01-07T17:30:00,2025-01-07T18:00:00,5890,1425,7315
2025-01-07,2025-01-07,2025-01-07T18:00:00,2025-01-07T18:30:00,5864,1394,7258
2025-01-07,2025-01-07,2025-01-07T18:30:00,2025-01-07T19:00:00,5786,1336,7122
2025-01-07,2025-01-07,2025-01-07T19:00:00,2025-01-07T19:30:00,5690,1279,6969
2025-01-07,2025-01-07,2025-01-07T19:30:00,2025-01-07T20:00:00,5608,1238,6846
2025-01-07,2025-01-07,2025-01-07T20:00:00,2025-01-07T20:30:00,5476,1182,6658
2025-01-07,2025-01-07,2025-01-07T20:30:00,2025-01-07T21:00:00,5353,1139,6492
2025-01-07,2025-01-07,2025-01-07T21:00:00,2025-01-07T21:30:00,5243,1089,6332
2025-01-07,2025-01-07,2025-01-07T21:30:00,2025-01-07T22:00:00,4991,1023,6014
2025-01-07,2025-01-07,2025-01-07T22:00:00,2025-01-07T22:30:00,4799,957,5756
2025-01-07,2025-01-07,2025-01-07T22:30:00,2025-01-07T23:00:00,4577,897,5474
2025-01-07,2025-01-08,2025-01-07T23:00:00,2025-01-07T23:30:00,4390,817,5207
2025-01-07,2025-01-08,2025-01-07T23:30:00,2025-01-08T00:00:00,4337,756,5093
2025-01-08,2025-01-08,2025-01-08T00:00:00,2025-01-08T00:30:00,4143,740,4883
2025-01-08,2025-01-08,2025-01-08T00:30:00,2025-01-08T01:00:00,4016,709,4725
2025-01-08,2025-01-08,2025-01-08T01:00:00,2025-01-08T01:30:00,3916,696,4612
2025-01-08,2025-01-08,2025-01-08T01:30:00,2025-01-08T02:00:00,3841,719,4560
2025-01-08,2025-01-08,2025-01-08T02:00:00,2025-01-08T02:30:00,3812,708,4520
2025-01-08,2025-01-08,2025-01-08T02:30:00,2025-01-08T03:00:00,3835,701,4536
2025-01-08,2025-01-08,2025-01-08T03:00:00,2025-01-08T03:30:00,3801,688,4489
2025-01-08,2025-01-08,2025-01-08T03:30:00,2025-01-08T04:00:00,3771,684,4455
2025-01-08,2025-01-08,2025-01-08T04:00:00,2025-01-08T04:30:00,3726,680,4406
2025-01-08,2025-01-08,2025-01-08T04:30:00,2025-01-08T05:00:00,3701,682,4383
2025-01-08,2025-01-08,2025-01-08T05:00:00,2025-01-08T05:30:00,3700,691,4391
2025-01-08,2025-01-08,2025-01-08T05:30:00,2025-01-08T06:00:00,3785,714,4499
2025-01-08,2025-01-08,2025-01-08T06:00:00,2025-01-08T06:30:00,3950,766,4716
2025-01-08,2025-01-08,2025-01-08T06:30:00,2025-01-08T07:00:00,4220,858,5078
2025-01-08,2025-01-08,2025-01-08T07:00:00,2025-01-08T07:30:00,4556,973,5529
2025-01-08,2025-01-08,2025-01-08T07:30:00,2025-01-08T08:00:00,5003,1103,6106
2025-01-08,2025-01-08,2025-01-08T08:00:00,2025-01-08T08:30:00,5205,1202,6407
2025-01-08,2025-01-08,2025-01-08T08:30:00,2025-01-08T09:00:00,5278,1233,6511
2025-01-08,2025-01-08,2025-01-08T09:00:00,2025-01-08T09:30:00,5340,1257,6597
2025-01-08,2025-01-08,2025-01-08T09:30:00,2025-01-08T10:00:00,5375,1305,6680
2025-01-08,2025-01-08,2025-01-08T10:00:00,2025-01-08T10:30:00,5334,1302,6636
2025-01-08,2025-01-08,2025-01-08T10:30:00,2025-01-08T11:00:00,5261,1297,6558
2025-01-08,2025-01-08,2025-01-08T11:00:00,2025-01-08T11:30:00,5207,1297,6504
2025-01-08,2025-01-08,2025-01-08T11:30:00,2025-01-08T12:00:00,5249,1284,6533
2025-01-08,2025-01-08,2025-01-08T12:00:00,2025-01-08T12:30:00,5104,1281,6385
2025-01-08,2025-01-08,2025-01-08T12:30:00,2025-01-08T13:00:00,5073,1277,6350
2025-01-08,2025-01-08,2025-01-08T13:00:00,2025-01-08T13:30:00,5042,1263,6305
2025-01-08,2025-01-08,2025-01-08T13:30:00,2025-01-08T14:00:00,4966,1230,6196
2025-01-08,2025-01-08,2025-01-08T14:00:00,2025-01-08T14:30:00,4985,1212,6197
2025-01-08,2025-01-08,2025-01-08T14:30:00,2025-01-08T15:00:00,5028,1213,6241
2025-01-08,2025-01-08,2025-01-08T15:00:00,2025-01-08T15:30:00,5102,1209,6311
2025-01-08,2025-01-08,2025-01-08T15:30:00,2025-01-08T16:00:00,5203,1239,6442
2025-01-08,2025-01-08,2025-01-08T16:00:00,2025-01-08T16:30:00,5320,1263,6583
2025-01-08,2025-01-08,2025-01-08T16:30:00,2025-01-08T17:00:00,5537,1326,6863
2025-01-08,2025-01-08,2025-01-08T17:00:00,2025-01-08T17:30:00,5790,1410,7200
2025-01-08,2025-01-08,2025-01-08T17:30:00,2025-01-08T18:00:00,5895,1450,7345
2025-01-08,2025-01-08,2025-01-08T18:00:00,2025-01-08T18:30:00,5869,1414,7283
2025-01-08,2025-01-08,2025-01-08T18:30:00,2025-01-08T19:00:00,5790,1346,7136
2025-01-08,2025-01-08,2025-01-08T19:00:00,2025-01-08T19:30:00,5695,1297,6992
2025-01-08,2025-01-08,2025-01-08T19:30:00,2025-01-08T20:00:00,5612,1264,6876
2025-01-08,2025-01-08,2025-01-08T20:00:00,2025-01-08T20:30:00,5480,1211,6691
2025-01-08,2025-01-08,2025-01-08T20:30:00,2025-01-08T21:00:00,5357,1159,6516
2025-01-08,2025-01-08,2025-01-08T21:00:00,2025-01-08T21:30:00,5247,1123,6370
2025-01-08,2025-01-08,2025-01-08T21:30:00,2025-01-08T22:00:00,4994,1053,6047
2025-01-08,2025-01-08,2025-01-08T22:00:00,2025-01-08T22:30:00,4802,985,5787
2025-01-08,2025-01-08,2025-01-08T22:30:00,2025-01-08T23:00:00,4579,926,5505
2025-01-08,2025-01-09,2025-01-08T23:00:00,2025-01-08T23:30:00,4392,861,5253
2025-01-08,2025-01-09,2025-01-08T23:30:00,2025-01-09T00:00:00,4339,798,5137
2025-01-09,2025-01-09,2025-01-09T00:00:00,2025-01-09T00:30:00,4140,710,4850
2025-01-09,2025-01-09,2025-01-09T00:30:00,2025-01-09T01:00:00,4014,678,4692
2025-01-09,2025-01-09,2025-01-09T01:00:00,2025-01-09T01:30:00,3915,662,4577
2025-01-09,2025-01-09,2025-01-09T01:30:00,2025-01-09T02:00:00,3840,679,4519
2025-01-09,2025-01-09,2025-01-09T02:00:00,2025-01-09T02:30:00,3811,661,4472
2025-01-09,2025-01-09,2025-01-09T02:30:00,2025-01-09T03:00:00,3834,648,4482
2025-01-09,2025-01-09,2025-01-09T03:00:00,2025-01-09T03:30:00,3801,628,4429
2025-01-09,2025-01-09,2025-01-09T03:30:00,2025-01-09T04:00:00,3771,621,4392
2025-01-09,2025-01-09,2025-01-09T04:00:00,2025-01-09T04:30:00,3725,609,4334
2025-01-09,2025-01-09,2025-01-09T04:30:00,2025-01-09T05:00:00,3701,611,4312
2025-01-09,2025-01-09,2025-01-09T05:00:00,2025-01-09T05:30:00,3700,614,4314
2025-01-09,2025-01-09,2025-01-09T05:30:00,2025-01-09T06:00:00,3785,631,4416
2025-01-09,2025-01-09,2025-01-09T06:00:00,2025-01-09T06:30:00,3949,663,4612
2025-01-09,2025-01-09,2025-01-09T06:30:00,2025-01-09T07:00:00,4216,726,4942
2025-01-09,2025-01-09,2025-01-09T07:00:00,2025-01-09T07:30:00,4550,786,5336
2025-01-09,2025-01-09,2025-01-09T07:30:00,2025-01-09T08:00:00,4994,860,5854
2025-01-09,2025-01-09,2025-01-09T08:00:00,2025-01-09T08:30:00,5195,926,6121
2025-01-09,2025-01-09,2025-01-09T08:30:00,2025-01-09T09:00:00,5267,980,6247
2025-01-09,2025-01-09,2025-01-09T09:00:00,2025-01-09T09:30:00,5329,1021,6350
2025-01-09,2025-01-09,2025-01-09T09:30:00,2025-01-09T10:00:00,5363,1065,6428
2025-01-09,2025-01-09,2025-01-09T10:00:00,2025-01-09T10:30:00,5323,1095,6418
2025-01-09,2025-01-09,2025-01-09T10:30:00,2025-01-09T11:00:00,5251,1122,6373
2025-01-09,2025-01-09,2025-01-09T11:00:00,2025-01-09T11:30:00,5196,1093,6289
2025-01-09,2025-01-09,2025-01-09T11:30:00,2025-01-09T12:00:00,5238,1111,6349
2025-01-09,2025-01-09,2025-01-09T12:00:00,2025-01-09T12:30:00,5094,1154,6248
2025-01-09,2025-01-09,2025-01-09T12:30:00,2025-01-09T13:00:00,5063,1177,6240
2025-01-09,2025-01-09,2025-01-09T13:00:00,2025-01-09T13:30:00,5033,1175,6208
2025-01-09,2025-01-09,2025-01-09T13:30:00,2025-01-09T14:00:00,4958,1121,6079
2025-01-09,2025-01-09,2025-01-09T14:00:00,2025-01-09T14:30:00,4976,1116,6092
2025-01-09,2025-01-09,2025-01-09T14:30:00,2025-01-09T15:00:00,5019,1113,6132
2025-01-09,2025-01-09,2025-01-09T15:00:00,2025-01-09T15:30:00,5093,1116,6209
2025-01-09,2025-01-09,2025-01-09T15:30:00,2025-01-09T16:00:00,5193,1124,6317
2025-01-09,2025-01-09,2025-01-09T16:00:00,2025-01-09T16:30:00,5309,1158,6467
2025-01-09,2025-01-09,2025-01-09T16:30:00,2025-01-09T17:00:00,5525,1220,6745
2025-01-09,2025-01-09,2025-01-09T17:00:00,2025-01-09T17:30:00,5776,1315,7091
2025-01-09,2025-01-09,2025-01-09T17:30:00,2025-01-09T18:00:00,5880,1339,7219
2025-01-09,2025-01-09,2025-01-09T18:00:00,2025-01-09T18:30:00,5854,1316,7170
2025-01-09,2025-01-09,2025-01-09T18:30:00,2025-01-09T19:00:00,5776,1265,7041
2025-01-09,2025-01-09,2025-01-09T19:00:00,2025-01-09T19:30:00,5681,1213,6894
2025-01-09,2025-01-09,2025-01-09T19:30:00,2025-01-09T20:00:00,5599,1174,6773
2025-01-09,2025-01-09,2025-01-09T20:00:00,2025-01-09T20:30:00,5468,1125,6593
2025-01-09,2025-01-09,2025-01-09T20:30:00,2025-01-09T21:00:00,5345,1088,6433
2025-01-09,2025-01-09,2025-01-09T21:00:00,2025-01-09T21:30:00,5236,1087,6323
2025-01-09,2025-01-09,2025-01-09T21:30:00,2025-01-09T22:00:00,4985,1038,6023
2025-01-09,2025-01-09,2025-01-09T22:00:00,2025-01-09T22:30:00,4794,992,5786
2025-01-09,2025-01-09,2025-01-09T22:30:00,2025-01-09T23:00:00,4573,939,5512
2025-01-09,2025-01-10,2025-01-09T23:00:00,2025-01-09T23:30:00,4387,881,5268
2025-01-09,2025-01-10,2025-01-09T23:30:00,2025-01-10T00:00:00,4334,824,5158
2025-01-10,2025-01-10,2025-01-10T00:00:00,2025-01-10T00:30:00,4058,807,4865
2025-01-10,2025-01-10,2025-01-10T00:30:00,2025-01-10T01:00:00,3884,764,4648
2025-01-10,2025-01-10,2025-01-10T01:00:00,2025-01-10T01:30:00,3744,721,4465
2025-01-10,2025-01-10,2025-01-10T01:30:00,2025-01-10T02:00:00,3720,737,4457
2025-01-10,2025-01-10,2025-01-10T02:00:00,2025-01-10T02:30:00,3701,732,4433
2025-01-10,2025-01-10,2025-01-10T02:30:00,2025-01-10T03:00:00,3680,722,4402
2025-01-10,2025-01-10,2025-01-10T03:00:00,2025-01-10T03:30:00,3570,696,4266
2025-01-10,2025-01-10,2025-01-10T03:30:00,2025-01-10T04:00:00,3580,681,4261
2025-01-10,2025-01-10,2025-01-10T04:00:00,2025-01-10T04:30:00,3618,662,4280
2025-01-10,2025-01-10,2025-01-10T04:30:00,2025-01-10T05:00:00,3593,657,4250
2025-01-10,2025-01-10,2025-01-10T05:00:00,2025-01-10T05:30:00,3596,663,4259
2025-01-10,2025-01-10,2025-01-10T05:30:00,2025-01-10T06:00:00,3633,683,4316
2025-01-10,2025-01-10,2025-01-10T06:00:00,2025-01-10T06:30:00,3709,710,4419
2025-01-10,2025-01-10,2025-01-10T06:30:00,2025-01-10T07:00:00,3887,773,4660
2025-01-10,2025-01-10,2025-01-10T07:00:00,2025-01-10T07:30:00,4059,847,4906
2025-01-10,2025-01-10,2025-01-10T07:30:00,2025-01-10T08:00:00,4278,929,5207
2025-01-10,2025-01-10,2025-01-10T08:00:00,2025-01-10T08:30:00,4397,971,5368
2025-01-10,2025-01-10,2025-01-10T08:30:00,2025-01-10T09:00:00,4579,1026,5605
2025-01-10,2025-01-10,2025-01-10T09:00:00,2025-01-10T09:30:00,4711,1082,5793
2025-01-10,2025-01-10,2025-01-10T09:30:00,2025-01-10T10:00:00,4880,1127,6007
2025-01-10,2025-01-10,2025-01-10T10:00:00,2025-01-10T10:30:00,4936,1147,6083
2025-01-10,2025-01-10,2025-01-10T10:30:00,2025-01-10T11:00:00,4916,1158,6074
2025-01-10,2025-01-10,2025-01-10T11:00:00,2025-01-10T11:30:00,4914,1182,6096
2025-01-10,2025-01-10,2025-01-10T11:30:00,2025-01-10T12:00:00,4870,1181,6051
2025-01-10,2025-01-10,2025-01-10T12:00:00,2025-01-10T12:30:00,4838,1191,6029
2025-01-10,2025-01-10,2025-01-10T12:30:00,2025-01-10T13:00:00,4875,1191,6066
2025-01-10,2025-01-10,2025-01-10T13:00:00,2025-01-10T13:30:00,4869,1197,6066
2025-01-10,2025-01-10,2025-01-10T13:30:00,2025-01-10T14:00:00,4842,1181,6023
2025-01-10,2025-01-10,2025-01-10T14:00:00,2025-01-10T14:30:00,4843,1161,6004
2025-01-10,2025-01-10,2025-01-10T14:30:00,2025-01-10T15:00:00,4875,1148,6023
2025-01-10,2025-01-10,2025-01-10T15:00:00,2025-01-10T15:30:00,4917,1124,6041
2025-01-10,2025-01-10,2025-01-10T15:30:00,2025-01-10T16:00:00,4970,1134,6104
2025-01-10,2025-01-10,2025-01-10T16:00:00,2025-01-10T16:30:00,5030,1175,6205
2025-01-10,2025-01-10,2025-01-10T16:30:00,2025-01-10T17:00:00,5170,1244,6414
2025-01-10,2025-01-10,2025-01-10T17:00:00,2025-01-10T17:30:00,5412,1310,6722
2025-01-10,2025-01-10,2025-01-10T17:30:00,2025-01-10T18:00:00,5504,1332,6836
2025-01-10,2025-01-10,2025-01-10T18:00:00,2025-01-10T18:30:00,5483,1289,6772
2025-01-10,2025-01-10,2025-01-10T18:30:00,2025-01-10T19:00:00,5405,1239,6644
2025-01-10,2025-01-10,2025-01-10T19:00:00,2025-01-10T19:30:00,5318,1173,6491
2025-01-10,2025-01-10,2025-01-10T19:30:00,2025-01-10T20:00:00,5225,1132,6357
2025-01-10,2025-01-10,2025-01-10T20:00:00,2025-01-10T20:30:00,5114,1073,6187
2025-01-10,2025-01-10,2025-01-10T20:30:00,2025-01-10T21:00:00,4982,1025,6007
2025-01-10,2025-01-10,2025-01-10T21:00:00,2025-01-10T21:30:00,4840,971,5811
2025-01-10,2025-01-10,2025-01-10T21:30:00,2025-01-10T22:00:00,4660,926,5586
2025-01-10,2025-01-10,2025-01-10T22:00:00,2025-01-10T22:30:00,4514,908,5422
2025-01-10,2025-01-10,2025-01-10T22:30:00,2025-01-10T23:00:00,4379,864,5243
