dub_wddir,dub_wdsp,dub_temp,dub_msl,don_wddir,don_wdsp,don_temp,don_msl,cla_wddir,cla_wdsp,cla_temp,cla_msl,cor_wddir,cor_wdsp,cor_temp,cor_msl,date,dayInMonth,hour,dayOfYear,sin_hour,sin_day,cos_hour,cos_day,index,predictedGeneration,rawTemp
0.3796203951879325,-0.07614043692182466,0.6456234249700484,0.013901905137513106,0.4371435768261965,0.22196227821370162,0.18907266756653315,0.016286614512832285,0.49260298915105066,0.1426414217679172,0.48273799472824097,0.01526642724844204,0.2112325597502508,-0.28654777542287513,0.22986228321225027,0.014324788292405227,2022-05-27 17:00:00,27,17,147,-0.9659258262890683,0.5737722679043249,-0.9659258262890683,0.5737722679043249,17,940.4797,25.0
0.48181449853518676,-0.2814425620503081,0.605486268263462,0.01419787728068836,0.4371435768261965,0.018301898511418016,0.12961903418820653,0.01648429718439678,0.5955411263338818,0.028377279591125477,0.4264314885993203,0.015365054257111899,0.2112325597502508,-0.2072753060254168,0.17639001002910884,0.01422623361029351,2022-05-27 18:00:00,27,18,147,-1.0,0.5737722679043249,-1.0,0.5737722679043249,18,666.4124,
0.6862027052296953,-0.38409362461454977,0.5653491115568754,0.014296534661746702,0.4371435768261965,0.15407548497960707,0.10980115639543087,0.016583138520178915,0.5955411263338818,-0.31441514693924966,0.35135614709409296,0.015167800239771958,0.2112325597502508,-0.2072753060254168,0.14074182790701475,0.014029124246070526,2022-05-27 19:00:00,27,19,147,-0.9659258262890684,0.5737722679043249,-0.9659258262890684,0.5737722679043249,19,580.5004,
0.6862027052296953,-0.5893957497430332,0.46500621979040907,0.014493849423863614,0.48670025188916877,-0.04958489472267652,0.08007433970626764,0.016780821191743407,0.6470101949252973,-0.31441514693924966,0.1918210463954847,0.015167800239771958,0.2112325597502508,-0.36582024482033343,0.10509364578492052,0.013930569563958809,2022-05-27 20:00:00,27,20,147,-0.8660254037844386,0.5737722679043249,-0.8660254037844386,0.5737722679043249,20,484.86398,
-0.9489029483263729,-0.4867446871787915,0.24425185790418308,0.015184451091272687,0.5362569269521411,-0.11747168795677106,0.0701654008098799,0.017077345199090037,0.5955411263338818,-0.4286792891160414,0.02290152800872317,0.015562308274451838,0.2617005830731779,-0.6036376530127084,0.05162137260177923,0.014127678928182019,2022-05-27 21:00:00,27,21,147,-0.7071067811865477,0.5737722679043249,-0.7071067811865477,0.5737722679043249,21,539.3022,
-0.8467088449791186,-0.6920468123072749,0.1338746769610701,0.015677737996564852,0.5362569269521411,-0.1853584811908656,0.0701654008098799,0.01757155187800116,0.6470101949252973,-0.4286792891160414,-0.061558231184657676,0.015956816309131497,0.2617005830731779,-0.762182591807625,0.03379728154073203,0.014521897656628436,2022-05-27 22:00:00,27,22,147,-0.5000000000000004,0.5737722679043249,-0.5000000000000004,0.5737722679043249,22,391.54034,
-0.9489029483263729,-0.6920468123072749,0.14390896613771673,0.01587505275868176,0.5362569269521411,-0.25324527442496014,0.05034752301710424,0.017769234549565652,0.6470101949252973,-0.6572075734696249,-0.1647868257543453,0.015956816309131497,0.312168606396105,-0.9207275306025416,0.015973190479684988,0.014521897656628436,2022-05-27 23:00:00,27,23,147,-0.2588190451025207,0.5737722679043249,-0.2588190451025207,0.5737722679043249,23,333.36835,
0.6862027052296953,-0.6920468123072749,0.03353178519460374,0.01587505275868176,0.48670025188916877,-0.25324527442496014,0.05034752301710424,0.01757155187800116,0.6984792635167129,-0.7714717156464166,-0.24924658494772614,0.015858189300461636,-0.6971918600624373,-0.762182591807625,-0.08205931035607406,0.014324788292405227,2022-05-28 00:00:00,28,0,148,0.0,0.5595892624101769,0.0,0.5595892624101769,24,291.12988,
0.43071744686155966,-0.7946978748715166,-0.32770262516467524,0.015973710139740104,0.6353702770780857,-0.25324527442496014,0.0404385841207165,0.01757155187800116,-0.8970618628171689,-0.8857358578232083,-0.29616867338849323,0.015562308274451838,-0.7476598833853644,-0.6829101224101667,-0.1177074924781683,0.013930569563958809,2022-05-28 01:00:00,28,1,148,0.25881904510252074,0.5595892624101769,0.25881904510252074,0.5595892624101769,25,225.47484,
0.27742629184067824,-0.7946978748715166,-0.2674968901047955,0.015776395377623195,0.5362569269521411,-0.32113206765905467,0.06025646191349198,0.017373869206436666,0.7499483321081284,-0.8857358578232083,-0.34309076182926035,0.015463681265781756,-0.7981279067082916,-0.6829101224101667,-0.1355315835392155,0.013832014881847316,2022-05-28 02:00:00,28,2,148,0.49999999999999994,0.5595892624101769,0.49999999999999994,0.5595892624101769,26,223.39044,
0.021941033472542604,-0.6920468123072749,-0.40797693857784834,0.015776395377623195,0.5362569269521411,-0.25324527442496014,0.06025646191349198,0.01727502787065453,-0.9485309314085845,-0.7714717156464166,-0.39939726795818087,0.015365054257111899,-0.7476598833853644,-0.5243651836152501,-0.1979159022528803,0.013536350835512613,2022-05-28 03:00:00,28,3,148,0.7071067811865475,0.5595892624101769,0.7071067811865475,0.5595892624101769,27,313.8199,
-0.08025306987471166,-0.8973489374357583,-0.3477712035179686,0.015776395377623195,0.5858136020151133,-0.25324527442496014,0.06025646191349198,0.01717618653487217,0.8014174006995439,-0.7714717156464166,-0.42755052102264124,0.01526642724844204,-0.7476598833853644,-0.5243651836152501,-0.16226772013078605,0.013437796153400896,2022-05-28 04:00:00,28,4,148,0.8660254037844386,0.5595892624101769,0.8660254037844386,0.5595892624101769,28,267.44254,
-0.23354422489559304,-0.7946978748715166,-0.40797693857784834,0.015677737996564852,0.6849269521410579,-0.25324527442496014,0.0404385841207165,0.01717618653487217,-0.9485309314085845,-0.7714717156464166,-0.42755052102264124,0.015167800239771958,-0.7981279067082916,-0.5243651836152501,-0.16226772013078605,0.013240686789177687,2022-05-28 05:00:00,28,5,148,0.9659258262890683,0.5595892624101769,0.9659258262890683,0.5595892624101769,29,289.82068,
-0.08025306987471166,-0.8973489374357583,-0.10694826327844922,0.01587505275868176,0.6353702770780857,-0.25324527442496014,0.0701654008098799,0.01727502787065453,-0.8970618628171689,-0.7714717156464166,-0.29616867338849323,0.015167800239771958,-0.7476598833853644,-0.6829101224101667,-0.06423521929502701,0.013339241471289403,2022-05-28 06:00:00,28,6,148,1.0,0.5595892624101769,1.0,0.5595892624101769,30,229.26128,
0.3796203951879325,-0.7946978748715166,0.02349749601795696,0.015776395377623195,0.6849269521410579,-0.25324527442496014,0.08998327860265538,0.017472710542219026,-0.4853093140858446,-0.6572075734696249,-0.03340497812019733,0.015069173231102101,-0.7981279067082916,-0.6036376530127084,0.20312614662067954,0.013240686789177687,2022-05-28 07:00:00,28,7,148,0.9659258262890683,0.5595892624101769,0.9659258262890683,0.5595892624101769,31,249.3793,
-0.6934176899582373,-0.6920468123072749,0.24425185790418308,0.015677737996564852,0.7344836272040303,-0.32113206765905467,0.11971009529181878,0.017670393213783293,-0.5882474512686757,-0.6572075734696249,0.15428337564287112,0.014970546222432018,-0.5962558134165831,-0.28654777542287513,0.28333455639539157,0.013339241471289403,2022-05-28 08:00:00,28,8,148,0.8660254037844387,0.5595892624101769,0.8660254037844387,0.5595892624101769,32,431.09323,
-0.8978058966527458,-0.4867446871787915,0.33456046049400284,0.01548042323444794,0.7344836272040303,-0.3890188608931492,0.19898160646292087,0.017769234549565652,-0.8455927942257534,-0.6572075734696249,0.35135614709409296,0.015167800239771958,-0.545787790093656,-0.04873036723050014,0.29224660192591506,0.013240686789177687,2022-05-28 09:00:00,28,9,148,0.7071067811865476,0.5595892624101769,0.7071067811865476,0.5595892624101769,33,571.8234,24.0
-0.8978058966527458,-0.5893957497430332,0.44493764143711584,0.015085793710214344,-0.9504433249370277,-0.5247924473613382,0.16925478977375766,0.01786807588534779,-0.330902108311598,-0.4286792891160414,0.43581590628747385,0.014674665196422219,-0.545787790093656,-0.04873036723050014,0.3813670572311506,0.013240686789177687,2022-05-28 10:00:00,28,10,148,0.49999999999999994,0.5595892624101769,0.49999999999999994,0.5595892624101769,34,716.94574,
-0.7956117933054915,-0.4867446871787915,0.46500621979040907,0.014789821567038867,0.6849269521410579,-0.5926792405954328,0.19898160646292087,0.017769234549565652,-0.330902108311598,-0.4286792891160414,0.5578133362334684,0.014280157161742564,-0.49531976677072886,-0.04873036723050014,0.33680682957853286,0.013142132107066195,2022-05-28 11:00:00,28,11,148,0.258819045102521,0.5595892624101769,0.258819045102521,0.5595892624101769,35,559.4622,
-0.9489029483263729,-0.4867446871787915,0.5653491115568754,0.014592506804922181,0.7344836272040303,-0.5247924473613382,0.19898160646292087,0.017670393213783293,-0.17649490253735134,-0.4286792891160414,0.6704263484913094,0.013688395109722742,-0.4448517434478017,-0.04873036723050014,0.3546309206395799,0.012945022742842986,2022-05-28 12:00:00,28,12,148,1.2246467991473532e-16,0.5595892624101769,1.2246467991473532e-16,0.5595892624101769,36,545.3559,
-0.8978058966527458,-0.38409362461454977,0.605486268263462,0.01419787728068836,0.7840403022670025,-0.4569056541272437,0.20889054535930862,0.017670393213783293,-0.330902108311598,-0.5429434312928331,0.7642705253728437,0.013491141092382803,-0.4448517434478017,0.1098145715644165,0.3011586474564386,0.012649358696508283,2022-05-28 13:00:00,28,13,148,-0.25881904510252035,0.5595892624101769,-0.25881904510252035,0.5595892624101769,37,593.76495,
-0.8467088449791186,-0.4867446871787915,0.575383400733522,0.013901905137513106,0.7344836272040303,-0.4569056541272437,0.21879948425569654,0.01757155187800116,0.3896648519682196,-0.5429434312928331,0.7642705253728437,0.013096633057703146,-0.49531976677072886,0.030542102166958178,0.3100706929869621,0.01235369465017358,2022-05-28 14:00:00,28,14,148,-0.5000000000000001,0.5595892624101769,-0.5000000000000001,0.5595892624101769,38,507.0971,
-0.9489029483263729,-0.4867446871787915,0.605486268263462,0.013408618232220943,0.7344836272040303,-0.3890188608931492,0.26834417873763544,0.01717618653487217,0.44113392055963513,-0.6572075734696249,0.8299614491899175,0.012406243997013467,-0.4448517434478017,0.030542102166958178,0.3011586474564386,0.012058030603838879,2022-05-28 15:00:00,28,15,148,-0.7071067811865475,0.5595892624101769,-0.7071067811865475,0.5595892624101769,39,491.14484,
-0.9489029483263729,-0.5893957497430332,0.5452805332035822,0.01311264608904569,0.7840403022670025,-0.3890188608931492,0.24852630094485975,0.017077345199090037,0.8014174006995439,-0.5429434312928331,0.905036790695145,0.012208989979673526,-0.4448517434478017,-0.12800283662795847,0.28333455639539157,0.01166381187539246,2022-05-28 16:00:00,28,16,148,-0.8660254037844384,0.5595892624101769,-0.8660254037844384,0.5595892624101769,40,415.69537,
-0.9489029483263729,-0.4867446871787915,0.6456234249700484,0.012619359183753526,0.7840403022670025,-0.3890188608931492,0.20889054535930862,0.016879662527525544,-0.9485309314085845,-0.5429434312928331,0.9519588791359122,0.011715854936323787,-0.49531976677072886,-0.2072753060254168,0.26551046533434436,0.01146670251116925,2022-05-28 17:00:00,28,17,148,-0.9659258262890683,0.5595892624101769,-0.9659258262890683,0.5595892624101769,41,452.18054,
0.8394938602505767,-0.38409362461454977,0.5653491115568754,0.012619359183753526,-0.9504433249370277,-0.25324527442496014,0.15934585087736974,0.016879662527525544,-0.8455927942257534,-0.5429434312928331,0.9238056260714518,0.01132134690164413,-0.49531976677072886,-0.44509271421779173,0.2565984198038208,0.011269593146946042,2022-05-28 18:00:00,28,18,148,-1.0,0.5595892624101769,-1.0,0.5595892624101769,42,510.37714,
-0.591223586610983,-0.2814425620503081,0.40480048473052926,0.012224729659519706,0.7840403022670025,-0.1853584811908656,0.11971009529181878,0.01648429718439678,-0.8455927942257534,-0.20015100476245795,0.8487302845662243,0.011124092884304191,-0.4448517434478017,-0.6036376530127084,0.2387743287427738,0.010973929100611339,2022-05-28 19:00:00,28,19,148,-0.9659258262890684,0.5595892624101769,-0.9659258262890684,0.5595892624101769,43,598.55743,
-0.591223586610983,-0.38409362461454977,0.21414899037424312,0.01232338704057805,0.7840403022670025,-0.1853584811908656,0.0701654008098799,0.016385455848614422,-0.8455927942257534,-0.31441514693924966,0.6985796015557697,0.011124092884304191,-0.4448517434478017,-0.6829101224101667,0.14965387343753828,0.01077681973638813,2022-05-28 20:00:00,28,20,148,-0.8660254037844386,0.5595892624101769,-0.8660254037844386,0.5595892624101769,44,500.24985,
-0.6423206382846101,-0.4867446871787915,0.10377180943113012,0.012224729659519706,0.7840403022670025,0.018301898511418016,0.05034752301710424,0.016187773177049926,-0.9485309314085845,-0.4286792891160414,0.43581590628747385,0.011025465875634109,-0.49531976677072886,-0.6829101224101667,0.06053341813230275,0.010678265054276636,2022-05-28 21:00:00,28,21,148,-0.7071067811865477,0.5595892624101769,-0.7071067811865477,0.5595892624101769,45,566.9879,
-0.6934176899582373,-0.6920468123072749,0.04356607437125034,0.012027414897402795,-0.9504433249370277,0.15407548497960707,0.0404385841207165,0.0158912491697033,-0.8970618628171689,-0.4286792891160414,0.27628080558886553,0.01092683886696425,-0.6971918600624373,-0.762182591807625,0.02488523601020851,0.010579710372165143,2022-05-28 22:00:00,28,22,148,-0.5000000000000004,0.5595892624101769,-0.5000000000000004,0.5595892624101769,46,678.8812,
-0.6934176899582373,-0.6920468123072749,-0.04674252821856943,0.011632785373169198,-0.9504433249370277,0.15407548497960707,0.0008028285351653586,0.01559472516235667,-0.9485309314085845,-0.6572075734696249,0.15428337564287112,0.01092683886696425,-0.6467238367395102,-0.762182591807625,-0.0018509005813622114,0.010185491643718726,2022-05-28 23:00:00,28,23,148,-0.2588190451025207,0.5595892624101769,-0.2588190451025207,0.5595892624101769,47,613.0082,
0.6351056535560682,-0.7946978748715166,-0.3176683359880287,0.011731442754227541,-0.9504433249370277,0.22196227821370162,-0.028923988153997864,0.015199359819227681,-0.9485309314085845,-0.6572075734696249,0.004132692632416224,0.01092683886696425,-0.7476598833853644,-0.762182591807625,-0.10879544694764477,0.009889827597384023,2022-05-29 00:00:00,29,0,149,0.0,0.5452404385406513,0.0,0.5452404385406513,48,670.4642,
0.7372997569033224,-0.5893957497430332,-0.1571197091616824,0.011534127992110631,-0.9008866498740554,0.15407548497960707,-0.028923988153997864,0.014803994476098918,0.8014174006995439,-0.6572075734696249,-0.08032706656096446,0.01072958484962431,-0.7476598833853644,-0.6829101224101667,-0.1355315835392155,0.009791272915272306,2022-05-29 01:00:00,29,1,149,0.25881904510252074,0.5452404385406513,0.25881904510252074,0.5452404385406513,49,645.83075,22.9
0.48181449853518676,-0.7946978748715166,-0.37787407104790843,0.011139498467877035,-0.9008866498740554,0.22196227821370162,-0.03883292705038578,0.014606311804534424,0.6984792635167129,-0.5429434312928331,-0.13663357268988513,0.010433703823614512,-0.7981279067082916,-0.6829101224101667,-0.1177074924781683,0.009397054186826112,2022-05-29 02:00:00,29,2,149,0.49999999999999994,0.5452404385406513,0.49999999999999994,0.5452404385406513,50,756.05194,
0.43071744686155966,-0.7946978748715166,-0.5384226978742547,0.010646211562584872,-0.9008866498740554,0.15407548497960707,-0.03883292705038578,0.014112105125623301,-0.8970618628171689,-0.5429434312928331,-0.042789395808350894,0.010236449806274571,-0.7981279067082916,-0.6829101224101667,-0.16226772013078605,0.00870717141204499,2022-05-29 03:00:00,29,3,149,0.7071067811865475,0.5452404385406513,0.7071067811865475,0.5452404385406513,51,787.0092,
0.48181449853518676,-0.7946978748715166,-0.5885941437574879,0.010152924657292596,-0.8513299748110831,0.28984907144779615,-0.07846868263593675,0.013815581118276674,-0.8455927942257534,-0.4286792891160414,-0.0990959019372714,0.009841941771594804,-0.7981279067082916,-0.6829101224101667,-0.18900385672235678,0.008214398001487079,2022-05-29 04:00:00,29,4,149,0.8660254037844386,0.5452404385406513,0.8660254037844386,0.5452404385406513,52,961.1216,
0.175232188493424,-0.7946978748715166,-0.5083198303443147,0.009856952514117343,-0.8513299748110831,0.28984907144779615,-0.04874186594677352,0.013519057110930046,-0.8455927942257534,-0.31441514693924966,-0.08971148424911801,0.009644687754254975,-0.7981279067082916,-0.6036376530127084,-0.224652038844451,0.007918733955152376,2022-05-29 05:00:00,29,5,149,0.9659258262890683,0.5452404385406513,0.9659258262890683,0.5452404385406513,53,1101.1166,
0.22632924016705114,-0.7946978748715166,-0.2273597333982089,0.009758295133058887,-0.8513299748110831,0.22196227821370162,-0.04874186594677352,0.01361789844671218,-0.8455927942257534,0.028377279591125477,-0.10848031962542479,0.009743314762924832,-0.7476598833853644,-0.6036376530127084,-0.12661953800869183,0.007820179273040772,2022-05-29 06:00:00,29,6,149,1.0,0.5452404385406513,1.0,0.5452404385406513,54,1336.2032,
0.3285233435143054,-0.6920468123072749,-0.167153998338329,0.009659637752000433,-0.8513299748110831,0.28984907144779615,0.0008028285351653586,0.013716739782494314,-0.8455927942257534,0.028377279591125477,-0.03340497812019733,0.009743314762924832,-0.8485959300312187,-0.6036376530127084,0.007061144949161467,0.007721624590929167,2022-05-29 07:00:00,29,7,149,0.9659258262890683,0.5452404385406513,0.9659258262890683,0.5452404385406513,55,1401.337,
0.48181449853518676,-0.6920468123072749,-0.006605371511982848,0.009265008227766724,-0.8513299748110831,0.15407548497960707,0.030529645224328758,0.013716739782494314,-0.8455927942257534,0.1426414217679172,-0.03340497812019733,0.009940568780264773,-0.8990639533541458,-0.6829101224101667,0.11400569131544402,0.0076230699088175626,2022-05-29 08:00:00,29,8,149,0.8660254037844387,0.5452404385406513,0.8660254037844387,0.5452404385406513,56,1350.9816,
-0.9489029483263729,-0.4867446871787915,0.07366894190119015,0.00916635084670827,-0.8513299748110831,0.15407548497960707,0.06025646191349198,0.013815581118276674,-0.8970618628171689,0.1426414217679172,0.04167036338502995,0.009743314762924832,-0.8990639533541458,-0.6829101224101667,0.3189827385174858,0.007425960544594465,2022-05-29 09:00:00,29,9,149,0.7071067811865476,0.5452404385406513,0.7071067811865476,0.5452404385406513,57,1572.5613,
0.7883968085769496,-0.38409362461454977,0.16397754449100993,0.008673063941416105,-0.8513299748110831,-0.04958489472267652,0.0008028285351653586,0.013716739782494314,-0.6911855884515068,-0.31441514693924966,0.1824366287073313,0.008954298693565297,-0.4448517434478017,-0.28654777542287513,0.33680682957853286,0.007228851180371256,2022-05-29 10:00:00,29,10,149,0.49999999999999994,0.5452404385406513,0.49999999999999994,0.5452404385406513,58,1103.8365,
-0.9489029483263729,-0.38409362461454977,0.37469761720058925,0.008278434417182397,-0.9008866498740554,-0.1853584811908656,0.13952797308459425,0.013519057110930046,-0.9485309314085845,0.028377279591125477,0.30443405865332585,0.008658417667555497,-0.3439156968019475,-0.44509271421779173,0.28333455639539157,0.006834632451924949,2022-05-29 11:00:00,29,11,149,0.258819045102521,0.5452404385406513,0.258819045102521,0.5452404385406513,59,1106.0009,
-0.7445147416318644,0.12916168820665874,0.2542861470808297,0.008377091798240852,-0.9008866498740554,-0.11747168795677106,0.15934585087736974,0.013420215775147685,-0.7941237256343379,0.028377279591125477,0.463969159351934,0.00816528262420576,-0.14204360351023904,-0.44509271421779173,0.3189827385174858,0.0063418590413670374,2022-05-29 12:00:00,29,12,149,1.2246467991473532e-16,0.5452404385406513,1.2246467991473532e-16,0.5452404385406513,60,1232.7609,
-0.7445147416318644,0.12916168820665874,0.14390896613771673,0.008278434417182397,-0.9504433249370277,0.15407548497960707,0.12961903418820653,0.012827167760454429,-0.7426546570429223,0.028377279591125477,0.5484289185453148,0.00747489356351608,0.059828489781469436,-0.5243651836152501,0.3278947840480093,0.005651976266585916,2022-05-29 13:00:00,29,13,149,-0.25881904510252035,0.5452404385406513,-0.25881904510252035,0.5452404385406513,61,1231.6495,
-0.7445147416318644,-0.07614043692182466,0.3144918821407095,0.007883804892948688,-0.9504433249370277,0.018301898511418016,0.11971009529181878,0.0125306437531078,-0.7941237256343379,0.028377279591125477,0.6328886777386955,0.006784504502826401,0.059828489781469436,-0.36582024482033343,0.28333455639539157,0.005257757538139609,2022-05-29 14:00:00,29,14,149,-0.5000000000000001,0.5452404385406513,-0.5000000000000001,0.5452404385406513,62,1114.27,
-0.7956117933054915,-0.07614043692182466,0.27435472543412287,0.0075878327497733225,0.7344836272040303,0.08618869174551255,0.09989221749904312,0.011838754402632184,-0.7941237256343379,0.1426414217679172,0.6422730954268491,0.0064886234768166025,0.059828489781469436,-0.36582024482033343,0.3189827385174858,0.004863538809693303,2022-05-29 15:00:00,29,15,149,-0.7071067811865475,0.5452404385406513,-0.7071067811865475,0.5452404385406513,63,1147.8785,
