DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
2025-01-09,2025-01-09,2025-01-09T18:30:00,2025-01-09T19:00:00,5937,1391,7328
2025-01-09,2025-01-09,2025-01-09T19:00:00,2025-01-09T19:30:00,5838,1341,7179
2025-01-09,2025-01-09,2025-01-09T19:30:00,2025-01-09T20:00:00,5727,1307,7034
2025-01-09,2025-01-09,2025-01-09T20:00:00,2025-01-09T20:30:00,5572,1251,6823
2025-01-09,2025-01-09,2025-01-09T20:30:00,2025-01-09T21:00:00,5474,1198,6672
2025-01-09,2025-01-09,2025-01-09T21:00:00,2025-01-09T21:30:00,5323,1160,6483
2025-01-09,2025-01-09,2025-01-09T21:30:00,2025-01-09T22:00:00,5145,1087,6232
2025-01-09,2025-01-09,2025-01-09T22:00:00,2025-01-09T22:30:00,4929,1017,5946
2025-01-09,2025-01-09,2025-01-09T22:30:00,2025-01-09T23:00:00,4754,956,5710
2025-01-09,2025-01-10,2025-01-09T23:00:00,2025-01-09T23:30:00,4590,888,5478
2025-01-09,2025-01-10,2025-01-09T23:30:00,2025-01-10T00:00:00,4524,823,5347
2025-01-10,2025-01-10,2025-01-10T00:00:00,2025-01-10T00:30:00,4220,889,5109
2025-01-10,2025-01-10,2025-01-10T00:30:00,2025-01-10T01:00:00,4055,843,4898
2025-01-10,2025-01-10,2025-01-10T01:00:00,2025-01-10T01:30:00,3906,809,4715
2025-01-10,2025-01-10,2025-01-10T01:30:00,2025-01-10T02:00:00,3879,829,4708
2025-01-10,2025-01-10,2025-01-10T02:00:00,2025-01-10T02:30:00,3860,813,4673
2025-01-10,2025-01-10,2025-01-10T02:30:00,2025-01-10T03:00:00,3831,803,4634
2025-01-10,2025-01-10,2025-01-10T03:00:00,2025-01-10T03:30:00,3784,803,4587
2025-01-10,2025-01-10,2025-01-10T03:30:00,2025-01-10T04:00:00,3732,787,4519
2025-01-10,2025-01-10,2025-01-10T04:00:00,2025-01-10T04:30:00,3774,765,4539
2025-01-10,2025-01-10,2025-01-10T04:30:00,2025-01-10T05:00:00,3744,761,4505
2025-01-10,2025-01-10,2025-01-10T05:00:00,2025-01-10T05:30:00,3745,753,4498
2025-01-10,2025-01-10,2025-01-10T05:30:00,2025-01-10T06:00:00,3782,775,4557
2025-01-10,2025-01-10,2025-01-10T06:00:00,2025-01-10T06:30:00,3803,820,4623
2025-01-10,2025-01-10,2025-01-10T06:30:00,2025-01-10T07:00:00,4034,895,4929
2025-01-10,2025-01-10,2025-01-10T07:00:00,2025-01-10T07:30:00,4211,932,5143
2025-01-10,2025-01-10,2025-01-10T07:30:00,2025-01-10T08:00:00,4443,1025,5468
2025-01-10,2025-01-10,2025-01-10T08:00:00,2025-01-10T08:30:00,4574,1074,5648
2025-01-10,2025-01-10,2025-01-10T08:30:00,2025-01-10T09:00:00,4763,1133,5896
2025-01-10,2025-01-10,2025-01-10T09:00:00,2025-01-10T09:30:00,4826,1202,6028
2025-01-10,2025-01-10,2025-01-10T09:30:00,2025-01-10T10:00:00,5070,1250,6320
2025-01-10,2025-01-10,2025-01-10T10:00:00,2025-01-10T10:30:00,5121,1239,6360
2025-01-10,2025-01-10,2025-01-10T10:30:00,2025-01-10T11:00:00,5106,1251,6357
2025-01-10,2025-01-10,2025-01-10T11:00:00,2025-01-10T11:30:00,5107,1225,6332
2025-01-10,2025-01-10,2025-01-10T11:30:00,2025-01-10T12:00:00,5059,1224,6283
2025-01-10,2025-01-10,2025-01-10T12:00:00,2025-01-10T12:30:00,5044,1233,6277
2025-01-10,2025-01-10,2025-01-10T12:30:00,2025-01-10T13:00:00,5074,1233,6307
2025-01-10,2025-01-10,2025-01-10T13:00:00,2025-01-10T13:30:00,5062,1242,6304
2025-01-10,2025-01-10,2025-01-10T13:30:00,2025-01-10T14:00:00,5026,1226,6252
2025-01-10,2025-01-10,2025-01-10T14:00:00,2025-01-10T14:30:00,5022,1209,6231
2025-01-10,2025-01-10,2025-01-10T14:30:00,2025-01-10T15:00:00,5051,1196,6247
2025-01-10,2025-01-10,2025-01-10T15:00:00,2025-01-10T15:30:00,5122,1188,6310
2025-01-10,2025-01-10,2025-01-10T15:30:00,2025-01-10T16:00:00,5160,1199,6359
2025-01-10,2025-01-10,2025-01-10T16:00:00,2025-01-10T16:30:00,5216,1252,6468
2025-01-10,2025-01-10,2025-01-10T16:30:00,2025-01-10T17:00:00,5356,1325,6681
2025-01-10,2025-01-10,2025-01-10T17:00:00,2025-01-10T17:30:00,5600,1415,7015
2025-01-10,2025-01-10,2025-01-10T17:30:00,2025-01-10T18:00:00,5693,1439,7132
2025-01-10,2025-01-10,2025-01-10T18:00:00,2025-01-10T18:30:00,5713,1400,7113
2025-01-10,2025-01-10,2025-01-10T18:30:00,2025-01-10T19:00:00,5586,1346,6932
2025-01-10,2025-01-10,2025-01-10T19:00:00,2025-01-10T19:30:00,5498,1275,6773
2025-01-10,2025-01-10,2025-01-10T19:30:00,2025-01-10T20:00:00,5406,1231,6637
2025-01-10,2025-01-10,2025-01-10T20:00:00,2025-01-10T20:30:00,5295,1173,6468
2025-01-10,2025-01-10,2025-01-10T20:30:00,2025-01-10T21:00:00,5184,1122,6306
2025-01-10,2025-01-10,2025-01-10T21:00:00,2025-01-10T21:30:00,5132,1052,6184
2025-01-10,2025-01-10,2025-01-10T21:30:00,2025-01-10T22:00:00,4857,1002,5859
2025-01-10,2025-01-10,2025-01-10T22:00:00,2025-01-10T22:30:00,4727,982,5709
2025-01-10,2025-01-10,2025-01-10T22:30:00,2025-01-10T23:00:00,4507,934,5441
2025-01-10,2025-01-11,2025-01-10T23:00:00,2025-01-10T23:30:00,4418,847,5265
2025-01-10,2025-01-11,2025-01-10T23:30:00,2025-01-11T00:00:00,4447,784,5231
2025-01-11,2025-01-11,2025-01-11T00:00:00,2025-01-11T00:30:00,4437,746,5183
2025-01-11,2025-01-11,2025-01-11T00:30:00,2025-01-11T01:00:00,4247,703,4950
2025-01-11,2025-01-11,2025-01-11T01:00:00,2025-01-11T01:30:00,4119,680,4799
2025-01-11,2025-01-11,2025-01-11T01:30:00,2025-01-11T02:00:00,3996,699,4695
2025-01-11,2025-01-11,2025-01-11T02:00:00,2025-01-11T02:30:00,3898,662,4560
2025-01-11,2025-01-11,2025-01-11T02:30:00,2025-01-11T03:00:00,3901,652,4553
2025-01-11,2025-01-11,2025-01-11T03:00:00,2025-01-11T03:30:00,3916,639,4555
2025-01-11,2025-01-11,2025-01-11T03:30:00,2025-01-11T04:00:00,3796,624,4420
2025-01-11,2025-01-11,2025-01-11T04:00:00,2025-01-11T04:30:00,3769,621,4390
2025-01-11,2025-01-11,2025-01-11T04:30:00,2025-01-11T05:00:00,3691,619,4310
2025-01-11,2025-01-11,2025-01-11T05:00:00,2025-01-11T05:30:00,3655,606,4261
2025-01-11,2025-01-11,2025-01-11T05:30:00,2025-01-11T06:00:00,3666,611,4277
2025-01-11,2025-01-11,2025-01-11T06:00:00,2025-01-11T06:30:00,3807,650,4457
2025-01-11,2025-01-11,2025-01-11T06:30:00,2025-01-11T07:00:00,3797,683,4480
2025-01-11,2025-01-11,2025-01-11T07:00:00,2025-01-11T07:30:00,3882,728,4610
2025-01-11,2025-01-11,2025-01-11T07:30:00,2025-01-11T08:00:00,4015,776,4791
2025-01-11,2025-01-11,2025-01-11T08:00:00,2025-01-11T08:30:00,4104,838,4942
2025-01-11,2025-01-11,2025-01-11T08:30:00,2025-01-11T09:00:00,4032,873,4905
2025-01-11,2025-01-11,2025-01-11T09:00:00,2025-01-11T09:30:00,4497,921,5418
2025-01-11,2025-01-11,2025-01-11T09:30:00,2025-01-11T10:00:00,4734,973,5707
2025-01-11,2025-01-11,2025-01-11T10:00:00,2025-01-11T10:30:00,4754,995,5749
2025-01-11,2025-01-11,2025-01-11T10:30:00,2025-01-11T11:00:00,4931,1032,5963
2025-01-11,2025-01-11,2025-01-11T11:00:00,2025-01-11T11:30:00,4888,1025,5913
2025-01-11,2025-01-11,2025-01-11T11:30:00,2025-01-11T12:00:00,5096,1039,6135
2025-01-11,2025-01-11,2025-01-11T12:00:00,2025-01-11T12:30:00,5002,1034,6036
2025-01-11,2025-01-11,2025-01-11T12:30:00,2025-01-11T13:00:00,5065,1045,6110
2025-01-11,2025-01-11,2025-01-11T13:00:00,2025-01-11T13:30:00,5054,1018,6072
2025-01-11,2025-01-11,2025-01-11T13:30:00,2025-01-11T14:00:00,5043,1010,6053
2025-01-11,2025-01-11,2025-01-11T14:00:00,2025-01-11T14:30:00,4982,1029,6011
2025-01-11,2025-01-11,2025-01-11T14:30:00,2025-01-11T15:00:00,5000,1024,6024
2025-01-11,2025-01-11,2025-01-11T15:00:00,2025-01-11T15:30:00,4990,1018,6008
2025-01-11,2025-01-11,2025-01-11T15:30:00,2025-01-11T16:00:00,5096,1030,6126
2025-01-11,2025-01-11,2025-01-11T16:00:00,2025-01-11T16:30:00,5159,1081,6240
2025-01-11,2025-01-11,2025-01-11T16:30:00,2025-01-11T17:00:00,5339,1145,6484
2025-01-11,2025-01-11,2025-01-11T17:00:00,2025-01-11T17:30:00,5531,1216,6747
2025-01-11,2025-01-11,2025-01-11T17:30:00,2025-01-11T18:00:00,5587,1246,6833
2025-01-11,2025-01-11,2025-01-11T18:00:00,2025-01-11T18:30:00,5545,1229,6774
2025-01-11,2025-01-11,2025-01-11T18:30:00,2025-01-11T19:00:00,5483,1184,6667
2025-01-11,2025-01-11,2025-01-11T19:00:00,2025-01-11T19:30:00,5381,1170,6551
2025-01-11,2025-01-11,2025-01-11T19:30:00,2025-01-11T20:00:00,5295,1116,6411
2025-01-11,2025-01-11,2025-01-11T20:00:00,2025-01-11T20:30:00,5211,1051,6262
2025-01-11,2025-01-11,2025-01-11T20:30:00,2025-01-11T21:00:00,5128,1008,6136
2025-01-11,2025-01-11,2025-01-11T21:00:00,2025-01-11T21:30:00,5079,975,6054
2025-01-11,2025-01-11,2025-01-11T21:30:00,2025-01-11T22:00:00,4856,929,5785
2025-01-11,2025-01-11,2025-01-11T22:00:00,2025-01-11T22:30:00,4686,911,5597
2025-01-11,2025-01-11,2025-01-11T22:30:00,2025-01-11T23:00:00,4524,859,5383
2025-01-11,2025-01-12,2025-01-11T23:00:00,2025-01-11T23:30:00,4426,786,5212
2025-01-11,2025-01-12,2025-01-11T23:30:00,2025-01-12T00:00:00,4429,735,5164
2025-01-12,2025-01-12,2025-01-12T00:00:00,2025-01-12T00:30:00,4279,709,4988
2025-01-12,2025-01-12,2025-01-12T00:30:00,2025-01-12T01:00:00,4158,672,4830
2025-01-12,2025-01-12,2025-01-12T01:00:00,2025-01-12T01:30:00,4024,671,4695
2025-01-12,2025-01-12,2025-01-12T01:30:00,2025-01-12T02:00:00,3894,677,4571
2025-01-12,2025-01-12,2025-01-12T02:00:00,2025-01-12T02:30:00,3811,654,4465
2025-01-12,2025-01-12,2025-01-12T02:30:00,2025-01-12T03:00:00,3811,637,4448
2025-01-12,2025-01-12,2025-01-12T03:00:00,2025-01-12T03:30:00,3723,594,4317
2025-01-12,2025-01-12,2025-01-12T03:30:00,2025-01-12T04:00:00,3705,578,4283
2025-01-12,2025-01-12,2025-01-12T04:00:00,2025-01-12T04:30:00,3674,569,4243
2025-01-12,2025-01-12,2025-01-12T04:30:00,2025-01-12T05:00:00,3626,559,4185
2025-01-12,2025-01-12,2025-01-12T05:00:00,2025-01-12T05:30:00,3585,566,4151
2025-01-12,2025-01-12,2025-01-12T05:30:00,2025-01-12T06:00:00,3589,567,4156
2025-01-12,2025-01-12,2025-01-12T06:00:00,2025-01-12T06:30:00,3599,576,4175
2025-01-12,2025-01-12,2025-01-12T06:30:00,2025-01-12T07:00:00,3605,611,4216
2025-01-12,2025-01-12,2025-01-12T07:00:00,2025-01-12T07:30:00,3642,646,4288
2025-01-12,2025-01-12,2025-01-12T07:30:00,2025-01-12T08:00:00,3742,686,4428
2025-01-12,2025-01-12,2025-01-12T08:00:00,2025-01-12T08:30:00,3798,721,4519
2025-01-12,2025-01-12,2025-01-12T08:30:00,2025-01-12T09:00:00,3711,759,4470
2025-01-12,2025-01-12,2025-01-12T09:00:00,2025-01-12T09:30:00,4018,791,4809
2025-01-12,2025-01-12,2025-01-12T09:30:00,2025-01-12T10:00:00,4218,853,5071
2025-01-12,2025-01-12,2025-01-12T10:00:00,2025-01-12T10:30:00,4414,867,5281
2025-01-12,2025-01-12,2025-01-12T10:30:00,2025-01-12T11:00:00,4544,912,5456
2025-01-12,2025-01-12,2025-01-12T11:00:00,2025-01-12T11:30:00,4674,938,5612
2025-01-12,2025-01-12,2025-01-12T11:30:00,2025-01-12T12:00:00,4805,971,5776
2025-01-12,2025-01-12,2025-01-12T12:00:00,2025-01-12T12:30:00,4891,1017,5908
2025-01-12,2025-01-12,2025-01-12T12:30:00,2025-01-12T13:00:00,4999,1051,6050
2025-01-12,2025-01-12,2025-01-12T13:00:00,2025-01-12T13:30:00,5056,1051,6107
2025-01-12,2025-01-12,2025-01-12T13:30:00,2025-01-12T14:00:00,5077,1051,6128
2025-01-12,2025-01-12,2025-01-12T14:00:00,2025-01-12T14:30:00,5025,1026,6051
2025-01-12,2025-01-12,2025-01-12T14:30:00,2025-01-12T15:00:00,4982,1019,6001
2025-01-12,2025-01-12,2025-01-12T15:00:00,2025-01-12T15:30:00,4964,1029,5993
2025-01-12,2025-01-12,2025-01-12T15:30:00,2025-01-12T16:00:00,4977,1040,6017
2025-01-12,2025-01-12,2025-01-12T16:00:00,2025-01-12T16:30:00,5012,1068,6080
2025-01-12,2025-01-12,2025-01-12T16:30:00,2025-01-12T17:00:00,5118,1129,6247
2025-01-12,2025-01-12,2025-01-12T17:00:00,2025-01-12T17:30:00,5219,1154,6373
2025-01-12,2025-01-12,2025-01-12T17:30:00,2025-01-12T18:00:00,5354,1176,6530
2025-01-12,2025-01-12,2025-01-12T18:00:00,2025-01-12T18:30:00,5326,1146,6472
2025-01-12,2025-01-12,2025-01-12T18:30:00,2025-01-12T19:00:00,5251,1097,6348
2025-01-12,2025-01-12,2025-01-12T19:00:00,2025-01-12T19:30:00,5207,1068,6275
2025-01-12,2025-01-12,2025-01-12T19:30:00,2025-01-12T20:00:00,5133,1031,6164
2025-01-12,2025-01-12,2025-01-12T20:00:00,2025-01-12T20:30:00,5051,923,5974
2025-01-12,2025-01-12,2025-01-12T20:30:00,2025-01-12T21:00:00,4934,883,5817
2025-01-12,2025-01-12,2025-01-12T21:00:00,2025-01-12T21:30:00,4800,838,5638
2025-01-12,2025-01-12,2025-01-12T21:30:00,2025-01-12T22:00:00,4662,794,5456
2025-01-12,2025-01-12,2025-01-12T22:00:00,2025-01-12T22:30:00,4476,749,5225
2025-01-12,2025-01-12,2025-01-12T22:30:00,2025-01-12T23:00:00,4304,705,5009
