DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
2025-01-12,2025-01-12,2025-01-12T19:30:00,2025-01-12T20:00:00,4938,1047,5985
2025-01-12,2025-01-12,2025-01-12T20:00:00,2025-01-12T20:30:00,4826,1008,5834
2025-01-12,2025-01-12,2025-01-12T20:30:00,2025-01-12T21:00:00,4732,970,5702
2025-01-12,2025-01-12,2025-01-12T21:00:00,2025-01-12T21:30:00,4624,926,5550
2025-01-12,2025-01-12,2025-01-12T21:30:00,2025-01-12T22:00:00,4498,870,5368
2025-01-12,2025-01-12,2025-01-12T22:00:00,2025-01-12T22:30:00,4308,812,5120
2025-01-12,2025-01-12,2025-01-12T22:30:00,2025-01-12T23:00:00,4152,749,4901
2025-01-12,2025-01-13,2025-01-12T23:00:00,2025-01-12T23:30:00,4071,691,4762
2025-01-12,2025-01-13,2025-01-12T23:30:00,2025-01-13T00:00:00,4059,645,4704
2025-01-13,2025-01-13,2025-01-13T00:00:00,2025-01-13T00:30:00,3897,592,4489
2025-01-13,2025-01-13,2025-01-13T00:30:00,2025-01-13T01:00:00,3847,562,4409
2025-01-13,2025-01-13,2025-01-13T01:00:00,2025-01-13T01:30:00,3753,536,4289
2025-01-13,2025-01-13,2025-01-13T01:30:00,2025-01-13T02:00:00,3698,553,4251
2025-01-13,2025-01-13,2025-01-13T02:00:00,2025-01-13T02:30:00,3631,551,4182
2025-01-13,2025-01-13,2025-01-13T02:30:00,2025-01-13T03:00:00,3601,541,4142
2025-01-13,2025-01-13,2025-01-13T03:00:00,2025-01-13T03:30:00,3564,512,4076
2025-01-13,2025-01-13,2025-01-13T03:30:00,2025-01-13T04:00:00,3550,505,4055
2025-01-13,2025-01-13,2025-01-13T04:00:00,2025-01-13T04:30:00,3562,513,4075
2025-01-13,2025-01-13,2025-01-13T04:30:00,2025-01-13T05:00:00,3566,517,4083
2025-01-13,2025-01-13,2025-01-13T05:00:00,2025-01-13T05:30:00,3582,506,4088
2025-01-13,2025-01-13,2025-01-13T05:30:00,2025-01-13T06:00:00,3659,521,4180
2025-01-13,2025-01-13,2025-01-13T06:00:00,2025-01-13T06:30:00,3772,556,4328
2025-01-13,2025-01-13,2025-01-13T06:30:00,2025-01-13T07:00:00,3972,632,4604
2025-01-13,2025-01-13,2025-01-13T07:00:00,2025-01-13T07:30:00,4242,717,4959
2025-01-13,2025-01-13,2025-01-13T07:30:00,2025-01-13T08:00:00,4611,816,5427
2025-01-13,2025-01-13,2025-01-13T08:00:00,2025-01-13T08:30:00,4828,917,5745
2025-01-13,2025-01-13,2025-01-13T08:30:00,2025-01-13T09:00:00,4864,954,5818
2025-01-13,2025-01-13,2025-01-13T09:00:00,2025-01-13T09:30:00,4947,981,5928
2025-01-13,2025-01-13,2025-01-13T09:30:00,2025-01-13T10:00:00,5047,1000,6047
2025-01-13,2025-01-13,2025-01-13T10:00:00,2025-01-13T10:30:00,5064,1039,6103
2025-01-13,2025-01-13,2025-01-13T10:30:00,2025-01-13T11:00:00,5063,1043,6106
2025-01-13,2025-01-13,2025-01-13T11:00:00,2025-01-13T11:30:00,5048,1121,6169
2025-01-13,2025-01-13,2025-01-13T11:30:00,2025-01-13T12:00:00,4994,1113,6107
2025-01-13,2025-01-13,2025-01-13T12:00:00,2025-01-13T12:30:00,5017,1094,6111
2025-01-13,2025-01-13,2025-01-13T12:30:00,2025-01-13T13:00:00,5010,1092,6102
2025-01-13,2025-01-13,2025-01-13T13:00:00,2025-01-13T13:30:00,5016,1113,6129
2025-01-13,2025-01-13,2025-01-13T13:30:00,2025-01-13T14:00:00,4959,1077,6036
2025-01-13,2025-01-13,2025-01-13T14:00:00,2025-01-13T14:30:00,4955,1058,6013
2025-01-13,2025-01-13,2025-01-13T14:30:00,2025-01-13T15:00:00,4985,1047,6032
2025-01-13,2025-01-13,2025-01-13T15:00:00,2025-01-13T15:30:00,5023,1056,6079
2025-01-13,2025-01-13,2025-01-13T15:30:00,2025-01-13T16:00:00,5073,1079,6152
2025-01-13,2025-01-13,2025-01-13T16:00:00,2025-01-13T16:30:00,5139,1115,6254
2025-01-13,2025-01-13,2025-01-13T16:30:00,2025-01-13T17:00:00,5264,1186,6450
2025-01-13,2025-01-13,2025-01-13T17:00:00,2025-01-13T17:30:00,5477,1259,6736
2025-01-13,2025-01-13,2025-01-13T17:30:00,2025-01-13T18:00:00,5600,1280,6880
2025-01-13,2025-01-13,2025-01-13T18:00:00,2025-01-13T18:30:00,5581,1245,6826
2025-01-13,2025-01-13,2025-01-13T18:30:00,2025-01-13T19:00:00,5465,1201,6666
2025-01-13,2025-01-13,2025-01-13T19:00:00,2025-01-13T19:30:00,5356,1115,6471
2025-01-13,2025-01-13,2025-01-13T19:30:00,2025-01-13T20:00:00,5294,1076,6370
2025-01-13,2025-01-13,2025-01-13T20:00:00,2025-01-13T20:30:00,5192,1064,6256
2025-01-13,2025-01-13,2025-01-13T20:30:00,2025-01-13T21:00:00,5094,1034,6128
2025-01-13,2025-01-13,2025-01-13T21:00:00,2025-01-13T21:30:00,4985,995,5980
2025-01-13,2025-01-13,2025-01-13T21:30:00,2025-01-13T22:00:00,4806,937,5743
2025-01-13,2025-01-13,2025-01-13T22:00:00,2025-01-13T22:30:00,4645,858,5503
2025-01-13,2025-01-13,2025-01-13T22:30:00,2025-01-13T23:00:00,4470,797,5267
2025-01-13,2025-01-14,2025-01-13T23:00:00,2025-01-13T23:30:00,4375,730,5105
2025-01-13,2025-01-14,2025-01-13T23:30:00,2025-01-14T00:00:00,4318,670,4988
2025-01-14,2025-01-14,2025-01-14T00:00:00,2025-01-14T00:30:00,4113,612,4725
2025-01-14,2025-01-14,2025-01-14T00:30:00,2025-01-14T01:00:00,4040,589,4629
2025-01-14,2025-01-14,2025-01-14T01:00:00,2025-01-14T01:30:00,3937,568,4505
2025-01-14,2025-01-14,2025-01-14T01:30:00,2025-01-14T02:00:00,3857,589,4446
2025-01-14,2025-01-14,2025-01-14T02:00:00,2025-01-14T02:30:00,3804,565,4369
2025-01-14,2025-01-14,2025-01-14T02:30:00,2025-01-14T03:00:00,3775,560,4335
2025-01-14,2025-01-14,2025-01-14T03:00:00,2025-01-14T03:30:00,3718,547,4265
2025-01-14,2025-01-14,2025-01-14T03:30:00,2025-01-14T04:00:00,3672,544,4216
2025-01-14,2025-01-14,2025-01-14T04:00:00,2025-01-14T04:30:00,3650,552,4202
2025-01-14,2025-01-14,2025-01-14T04:30:00,2025-01-14T05:00:00,3660,554,4214
2025-01-14,2025-01-14,2025-01-14T05:00:00,2025-01-14T05:30:00,3683,563,4246
2025-01-14,2025-01-14,2025-01-14T05:30:00,2025-01-14T06:00:00,3776,581,4357
2025-01-14,2025-01-14,2025-01-14T06:00:00,2025-01-14T06:30:00,3904,599,4503
2025-01-14,2025-01-14,2025-01-14T06:30:00,2025-01-14T07:00:00,4102,665,4767
2025-01-14,2025-01-14,2025-01-14T07:00:00,2025-01-14T07:30:00,4409,750,5159
2025-01-14,2025-01-14,2025-01-14T07:30:00,2025-01-14T08:00:00,4719,844,5563
2025-01-14,2025-01-14,2025-01-14T08:00:00,2025-01-14T08:30:00,4961,924,5885
2025-01-14,2025-01-14,2025-01-14T08:30:00,2025-01-14T09:00:00,4973,951,5924
2025-01-14,2025-01-14,2025-01-14T09:00:00,2025-01-14T09:30:00,5056,967,6023
2025-01-14,2025-01-14,2025-01-14T09:30:00,2025-01-14T10:00:00,5153,1006,6159
2025-01-14,2025-01-14,2025-01-14T10:00:00,2025-01-14T10:30:00,5170,1008,6178
2025-01-14,2025-01-14,2025-01-14T10:30:00,2025-01-14T11:00:00,5164,1010,6174
2025-01-14,2025-01-14,2025-01-14T11:00:00,2025-01-14T11:30:00,5137,1035,6172
2025-01-14,2025-01-14,2025-01-14T11:30:00,2025-01-14T12:00:00,5124,1025,6149
2025-01-14,2025-01-14,2025-01-14T12:00:00,2025-01-14T12:30:00,5151,1019,6170
2025-01-14,2025-01-14,2025-01-14T12:30:00,2025-01-14T13:00:00,5137,1018,6155
2025-01-14,2025-01-14,2025-01-14T13:00:00,2025-01-14T13:30:00,5128,1021,6149
2025-01-14,2025-01-14,2025-01-14T13:30:00,2025-01-14T14:00:00,5069,992,6061
2025-01-14,2025-01-14,2025-01-14T14:00:00,2025-01-14T14:30:00,5061,997,6058
2025-01-14,2025-01-14,2025-01-14T14:30:00,2025-01-14T15:00:00,5048,994,6042
2025-01-14,2025-01-14,2025-01-14T15:00:00,2025-01-14T15:30:00,5099,987,6086
2025-01-14,2025-01-14,2025-01-14T15:30:00,2025-01-14T16:00:00,5168,1005,6173
2025-01-14,2025-01-14,2025-01-14T16:00:00,2025-01-14T16:30:00,5197,1009,6206
2025-01-14,2025-01-14,2025-01-14T16:30:00,2025-01-14T17:00:00,5280,1059,6339
2025-01-14,2025-01-14,2025-01-14T17:00:00,2025-01-14T17:30:00,5448,1112,6560
2025-01-14,2025-01-14,2025-01-14T17:30:00,2025-01-14T18:00:00,5650,1129,6779
2025-01-14,2025-01-14,2025-01-14T18:00:00,2025-01-14T18:30:00,5635,1094,6729
2025-01-14,2025-01-14,2025-01-14T18:30:00,2025-01-14T19:00:00,5561,1048,6609
2025-01-14,2025-01-14,2025-01-14T19:00:00,2025-01-14T19:30:00,5448,1009,6457
2025-01-14,2025-01-14,2025-01-14T19:30:00,2025-01-14T20:00:00,5339,975,6314
2025-01-14,2025-01-14,2025-01-14T20:00:00,2025-01-14T20:30:00,5257,926,6183
2025-01-14,2025-01-14,2025-01-14T20:30:00,2025-01-14T21:00:00,5152,895,6047
2025-01-14,2025-01-14,2025-01-14T21:00:00,2025-01-14T21:30:00,5040,874,5914
2025-01-14,2025-01-14,2025-01-14T21:30:00,2025-01-14T22:00:00,4837,827,5664
2025-01-14,2025-01-14,2025-01-14T22:00:00,2025-01-14T22:30:00,4630,746,5376
2025-01-14,2025-01-14,2025-01-14T22:30:00,2025-01-14T23:00:00,4440,700,5140
2025-01-14,2025-01-15,2025-01-14T23:00:00,2025-01-14T23:30:00,4327,685,5012
2025-01-14,2025-01-15,2025-01-14T23:30:00,2025-01-15T00:00:00,4244,639,4883
2025-01-15,2025-01-15,2025-01-15T00:00:00,2025-01-15T00:30:00,4113,596,4709
2025-01-15,2025-01-15,2025-01-15T00:30:00,2025-01-15T01:00:00,4040,574,4614
2025-01-15,2025-01-15,2025-01-15T01:00:00,2025-01-15T01:30:00,3937,557,4494
2025-01-15,2025-01-15,2025-01-15T01:30:00,2025-01-15T02:00:00,3857,577,4434
2025-01-15,2025-01-15,2025-01-15T02:00:00,2025-01-15T02:30:00,3804,576,4380
2025-01-15,2025-01-15,2025-01-15T02:30:00,2025-01-15T03:00:00,3775,571,4346
2025-01-15,2025-01-15,2025-01-15T03:00:00,2025-01-15T03:30:00,3718,553,4271
2025-01-15,2025-01-15,2025-01-15T03:30:00,2025-01-15T04:00:00,3672,551,4223
2025-01-15,2025-01-15,2025-01-15T04:00:00,2025-01-15T04:30:00,3650,565,4215
2025-01-15,2025-01-15,2025-01-15T04:30:00,2025-01-15T05:00:00,3660,567,4227
2025-01-15,2025-01-15,2025-01-15T05:00:00,2025-01-15T05:30:00,3683,577,4260
2025-01-15,2025-01-15,2025-01-15T05:30:00,2025-01-15T06:00:00,3776,596,4372
2025-01-15,2025-01-15,2025-01-15T06:00:00,2025-01-15T06:30:00,3904,632,4536
2025-01-15,2025-01-15,2025-01-15T06:30:00,2025-01-15T07:00:00,4102,702,4804
2025-01-15,2025-01-15,2025-01-15T07:00:00,2025-01-15T07:30:00,4409,790,5199
2025-01-15,2025-01-15,2025-01-15T07:30:00,2025-01-15T08:00:00,4719,889,5608
2025-01-15,2025-01-15,2025-01-15T08:00:00,2025-01-15T08:30:00,4961,979,5940
2025-01-15,2025-01-15,2025-01-15T08:30:00,2025-01-15T09:00:00,4973,1008,5981
2025-01-15,2025-01-15,2025-01-15T09:00:00,2025-01-15T09:30:00,5056,1030,6086
2025-01-15,2025-01-15,2025-01-15T09:30:00,2025-01-15T10:00:00,5153,1071,6224
2025-01-15,2025-01-15,2025-01-15T10:00:00,2025-01-15T10:30:00,5170,1070,6240
2025-01-15,2025-01-15,2025-01-15T10:30:00,2025-01-15T11:00:00,5164,1071,6235
2025-01-15,2025-01-15,2025-01-15T11:00:00,2025-01-15T11:30:00,5137,1095,6232
2025-01-15,2025-01-15,2025-01-15T11:30:00,2025-01-15T12:00:00,5124,1084,6208
2025-01-15,2025-01-15,2025-01-15T12:00:00,2025-01-15T12:30:00,5151,1079,6230
2025-01-15,2025-01-15,2025-01-15T12:30:00,2025-01-15T13:00:00,5137,1078,6215
2025-01-15,2025-01-15,2025-01-15T13:00:00,2025-01-15T13:30:00,5128,1079,6207
2025-01-15,2025-01-15,2025-01-15T13:30:00,2025-01-15T14:00:00,5069,1047,6116
2025-01-15,2025-01-15,2025-01-15T14:00:00,2025-01-15T14:30:00,5061,1060,6121
2025-01-15,2025-01-15,2025-01-15T14:30:00,2025-01-15T15:00:00,5048,1057,6105
2025-01-15,2025-01-15,2025-01-15T15:00:00,2025-01-15T15:30:00,5099,1055,6154
2025-01-15,2025-01-15,2025-01-15T15:30:00,2025-01-15T16:00:00,5168,1073,6241
2025-01-15,2025-01-15,2025-01-15T16:00:00,2025-01-15T16:30:00,5197,1074,6271
2025-01-15,2025-01-15,2025-01-15T16:30:00,2025-01-15T17:00:00,5280,1128,6408
2025-01-15,2025-01-15,2025-01-15T17:00:00,2025-01-15T17:30:00,5448,1186,6634
2025-01-15,2025-01-15,2025-01-15T17:30:00,2025-01-15T18:00:00,5650,1203,6853
2025-01-15,2025-01-15,2025-01-15T18:00:00,2025-01-15T18:30:00,5635,1171,6806
2025-01-15,2025-01-15,2025-01-15T18:30:00,2025-01-15T19:00:00,5561,1122,6683
2025-01-15,2025-01-15,2025-01-15T19:00:00,2025-01-15T19:30:00,5448,1083,6531
2025-01-15,2025-01-15,2025-01-15T19:30:00,2025-01-15T20:00:00,5339,1047,6386
2025-01-15,2025-01-15,2025-01-15T20:00:00,2025-01-15T20:30:00,5257,1007,6264
2025-01-15,2025-01-15,2025-01-15T20:30:00,2025-01-15T21:00:00,5152,974,6126
2025-01-15,2025-01-15,2025-01-15T21:00:00,2025-01-15T21:30:00,5040,954,5994
2025-01-15,2025-01-15,2025-01-15T21:30:00,2025-01-15T22:00:00,4837,903,5740
2025-01-15,2025-01-15,2025-01-15T22:00:00,2025-01-15T22:30:00,4630,826,5456
2025-01-15,2025-01-15,2025-01-15T22:30:00,2025-01-15T23:00:00,4440,775,5215
