from,to,latitude,longitude,altitude,temperature,windDirection,windSpeed,windGust,globalRadiation,humidity,pressure,cloudiness,lowClouds,mediumClouds,highClouds
2025-01-09T06:00:00Z,2025-01-09T06:00:00Z,53.0350,-8.0090,57,-4.0,211.2,3.2,4.5,0.0,94.7,1008.5,0.9,0.8,0.0,0.0
2025-01-09T05:00:00Z,2025-01-09T06:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T07:00:00Z,2025-01-09T07:00:00Z,53.0350,-8.0090,57,-4.1,172.7,1.9,4.6,0.0,94.1,1009.4,0.5,0.5,0.0,0.0
2025-01-09T06:00:00Z,2025-01-09T07:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T08:00:00Z,2025-01-09T08:00:00Z,53.0350,-8.0090,57,-4.6,197.7,2.2,4.5,0.0,93.6,1010.5,7.5,0.0,7.4,0.0
2025-01-09T07:00:00Z,2025-01-09T08:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T09:00:00Z,2025-01-09T09:00:00Z,53.0350,-8.0090,57,-4.5,236.5,2.6,4.4,1.0,91.6,1011.2,0.0,0.0,0.0,0.0
2025-01-09T08:00:00Z,2025-01-09T09:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T10:00:00Z,2025-01-09T10:00:00Z,53.0350,-8.0090,57,-3.6,198.6,3.3,4.2,51.7,92.8,1012.0,0.0,0.0,0.0,0.0
2025-01-09T09:00:00Z,2025-01-09T10:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T11:00:00Z,2025-01-09T11:00:00Z,53.0350,-8.0090,57,-0.8,212.9,3.1,4.4,140.0,92.9,1012.8,0.0,0.0,0.0,0.0
2025-01-09T10:00:00Z,2025-01-09T11:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T12:00:00Z,2025-01-09T12:00:00Z,53.0350,-8.0090,57,1.7,251.6,1.8,4.7,211.2,91.2,1013.6,0.0,0.0,0.0,0.0
2025-01-09T11:00:00Z,2025-01-09T12:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T13:00:00Z,2025-01-09T13:00:00Z,53.0350,-8.0090,57,3.0,270.0,1.6,4.5,238.7,89.1,1013.8,0.0,0.0,0.0,0.0
2025-01-09T12:00:00Z,2025-01-09T13:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T14:00:00Z,2025-01-09T14:00:00Z,53.0350,-8.0090,57,3.4,226.2,2.9,4.1,228.9,92.8,1014.1,0.0,0.0,0.0,0.0
2025-01-09T13:00:00Z,2025-01-09T14:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T15:00:00Z,2025-01-09T15:00:00Z,53.0350,-8.0090,57,2.8,230.1,2.0,3.5,171.7,95.3,1014.9,0.1,0.0,0.0,0.0
2025-01-09T14:00:00Z,2025-01-09T15:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T16:00:00Z,2025-01-09T16:00:00Z,53.0350,-8.0090,57,1.6,206.5,1.3,2.6,85.7,96.8,1015.6,27.1,0.0,0.0,27.1
2025-01-09T15:00:00Z,2025-01-09T16:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T17:00:00Z,2025-01-09T17:00:00Z,53.0350,-8.0090,57,-0.4,210.3,0.9,2.0,9.1,97.2,1015.5,2.7,0.0,0.0,2.7
2025-01-09T16:00:00Z,2025-01-09T17:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T18:00:00Z,2025-01-09T18:00:00Z,53.0350,-8.0090,57,-1.5,42.5,1.4,2.0,0.0,96.5,1016.0,6.2,1.3,0.0,0.8
2025-01-09T17:00:00Z,2025-01-09T18:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T19:00:00Z,2025-01-09T19:00:00Z,53.0350,-8.0090,57,-2.6,82.3,1.7,2.1,0.0,96.8,1016.2,36.7,7.6,0.0,24.0
2025-01-09T18:00:00Z,2025-01-09T19:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T20:00:00Z,2025-01-09T20:00:00Z,53.0350,-8.0090,57,-3.0,107.7,2.0,2.4,0.0,97.9,1016.3,30.9,15.1,0.0,1.1
2025-01-09T19:00:00Z,2025-01-09T20:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T21:00:00Z,2025-01-09T21:00:00Z,53.0350,-8.0090,57,-3.6,91.8,1.8,3.2,0.0,96.6,1016.8,99.8,14.2,0.0,99.8
2025-01-09T20:00:00Z,2025-01-09T21:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T22:00:00Z,2025-01-09T22:00:00Z,53.0350,-8.0090,57,-3.8,93.3,3.3,4.1,0.0,96.0,1017.1,59.0,0.3,0.0,58.5
2025-01-09T21:00:00Z,2025-01-09T22:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-09T23:00:00Z,2025-01-09T23:00:00Z,53.0350,-8.0090,57,-3.9,79.9,2.9,4.7,0.0,94.4,1016.9,4.2,0.0,0.0,4.2
2025-01-09T22:00:00Z,2025-01-09T23:00:00Z,53.0350,-8.0090,57,,,,,,,,,,,
2025-01-10T00:00:00Z,2025-01-10T00:00:00Z,53.0350,-8.0090,57,-5.2,95.2,2.1,4.6,0.0,92.3,1016.7,98.4,16.5,0.0,97.6
