from,to,latitude,longitude,altitude,temperature,windDirection,windSpeed,windGust,globalRadiation,humidity,pressure,cloudiness,lowClouds,mediumClouds,highClouds
2025-01-09T11:00:00Z,2025-01-09T12:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T13:00:00Z,2025-01-09T13:00:00Z,51.4760,-9.4280,12,5.9,253.6,1.0,3.2,172.0,63.2,1015.1,100.0,0.0,8.2,100.0
2025-01-09T12:00:00Z,2025-01-09T13:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T14:00:00Z,2025-01-09T14:00:00Z,51.4760,-9.4280,12,5.8,229.3,0.1,2.8,132.0,61.8,1015.3,100.0,0.0,65.6,100.0
2025-01-09T13:00:00Z,2025-01-09T14:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T15:00:00Z,2025-01-09T15:00:00Z,51.4760,-9.4280,12,5.7,85.6,1.0,3.1,88.3,61.0,1015.5,100.0,0.0,96.1,100.0
2025-01-09T14:00:00Z,2025-01-09T15:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T16:00:00Z,2025-01-09T16:00:00Z,51.4760,-9.4280,12,5.5,75.3,2.0,3.6,44.5,71.2,1015.4,100.0,0.0,96.7,100.0
2025-01-09T15:00:00Z,2025-01-09T16:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T17:00:00Z,2025-01-09T17:00:00Z,51.4760,-9.4280,12,4.8,63.9,2.8,4.6,8.4,86.3,1015.4,100.0,2.1,99.8,100.0
2025-01-09T16:00:00Z,2025-01-09T17:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T18:00:00Z,2025-01-09T18:00:00Z,51.4760,-9.4280,12,5.3,100.0,3.8,6.1,0.0,73.4,1015.3,100.0,0.8,95.1,100.0
2025-01-09T17:00:00Z,2025-01-09T18:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T19:00:00Z,2025-01-09T19:00:00Z,51.4760,-9.4280,12,6.3,107.8,5.7,7.6,0.0,57.4,1014.7,100.0,1.6,84.6,100.0
2025-01-09T18:00:00Z,2025-01-09T19:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T20:00:00Z,2025-01-09T20:00:00Z,51.4760,-9.4280,12,6.5,101.5,7.2,9.4,0.0,56.3,1014.3,100.0,2.5,100.0,100.0
2025-01-09T19:00:00Z,2025-01-09T20:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T21:00:00Z,2025-01-09T21:00:00Z,51.4760,-9.4280,12,6.7,103.1,8.4,11.2,0.0,56.2,1014.2,100.0,8.1,100.0,100.0
2025-01-09T20:00:00Z,2025-01-09T21:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T22:00:00Z,2025-01-09T22:00:00Z,51.4760,-9.4280,12,6.8,101.1,9.0,12.6,0.0,55.7,1014.3,100.0,20.1,100.0,100.0
2025-01-09T21:00:00Z,2025-01-09T22:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-09T23:00:00Z,2025-01-09T23:00:00Z,51.4760,-9.4280,12,6.9,98.7,9.6,13.8,0.0,56.0,1013.8,100.0,16.6,100.0,100.0
2025-01-09T22:00:00Z,2025-01-09T23:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T00:00:00Z,2025-01-10T00:00:00Z,51.4760,-9.4280,12,6.9,103.6,10.1,15.2,0.0,60.7,1013.0,100.0,26.6,99.7,100.0
2025-01-09T23:00:00Z,2025-01-10T00:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T01:00:00Z,2025-01-10T01:00:00Z,51.4760,-9.4280,12,7.0,104.0,10.7,16.4,0.0,62.8,1012.5,100.0,66.2,100.0,100.0
2025-01-10T00:00:00Z,2025-01-10T01:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T02:00:00Z,2025-01-10T02:00:00Z,51.4760,-9.4280,12,7.1,106.4,11.2,16.9,0.0,62.8,1012.6,100.0,94.0,100.0,100.0
2025-01-10T01:00:00Z,2025-01-10T02:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T03:00:00Z,2025-01-10T03:00:00Z,51.4760,-9.4280,12,5.9,103.9,10.7,17.5,0.0,74.6,1013.1,100.0,97.9,100.0,100.0
2025-01-10T02:00:00Z,2025-01-10T03:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T04:00:00Z,2025-01-10T04:00:00Z,51.4760,-9.4280,12,5.6,97.6,10.7,17.7,0.0,81.5,1012.9,100.0,99.8,100.0,100.0
2025-01-10T03:00:00Z,2025-01-10T04:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T05:00:00Z,2025-01-10T05:00:00Z,51.4760,-9.4280,12,5.9,111.7,11.4,17.8,0.0,84.2,1012.8,100.0,100.0,100.0,2.0
2025-01-10T04:00:00Z,2025-01-10T05:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T06:00:00Z,2025-01-10T06:00:00Z,51.4760,-9.4280,12,6.4,110.1,12.3,17.8,0.0,79.9,1012.6,100.0,100.0,100.0,0.0
2025-01-10T05:00:00Z,2025-01-10T06:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T07:00:00Z,2025-01-10T07:00:00Z,51.4760,-9.4280,12,6.7,111.5,11.7,17.5,0.0,79.6,1013.4,100.0,100.0,99.9,0.0
2025-01-10T06:00:00Z,2025-01-10T07:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T08:00:00Z,2025-01-10T08:00:00Z,51.4760,-9.4280,12,7.0,114.8,10.6,17.2,0.0,81.7,1014.3,100.0,100.0,100.0,0.0
2025-01-10T07:00:00Z,2025-01-10T08:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T09:00:00Z,2025-01-10T09:00:00Z,51.4760,-9.4280,12,7.5,115.5,10.1,16.5,0.2,82.5,1014.6,100.0,100.0,100.0,0.7
2025-01-10T08:00:00Z,2025-01-10T09:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T10:00:00Z,2025-01-10T10:00:00Z,51.4760,-9.4280,12,8.0,119.3,9.1,15.9,5.2,83.6,1015.2,100.0,100.0,100.0,0.0
2025-01-10T09:00:00Z,2025-01-10T10:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T11:00:00Z,2025-01-10T11:00:00Z,51.4760,-9.4280,12,8.5,115.1,8.9,15.0,14.3,83.8,1015.3,100.0,100.0,99.8,0.0
2025-01-10T10:00:00Z,2025-01-10T11:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T12:00:00Z,2025-01-10T12:00:00Z,51.4760,-9.4280,12,8.9,120.9,8.6,14.1,14.4,85.5,1015.7,100.0,100.0,99.6,0.0
2025-01-10T11:00:00Z,2025-01-10T12:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T13:00:00Z,2025-01-10T13:00:00Z,51.4760,-9.4280,12,9.0,124.2,7.3,13.2,26.0,89.6,1015.8,100.0,100.0,92.8,56.7
2025-01-10T12:00:00Z,2025-01-10T13:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T14:00:00Z,2025-01-10T14:00:00Z,51.4760,-9.4280,12,9.4,135.6,8.2,12.0,33.9,90.5,1015.4,100.0,99.4,80.7,99.8
2025-01-10T13:00:00Z,2025-01-10T14:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T15:00:00Z,2025-01-10T15:00:00Z,51.4760,-9.4280,12,9.7,149.5,8.1,11.1,28.4,92.7,1015.6,100.0,100.0,95.5,98.0
2025-01-10T14:00:00Z,2025-01-10T15:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T16:00:00Z,2025-01-10T16:00:00Z,51.4760,-9.4280,12,9.9,160.2,8.1,10.7,16.8,93.5,1016.0,100.0,100.0,55.3,91.5
2025-01-10T15:00:00Z,2025-01-10T16:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T17:00:00Z,2025-01-10T17:00:00Z,51.4760,-9.4280,12,10.0,174.7,6.7,10.3,4.4,96.3,1016.5,97.5,90.3,71.1,62.1
2025-01-10T16:00:00Z,2025-01-10T17:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T18:00:00Z,2025-01-10T18:00:00Z,51.4760,-9.4280,12,10.1,214.0,5.0,9.6,0.0,94.9,1017.3,99.9,81.1,79.7,98.4
2025-01-10T17:00:00Z,2025-01-10T18:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T19:00:00Z,2025-01-10T19:00:00Z,51.4760,-9.4280,12,10.4,230.9,6.2,9.0,0.0,93.5,1018.3,99.3,81.1,64.0,89.1
2025-01-10T18:00:00Z,2025-01-10T19:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T20:00:00Z,2025-01-10T20:00:00Z,51.4760,-9.4280,12,10.2,232.0,5.2,8.4,0.0,94.4,1018.7,99.9,61.6,3.0,99.9
2025-01-10T19:00:00Z,2025-01-10T20:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T21:00:00Z,2025-01-10T21:00:00Z,51.4760,-9.4280,12,10.0,236.7,5.2,8.2,0.0,95.0,1019.9,100.0,14.7,28.6,100.0
2025-01-10T20:00:00Z,2025-01-10T21:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T22:00:00Z,2025-01-10T22:00:00Z,51.4760,-9.4280,12,10.0,239.0,4.9,8.2,0.0,95.2,1021.1,100.0,56.8,92.7,100.0
2025-01-10T21:00:00Z,2025-01-10T22:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-10T23:00:00Z,2025-01-10T23:00:00Z,51.4760,-9.4280,12,10.0,250.8,5.3,8.0,0.0,94.7,1022.0,90.6,90.3,1.3,1.6
2025-01-10T22:00:00Z,2025-01-10T23:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T00:00:00Z,2025-01-11T00:00:00Z,51.4760,-9.4280,12,9.6,239.3,4.6,7.6,0.0,96.0,1022.5,5.9,4.0,0.0,0.1
2025-01-10T23:00:00Z,2025-01-11T00:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T01:00:00Z,2025-01-11T01:00:00Z,51.4760,-9.4280,12,9.2,255.0,3.7,7.1,0.0,94.1,1022.8,27.0,3.6,0.0,17.1
2025-01-11T00:00:00Z,2025-01-11T01:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T02:00:00Z,2025-01-11T02:00:00Z,51.4760,-9.4280,12,8.1,285.3,2.7,7.0,0.0,94.2,1023.3,94.9,13.2,0.0,93.1
2025-01-11T01:00:00Z,2025-01-11T02:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T03:00:00Z,2025-01-11T03:00:00Z,51.4760,-9.4280,12,7.6,253.9,1.4,6.4,0.0,92.5,1023.4,80.6,0.1,0.2,80.4
2025-01-11T02:00:00Z,2025-01-11T03:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T04:00:00Z,2025-01-11T04:00:00Z,51.4760,-9.4280,12,6.9,126.5,1.8,6.0,0.0,97.0,1023.3,99.9,0.0,0.0,99.9
2025-01-11T03:00:00Z,2025-01-11T04:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T05:00:00Z,2025-01-11T05:00:00Z,51.4760,-9.4280,12,6.1,320.2,1.0,5.7,0.0,98.6,1024.5,80.1,7.1,0.0,74.1
2025-01-11T04:00:00Z,2025-01-11T05:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T06:00:00Z,2025-01-11T06:00:00Z,51.4760,-9.4280,12,5.1,31.4,3.5,5.6,0.0,100.0,1024.9,100.0,11.8,34.3,100.0
2025-01-11T05:00:00Z,2025-01-11T06:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T07:00:00Z,2025-01-11T07:00:00Z,51.4760,-9.4280,12,8.6,74.0,2.3,5.3,0.0,96.2,1025.6,40.2,4.5,,
2025-01-11T06:00:00Z,2025-01-11T07:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T08:00:00Z,2025-01-11T08:00:00Z,51.4760,-9.4280,12,8.2,56.1,1.6,5.2,0.0,98.8,1026.5,30.8,22.4,,
2025-01-11T07:00:00Z,2025-01-11T08:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T09:00:00Z,2025-01-11T09:00:00Z,51.4760,-9.4280,12,7.5,26.7,1.4,5.0,1.1,99.3,1027.6,93.9,95.0,,
2025-01-11T08:00:00Z,2025-01-11T09:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T10:00:00Z,2025-01-11T10:00:00Z,51.4760,-9.4280,12,7.2,6.2,1.8,4.7,38.2,99.0,1028.8,98.8,100.0,,
2025-01-11T09:00:00Z,2025-01-11T10:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T11:00:00Z,2025-01-11T11:00:00Z,51.4760,-9.4280,12,7.4,48.1,2.5,4.9,97.6,99.3,1028.9,98.7,99.9,,
2025-01-11T10:00:00Z,2025-01-11T11:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T12:00:00Z,2025-01-11T12:00:00Z,51.4760,-9.4280,12,8.0,82.0,3.1,5.1,149.2,99.1,1029.1,98.8,100.0,,
2025-01-11T11:00:00Z,2025-01-11T12:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T13:00:00Z,2025-01-11T13:00:00Z,51.4760,-9.4280,12,8.6,103.0,3.5,5.4,168.8,99.2,1028.7,98.8,100.0,,
2025-01-11T12:00:00Z,2025-01-11T13:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T14:00:00Z,2025-01-11T14:00:00Z,51.4760,-9.4280,12,8.9,127.9,2.2,5.4,157.3,98.7,1028.9,98.8,100.0,,
2025-01-11T13:00:00Z,2025-01-11T14:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T15:00:00Z,2025-01-11T15:00:00Z,51.4760,-9.4280,12,8.8,147.7,1.4,5.4,126.4,99.4,1029.6,98.8,99.6,,
2025-01-11T14:00:00Z,2025-01-11T15:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T16:00:00Z,2025-01-11T16:00:00Z,51.4760,-9.4280,12,8.7,134.6,0.6,5.3,71.1,99.5,1029.9,98.2,99.4,,
2025-01-11T15:00:00Z,2025-01-11T16:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T17:00:00Z,2025-01-11T17:00:00Z,51.4760,-9.4280,12,8.6,70.4,1.2,5.2,13.4,99.8,1030.3,98.8,100.0,,
2025-01-11T16:00:00Z,2025-01-11T17:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T18:00:00Z,2025-01-11T18:00:00Z,51.4760,-9.4280,12,8.6,74.3,2.3,5.4,0.1,99.4,1031.0,96.9,74.3,,
2025-01-11T17:00:00Z,2025-01-11T18:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T19:00:00Z,2025-01-11T19:00:00Z,51.4760,-9.4280,12,8.7,93.4,2.6,5.6,0.0,98.9,1031.3,98.8,57.0,,
2025-01-11T18:00:00Z,2025-01-11T19:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T20:00:00Z,2025-01-11T20:00:00Z,51.4760,-9.4280,12,9.1,113.7,3.2,5.9,0.0,98.0,1031.1,98.8,33.0,,
2025-01-11T19:00:00Z,2025-01-11T20:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T21:00:00Z,2025-01-11T21:00:00Z,51.4760,-9.4280,12,9.3,133.4,2.8,6.2,0.0,97.5,1031.3,98.8,27.5,,
2025-01-11T20:00:00Z,2025-01-11T21:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T22:00:00Z,2025-01-11T22:00:00Z,51.4760,-9.4280,12,9.5,148.7,2.9,6.8,0.0,97.0,1031.8,98.8,21.6,,
2025-01-11T21:00:00Z,2025-01-11T22:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-11T23:00:00Z,2025-01-11T23:00:00Z,51.4760,-9.4280,12,9.8,155.1,3.9,7.3,0.0,96.3,1031.7,98.8,29.5,,
2025-01-11T22:00:00Z,2025-01-11T23:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T00:00:00Z,2025-01-12T00:00:00Z,51.4760,-9.4280,12,9.9,157.0,4.3,7.7,0.0,95.7,1031.8,98.8,29.6,,
2025-01-11T23:00:00Z,2025-01-12T00:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T01:00:00Z,2025-01-12T01:00:00Z,51.4760,-9.4280,12,10.0,161.3,4.4,8.1,0.0,95.3,1032.0,98.8,11.5,,
2025-01-12T00:00:00Z,2025-01-12T01:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T02:00:00Z,2025-01-12T02:00:00Z,51.4760,-9.4280,12,10.1,160.2,4.9,8.4,0.0,93.9,1031.9,98.8,0.1,,
2025-01-12T01:00:00Z,2025-01-12T02:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T03:00:00Z,2025-01-12T03:00:00Z,51.4760,-9.4280,12,10.2,157.9,5.3,8.7,0.0,93.1,1032.1,98.8,0.0,,
2025-01-12T02:00:00Z,2025-01-12T03:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T04:00:00Z,2025-01-12T04:00:00Z,51.4760,-9.4280,12,10.2,154.2,5.6,9.0,0.0,93.6,1032.0,98.8,0.2,,
2025-01-12T03:00:00Z,2025-01-12T04:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T05:00:00Z,2025-01-12T05:00:00Z,51.4760,-9.4280,12,10.2,152.3,6.3,9.3,0.0,93.6,1031.8,98.8,0.0,,
2025-01-12T04:00:00Z,2025-01-12T05:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T06:00:00Z,2025-01-12T06:00:00Z,51.4760,-9.4280,12,10.3,157.1,6.4,9.5,0.0,93.2,1032.2,98.8,10.2,,
2025-01-12T05:00:00Z,2025-01-12T06:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T09:00:00Z,2025-01-12T09:00:00Z,51.4760,-9.4280,12,10.6,158.4,7.8,10.3,0.3,93.4,1033.0,98.8,12.8,,
2025-01-12T06:00:00Z,2025-01-12T09:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T12:00:00Z,2025-01-12T12:00:00Z,51.4760,-9.4280,12,10.9,168.0,8.7,11.2,57.7,92.0,1033.8,98.8,36.6,,
2025-01-12T09:00:00Z,2025-01-12T12:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T15:00:00Z,2025-01-12T15:00:00Z,51.4760,-9.4280,12,11.0,170.2,9.9,11.4,89.7,90.4,1032.8,98.8,100.0,,
2025-01-12T12:00:00Z,2025-01-12T15:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T18:00:00Z,2025-01-12T18:00:00Z,51.4760,-9.4280,12,11.1,179.8,10.1,10.9,16.7,89.3,1033.2,98.8,100.0,,
2025-01-12T15:00:00Z,2025-01-12T18:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-12T21:00:00Z,2025-01-12T21:00:00Z,51.4760,-9.4280,12,11.1,181.3,10.4,11.0,0.0,88.7,1033.7,98.8,100.0,,
2025-01-12T18:00:00Z,2025-01-12T21:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-13T00:00:00Z,2025-01-13T00:00:00Z,51.4760,-9.4280,12,11.2,185.9,10.3,11.2,0.0,88.6,1033.6,98.8,100.0,,
2025-01-12T21:00:00Z,2025-01-13T00:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-13T03:00:00Z,2025-01-13T03:00:00Z,51.4760,-9.4280,12,11.2,190.0,10.3,11.3,0.0,88.8,1033.2,98.8,100.0,,
2025-01-13T00:00:00Z,2025-01-13T03:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-13T06:00:00Z,2025-01-13T06:00:00Z,51.4760,-9.4280,12,11.2,193.5,9.9,11.6,0.0,89.4,1033.1,98.8,100.0,,
2025-01-13T03:00:00Z,2025-01-13T06:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-13T09:00:00Z,2025-01-13T09:00:00Z,51.4760,-9.4280,12,11.2,197.9,10.1,11.7,0.3,88.3,1034.3,98.8,100.0,,
2025-01-13T06:00:00Z,2025-01-13T09:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-13T12:00:00Z,2025-01-13T12:00:00Z,51.4760,-9.4280,12,11.3,201.0,9.9,11.9,58.0,88.1,1034.6,98.8,100.0,,
2025-01-13T09:00:00Z,2025-01-13T12:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-13T15:00:00Z,2025-01-13T15:00:00Z,51.4760,-9.4280,12,11.2,199.8,9.1,11.6,94.0,90.2,1033.5,87.6,87.7,,
2025-01-13T12:00:00Z,2025-01-13T15:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-13T18:00:00Z,2025-01-13T18:00:00Z,51.4760,-9.4280,12,11.2,212.4,8.1,10.2,19.4,91.5,1034.7,98.8,100.0,,
2025-01-13T15:00:00Z,2025-01-13T18:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-13T21:00:00Z,2025-01-13T21:00:00Z,51.4760,-9.4280,12,10.9,210.9,7.2,8.8,0.0,93.1,1035.7,98.8,100.0,,
2025-01-13T18:00:00Z,2025-01-13T21:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-14T00:00:00Z,2025-01-14T00:00:00Z,51.4760,-9.4280,12,10.8,202.1,6.4,8.2,0.0,93.5,1035.7,91.9,45.1,,
2025-01-13T21:00:00Z,2025-01-14T00:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-14T03:00:00Z,2025-01-14T03:00:00Z,51.4760,-9.4280,12,10.6,210.7,6.2,7.4,0.0,93.2,1035.4,98.8,99.2,,
2025-01-14T00:00:00Z,2025-01-14T03:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-14T06:00:00Z,2025-01-14T06:00:00Z,51.4760,-9.4280,12,10.4,206.2,5.9,6.7,0.0,93.8,1035.5,93.5,38.8,,
2025-01-14T03:00:00Z,2025-01-14T06:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-14T09:00:00Z,2025-01-14T09:00:00Z,51.4760,-9.4280,12,10.2,190.8,4.5,6.5,0.5,94.2,1036.8,91.4,24.6,,
2025-01-14T06:00:00Z,2025-01-14T09:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-14T12:00:00Z,2025-01-14T12:00:00Z,51.4760,-9.4280,12,10.3,178.1,5.5,7.3,93.9,90.0,1037.2,40.6,34.0,,
2025-01-14T09:00:00Z,2025-01-14T12:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-14T18:00:00Z,2025-01-14T18:00:00Z,51.4760,-9.4280,12,9.9,181.0,4.3,7.8,96.1,88.6,1036.4,0.2,0.2,,
2025-01-14T12:00:00Z,2025-01-14T18:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-15T00:00:00Z,2025-01-15T00:00:00Z,51.4760,-9.4280,12,9.6,181.3,4.8,7.2,0.0,92.3,1037.3,5.0,4.8,,
2025-01-14T18:00:00Z,2025-01-15T00:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-15T06:00:00Z,2025-01-15T06:00:00Z,51.4760,-9.4280,12,9.3,171.1,4.3,7.4,0.0,91.5,1036.2,12.0,0.0,,
2025-01-15T00:00:00Z,2025-01-15T06:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-15T12:00:00Z,2025-01-15T12:00:00Z,51.4760,-9.4280,12,9.8,154.3,4.8,8.0,62.2,89.1,1036.9,0.0,0.0,,
2025-01-15T06:00:00Z,2025-01-15T12:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-15T18:00:00Z,2025-01-15T18:00:00Z,51.4760,-9.4280,12,9.5,138.3,4.2,8.1,124.4,90.5,1035.4,41.3,0.0,,
2025-01-15T12:00:00Z,2025-01-15T18:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-16T00:00:00Z,2025-01-16T00:00:00Z,51.4760,-9.4280,12,9.5,143.8,5.0,7.4,0.0,92.6,1035.3,95.2,0.0,,
2025-01-15T18:00:00Z,2025-01-16T00:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-16T06:00:00Z,2025-01-16T06:00:00Z,51.4760,-9.4280,12,9.3,138.3,6.2,7.8,0.0,89.9,1034.2,8.2,8.2,,
2025-01-16T00:00:00Z,2025-01-16T06:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-16T12:00:00Z,2025-01-16T12:00:00Z,51.4760,-9.4280,12,9.8,160.8,6.0,9.0,56.6,81.0,1034.3,98.4,99.6,,
2025-01-16T06:00:00Z,2025-01-16T12:00:00Z,51.4760,-9.4280,12,,,,,,,,,,,
2025-01-16T18:00:00Z,2025-01-16T18:00:00Z,51.4760,-9.4280,12,9.6,152.0,4.7,9.4,105.0,77.3,1032.9,98.8,100.0,,
