DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 April 2019 00:00,3430,-,All Island
1 April 2019 00:15,3423,-,All Island
1 April 2019 00:30,3390,-,All Island
1 April 2019 00:45,3333,-,All Island
1 April 2019 01:00,3281,-,All Island
1 April 2019 01:15,3252,-,All Island
1 April 2019 01:30,3219,-,All Island
1 April 2019 01:45,3176,-,All Island
1 April 2019 02:00,3149,-,All Island
1 April 2019 02:15,3138,-,All Island
1 April 2019 02:30,3107,-,All Island
1 April 2019 02:45,3079,-,All Island
1 April 2019 03:00,3073,-,All Island
1 April 2019 03:15,3064,-,All Island
1 April 2019 03:30,3043,-,All Island
1 April 2019 03:45,3028,-,All Island
1 April 2019 04:00,3024,-,All Island
1 April 2019 04:15,3017,-,All Island
1 April 2019 04:30,3029,-,All Island
1 April 2019 04:45,3052,-,All Island
1 April 2019 05:00,3079,-,All Island
1 April 2019 05:15,3128,-,All Island
1 April 2019 05:30,3162,-,All Island
1 April 2019 05:45,3235,-,All Island
1 April 2019 06:00,3358,-,All Island
1 April 2019 06:15,3536,-,All Island
1 April 2019 06:30,3650,-,All Island
1 April 2019 06:45,3831,-,All Island
1 April 2019 07:00,4003,-,All Island
1 April 2019 07:15,4264,-,All Island
1 April 2019 07:30,4438,-,All Island
1 April 2019 07:45,4636,-,All Island
1 April 2019 08:00,4785,-,All Island
1 April 2019 08:15,4935,-,All Island
1 April 2019 08:30,4972,-,All Island
1 April 2019 08:45,5001,-,All Island
1 April 2019 09:00,5040,-,All Island
1 April 2019 09:15,5077,-,All Island
1 April 2019 09:30,5104,-,All Island
1 April 2019 09:45,5105,-,All Island
1 April 2019 10:00,5072,-,All Island
1 April 2019 10:15,5069,-,All Island
1 April 2019 10:30,5090,-,All Island
1 April 2019 10:45,5086,-,All Island
1 April 2019 11:00,5092,-,All Island
1 April 2019 11:15,5087,-,All Island
1 April 2019 11:30,5108,-,All Island
1 April 2019 11:45,5115,-,All Island
1 April 2019 12:00,5099,-,All Island
1 April 2019 12:15,5108,-,All Island
1 April 2019 12:30,5103,-,All Island
1 April 2019 12:45,5129,-,All Island
1 April 2019 13:00,5094,-,All Island
1 April 2019 13:15,5057,-,All Island
1 April 2019 13:30,4968,-,All Island
1 April 2019 13:45,4965,-,All Island
1 April 2019 14:00,4937,-,All Island
1 April 2019 14:15,4934,-,All Island
1 April 2019 14:30,4942,-,All Island
1 April 2019 14:45,4938,-,All Island
1 April 2019 15:00,4935,-,All Island
1 April 2019 15:15,4959,-,All Island
1 April 2019 15:30,4977,-,All Island
1 April 2019 15:45,4994,-,All Island
1 April 2019 16:00,5032,-,All Island
1 April 2019 16:15,5081,-,All Island
1 April 2019 16:30,5153,-,All Island
1 April 2019 16:45,5194,-,All Island
1 April 2019 17:00,5227,-,All Island
1 April 2019 17:15,5296,-,All Island
1 April 2019 17:30,5334,-,All Island
1 April 2019 17:45,5325,-,All Island
1 April 2019 18:00,5308,-,All Island
1 April 2019 18:15,5233,-,All Island
1 April 2019 18:30,5163,-,All Island
1 April 2019 18:45,5139,-,All Island
1 April 2019 19:00,5086,-,All Island
1 April 2019 19:15,5070,-,All Island
1 April 2019 19:30,5067,-,All Island
1 April 2019 19:45,5103,-,All Island
1 April 2019 20:00,5126,-,All Island
1 April 2019 20:15,5177,-,All Island
1 April 2019 20:30,5208,-,All Island
1 April 2019 20:45,5176,-,All Island
1 April 2019 21:00,5147,-,All Island
1 April 2019 21:15,5045,-,All Island
1 April 2019 21:30,4918,-,All Island
1 April 2019 21:45,4727,-,All Island
1 April 2019 22:00,4600,-,All Island
1 April 2019 22:15,4460,-,All Island
1 April 2019 22:30,4315,-,All Island
1 April 2019 22:45,4148,-,All Island
1 April 2019 23:00,4016,-,All Island
1 April 2019 23:15,3897,-,All Island
1 April 2019 23:30,3779,-,All Island
1 April 2019 23:45,3685,-,All Island
2 April 2019 00:00,3638,-,All Island
2 April 2019 00:15,3658,-,All Island
2 April 2019 00:30,3602,-,All Island
2 April 2019 00:45,3563,-,All Island
2 April 2019 01:00,3494,-,All Island
2 April 2019 01:15,3457,-,All Island
2 April 2019 01:30,3436,-,All Island
2 April 2019 01:45,3406,-,All Island
2 April 2019 02:00,3388,-,All Island
2 April 2019 02:15,3383,-,All Island
2 April 2019 02:30,3337,-,All Island
2 April 2019 02:45,3313,-,All Island
2 April 2019 03:00,3289,-,All Island
2 April 2019 03:15,3295,-,All Island
2 April 2019 03:30,3251,-,All Island
2 April 2019 03:45,3234,-,All Island
2 April 2019 04:00,3217,-,All Island
2 April 2019 04:15,3242,-,All Island
2 April 2019 04:30,3241,-,All Island
2 April 2019 04:45,3247,-,All Island
2 April 2019 05:00,3255,-,All Island
2 April 2019 05:15,3286,-,All Island
2 April 2019 05:30,3352,-,All Island
2 April 2019 05:45,3447,-,All Island
2 April 2019 06:00,3574,-,All Island
2 April 2019 06:15,3768,-,All Island
2 April 2019 06:30,3880,-,All Island
2 April 2019 06:45,4048,-,All Island
