DATE & TIME, ACTUAL GENERATION(MW), REGION
1 October 2019 00:00,3734,All Island
1 October 2019 00:15,3695,All Island
1 October 2019 00:30,3717,All Island
1 October 2019 00:45,3724,All Island
1 October 2019 01:00,3678,All Island
1 October 2019 01:15,3643,All Island
1 October 2019 01:30,3623,All Island
1 October 2019 01:45,3603,All Island
1 October 2019 02:00,3561,All Island
1 October 2019 02:15,3540,All Island
1 October 2019 02:30,3520,All Island
1 October 2019 02:45,3497,All Island
1 October 2019 03:00,3487,All Island
1 October 2019 03:15,3484,All Island
1 October 2019 03:30,3465,All Island
1 October 2019 03:45,3469,All Island
1 October 2019 04:00,3464,All Island
1 October 2019 04:15,3513,All Island
1 October 2019 04:30,3589,All Island
1 October 2019 04:45,3645,All Island
1 October 2019 05:00,3752,All Island
1 October 2019 05:15,3878,All Island
1 October 2019 05:30,3969,All Island
1 October 2019 05:45,4044,All Island
1 October 2019 06:00,4178,All Island
1 October 2019 06:15,4243,All Island
1 October 2019 06:30,4280,All Island
1 October 2019 06:45,4489,All Island
1 October 2019 07:00,4676,All Island
1 October 2019 07:15,4990,All Island
1 October 2019 07:30,5128,All Island
1 October 2019 07:45,5183,All Island
1 October 2019 08:00,5171,All Island
1 October 2019 08:15,5175,All Island
1 October 2019 08:30,5080,All Island
1 October 2019 08:45,5089,All Island
1 October 2019 09:00,5058,All Island
1 October 2019 09:15,5055,All Island
1 October 2019 09:30,4986,All Island
1 October 2019 09:45,5056,All Island
1 October 2019 10:00,5085,All Island
1 October 2019 10:15,5135,All Island
1 October 2019 10:30,5128,All Island
1 October 2019 10:45,5060,All Island
1 October 2019 11:00,5041,All Island
1 October 2019 11:15,5054,All Island
1 October 2019 11:30,5056,All Island
1 October 2019 11:45,5017,All Island
1 October 2019 12:00,5051,All Island
1 October 2019 12:15,5184,All Island
1 October 2019 12:30,5181,All Island
1 October 2019 12:45,5164,All Island
1 October 2019 13:00,5289,All Island
1 October 2019 13:15,5319,All Island
1 October 2019 13:30,5263,All Island
1 October 2019 13:45,5197,All Island
1 October 2019 14:00,5298,All Island
1 October 2019 14:15,5352,All Island
1 October 2019 14:30,5356,All Island
1 October 2019 14:45,5343,All Island
1 October 2019 15:00,5342,All Island
1 October 2019 15:15,5300,All Island
1 October 2019 15:30,5378,All Island
1 October 2019 15:45,5411,All Island
1 October 2019 16:00,5471,All Island
1 October 2019 16:15,5548,All Island
1 October 2019 16:30,5609,All Island
1 October 2019 16:45,5608,All Island
1 October 2019 17:00,5576,All Island
1 October 2019 17:15,5529,All Island
1 October 2019 17:30,5518,All Island
1 October 2019 17:45,5409,All Island
1 October 2019 18:00,5359,All Island
1 October 2019 18:15,5259,All Island
1 October 2019 18:30,5252,All Island
1 October 2019 18:45,5285,All Island
1 October 2019 19:00,5164,All Island
1 October 2019 19:15,5089,All Island
1 October 2019 19:30,5182,All Island
1 October 2019 19:45,5081,All Island
1 October 2019 20:00,5032,All Island
1 October 2019 20:15,4929,All Island
1 October 2019 20:30,4716,All Island
1 October 2019 20:45,4473,All Island
1 October 2019 21:00,4528,All Island
1 October 2019 21:15,4504,All Island
1 October 2019 21:30,4444,All Island
1 October 2019 21:45,4288,All Island
1 October 2019 22:00,4157,All Island
1 October 2019 22:15,4035,All Island
1 October 2019 22:30,3851,All Island
1 October 2019 22:45,3672,All Island
1 October 2019 23:00,3512,All Island
1 October 2019 23:15,3468,All Island
1 October 2019 23:30,3429,All Island
1 October 2019 23:45,3387,All Island
2 October 2019 00:00,3419,All Island
2 October 2019 00:15,3497,All Island
2 October 2019 00:30,3671,All Island
2 October 2019 00:45,3673,All Island
