DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 September 2023 00:00,3765,-,All Island
1 September 2023 00:15,3745,-,All Island
1 September 2023 00:30,3685,-,All Island
1 September 2023 00:45,3621,-,All Island
1 September 2023 01:00,3596,-,All Island
1 September 2023 01:15,3579,-,All Island
1 September 2023 01:30,3545,-,All Island
1 September 2023 01:45,3508,-,All Island
1 September 2023 02:00,3479,-,All Island
1 September 2023 02:15,3510,-,All Island
1 September 2023 02:30,3482,-,All Island
1 September 2023 02:45,3459,-,All Island
1 September 2023 03:00,3436,-,All Island
1 September 2023 03:15,3433,-,All Island
1 September 2023 03:30,3416,-,All Island
1 September 2023 03:45,3401,-,All Island
1 September 2023 04:00,3387,-,All Island
1 September 2023 04:15,3398,-,All Island
1 September 2023 04:30,3405,-,All Island
1 September 2023 04:45,3414,-,All Island
1 September 2023 05:00,3443,-,All Island
1 September 2023 05:15,3476,-,All Island
1 September 2023 05:30,3506,-,All Island
1 September 2023 05:45,3561,-,All Island
1 September 2023 06:00,3655,-,All Island
1 September 2023 06:15,3836,-,All Island
1 September 2023 06:30,3902,-,All Island
1 September 2023 06:45,4011,-,All Island
1 September 2023 07:00,4189,-,All Island
1 September 2023 07:15,4476,-,All Island
1 September 2023 07:30,4624,-,All Island
1 September 2023 07:45,4763,-,All Island
1 September 2023 08:00,4847,-,All Island
1 September 2023 08:15,4941,-,All Island
1 September 2023 08:30,4954,-,All Island
1 September 2023 08:45,4972,-,All Island
1 September 2023 09:00,5019,-,All Island
1 September 2023 09:15,5042,-,All Island
1 September 2023 09:30,5055,-,All Island
1 September 2023 09:45,5052,-,All Island
1 September 2023 10:00,5039,-,All Island
1 September 2023 10:15,5016,-,All Island
1 September 2023 10:30,5008,-,All Island
1 September 2023 10:45,5003,-,All Island
1 September 2023 11:00,4996,-,All Island
1 September 2023 11:15,5008,-,All Island
1 September 2023 11:30,4988,-,All Island
1 September 2023 11:45,4978,-,All Island
1 September 2023 12:00,4964,-,All Island
1 September 2023 12:15,4989,-,All Island
1 September 2023 12:30,4994,-,All Island
1 September 2023 12:45,5005,-,All Island
1 September 2023 13:00,4983,-,All Island
1 September 2023 13:15,4962,-,All Island
1 September 2023 13:30,4901,-,All Island
1 September 2023 13:45,4892,-,All Island
1 September 2023 14:00,4841,-,All Island
1 September 2023 14:15,4845,-,All Island
1 September 2023 14:30,4806,-,All Island
1 September 2023 14:45,4800,-,All Island
1 September 2023 15:00,4814,-,All Island
1 September 2023 15:15,4823,-,All Island
1 September 2023 15:30,4823,-,All Island
1 September 2023 15:45,4819,-,All Island
1 September 2023 16:00,4825,-,All Island
1 September 2023 16:15,4861,-,All Island
1 September 2023 16:30,4897,-,All Island
1 September 2023 16:45,4944,-,All Island
1 September 2023 17:00,4965,-,All Island
1 September 2023 17:15,4998,-,All Island
1 September 2023 17:30,5004,-,All Island
1 September 2023 17:45,5012,-,All Island
1 September 2023 18:00,4992,-,All Island
1 September 2023 18:15,4956,-,All Island
1 September 2023 18:30,4918,-,All Island
1 September 2023 18:45,4876,-,All Island
1 September 2023 19:00,4823,-,All Island
1 September 2023 19:15,4778,-,All Island
1 September 2023 19:30,4745,-,All Island
1 September 2023 19:45,4715,-,All Island
1 September 2023 20:00,4679,-,All Island
1 September 2023 20:15,4669,-,All Island
1 September 2023 20:30,4696,-,All Island
1 September 2023 20:45,4767,-,All Island
1 September 2023 21:00,4755,-,All Island
1 September 2023 21:15,4673,-,All Island
1 September 2023 21:30,4576,-,All Island
1 September 2023 21:45,4490,-,All Island
1 September 2023 22:00,4381,-,All Island
1 September 2023 22:15,4274,-,All Island
1 September 2023 22:30,4195,-,All Island
1 September 2023 22:45,4091,-,All Island
1 September 2023 23:00,3999,-,All Island
1 September 2023 23:15,3944,-,All Island
1 September 2023 23:30,3866,-,All Island
1 September 2023 23:45,3798,-,All Island
2 September 2023 00:00,3717,-,All Island
2 September 2023 00:15,3685,-,All Island
2 September 2023 00:30,3626,-,All Island
2 September 2023 00:45,3580,-,All Island
2 September 2023 01:00,3533,-,All Island
2 September 2023 01:15,3520,-,All Island
2 September 2023 01:30,3469,-,All Island
2 September 2023 01:45,3448,-,All Island
2 September 2023 02:00,3415,-,All Island
2 September 2023 02:15,3446,-,All Island
2 September 2023 02:30,3420,-,All Island
2 September 2023 02:45,3382,-,All Island
2 September 2023 03:00,3354,-,All Island
2 September 2023 03:15,3354,-,All Island
2 September 2023 03:30,3331,-,All Island
2 September 2023 03:45,3312,-,All Island
2 September 2023 04:00,3308,-,All Island
2 September 2023 04:15,3314,-,All Island
2 September 2023 04:30,3308,-,All Island
2 September 2023 04:45,3302,-,All Island
2 September 2023 05:00,3314,-,All Island
2 September 2023 05:15,3330,-,All Island
2 September 2023 05:30,3342,-,All Island
2 September 2023 05:45,3359,-,All Island
2 September 2023 06:00,3399,-,All Island
2 September 2023 06:15,3471,-,All Island
2 September 2023 06:30,3492,-,All Island
2 September 2023 06:45,3497,-,All Island
2 September 2023 07:00,3557,-,All Island
2 September 2023 07:15,3688,-,All Island
2 September 2023 07:30,3758,-,All Island
2 September 2023 07:45,3867,-,All Island
2 September 2023 08:00,3962,-,All Island
2 September 2023 08:15,4116,-,All Island
2 September 2023 08:30,4205,-,All Island
2 September 2023 08:45,4284,-,All Island
2 September 2023 09:00,4380,-,All Island
2 September 2023 09:15,4455,-,All Island
2 September 2023 09:30,4492,-,All Island
2 September 2023 09:45,4538,-,All Island
2 September 2023 10:00,4558,-,All Island
2 September 2023 10:15,4573,-,All Island
2 September 2023 10:30,4571,-,All Island
2 September 2023 10:45,4571,-,All Island
2 September 2023 11:00,4561,-,All Island
2 September 2023 11:15,4572,-,All Island
2 September 2023 11:30,4564,-,All Island
2 September 2023 11:45,4550,-,All Island
2 September 2023 12:00,4531,-,All Island
2 September 2023 12:15,4532,-,All Island
2 September 2023 12:30,4505,-,All Island
2 September 2023 12:45,4486,-,All Island
2 September 2023 13:00,4458,-,All Island
2 September 2023 13:15,4425,-,All Island
2 September 2023 13:30,4402,-,All Island
2 September 2023 13:45,4364,-,All Island
2 September 2023 14:00,4298,-,All Island
2 September 2023 14:15,4272,-,All Island
2 September 2023 14:30,4235,-,All Island
2 September 2023 14:45,4220,-,All Island
2 September 2023 15:00,4215,-,All Island
2 September 2023 15:15,4195,-,All Island
2 September 2023 15:30,4197,-,All Island
2 September 2023 15:45,4192,-,All Island
2 September 2023 16:00,4214,-,All Island
2 September 2023 16:15,4250,-,All Island
2 September 2023 16:30,4292,-,All Island
2 September 2023 16:45,4338,-,All Island
2 September 2023 17:00,4376,-,All Island
2 September 2023 17:15,4460,-,All Island
2 September 2023 17:30,4508,-,All Island
2 September 2023 17:45,4535,-,All Island
2 September 2023 18:00,4551,-,All Island
2 September 2023 18:15,4543,-,All Island
2 September 2023 18:30,4540,-,All Island
2 September 2023 18:45,4508,-,All Island
2 September 2023 19:00,4494,-,All Island
2 September 2023 19:15,4470,-,All Island
2 September 2023 19:30,4439,-,All Island
2 September 2023 19:45,4418,-,All Island
2 September 2023 20:00,4396,-,All Island
2 September 2023 20:15,4403,-,All Island
2 September 2023 20:30,4458,-,All Island
2 September 2023 20:45,4473,-,All Island
2 September 2023 21:00,4430,-,All Island
2 September 2023 21:15,4350,-,All Island
2 September 2023 21:30,4295,-,All Island
2 September 2023 21:45,4204,-,All Island
2 September 2023 22:00,4109,-,All Island
2 September 2023 22:15,4025,-,All Island
2 September 2023 22:30,3937,-,All Island
2 September 2023 22:45,3861,-,All Island
2 September 2023 23:00,3789,-,All Island
