DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 July 2021 00:00,3714,-,All Island
1 July 2021 00:15,3644,-,All Island
1 July 2021 00:30,3561,-,All Island
1 July 2021 00:45,3494,-,All Island
1 July 2021 01:00,3425,-,All Island
1 July 2021 01:15,3379,-,All Island
1 July 2021 01:30,3338,-,All Island
1 July 2021 01:45,3303,-,All Island
1 July 2021 02:00,3270,-,All Island
1 July 2021 02:15,3266,-,All Island
1 July 2021 02:30,3244,-,All Island
1 July 2021 02:45,3213,-,All Island
1 July 2021 03:00,3194,-,All Island
1 July 2021 03:15,3196,-,All Island
1 July 2021 03:30,3191,-,All Island
1 July 2021 03:45,3179,-,All Island
1 July 2021 04:00,3181,-,All Island
1 July 2021 04:15,3181,-,All Island
1 July 2021 04:30,3185,-,All Island
1 July 2021 04:45,3175,-,All Island
1 July 2021 05:00,3168,-,All Island
1 July 2021 05:15,3196,-,All Island
1 July 2021 05:30,3190,-,All Island
1 July 2021 05:45,3238,-,All Island
1 July 2021 06:00,3313,-,All Island
1 July 2021 06:15,3463,-,All Island
1 July 2021 06:30,3550,-,All Island
1 July 2021 06:45,3673,-,All Island
1 July 2021 07:00,3810,-,All Island
1 July 2021 07:15,4038,-,All Island
1 July 2021 07:30,4160,-,All Island
1 July 2021 07:45,4310,-,All Island
1 July 2021 08:00,4445,-,All Island
1 July 2021 08:15,4624,-,All Island
1 July 2021 08:30,4708,-,All Island
1 July 2021 08:45,4789,-,All Island
1 July 2021 09:00,4841,-,All Island
1 July 2021 09:15,4881,-,All Island
1 July 2021 09:30,4899,-,All Island
1 July 2021 09:45,4912,-,All Island
1 July 2021 10:00,4917,-,All Island
1 July 2021 10:15,4904,-,All Island
1 July 2021 10:30,4908,-,All Island
1 July 2021 10:45,4915,-,All Island
1 July 2021 11:00,4928,-,All Island
1 July 2021 11:15,4920,-,All Island
1 July 2021 11:30,4923,-,All Island
1 July 2021 11:45,4938,-,All Island
1 July 2021 12:00,4950,-,All Island
1 July 2021 12:15,4961,-,All Island
1 July 2021 12:30,4971,-,All Island
1 July 2021 12:45,4993,-,All Island
1 July 2021 13:00,4992,-,All Island
1 July 2021 13:15,4962,-,All Island
1 July 2021 13:30,4905,-,All Island
1 July 2021 13:45,4874,-,All Island
1 July 2021 14:00,4851,-,All Island
1 July 2021 14:15,4860,-,All Island
1 July 2021 14:30,4840,-,All Island
1 July 2021 14:45,4825,-,All Island
1 July 2021 15:00,4818,-,All Island
1 July 2021 15:15,4824,-,All Island
1 July 2021 15:30,4811,-,All Island
1 July 2021 15:45,4804,-,All Island
1 July 2021 16:00,4819,-,All Island
1 July 2021 16:15,4856,-,All Island
1 July 2021 16:30,4911,-,All Island
1 July 2021 16:45,4950,-,All Island
1 July 2021 17:00,4983,-,All Island
1 July 2021 17:15,5035,-,All Island
1 July 2021 17:30,5073,-,All Island
1 July 2021 17:45,5074,-,All Island
1 July 2021 18:00,5046,-,All Island
1 July 2021 18:15,4988,-,All Island
1 July 2021 18:30,4933,-,All Island
1 July 2021 18:45,4868,-,All Island
1 July 2021 19:00,4798,-,All Island
1 July 2021 19:15,4758,-,All Island
1 July 2021 19:30,4713,-,All Island
1 July 2021 19:45,4667,-,All Island
1 July 2021 20:00,4638,-,All Island
1 July 2021 20:15,4587,-,All Island
1 July 2021 20:30,4559,-,All Island
1 July 2021 20:45,4523,-,All Island
1 July 2021 21:00,4489,-,All Island
1 July 2021 21:15,4420,-,All Island
1 July 2021 21:30,4371,-,All Island
1 July 2021 21:45,4339,-,All Island
1 July 2021 22:00,4293,-,All Island
1 July 2021 22:15,4313,-,All Island
1 July 2021 22:30,4300,-,All Island
1 July 2021 22:45,4227,-,All Island
1 July 2021 23:00,4131,-,All Island
1 July 2021 23:15,4022,-,All Island
1 July 2021 23:30,3918,-,All Island
1 July 2021 23:45,3814,-,All Island
2 July 2021 00:00,3701,-,All Island
2 July 2021 00:15,3644,-,All Island
2 July 2021 00:30,3579,-,All Island
2 July 2021 00:45,3530,-,All Island
2 July 2021 01:00,3475,-,All Island
2 July 2021 01:15,3429,-,All Island
2 July 2021 01:30,3389,-,All Island
2 July 2021 01:45,3339,-,All Island
2 July 2021 02:00,3302,-,All Island
2 July 2021 02:15,3295,-,All Island
2 July 2021 02:30,3267,-,All Island
2 July 2021 02:45,3235,-,All Island
2 July 2021 03:00,3217,-,All Island
2 July 2021 03:15,3205,-,All Island
2 July 2021 03:30,3205,-,All Island
2 July 2021 03:45,3185,-,All Island
2 July 2021 04:00,3188,-,All Island
2 July 2021 04:15,3189,-,All Island
2 July 2021 04:30,3190,-,All Island
2 July 2021 04:45,3175,-,All Island
