DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 January 2021 00:00,2549,2493,All Island
1 January 2021 00:15,2495,2519,All Island
1 January 2021 00:30,2441,2506,All Island
1 January 2021 00:45,2387,2519,All Island
1 January 2021 01:00,2333,2521,All Island
1 January 2021 01:15,2308,2484,All Island
1 January 2021 01:30,2283,2552,All Island
1 January 2021 01:45,2258,2611,All Island
1 January 2021 02:00,2234,2574,All Island
1 January 2021 02:15,2237,2586,All Island
1 January 2021 02:30,2240,2513,All Island
1 January 2021 02:45,2244,2488,All Island
1 January 2021 03:00,2247,2471,All Island
1 January 2021 03:15,2243,2401,All Island
1 January 2021 03:30,2239,2397,All Island
1 January 2021 03:45,2235,2485,All Island
1 January 2021 04:00,2231,2401,All Island
1 January 2021 04:15,2212,2383,All Island
1 January 2021 04:30,2192,2347,All Island
1 January 2021 04:45,2173,2347,All Island
1 January 2021 05:00,2154,2340,All Island
1 January 2021 05:15,2100,2332,All Island
1 January 2021 05:30,2047,2338,All Island
1 January 2021 05:45,1993,2265,All Island
1 January 2021 06:00,1940,2167,All Island
1 January 2021 06:15,1886,2201,All Island
1 January 2021 06:30,1832,2157,All Island
1 January 2021 06:45,1779,2054,All Island
1 January 2021 07:00,1725,1943,All Island
1 January 2021 07:15,1693,1879,All Island
1 January 2021 07:30,1661,1894,All Island
1 January 2021 07:45,1630,1833,All Island
1 January 2021 08:00,1598,1848,All Island
1 January 2021 08:15,1583,1839,All Island
1 January 2021 08:30,1568,1786,All Island
1 January 2021 08:45,1553,1775,All Island
1 January 2021 09:00,1539,1748,All Island
1 January 2021 09:15,1513,1683,All Island
1 January 2021 09:30,1487,1588,All Island
1 January 2021 09:45,1461,1585,All Island
1 January 2021 10:00,1435,1568,All Island
1 January 2021 10:15,1422,1424,All Island
1 January 2021 10:30,1408,1359,All Island
1 January 2021 10:45,1395,1348,All Island
1 January 2021 11:00,1381,1322,All Island
1 January 2021 11:15,1374,1259,All Island
1 January 2021 11:30,1366,1305,All Island
1 January 2021 11:45,1359,1349,All Island
1 January 2021 12:00,1477,1305,All Island
1 January 2021 12:15,1478,1319,All Island
1 January 2021 12:30,1478,1347,All Island
1 January 2021 12:45,1478,1333,All Island
1 January 2021 13:00,1478,1327,All Island
1 January 2021 13:15,1464,1321,All Island
1 January 2021 13:30,1450,1300,All Island
1 January 2021 13:45,1436,1351,All Island
1 January 2021 14:00,1422,1356,All Island
1 January 2021 14:15,1406,1304,All Island
1 January 2021 14:30,1389,1383,All Island
1 January 2021 14:45,1372,1316,All Island
1 January 2021 15:00,1356,1297,All Island
1 January 2021 15:15,1329,1307,All Island
1 January 2021 15:30,1303,1237,All Island
1 January 2021 15:45,1277,1315,All Island
1 January 2021 16:00,1250,1269,All Island
1 January 2021 16:15,1236,1346,All Island
1 January 2021 16:30,1222,1342,All Island
1 January 2021 16:45,1208,1386,All Island
1 January 2021 17:00,1195,1459,All Island
1 January 2021 17:15,1179,1386,All Island
1 January 2021 17:30,1164,1345,All Island
1 January 2021 17:45,1149,1242,All Island
1 January 2021 18:00,1224,1212,All Island
1 January 2021 18:15,1212,1218,All Island
1 January 2021 18:30,1201,1198,All Island
1 January 2021 18:45,1189,1181,All Island
1 January 2021 19:00,1178,1139,All Island
1 January 2021 19:15,1157,1068,All Island
1 January 2021 19:30,1135,1093,All Island
1 January 2021 19:45,1114,1022,All Island
1 January 2021 20:00,1092,1005,All Island
1 January 2021 20:15,1081,1035,All Island
1 January 2021 20:30,1070,1009,All Island
1 January 2021 20:45,1059,1007,All Island
1 January 2021 21:00,1049,950,All Island
1 January 2021 21:15,1033,867,All Island
1 January 2021 21:30,1018,817,All Island
1 January 2021 21:45,1003,799,All Island
1 January 2021 22:00,988,853,All Island
1 January 2021 22:15,982,817,All Island
1 January 2021 22:30,976,808,All Island
1 January 2021 22:45,971,788,All Island
1 January 2021 23:00,965,764,All Island
1 January 2021 23:15,941,761,All Island
1 January 2021 23:30,916,759,All Island
1 January 2021 23:45,892,763,All Island
2 January 2021 00:00,868,770,All Island
2 January 2021 00:15,857,745,All Island
2 January 2021 00:30,846,757,All Island
2 January 2021 00:45,835,717,All Island
2 January 2021 01:00,824,709,All Island
2 January 2021 01:15,813,734,All Island
2 January 2021 01:30,801,760,All Island
2 January 2021 01:45,789,773,All Island
2 January 2021 02:00,778,831,All Island
2 January 2021 02:15,767,898,All Island
2 January 2021 02:30,757,903,All Island
2 January 2021 02:45,746,919,All Island
2 January 2021 03:00,736,924,All Island
2 January 2021 03:15,729,975,All Island
2 January 2021 03:30,722,1004,All Island
2 January 2021 03:45,715,1078,All Island
2 January 2021 04:00,708,1077,All Island
2 January 2021 04:15,700,1060,All Island
2 January 2021 04:30,691,1087,All Island
2 January 2021 04:45,682,1056,All Island
2 January 2021 05:00,673,1094,All Island
2 January 2021 05:15,673,1077,All Island
2 January 2021 05:30,672,1096,All Island
2 January 2021 05:45,671,1077,All Island
2 January 2021 06:00,908,1065,All Island
2 January 2021 06:15,918,1064,All Island
2 January 2021 06:30,929,1021,All Island
2 January 2021 06:45,939,992,All Island
2 January 2021 07:00,950,986,All Island
2 January 2021 07:15,962,959,All Island
2 January 2021 07:30,974,955,All Island
2 January 2021 07:45,985,982,All Island
2 January 2021 08:00,997,1038,All Island
2 January 2021 08:15,1004,1066,All Island
2 January 2021 08:30,1010,1027,All Island
2 January 2021 08:45,1016,1058,All Island
2 January 2021 09:00,1023,1116,All Island
2 January 2021 09:15,1036,1164,All Island
2 January 2021 09:30,1049,1200,All Island
2 January 2021 09:45,1063,1240,All Island
2 January 2021 10:00,1076,1271,All Island
2 January 2021 10:15,1103,1296,All Island
2 January 2021 10:30,1130,1270,All Island
2 January 2021 10:45,1157,1257,All Island
2 January 2021 11:00,1184,1219,All Island
2 January 2021 11:15,1209,1193,All Island
2 January 2021 11:30,1234,1198,All Island
2 January 2021 11:45,1260,1213,All Island
2 January 2021 12:00,1394,1249,All Island
2 January 2021 12:15,1406,1273,All Island
2 January 2021 12:30,1419,1233,All Island
2 January 2021 12:45,1432,1274,All Island
2 January 2021 13:00,1444,1297,All Island
2 January 2021 13:15,1450,1223,All Island
2 January 2021 13:30,1456,1292,All Island
2 January 2021 13:45,1462,1263,All Island
2 January 2021 14:00,1469,1187,All Island
2 January 2021 14:15,1469,1162,All Island
2 January 2021 14:30,1470,1072,All Island
2 January 2021 14:45,1470,1109,All Island
2 January 2021 15:00,1470,1145,All Island
2 January 2021 15:15,1443,1145,All Island
2 January 2021 15:30,1416,1145,All Island
2 January 2021 15:45,1388,1141,All Island
2 January 2021 16:00,1361,1096,All Island
2 January 2021 16:15,1321,1127,All Island
2 January 2021 16:30,1281,1144,All Island
2 January 2021 16:45,1241,1170,All Island
2 January 2021 17:00,1201,1201,All Island
2 January 2021 17:15,1176,1173,All Island
2 January 2021 17:30,1150,1148,All Island
2 January 2021 17:45,1124,1203,All Island
2 January 2021 18:00,1080,1188,All Island
2 January 2021 18:15,1072,1169,All Island
2 January 2021 18:30,1065,1198,All Island
2 January 2021 18:45,1057,1199,All Island
2 January 2021 19:00,1049,1214,All Island
2 January 2021 19:15,1036,1183,All Island
2 January 2021 19:30,1023,1173,All Island
2 January 2021 19:45,1009,1140,All Island
2 January 2021 20:00,996,1110,All Island
2 January 2021 20:15,998,1064,All Island
2 January 2021 20:30,1000,1054,All Island
2 January 2021 20:45,1002,1058,All Island
2 January 2021 21:00,1003,1019,All Island
2 January 2021 21:15,1008,1003,All Island
2 January 2021 21:30,1013,1014,All Island
2 January 2021 21:45,1017,1022,All Island
2 January 2021 22:00,1022,1022,All Island
2 January 2021 22:15,1034,1026,All Island
2 January 2021 22:30,1046,1047,All Island
2 January 2021 22:45,1057,1053,All Island
2 January 2021 23:00,1069,1047,All Island
2 January 2021 23:15,1072,1089,All Island
2 January 2021 23:30,1074,1072,All Island
2 January 2021 23:45,1077,1107,All Island
3 January 2021 00:00,1029,1137,All Island
3 January 2021 00:15,1035,1109,All Island
3 January 2021 00:30,1041,1173,All Island
3 January 2021 00:45,1047,1173,All Island
3 January 2021 01:00,1053,1118,All Island
3 January 2021 01:15,1047,1081,All Island
3 January 2021 01:30,1042,1079,All Island
3 January 2021 01:45,1036,1107,All Island
3 January 2021 02:00,1031,1129,All Island
3 January 2021 02:15,1038,1106,All Island
3 January 2021 02:30,1045,1081,All Island
3 January 2021 02:45,1053,1074,All Island
3 January 2021 03:00,1060,1059,All Island
3 January 2021 03:15,1045,1109,All Island
3 January 2021 03:30,1031,1106,All Island
3 January 2021 03:45,1016,1112,All Island
3 January 2021 04:00,1001,1106,All Island
3 January 2021 04:15,994,1096,All Island
3 January 2021 04:30,987,1077,All Island
3 January 2021 04:45,980,1074,All Island
3 January 2021 05:00,973,1024,All Island
3 January 2021 05:15,977,1007,All Island
3 January 2021 05:30,980,999,All Island
3 January 2021 05:45,984,991,All Island
3 January 2021 06:00,917,980,All Island
3 January 2021 06:15,922,999,All Island
3 January 2021 06:30,927,991,All Island
3 January 2021 06:45,932,987,All Island
3 January 2021 07:00,937,948,All Island
3 January 2021 07:15,931,968,All Island
3 January 2021 07:30,924,973,All Island
3 January 2021 07:45,918,980,All Island
3 January 2021 08:00,911,963,All Island
3 January 2021 08:15,945,944,All Island
3 January 2021 08:30,979,933,All Island
3 January 2021 08:45,1013,919,All Island
3 January 2021 09:00,1047,911,All Island
3 January 2021 09:15,1059,948,All Island
3 January 2021 09:30,1072,906,All Island
3 January 2021 09:45,1084,892,All Island
3 January 2021 10:00,1096,855,All Island
3 January 2021 10:15,1087,847,All Island
3 January 2021 10:30,1077,867,All Island
3 January 2021 10:45,1068,873,All Island
3 January 2021 11:00,1059,868,All Island
3 January 2021 11:15,1053,858,All Island
3 January 2021 11:30,1048,858,All Island
3 January 2021 11:45,1043,810,All Island
3 January 2021 12:00,852,802,All Island
3 January 2021 12:15,842,799,All Island
3 January 2021 12:30,831,792,All Island
3 January 2021 12:45,820,767,All Island
3 January 2021 13:00,809,744,All Island
3 January 2021 13:15,807,717,All Island
3 January 2021 13:30,805,676,All Island
3 January 2021 13:45,803,667,All Island
3 January 2021 14:00,801,710,All Island
3 January 2021 14:15,833,734,All Island
3 January 2021 14:30,865,721,All Island
3 January 2021 14:45,896,731,All Island
3 January 2021 15:00,928,729,All Island
3 January 2021 15:15,934,784,All Island
3 January 2021 15:30,941,840,All Island
3 January 2021 15:45,947,854,All Island
3 January 2021 16:00,954,896,All Island
3 January 2021 16:15,965,1021,All Island
3 January 2021 16:30,976,1087,All Island
3 January 2021 16:45,987,1126,All Island
3 January 2021 17:00,998,1139,All Island
3 January 2021 17:15,1021,1243,All Island
3 January 2021 17:30,1044,1246,All Island
3 January 2021 17:45,1068,1289,All Island
3 January 2021 18:00,1027,1324,All Island
3 January 2021 18:15,1055,1325,All Island
3 January 2021 18:30,1084,1309,All Island
3 January 2021 18:45,1112,1367,All Island
3 January 2021 19:00,1140,1380,All Island
3 January 2021 19:15,1144,1374,All Island
3 January 2021 19:30,1148,1347,All Island
3 January 2021 19:45,1152,1352,All Island
