DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 October 2019 00:00,1004,1273,All Island
1 October 2019 00:15,986,1291,All Island
1 October 2019 00:30,967,1226,All Island
1 October 2019 00:45,949,1169,All Island
1 October 2019 01:00,920,1169,All Island
1 October 2019 01:15,923,1169,All Island
1 October 2019 01:30,926,1196,All Island
1 October 2019 01:45,929,1195,All Island
1 October 2019 02:00,936,1074,All Island
1 October 2019 02:15,945,1019,All Island
1 October 2019 02:30,955,996,All Island
1 October 2019 02:45,965,963,All Island
1 October 2019 03:00,978,999,All Island
1 October 2019 03:15,995,997,All Island
1 October 2019 03:30,1012,985,All Island
1 October 2019 03:45,1028,984,All Island
1 October 2019 04:00,1047,1008,All Island
1 October 2019 04:15,1067,1003,All Island
1 October 2019 04:30,1088,1058,All Island
1 October 2019 04:45,1108,1106,All Island
1 October 2019 05:00,1128,1139,All Island
1 October 2019 05:15,1147,1173,All Island
1 October 2019 05:30,1166,1184,All Island
1 October 2019 05:45,1185,1258,All Island
1 October 2019 06:00,1207,1349,All Island
1 October 2019 06:15,1231,1550,All Island
1 October 2019 06:30,1255,1604,All Island
1 October 2019 06:45,1279,1784,All Island
1 October 2019 07:00,1334,1786,All Island
1 October 2019 07:15,1368,1768,All Island
1 October 2019 07:30,1403,1782,All Island
1 October 2019 07:45,1438,1802,All Island
1 October 2019 08:00,1491,1805,All Island
1 October 2019 08:15,1562,1859,All Island
1 October 2019 08:30,1634,1867,All Island
1 October 2019 08:45,1705,1914,All Island
1 October 2019 09:00,1765,1929,All Island
1 October 2019 09:15,1813,1957,All Island
1 October 2019 09:30,1862,2004,All Island
1 October 2019 09:45,1910,2032,All Island
1 October 2019 10:00,1962,2050,All Island
1 October 2019 10:15,2019,2107,All Island
1 October 2019 10:30,2075,2170,All Island
1 October 2019 10:45,2131,2248,All Island
1 October 2019 11:00,2178,2218,All Island
1 October 2019 11:15,2215,2304,All Island
1 October 2019 11:30,2253,2311,All Island
1 October 2019 11:45,2290,2300,All Island
1 October 2019 12:00,2314,2177,All Island
1 October 2019 12:15,2324,2294,All Island
1 October 2019 12:30,2335,2295,All Island
1 October 2019 12:45,2345,2280,All Island
1 October 2019 13:00,2067,2357,All Island
1 October 2019 13:15,2082,2397,All Island
1 October 2019 13:30,2097,2388,All Island
1 October 2019 13:45,2112,2371,All Island
1 October 2019 14:00,2120,2336,All Island
1 October 2019 14:15,2119,2417,All Island
1 October 2019 14:30,2118,2473,All Island
1 October 2019 14:45,2117,2486,All Island
1 October 2019 15:00,2115,2492,All Island
1 October 2019 15:15,2112,2531,All Island
1 October 2019 15:30,2109,2527,All Island
1 October 2019 15:45,2106,2477,All Island
1 October 2019 16:00,2098,2443,All Island
1 October 2019 16:15,2086,2470,All Island
1 October 2019 16:30,2074,2352,All Island
1 October 2019 16:45,2063,2334,All Island
