DATE & TIME, ACTUAL GENERATION(MW), REGION
1 July 2021 00:00,3637,All Island
1 July 2021 00:15,3565,All Island
1 July 2021 00:30,3493,All Island
1 July 2021 00:45,3458,All Island
1 July 2021 01:00,3393,All Island
1 July 2021 01:15,3343,All Island
1 July 2021 01:30,3300,All Island
1 July 2021 01:45,3238,All Island
1 July 2021 02:00,3234,All Island
1 July 2021 02:15,3264,All Island
1 July 2021 02:30,3119,All Island
1 July 2021 02:45,3013,All Island
1 July 2021 03:00,3006,All Island
1 July 2021 03:15,3084,All Island
1 July 2021 03:30,3149,All Island
1 July 2021 03:45,3135,All Island
1 July 2021 04:00,3135,All Island
1 July 2021 04:15,3137,All Island
1 July 2021 04:30,3128,All Island
1 July 2021 04:45,3049,All Island
1 July 2021 05:00,2966,All Island
1 July 2021 05:15,2987,All Island
1 July 2021 05:30,3055,All Island
1 July 2021 05:45,3200,All Island
1 July 2021 06:00,3307,All Island
1 July 2021 06:15,3399,All Island
1 July 2021 06:30,3415,All Island
1 July 2021 06:45,3354,All Island
1 July 2021 07:00,3339,All Island
1 July 2021 07:15,3419,All Island
1 July 2021 07:30,3450,All Island
1 July 2021 07:45,3578,All Island
1 July 2021 08:00,3661,All Island
1 July 2021 08:15,3840,All Island
1 July 2021 08:30,3922,All Island
1 July 2021 08:45,4005,All Island
1 July 2021 09:00,4053,All Island
1 July 2021 09:15,4096,All Island
1 July 2021 09:30,4113,All Island
1 July 2021 09:45,4130,All Island
1 July 2021 10:00,4131,All Island
1 July 2021 10:15,4119,All Island
1 July 2021 10:30,4118,All Island
1 July 2021 10:45,4129,All Island
1 July 2021 11:00,4142,All Island
1 July 2021 11:15,4132,All Island
1 July 2021 11:30,4137,All Island
1 July 2021 11:45,4153,All Island
1 July 2021 12:00,4165,All Island
1 July 2021 12:15,4180,All Island
1 July 2021 12:30,4187,All Island
1 July 2021 12:45,4208,All Island
1 July 2021 13:00,4203,All Island
1 July 2021 13:15,4175,All Island
1 July 2021 13:30,4119,All Island
1 July 2021 13:45,4088,All Island
1 July 2021 14:00,4064,All Island
1 July 2021 14:15,4065,All Island
1 July 2021 14:30,4047,All Island
1 July 2021 14:45,4035,All Island
1 July 2021 15:00,4027,All Island
1 July 2021 15:15,4031,All Island
1 July 2021 15:30,4020,All Island
1 July 2021 15:45,4014,All Island
1 July 2021 16:00,4028,All Island
1 July 2021 16:15,4063,All Island
1 July 2021 16:30,4116,All Island
1 July 2021 16:45,4155,All Island
1 July 2021 17:00,4192,All Island
1 July 2021 17:15,4243,All Island
1 July 2021 17:30,4282,All Island
1 July 2021 17:45,4284,All Island
1 July 2021 18:00,4255,All Island
1 July 2021 18:15,4197,All Island
1 July 2021 18:30,4145,All Island
1 July 2021 18:45,4082,All Island
1 July 2021 19:00,4010,All Island
1 July 2021 19:15,3974,All Island
1 July 2021 19:30,3929,All Island
1 July 2021 19:45,3956,All Island
1 July 2021 20:00,3873,All Island
1 July 2021 20:15,3796,All Island
1 July 2021 20:30,3770,All Island
1 July 2021 20:45,3736,All Island
1 July 2021 21:00,3725,All Island
1 July 2021 21:15,3731,All Island
1 July 2021 21:30,3753,All Island
1 July 2021 21:45,3710,All Island
1 July 2021 22:00,3652,All Island
1 July 2021 22:15,3653,All Island
1 July 2021 22:30,3628,All Island
1 July 2021 22:45,3546,All Island
1 July 2021 23:00,3441,All Island
1 July 2021 23:15,3479,All Island
1 July 2021 23:30,3525,All Island
1 July 2021 23:45,3522,All Island
2 July 2021 00:00,3405,All Island
2 July 2021 00:15,3496,All Island
2 July 2021 00:30,3489,All Island
2 July 2021 00:45,3529,All Island
2 July 2021 01:00,3467,All Island
2 July 2021 01:15,3423,All Island
2 July 2021 01:30,3459,All Island
2 July 2021 01:45,3441,All Island
2 July 2021 02:00,3325,All Island
2 July 2021 02:15,3244,All Island
2 July 2021 02:30,3156,All Island
2 July 2021 02:45,3080,All Island
2 July 2021 03:00,3080,All Island
2 July 2021 03:15,3102,All Island
2 July 2021 03:30,3023,All Island
2 July 2021 03:45,2966,All Island
2 July 2021 04:00,3050,All Island
2 July 2021 04:15,3122,All Island
2 July 2021 04:30,3041,All Island
2 July 2021 04:45,2969,All Island
2 July 2021 05:00,3112,All Island
2 July 2021 05:15,3286,All Island
2 July 2021 05:30,3305,All Island
2 July 2021 05:45,3296,All Island
2 July 2021 06:00,3460,All Island
2 July 2021 06:15,3472,All Island
2 July 2021 06:30,3474,All Island
2 July 2021 06:45,3452,All Island
2 July 2021 07:00,3440,All Island
2 July 2021 07:15,3421,All Island
2 July 2021 07:30,3568,All Island
2 July 2021 07:45,3738,All Island
2 July 2021 08:00,3743,All Island
2 July 2021 08:15,3757,All Island
2 July 2021 08:30,3786,All Island
2 July 2021 08:45,3910,All Island
2 July 2021 09:00,3907,All Island
2 July 2021 09:15,3927,All Island
2 July 2021 09:30,3965,All Island
2 July 2021 09:45,3975,All Island
2 July 2021 10:00,3963,All Island
2 July 2021 10:15,3960,All Island
2 July 2021 10:30,3967,All Island
2 July 2021 10:45,3973,All Island
2 July 2021 11:00,3987,All Island
2 July 2021 11:15,3994,All Island
2 July 2021 11:30,3986,All Island
2 July 2021 11:45,4004,All Island
2 July 2021 12:00,4020,All Island
2 July 2021 12:15,4070,All Island
2 July 2021 12:30,4016,All Island
2 July 2021 12:45,4020,All Island
2 July 2021 13:00,4007,All Island
2 July 2021 13:15,3989,All Island
2 July 2021 13:30,3965,All Island
2 July 2021 13:45,3955,All Island
2 July 2021 14:00,3941,All Island
2 July 2021 14:15,3959,All Island
2 July 2021 14:30,3945,All Island
2 July 2021 14:45,3946,All Island
2 July 2021 15:00,3930,All Island
2 July 2021 15:15,3941,All Island
2 July 2021 15:30,3929,All Island
2 July 2021 15:45,3932,All Island
2 July 2021 16:00,3995,All Island
2 July 2021 16:15,4086,All Island
2 July 2021 16:30,4208,All Island
2 July 2021 16:45,4312,All Island
2 July 2021 17:00,4345,All Island
2 July 2021 17:15,4316,All Island
2 July 2021 17:30,4338,All Island
2 July 2021 17:45,4403,All Island
2 July 2021 18:00,4395,All Island
2 July 2021 18:15,4379,All Island
2 July 2021 18:30,4384,All Island
2 July 2021 18:45,4362,All Island
2 July 2021 19:00,4464,All Island
2 July 2021 19:15,4466,All Island
2 July 2021 19:30,4427,All Island
2 July 2021 19:45,4411,All Island
2 July 2021 20:00,4396,All Island
2 July 2021 20:15,4311,All Island
2 July 2021 20:30,4272,All Island
2 July 2021 20:45,4205,All Island
2 July 2021 21:00,4230,All Island
2 July 2021 21:15,4209,All Island
2 July 2021 21:30,4072,All Island
2 July 2021 21:45,4074,All Island
2 July 2021 22:00,4138,All Island
2 July 2021 22:15,4266,All Island
2 July 2021 22:30,4158,All Island
2 July 2021 22:45,4084,All Island
2 July 2021 23:00,3997,All Island
2 July 2021 23:15,4037,All Island
2 July 2021 23:30,4015,All Island
2 July 2021 23:45,3979,All Island
3 July 2021 00:00,3742,All Island
3 July 2021 00:15,3673,All Island
3 July 2021 00:30,3633,All Island
3 July 2021 00:45,3459,All Island
3 July 2021 01:00,3307,All Island
3 July 2021 01:15,3237,All Island
3 July 2021 01:30,3126,All Island
3 July 2021 01:45,3096,All Island
3 July 2021 02:00,3156,All Island
3 July 2021 02:15,3211,All Island
3 July 2021 02:30,3174,All Island
3 July 2021 02:45,3084,All Island
3 July 2021 03:00,2998,All Island
3 July 2021 03:15,2963,All Island
3 July 2021 03:30,2880,All Island
3 July 2021 03:45,2898,All Island
3 July 2021 04:00,2938,All Island
3 July 2021 04:15,3031,All Island
3 July 2021 04:30,2975,All Island
3 July 2021 04:45,2873,All Island
3 July 2021 05:00,2916,All Island
3 July 2021 05:15,2989,All Island
3 July 2021 05:30,2943,All Island
3 July 2021 05:45,2961,All Island
3 July 2021 06:00,3121,All Island
3 July 2021 06:15,3196,All Island
3 July 2021 06:30,3262,All Island
3 July 2021 06:45,3231,All Island
3 July 2021 07:00,3180,All Island
3 July 2021 07:15,3194,All Island
3 July 2021 07:30,3309,All Island
3 July 2021 07:45,3402,All Island
3 July 2021 08:00,3368,All Island
3 July 2021 08:15,3367,All Island
3 July 2021 08:30,3501,All Island
3 July 2021 08:45,3685,All Island
3 July 2021 09:00,3862,All Island
3 July 2021 09:15,4006,All Island
3 July 2021 09:30,4136,All Island
3 July 2021 09:45,4226,All Island
3 July 2021 10:00,4211,All Island
3 July 2021 10:15,4226,All Island
3 July 2021 10:30,4201,All Island
3 July 2021 10:45,4164,All Island
3 July 2021 11:00,4178,All Island
3 July 2021 11:15,4112,All Island
3 July 2021 11:30,4107,All Island
3 July 2021 11:45,4196,All Island
3 July 2021 12:00,4118,All Island
3 July 2021 12:15,4109,All Island
3 July 2021 12:30,4065,All Island
3 July 2021 12:45,3975,All Island
3 July 2021 13:00,3816,All Island
3 July 2021 13:15,3774,All Island
3 July 2021 13:30,3667,All Island
3 July 2021 13:45,3561,All Island
3 July 2021 14:00,3580,All Island
3 July 2021 14:15,3585,All Island
3 July 2021 14:30,3499,All Island
3 July 2021 14:45,3397,All Island
3 July 2021 15:00,3398,All Island
3 July 2021 15:15,3445,All Island
3 July 2021 15:30,3454,All Island
3 July 2021 15:45,3406,All Island
3 July 2021 16:00,3448,All Island
3 July 2021 16:15,3520,All Island
3 July 2021 16:30,3553,All Island
3 July 2021 16:45,3653,All Island
3 July 2021 17:00,3794,All Island
3 July 2021 17:15,3887,All Island
3 July 2021 17:30,4036,All Island
3 July 2021 17:45,4018,All Island
3 July 2021 18:00,4072,All Island
3 July 2021 18:15,4045,All Island
3 July 2021 18:30,4007,All Island
3 July 2021 18:45,3964,All Island
3 July 2021 19:00,3933,All Island
3 July 2021 19:15,3904,All Island
3 July 2021 19:30,3927,All Island
3 July 2021 19:45,3949,All Island
3 July 2021 20:00,3830,All Island
3 July 2021 20:15,3646,All Island
3 July 2021 20:30,3544,All Island
3 July 2021 20:45,3578,All Island
3 July 2021 21:00,3688,All Island
3 July 2021 21:15,3698,All Island
3 July 2021 21:30,3722,All Island
3 July 2021 21:45,3628,All Island
