DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 September 2023 00:00,288,272,All Island
1 September 2023 00:15,281,258,All Island
1 September 2023 00:30,274,256,All Island
1 September 2023 00:45,266,243,All Island
1 September 2023 01:00,230,219,All Island
1 September 2023 01:15,222,212,All Island
1 September 2023 01:30,213,185,All Island
1 September 2023 01:45,205,146,All Island
1 September 2023 02:00,196,144,All Island
1 September 2023 02:15,188,143,All Island
1 September 2023 02:30,180,141,All Island
1 September 2023 02:45,171,153,All Island
1 September 2023 03:00,163,137,All Island
1 September 2023 03:15,157,132,All Island
1 September 2023 03:30,151,122,All Island
1 September 2023 03:45,145,123,All Island
1 September 2023 04:00,139,111,All Island
1 September 2023 04:15,125,118,All Island
1 September 2023 04:30,111,120,All Island
1 September 2023 04:45,97,128,All Island
1 September 2023 05:00,83,130,All Island
1 September 2023 05:15,78,123,All Island
1 September 2023 05:30,73,125,All Island
1 September 2023 05:45,68,120,All Island
1 September 2023 06:00,62,116,All Island
1 September 2023 06:15,60,106,All Island
1 September 2023 06:30,58,91,All Island
1 September 2023 06:45,56,80,All Island
1 September 2023 07:00,64,80,All Island
1 September 2023 07:15,63,77,All Island
1 September 2023 07:30,61,69,All Island
1 September 2023 07:45,60,69,All Island
1 September 2023 08:00,58,77,All Island
1 September 2023 08:15,56,74,All Island
1 September 2023 08:30,55,79,All Island
1 September 2023 08:45,53,85,All Island
1 September 2023 09:00,51,84,All Island
1 September 2023 09:15,49,88,All Island
1 September 2023 09:30,47,91,All Island
1 September 2023 09:45,45,97,All Island
1 September 2023 10:00,42,103,All Island
1 September 2023 10:15,42,114,All Island
1 September 2023 10:30,42,118,All Island
1 September 2023 10:45,42,118,All Island
1 September 2023 11:00,42,116,All Island
1 September 2023 11:15,42,119,All Island
1 September 2023 11:30,43,124,All Island
1 September 2023 11:45,43,120,All Island
1 September 2023 12:00,43,116,All Island
1 September 2023 12:15,40,119,All Island
1 September 2023 12:30,37,111,All Island
1 September 2023 12:45,34,106,All Island
1 September 2023 13:00,44,108,All Island
1 September 2023 13:15,47,113,All Island
1 September 2023 13:30,51,115,All Island
1 September 2023 13:45,54,127,All Island
1 September 2023 14:00,58,127,All Island
1 September 2023 14:15,62,140,All Island
1 September 2023 14:30,66,129,All Island
1 September 2023 14:45,70,126,All Island
1 September 2023 15:00,74,145,All Island
1 September 2023 15:15,77,131,All Island
1 September 2023 15:30,79,126,All Island
1 September 2023 15:45,82,123,All Island
1 September 2023 16:00,84,140,All Island
1 September 2023 16:15,83,142,All Island
1 September 2023 16:30,81,152,All Island
1 September 2023 16:45,80,143,All Island
1 September 2023 17:00,78,144,All Island
1 September 2023 17:15,85,173,All Island
1 September 2023 17:30,91,168,All Island
1 September 2023 17:45,97,182,All Island
1 September 2023 18:00,103,175,All Island
1 September 2023 18:15,99,169,All Island
1 September 2023 18:30,95,180,All Island
1 September 2023 18:45,91,171,All Island
1 September 2023 19:00,154,178,All Island
1 September 2023 19:15,136,178,All Island
1 September 2023 19:30,117,185,All Island
1 September 2023 19:45,99,175,All Island
1 September 2023 20:00,81,184,All Island
1 September 2023 20:15,88,189,All Island
1 September 2023 20:30,94,189,All Island
1 September 2023 20:45,100,190,All Island
1 September 2023 21:00,107,178,All Island
1 September 2023 21:15,106,198,All Island
1 September 2023 21:30,105,189,All Island
1 September 2023 21:45,103,187,All Island
1 September 2023 22:00,102,199,All Island
1 September 2023 22:15,105,200,All Island
1 September 2023 22:30,107,195,All Island
1 September 2023 22:45,109,202,All Island
1 September 2023 23:00,112,224,All Island
1 September 2023 23:15,114,234,All Island
1 September 2023 23:30,116,236,All Island
1 September 2023 23:45,118,250,All Island
2 September 2023 00:00,121,233,All Island
2 September 2023 00:15,104,228,All Island
2 September 2023 00:30,87,192,All Island
2 September 2023 00:45,70,175,All Island
2 September 2023 01:00,64,166,All Island
2 September 2023 01:15,58,153,All Island
2 September 2023 01:30,53,139,All Island
2 September 2023 01:45,47,146,All Island
2 September 2023 02:00,41,146,All Island
2 September 2023 02:15,42,151,All Island
2 September 2023 02:30,42,135,All Island
2 September 2023 02:45,43,125,All Island
2 September 2023 03:00,43,114,All Island
2 September 2023 03:15,44,107,All Island
2 September 2023 03:30,45,93,All Island
2 September 2023 03:45,46,80,All Island
2 September 2023 04:00,47,76,All Island
2 September 2023 04:15,46,65,All Island
2 September 2023 04:30,45,66,All Island
2 September 2023 04:45,45,55,All Island
2 September 2023 05:00,44,46,All Island
2 September 2023 05:15,44,43,All Island
2 September 2023 05:30,44,38,All Island
2 September 2023 05:45,44,36,All Island
2 September 2023 06:00,44,37,All Island
2 September 2023 06:15,47,34,All Island
2 September 2023 06:30,49,37,All Island
2 September 2023 06:45,51,34,All Island
2 September 2023 07:00,60,31,All Island
2 September 2023 07:15,58,32,All Island
2 September 2023 07:30,56,36,All Island
2 September 2023 07:45,55,32,All Island
2 September 2023 08:00,53,33,All Island
2 September 2023 08:15,51,33,All Island
2 September 2023 08:30,49,27,All Island
2 September 2023 08:45,48,25,All Island
2 September 2023 09:00,46,28,All Island
2 September 2023 09:15,45,29,All Island
2 September 2023 09:30,43,37,All Island
2 September 2023 09:45,42,63,All Island
2 September 2023 10:00,41,76,All Island
2 September 2023 10:15,43,99,All Island
2 September 2023 10:30,45,104,All Island
2 September 2023 10:45,47,113,All Island
2 September 2023 11:00,49,120,All Island
2 September 2023 11:15,57,140,All Island
2 September 2023 11:30,64,166,All Island
2 September 2023 11:45,71,180,All Island
2 September 2023 12:00,78,176,All Island
2 September 2023 12:15,81,159,All Island
2 September 2023 12:30,84,151,All Island
2 September 2023 12:45,87,151,All Island
2 September 2023 13:00,110,153,All Island
2 September 2023 13:15,110,162,All Island
2 September 2023 13:30,110,177,All Island
2 September 2023 13:45,110,176,All Island
2 September 2023 14:00,110,180,All Island
2 September 2023 14:15,121,184,All Island
2 September 2023 14:30,132,191,All Island
2 September 2023 14:45,143,194,All Island
2 September 2023 15:00,154,204,All Island
2 September 2023 15:15,146,222,All Island
2 September 2023 15:30,137,228,All Island
2 September 2023 15:45,128,252,All Island
2 September 2023 16:00,120,277,All Island
2 September 2023 16:15,118,280,All Island
2 September 2023 16:30,117,274,All Island
2 September 2023 16:45,116,288,All Island
2 September 2023 17:00,115,324,All Island
2 September 2023 17:15,128,329,All Island
2 September 2023 17:30,140,348,All Island
2 September 2023 17:45,153,352,All Island
2 September 2023 18:00,165,341,All Island
2 September 2023 18:15,173,321,All Island
2 September 2023 18:30,180,317,All Island
2 September 2023 18:45,188,299,All Island
2 September 2023 19:00,202,288,All Island
2 September 2023 19:15,199,279,All Island
2 September 2023 19:30,196,273,All Island
2 September 2023 19:45,194,278,All Island
2 September 2023 20:00,191,261,All Island
