DATE & TIME, ACTUAL GENERATION(MW), REGION
1 March 2023 00:00,3420,All Island
1 March 2023 00:15,3424,All Island
1 March 2023 00:30,3427,All Island
1 March 2023 00:45,3510,All Island
1 March 2023 01:00,3541,All Island
1 March 2023 01:15,3502,All Island
1 March 2023 01:30,3443,All Island
1 March 2023 01:45,3373,All Island
1 March 2023 02:00,3320,All Island
1 March 2023 02:15,3317,All Island
1 March 2023 02:30,3280,All Island
1 March 2023 02:45,3271,All Island
1 March 2023 03:00,3255,All Island
1 March 2023 03:15,3294,All Island
1 March 2023 03:30,3194,All Island
1 March 2023 03:45,3187,All Island
1 March 2023 04:00,3249,All Island
1 March 2023 04:15,3338,All Island
1 March 2023 04:30,3339,All Island
1 March 2023 04:45,3352,All Island
1 March 2023 05:00,3524,All Island
1 March 2023 05:15,3730,All Island
1 March 2023 05:30,3694,All Island
1 March 2023 05:45,3734,All Island
1 March 2023 06:00,3888,All Island
1 March 2023 06:15,4086,All Island
1 March 2023 06:30,4282,All Island
1 March 2023 06:45,4354,All Island
1 March 2023 07:00,4409,All Island
1 March 2023 07:15,4558,All Island
1 March 2023 07:30,4652,All Island
1 March 2023 07:45,4746,All Island
1 March 2023 08:00,4669,All Island
1 March 2023 08:15,4628,All Island
1 March 2023 08:30,4640,All Island
1 March 2023 08:45,4652,All Island
1 March 2023 09:00,4718,All Island
1 March 2023 09:15,4797,All Island
1 March 2023 09:30,4798,All Island
1 March 2023 09:45,4786,All Island
1 March 2023 10:00,4772,All Island
1 March 2023 10:15,4716,All Island
1 March 2023 10:30,4705,All Island
1 March 2023 10:45,4710,All Island
1 March 2023 11:00,4691,All Island
1 March 2023 11:15,4553,All Island
1 March 2023 11:30,4649,All Island
1 March 2023 11:45,4637,All Island
1 March 2023 12:00,4638,All Island
1 March 2023 12:15,4638,All Island
1 March 2023 12:30,4614,All Island
1 March 2023 12:45,4651,All Island
1 March 2023 13:00,4629,All Island
1 March 2023 13:15,4591,All Island
1 March 2023 13:30,4519,All Island
1 March 2023 13:45,4514,All Island
1 March 2023 14:00,4510,All Island
1 March 2023 14:15,4539,All Island
1 March 2023 14:30,4543,All Island
1 March 2023 14:45,4559,All Island
1 March 2023 15:00,4526,All Island
1 March 2023 15:15,4576,All Island
1 March 2023 15:30,4611,All Island
1 March 2023 15:45,4615,All Island
1 March 2023 16:00,4639,All Island
1 March 2023 16:15,4695,All Island
1 March 2023 16:30,4741,All Island
1 March 2023 16:45,4830,All Island
1 March 2023 17:00,4882,All Island
1 March 2023 17:15,4942,All Island
1 March 2023 17:30,5012,All Island
1 March 2023 17:45,5051,All Island
1 March 2023 18:00,5084,All Island
1 March 2023 18:15,5136,All Island
1 March 2023 18:30,5202,All Island
1 March 2023 18:45,5195,All Island
1 March 2023 19:00,5148,All Island
1 March 2023 19:15,5123,All Island
1 March 2023 19:30,5058,All Island
1 March 2023 19:45,4974,All Island
1 March 2023 20:00,4877,All Island
1 March 2023 20:15,4804,All Island
1 March 2023 20:30,4720,All Island
1 March 2023 20:45,4695,All Island
1 March 2023 21:00,4636,All Island
1 March 2023 21:15,4592,All Island
1 March 2023 21:30,4399,All Island
1 March 2023 21:45,4259,All Island
1 March 2023 22:00,4195,All Island
1 March 2023 22:15,4212,All Island
1 March 2023 22:30,4141,All Island
1 March 2023 22:45,4061,All Island
1 March 2023 23:00,4063,All Island
1 March 2023 23:15,3935,All Island
1 March 2023 23:30,3761,All Island
1 March 2023 23:45,3594,All Island
2 March 2023 00:00,3444,All Island
2 March 2023 00:15,3471,All Island
2 March 2023 00:30,3470,All Island
2 March 2023 00:45,3478,All Island
2 March 2023 01:00,3515,All Island
2 March 2023 01:15,3452,All Island
2 March 2023 01:30,3411,All Island
2 March 2023 01:45,3394,All Island
2 March 2023 02:00,3264,All Island
2 March 2023 02:15,3280,All Island
2 March 2023 02:30,3337,All Island
2 March 2023 02:45,3382,All Island
2 March 2023 03:00,3413,All Island
2 March 2023 03:15,3335,All Island
2 March 2023 03:30,3257,All Island
2 March 2023 03:45,3273,All Island
2 March 2023 04:00,3328,All Island
2 March 2023 04:15,3421,All Island
2 March 2023 04:30,3473,All Island
2 March 2023 04:45,3432,All Island
2 March 2023 05:00,3530,All Island
2 March 2023 05:15,3559,All Island
2 March 2023 05:30,3658,All Island
2 March 2023 05:45,3751,All Island
2 March 2023 06:00,3956,All Island
2 March 2023 06:15,4230,All Island
2 March 2023 06:30,4389,All Island
2 March 2023 06:45,4529,All Island
2 March 2023 07:00,4559,All Island
2 March 2023 07:15,4703,All Island
2 March 2023 07:30,4759,All Island
2 March 2023 07:45,4867,All Island
2 March 2023 08:00,4801,All Island
2 March 2023 08:15,4720,All Island
2 March 2023 08:30,4674,All Island
2 March 2023 08:45,4699,All Island
2 March 2023 09:00,4685,All Island
2 March 2023 09:15,4680,All Island
2 March 2023 09:30,4707,All Island
2 March 2023 09:45,4697,All Island
2 March 2023 10:00,4658,All Island
2 March 2023 10:15,4626,All Island
2 March 2023 10:30,4636,All Island
2 March 2023 10:45,4624,All Island
2 March 2023 11:00,4624,All Island
2 March 2023 11:15,4601,All Island
2 March 2023 11:30,4604,All Island
2 March 2023 11:45,4599,All Island
2 March 2023 12:00,4604,All Island
2 March 2023 12:15,4622,All Island
2 March 2023 12:30,4652,All Island
2 March 2023 12:45,4660,All Island
2 March 2023 13:00,4657,All Island
2 March 2023 13:15,4604,All Island
2 March 2023 13:30,4546,All Island
2 March 2023 13:45,4564,All Island
2 March 2023 14:00,4548,All Island
2 March 2023 14:15,4578,All Island
2 March 2023 14:30,4566,All Island
2 March 2023 14:45,4564,All Island
2 March 2023 15:00,4556,All Island
2 March 2023 15:15,4597,All Island
2 March 2023 15:30,4605,All Island
2 March 2023 15:45,4639,All Island
2 March 2023 16:00,4670,All Island
2 March 2023 16:15,4761,All Island
2 March 2023 16:30,4807,All Island
2 March 2023 16:45,4876,All Island
2 March 2023 17:00,4926,All Island
2 March 2023 17:15,4983,All Island
2 March 2023 17:30,5022,All Island
2 March 2023 17:45,5065,All Island
2 March 2023 18:00,5093,All Island
2 March 2023 18:15,5133,All Island
2 March 2023 18:30,5187,All Island
2 March 2023 18:45,5179,All Island
2 March 2023 19:00,5148,All Island
2 March 2023 19:15,5112,All Island
2 March 2023 19:30,5072,All Island
2 March 2023 19:45,5002,All Island
2 March 2023 20:00,4921,All Island
2 March 2023 20:15,4836,All Island
2 March 2023 20:30,4764,All Island
2 March 2023 20:45,4677,All Island
2 March 2023 21:00,4596,All Island
2 March 2023 21:15,4460,All Island
2 March 2023 21:30,4333,All Island
2 March 2023 21:45,4208,All Island
2 March 2023 22:00,4145,All Island
