DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 December 2021 00:00,4077,-,All Island
1 December 2021 00:15,4018,-,All Island
1 December 2021 00:30,3948,-,All Island
1 December 2021 00:45,3871,-,All Island
1 December 2021 01:00,3812,-,All Island
1 December 2021 01:15,3793,-,All Island
1 December 2021 01:30,3778,-,All Island
1 December 2021 01:45,3724,-,All Island
1 December 2021 02:00,3652,-,All Island
1 December 2021 02:15,3636,-,All Island
1 December 2021 02:30,3611,-,All Island
1 December 2021 02:45,3587,-,All Island
1 December 2021 03:00,3547,-,All Island
1 December 2021 03:15,3563,-,All Island
1 December 2021 03:30,3514,-,All Island
1 December 2021 03:45,3524,-,All Island
1 December 2021 04:00,3525,-,All Island
1 December 2021 04:15,3548,-,All Island
1 December 2021 04:30,3538,-,All Island
1 December 2021 04:45,3556,-,All Island
1 December 2021 05:00,3573,-,All Island
1 December 2021 05:15,3629,-,All Island
1 December 2021 05:30,3670,-,All Island
1 December 2021 05:45,3721,-,All Island
1 December 2021 06:00,3830,-,All Island
1 December 2021 06:15,4048,-,All Island
1 December 2021 06:30,4179,-,All Island
1 December 2021 06:45,4355,-,All Island
1 December 2021 07:00,4601,-,All Island
1 December 2021 07:15,4909,-,All Island
1 December 2021 07:30,5102,-,All Island
1 December 2021 07:45,5315,-,All Island
1 December 2021 08:00,5400,-,All Island
1 December 2021 08:15,5464,-,All Island
1 December 2021 08:30,5480,-,All Island
1 December 2021 08:45,5514,-,All Island
1 December 2021 09:00,5574,-,All Island
1 December 2021 09:15,5620,-,All Island
1 December 2021 09:30,5642,-,All Island
1 December 2021 09:45,5664,-,All Island
1 December 2021 10:00,5644,-,All Island
1 December 2021 10:15,5628,-,All Island
1 December 2021 10:30,5617,-,All Island
1 December 2021 10:45,5622,-,All Island
1 December 2021 11:00,5615,-,All Island
1 December 2021 11:15,5628,-,All Island
1 December 2021 11:30,5656,-,All Island
1 December 2021 11:45,5695,-,All Island
1 December 2021 12:00,5725,-,All Island
1 December 2021 12:15,5769,-,All Island
1 December 2021 12:30,5790,-,All Island
1 December 2021 12:45,5809,-,All Island
1 December 2021 13:00,5779,-,All Island
1 December 2021 13:15,5747,-,All Island
1 December 2021 13:30,5677,-,All Island
1 December 2021 13:45,5679,-,All Island
1 December 2021 14:00,5669,-,All Island
1 December 2021 14:15,5651,-,All Island
1 December 2021 14:30,5674,-,All Island
1 December 2021 14:45,5709,-,All Island
1 December 2021 15:00,5705,-,All Island
1 December 2021 15:15,5745,-,All Island
1 December 2021 15:30,5773,-,All Island
1 December 2021 15:45,5831,-,All Island
1 December 2021 16:00,5928,-,All Island
1 December 2021 16:15,6055,-,All Island
1 December 2021 16:30,6211,-,All Island
1 December 2021 16:45,6411,-,All Island
1 December 2021 17:00,6531,-,All Island
1 December 2021 17:15,6647,-,All Island
1 December 2021 17:30,6662,-,All Island
1 December 2021 17:45,6623,-,All Island
1 December 2021 18:00,6594,-,All Island
1 December 2021 18:15,6495,-,All Island
1 December 2021 18:30,6369,-,All Island
1 December 2021 18:45,6249,-,All Island
1 December 2021 19:00,6186,-,All Island
1 December 2021 19:15,6116,-,All Island
1 December 2021 19:30,6037,-,All Island
1 December 2021 19:45,5931,-,All Island
1 December 2021 20:00,5853,-,All Island
1 December 2021 20:15,5787,-,All Island
1 December 2021 20:30,5713,-,All Island
1 December 2021 20:45,5647,-,All Island
1 December 2021 21:00,5546,-,All Island
1 December 2021 21:15,5446,-,All Island
1 December 2021 21:30,5311,-,All Island
1 December 2021 21:45,5193,-,All Island
1 December 2021 22:00,5087,-,All Island
1 December 2021 22:15,4985,-,All Island
1 December 2021 22:30,4845,-,All Island
1 December 2021 22:45,4702,-,All Island
1 December 2021 23:00,4625,-,All Island
1 December 2021 23:15,4576,-,All Island
1 December 2021 23:30,4488,-,All Island
1 December 2021 23:45,4398,-,All Island
2 December 2021 00:00,4275,-,All Island
2 December 2021 00:15,4183,-,All Island
2 December 2021 00:30,4117,-,All Island
2 December 2021 00:45,4029,-,All Island
2 December 2021 01:00,3967,-,All Island
2 December 2021 01:15,3927,-,All Island
2 December 2021 01:30,3914,-,All Island
2 December 2021 01:45,3862,-,All Island
2 December 2021 02:00,3830,-,All Island
2 December 2021 02:15,3817,-,All Island
2 December 2021 02:30,3770,-,All Island
2 December 2021 02:45,3767,-,All Island
2 December 2021 03:00,3718,-,All Island
2 December 2021 03:15,3694,-,All Island
2 December 2021 03:30,3683,-,All Island
2 December 2021 03:45,3693,-,All Island
2 December 2021 04:00,3704,-,All Island
2 December 2021 04:15,3719,-,All Island
2 December 2021 04:30,3710,-,All Island
2 December 2021 04:45,3726,-,All Island
2 December 2021 05:00,3756,-,All Island
2 December 2021 05:15,3795,-,All Island
2 December 2021 05:30,3808,-,All Island
2 December 2021 05:45,3878,-,All Island
2 December 2021 06:00,3983,-,All Island
2 December 2021 06:15,4181,-,All Island
2 December 2021 06:30,4296,-,All Island
2 December 2021 06:45,4465,-,All Island
2 December 2021 07:00,4712,-,All Island
2 December 2021 07:15,5046,-,All Island
2 December 2021 07:30,5228,-,All Island
2 December 2021 07:45,5429,-,All Island
2 December 2021 08:00,5525,-,All Island
2 December 2021 08:15,5585,-,All Island
2 December 2021 08:30,5603,-,All Island
2 December 2021 08:45,5638,-,All Island
2 December 2021 09:00,5722,-,All Island
2 December 2021 09:15,5805,-,All Island
2 December 2021 09:30,5824,-,All Island
2 December 2021 09:45,5855,-,All Island
2 December 2021 10:00,5844,-,All Island
2 December 2021 10:15,5822,-,All Island
2 December 2021 10:30,5814,-,All Island
2 December 2021 10:45,5828,-,All Island
2 December 2021 11:00,5838,-,All Island
2 December 2021 11:15,5832,-,All Island
2 December 2021 11:30,5803,-,All Island
2 December 2021 11:45,5800,-,All Island
2 December 2021 12:00,5793,-,All Island
2 December 2021 12:15,5821,-,All Island
2 December 2021 12:30,5841,-,All Island
2 December 2021 12:45,5842,-,All Island
