DATE & TIME, ACTUAL GENERATION(MW), REGION
1 April 2019 00:00,2681,All Island
1 April 2019 00:15,2676,All Island
1 April 2019 00:30,2587,All Island
1 April 2019 00:45,2676,All Island
1 April 2019 01:00,2696,All Island
1 April 2019 01:15,2741,All Island
1 April 2019 01:30,2783,All Island
1 April 2019 01:45,2784,All Island
1 April 2019 02:00,2834,All Island
1 April 2019 02:15,2908,All Island
1 April 2019 02:30,2921,All Island
1 April 2019 02:45,2890,All Island
1 April 2019 03:00,2886,All Island
1 April 2019 03:15,2901,All Island
1 April 2019 03:30,2877,All Island
1 April 2019 03:45,2865,All Island
1 April 2019 04:00,2891,All Island
1 April 2019 04:15,2940,All Island
1 April 2019 04:30,2896,All Island
1 April 2019 04:45,2955,All Island
1 April 2019 05:00,3054,All Island
1 April 2019 05:15,3182,All Island
1 April 2019 05:30,3245,All Island
1 April 2019 05:45,3336,All Island
1 April 2019 06:00,3468,All Island
1 April 2019 06:15,3733,All Island
1 April 2019 06:30,3745,All Island
1 April 2019 06:45,3930,All Island
1 April 2019 07:00,4005,All Island
1 April 2019 07:15,4088,All Island
1 April 2019 07:30,4106,All Island
1 April 2019 07:45,4157,All Island
1 April 2019 08:00,4156,All Island
1 April 2019 08:15,4160,All Island
1 April 2019 08:30,4103,All Island
1 April 2019 08:45,4054,All Island
1 April 2019 09:00,4090,All Island
1 April 2019 09:15,4124,All Island
1 April 2019 09:30,4150,All Island
1 April 2019 09:45,4156,All Island
1 April 2019 10:00,4123,All Island
1 April 2019 10:15,4116,All Island
1 April 2019 10:30,4140,All Island
1 April 2019 10:45,4132,All Island
1 April 2019 11:00,4140,All Island
1 April 2019 11:15,4135,All Island
1 April 2019 11:30,4153,All Island
1 April 2019 11:45,4162,All Island
1 April 2019 12:00,4146,All Island
1 April 2019 12:15,4229,All Island
1 April 2019 12:30,4221,All Island
1 April 2019 12:45,4326,All Island
1 April 2019 13:00,4286,All Island
1 April 2019 13:15,4247,All Island
1 April 2019 13:30,4157,All Island
1 April 2019 13:45,4152,All Island
1 April 2019 14:00,4128,All Island
1 April 2019 14:15,4122,All Island
