DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 May 2022 00:00,1632,1681,All Island
1 May 2022 00:15,1614,1719,All Island
1 May 2022 00:30,1596,1624,All Island
1 May 2022 00:45,1579,1558,All Island
1 May 2022 01:00,1751,1593,All Island
1 May 2022 01:15,1714,1565,All Island
1 May 2022 01:30,1676,1561,All Island
1 May 2022 01:45,1639,1515,All Island
1 May 2022 02:00,1601,1534,All Island
1 May 2022 02:15,1567,1507,All Island
1 May 2022 02:30,1532,1491,All Island
1 May 2022 02:45,1498,1448,All Island
1 May 2022 03:00,1464,1410,All Island
1 May 2022 03:15,1446,1354,All Island
1 May 2022 03:30,1429,1326,All Island
1 May 2022 03:45,1412,1321,All Island
1 May 2022 04:00,1394,1275,All Island
1 May 2022 04:15,1370,1288,All Island
1 May 2022 04:30,1346,1276,All Island
1 May 2022 04:45,1322,1254,All Island
1 May 2022 05:00,1298,1288,All Island
1 May 2022 05:15,1277,1268,All Island
1 May 2022 05:30,1257,1274,All Island
1 May 2022 05:45,1236,1292,All Island
1 May 2022 06:00,1216,1265,All Island
1 May 2022 06:15,1201,1271,All Island
1 May 2022 06:30,1186,1264,All Island
1 May 2022 06:45,1171,1275,All Island
1 May 2022 07:00,1190,1248,All Island
1 May 2022 07:15,1169,1188,All Island
1 May 2022 07:30,1148,1129,All Island
1 May 2022 07:45,1127,1068,All Island
1 May 2022 08:00,1106,1048,All Island
1 May 2022 08:15,1075,999,All Island
1 May 2022 08:30,1045,967,All Island
1 May 2022 08:45,1015,955,All Island
1 May 2022 09:00,984,896,All Island
1 May 2022 09:15,962,868,All Island
1 May 2022 09:30,939,862,All Island
1 May 2022 09:45,917,868,All Island
1 May 2022 10:00,894,849,All Island
1 May 2022 10:15,884,806,All Island
1 May 2022 10:30,874,832,All Island
1 May 2022 10:45,863,824,All Island
1 May 2022 11:00,853,794,All Island
1 May 2022 11:15,851,774,All Island
1 May 2022 11:30,849,742,All Island
1 May 2022 11:45,847,709,All Island
1 May 2022 12:00,845,654,All Island
1 May 2022 12:15,854,641,All Island
1 May 2022 12:30,863,621,All Island
1 May 2022 12:45,872,597,All Island
1 May 2022 13:00,794,578,All Island
1 May 2022 13:15,793,613,All Island
1 May 2022 13:30,792,539,All Island
1 May 2022 13:45,791,533,All Island
1 May 2022 14:00,790,560,All Island
1 May 2022 14:15,782,551,All Island
1 May 2022 14:30,774,531,All Island
1 May 2022 14:45,765,474,All Island
1 May 2022 15:00,757,475,All Island
1 May 2022 15:15,764,471,All Island
1 May 2022 15:30,771,473,All Island
1 May 2022 15:45,778,478,All Island
1 May 2022 16:00,784,461,All Island
1 May 2022 16:15,779,481,All Island
1 May 2022 16:30,774,445,All Island
1 May 2022 16:45,769,416,All Island
1 May 2022 17:00,764,416,All Island
1 May 2022 17:15,753,371,All Island
1 May 2022 17:30,742,359,All Island
1 May 2022 17:45,732,298,All Island
1 May 2022 18:00,721,305,All Island
1 May 2022 18:15,696,313,All Island
1 May 2022 18:30,670,291,All Island
1 May 2022 18:45,645,297,All Island
1 May 2022 19:00,547,310,All Island
1 May 2022 19:15,512,297,All Island
1 May 2022 19:30,477,274,All Island
1 May 2022 19:45,442,245,All Island
1 May 2022 20:00,407,258,All Island
1 May 2022 20:15,378,261,All Island
1 May 2022 20:30,349,231,All Island
1 May 2022 20:45,321,226,All Island
1 May 2022 21:00,292,223,All Island
1 May 2022 21:15,279,187,All Island
1 May 2022 21:30,266,175,All Island
1 May 2022 21:45,252,174,All Island
1 May 2022 22:00,239,180,All Island
1 May 2022 22:15,234,170,All Island
1 May 2022 22:30,228,135,All Island
1 May 2022 22:45,223,119,All Island
1 May 2022 23:00,218,114,All Island
1 May 2022 23:15,213,106,All Island
1 May 2022 23:30,209,113,All Island
1 May 2022 23:45,204,93,All Island
2 May 2022 00:00,200,80,All Island
2 May 2022 00:15,195,72,All Island
2 May 2022 00:30,190,78,All Island
2 May 2022 00:45,185,60,All Island
2 May 2022 01:00,122,42,All Island
2 May 2022 01:15,121,47,All Island
2 May 2022 01:30,121,49,All Island
2 May 2022 01:45,120,61,All Island
2 May 2022 02:00,119,56,All Island
2 May 2022 02:15,116,58,All Island
2 May 2022 02:30,113,72,All Island
2 May 2022 02:45,110,81,All Island
2 May 2022 03:00,106,78,All Island
2 May 2022 03:15,105,76,All Island
2 May 2022 03:30,104,75,All Island
2 May 2022 03:45,103,57,All Island
2 May 2022 04:00,102,45,All Island
2 May 2022 04:15,102,41,All Island
2 May 2022 04:30,102,34,All Island
2 May 2022 04:45,102,26,All Island
2 May 2022 05:00,102,21,All Island
2 May 2022 05:15,102,19,All Island
2 May 2022 05:30,102,26,All Island
2 May 2022 05:45,102,19,All Island
2 May 2022 06:00,101,12,All Island
2 May 2022 06:15,99,9,All Island
2 May 2022 06:30,96,10,All Island
2 May 2022 06:45,93,13,All Island
2 May 2022 07:00,70,13,All Island
2 May 2022 07:15,68,13,All Island
2 May 2022 07:30,66,17,All Island
2 May 2022 07:45,64,19,All Island
2 May 2022 08:00,62,14,All Island
2 May 2022 08:15,61,20,All Island
2 May 2022 08:30,60,21,All Island
2 May 2022 08:45,59,19,All Island
2 May 2022 09:00,59,20,All Island
2 May 2022 09:15,59,21,All Island
2 May 2022 09:30,60,19,All Island
2 May 2022 09:45,60,23,All Island
2 May 2022 10:00,60,24,All Island
2 May 2022 10:15,61,22,All Island
2 May 2022 10:30,62,26,All Island
2 May 2022 10:45,63,27,All Island
2 May 2022 11:00,63,25,All Island
2 May 2022 11:15,62,27,All Island
2 May 2022 11:30,61,18,All Island
2 May 2022 11:45,60,22,All Island
2 May 2022 12:00,59,23,All Island
2 May 2022 12:15,58,18,All Island
2 May 2022 12:30,58,19,All Island
2 May 2022 12:45,57,25,All Island
2 May 2022 13:00,51,32,All Island
2 May 2022 13:15,55,31,All Island
2 May 2022 13:30,59,34,All Island
2 May 2022 13:45,64,32,All Island
2 May 2022 14:00,68,39,All Island
2 May 2022 14:15,80,58,All Island
2 May 2022 14:30,92,92,All Island
2 May 2022 14:45,104,113,All Island
2 May 2022 15:00,116,112,All Island
2 May 2022 15:15,139,123,All Island
2 May 2022 15:30,162,113,All Island
2 May 2022 15:45,185,119,All Island
2 May 2022 16:00,208,100,All Island
2 May 2022 16:15,227,90,All Island
2 May 2022 16:30,246,88,All Island
2 May 2022 16:45,265,87,All Island
2 May 2022 17:00,284,92,All Island
2 May 2022 17:15,310,89,All Island
2 May 2022 17:30,335,92,All Island
2 May 2022 17:45,361,97,All Island
2 May 2022 18:00,387,107,All Island
2 May 2022 18:15,401,104,All Island
2 May 2022 18:30,414,105,All Island
2 May 2022 18:45,428,112,All Island
2 May 2022 19:00,431,110,All Island
2 May 2022 19:15,425,112,All Island
2 May 2022 19:30,419,113,All Island
2 May 2022 19:45,413,106,All Island
2 May 2022 20:00,407,115,All Island
2 May 2022 20:15,392,108,All Island
2 May 2022 20:30,377,110,All Island
2 May 2022 20:45,362,109,All Island
2 May 2022 21:00,347,107,All Island
2 May 2022 21:15,340,113,All Island
2 May 2022 21:30,333,115,All Island
2 May 2022 21:45,325,112,All Island
2 May 2022 22:00,318,87,All Island
2 May 2022 22:15,318,80,All Island
2 May 2022 22:30,318,66,All Island
2 May 2022 22:45,318,53,All Island
2 May 2022 23:00,318,51,All Island
2 May 2022 23:15,310,52,All Island
2 May 2022 23:30,302,51,All Island
2 May 2022 23:45,294,44,All Island
3 May 2022 00:00,286,37,All Island
3 May 2022 00:15,281,35,All Island
3 May 2022 00:30,277,43,All Island
3 May 2022 00:45,273,43,All Island
3 May 2022 01:00,215,47,All Island
3 May 2022 01:15,216,55,All Island
3 May 2022 01:30,217,55,All Island
3 May 2022 01:45,218,53,All Island
3 May 2022 02:00,219,53,All Island
3 May 2022 02:15,216,56,All Island
3 May 2022 02:30,214,64,All Island
3 May 2022 02:45,211,65,All Island
3 May 2022 03:00,208,70,All Island
3 May 2022 03:15,209,73,All Island
3 May 2022 03:30,209,74,All Island
3 May 2022 03:45,210,74,All Island
3 May 2022 04:00,210,84,All Island
3 May 2022 04:15,205,102,All Island
3 May 2022 04:30,201,109,All Island
3 May 2022 04:45,196,114,All Island
3 May 2022 05:00,191,118,All Island
3 May 2022 05:15,189,114,All Island
3 May 2022 05:30,188,100,All Island
3 May 2022 05:45,187,103,All Island
3 May 2022 06:00,185,97,All Island
3 May 2022 06:15,184,95,All Island
3 May 2022 06:30,182,83,All Island
3 May 2022 06:45,181,75,All Island
3 May 2022 07:00,87,72,All Island
3 May 2022 07:15,84,58,All Island
3 May 2022 07:30,81,52,All Island
3 May 2022 07:45,77,39,All Island
3 May 2022 08:00,74,24,All Island
3 May 2022 08:15,72,17,All Island
3 May 2022 08:30,71,15,All Island
3 May 2022 08:45,69,12,All Island
3 May 2022 09:00,68,8,All Island
