DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 February 2021 00:00,3895,-,All Island
1 February 2021 00:15,3844,-,All Island
1 February 2021 00:30,3775,-,All Island
1 February 2021 00:45,3716,-,All Island
1 February 2021 01:00,3673,-,All Island
1 February 2021 01:15,3636,-,All Island
1 February 2021 01:30,3590,-,All Island
1 February 2021 01:45,3562,-,All Island
1 February 2021 02:00,3522,-,All Island
1 February 2021 02:15,3487,-,All Island
1 February 2021 02:30,3473,-,All Island
1 February 2021 02:45,3439,-,All Island
1 February 2021 03:00,3423,-,All Island
1 February 2021 03:15,3415,-,All Island
1 February 2021 03:30,3415,-,All Island
1 February 2021 03:45,3415,-,All Island
1 February 2021 04:00,3409,-,All Island
1 February 2021 04:15,3404,-,All Island
1 February 2021 04:30,3415,-,All Island
1 February 2021 04:45,3414,-,All Island
1 February 2021 05:00,3440,-,All Island
1 February 2021 05:15,3482,-,All Island
1 February 2021 05:30,3494,-,All Island
1 February 2021 05:45,3542,-,All Island
1 February 2021 06:00,3644,-,All Island
1 February 2021 06:15,3801,-,All Island
1 February 2021 06:30,3877,-,All Island
1 February 2021 06:45,3986,-,All Island
1 February 2021 07:00,4130,-,All Island
1 February 2021 07:15,4335,-,All Island
1 February 2021 07:30,4454,-,All Island
1 February 2021 07:45,4612,-,All Island
1 February 2021 08:00,4720,-,All Island
1 February 2021 08:15,4849,-,All Island
1 February 2021 08:30,4961,-,All Island
1 February 2021 08:45,5087,-,All Island
1 February 2021 09:00,5188,-,All Island
1 February 2021 09:15,5251,-,All Island
1 February 2021 09:30,5283,-,All Island
1 February 2021 09:45,5342,-,All Island
1 February 2021 10:00,5371,-,All Island
1 February 2021 10:15,5358,-,All Island
1 February 2021 10:30,5425,-,All Island
1 February 2021 10:45,5460,-,All Island
1 February 2021 11:00,5482,-,All Island
1 February 2021 11:15,5486,-,All Island
1 February 2021 11:30,5498,-,All Island
1 February 2021 11:45,5518,-,All Island
1 February 2021 12:00,5556,-,All Island
1 February 2021 12:15,5616,-,All Island
1 February 2021 12:30,5665,-,All Island
1 February 2021 12:45,5704,-,All Island
1 February 2021 13:00,5742,-,All Island
1 February 2021 13:15,5709,-,All Island
1 February 2021 13:30,5624,-,All Island
1 February 2021 13:45,5576,-,All Island
1 February 2021 14:00,5533,-,All Island
1 February 2021 14:15,5532,-,All Island
1 February 2021 14:30,5479,-,All Island
1 February 2021 14:45,5514,-,All Island
1 February 2021 15:00,5543,-,All Island
1 February 2021 15:15,5550,-,All Island
1 February 2021 15:30,5565,-,All Island
1 February 2021 15:45,5575,-,All Island
1 February 2021 16:00,5633,-,All Island
1 February 2021 16:15,5700,-,All Island
1 February 2021 16:30,5808,-,All Island
1 February 2021 16:45,5946,-,All Island
1 February 2021 17:00,6100,-,All Island
1 February 2021 17:15,6257,-,All Island
1 February 2021 17:30,6412,-,All Island
1 February 2021 17:45,6419,-,All Island
1 February 2021 18:00,6389,-,All Island
1 February 2021 18:15,6282,-,All Island
1 February 2021 18:30,6196,-,All Island
1 February 2021 18:45,6077,-,All Island
1 February 2021 19:00,5964,-,All Island
1 February 2021 19:15,5845,-,All Island
1 February 2021 19:30,5723,-,All Island
1 February 2021 19:45,5638,-,All Island
1 February 2021 20:00,5577,-,All Island
1 February 2021 20:15,5487,-,All Island
1 February 2021 20:30,5385,-,All Island
1 February 2021 20:45,5305,-,All Island
1 February 2021 21:00,5233,-,All Island
1 February 2021 21:15,5107,-,All Island
1 February 2021 21:30,4966,-,All Island
1 February 2021 21:45,4850,-,All Island
1 February 2021 22:00,4763,-,All Island
1 February 2021 22:15,4709,-,All Island
1 February 2021 22:30,4567,-,All Island
1 February 2021 22:45,4449,-,All Island
1 February 2021 23:00,4378,-,All Island
1 February 2021 23:15,4345,-,All Island
1 February 2021 23:30,4293,-,All Island
1 February 2021 23:45,4210,-,All Island
2 February 2021 00:00,4111,-,All Island
2 February 2021 00:15,4082,-,All Island
2 February 2021 00:30,3987,-,All Island
2 February 2021 00:45,3920,-,All Island
2 February 2021 01:00,3924,-,All Island
2 February 2021 01:15,3841,-,All Island
2 February 2021 01:30,3784,-,All Island
2 February 2021 01:45,3747,-,All Island
2 February 2021 02:00,3706,-,All Island
2 February 2021 02:15,3676,-,All Island
2 February 2021 02:30,3643,-,All Island
2 February 2021 02:45,3614,-,All Island
2 February 2021 03:00,3576,-,All Island
2 February 2021 03:15,3531,-,All Island
2 February 2021 03:30,3515,-,All Island
2 February 2021 03:45,3493,-,All Island
2 February 2021 04:00,3474,-,All Island
2 February 2021 04:15,3503,-,All Island
2 February 2021 04:30,3485,-,All Island
2 February 2021 04:45,3490,-,All Island
2 February 2021 05:00,3495,-,All Island
2 February 2021 05:15,3552,-,All Island
2 February 2021 05:30,3569,-,All Island
2 February 2021 05:45,3642,-,All Island
2 February 2021 06:00,3753,-,All Island
2 February 2021 06:15,3903,-,All Island
2 February 2021 06:30,3986,-,All Island
2 February 2021 06:45,4088,-,All Island
2 February 2021 07:00,4253,-,All Island
2 February 2021 07:15,4467,-,All Island
2 February 2021 07:30,4553,-,All Island
2 February 2021 07:45,4707,-,All Island
2 February 2021 08:00,4796,-,All Island
2 February 2021 08:15,4923,-,All Island
2 February 2021 08:30,5017,-,All Island
2 February 2021 08:45,5096,-,All Island
2 February 2021 09:00,5204,-,All Island
2 February 2021 09:15,5302,-,All Island
2 February 2021 09:30,5327,-,All Island
2 February 2021 09:45,5354,-,All Island
2 February 2021 10:00,5390,-,All Island
2 February 2021 10:15,5380,-,All Island
2 February 2021 10:30,5431,-,All Island
2 February 2021 10:45,5424,-,All Island
2 February 2021 11:00,5485,-,All Island
2 February 2021 11:15,5511,-,All Island
2 February 2021 11:30,5512,-,All Island
2 February 2021 11:45,5522,-,All Island
2 February 2021 12:00,5572,-,All Island
2 February 2021 12:15,5645,-,All Island
2 February 2021 12:30,5684,-,All Island
2 February 2021 12:45,5722,-,All Island
2 February 2021 13:00,5719,-,All Island
2 February 2021 13:15,5690,-,All Island
2 February 2021 13:30,5549,-,All Island
2 February 2021 13:45,5512,-,All Island
2 February 2021 14:00,5500,-,All Island
2 February 2021 14:15,5467,-,All Island
2 February 2021 14:30,5445,-,All Island
2 February 2021 14:45,5381,-,All Island
2 February 2021 15:00,5371,-,All Island
2 February 2021 15:15,5375,-,All Island
2 February 2021 15:30,5409,-,All Island
2 February 2021 15:45,5407,-,All Island
2 February 2021 16:00,5466,-,All Island
2 February 2021 16:15,5526,-,All Island
2 February 2021 16:30,5603,-,All Island
2 February 2021 16:45,5730,-,All Island
2 February 2021 17:00,5879,-,All Island
2 February 2021 17:15,6039,-,All Island
2 February 2021 17:30,6222,-,All Island
2 February 2021 17:45,6333,-,All Island
2 February 2021 18:00,6319,-,All Island
2 February 2021 18:15,6229,-,All Island
2 February 2021 18:30,6130,-,All Island
2 February 2021 18:45,6055,-,All Island
2 February 2021 19:00,5873,-,All Island
2 February 2021 19:15,5787,-,All Island
2 February 2021 19:30,5680,-,All Island
2 February 2021 19:45,5608,-,All Island
2 February 2021 20:00,5511,-,All Island
2 February 2021 20:15,5431,-,All Island
2 February 2021 20:30,5328,-,All Island
2 February 2021 20:45,5257,-,All Island
2 February 2021 21:00,5176,-,All Island
2 February 2021 21:15,5100,-,All Island
2 February 2021 21:30,4954,-,All Island
2 February 2021 21:45,4859,-,All Island
2 February 2021 22:00,4756,-,All Island
2 February 2021 22:15,4648,-,All Island
2 February 2021 22:30,4554,-,All Island
2 February 2021 22:45,4453,-,All Island
2 February 2021 23:00,4390,-,All Island
2 February 2021 23:15,4376,-,All Island
2 February 2021 23:30,4300,-,All Island
2 February 2021 23:45,4207,-,All Island
3 February 2021 00:00,4119,-,All Island
3 February 2021 00:15,4034,-,All Island
3 February 2021 00:30,3960,-,All Island
3 February 2021 00:45,3895,-,All Island
3 February 2021 01:00,3827,-,All Island
3 February 2021 01:15,3815,-,All Island
3 February 2021 01:30,3755,-,All Island
3 February 2021 01:45,3723,-,All Island
3 February 2021 02:00,3656,-,All Island
3 February 2021 02:15,3643,-,All Island
3 February 2021 02:30,3596,-,All Island
3 February 2021 02:45,3560,-,All Island
3 February 2021 03:00,3540,-,All Island
3 February 2021 03:15,3533,-,All Island
3 February 2021 03:30,3520,-,All Island
3 February 2021 03:45,3517,-,All Island
3 February 2021 04:00,3489,-,All Island
3 February 2021 04:15,3488,-,All Island
3 February 2021 04:30,3483,-,All Island
3 February 2021 04:45,3479,-,All Island
3 February 2021 05:00,3500,-,All Island
3 February 2021 05:15,3545,-,All Island
3 February 2021 05:30,3584,-,All Island
3 February 2021 05:45,3627,-,All Island
3 February 2021 06:00,3726,-,All Island
3 February 2021 06:15,3899,-,All Island
3 February 2021 06:30,3980,-,All Island
3 February 2021 06:45,4073,-,All Island
3 February 2021 07:00,4218,-,All Island
3 February 2021 07:15,4438,-,All Island
3 February 2021 07:30,4540,-,All Island
3 February 2021 07:45,4684,-,All Island
3 February 2021 08:00,4755,-,All Island
3 February 2021 08:15,4880,-,All Island
3 February 2021 08:30,4968,-,All Island
3 February 2021 08:45,5091,-,All Island
3 February 2021 09:00,5185,-,All Island
3 February 2021 09:15,5288,-,All Island
3 February 2021 09:30,5302,-,All Island
3 February 2021 09:45,5335,-,All Island
3 February 2021 10:00,5356,-,All Island
3 February 2021 10:15,5347,-,All Island
3 February 2021 10:30,5373,-,All Island
3 February 2021 10:45,5393,-,All Island
3 February 2021 11:00,5419,-,All Island
3 February 2021 11:15,5431,-,All Island
3 February 2021 11:30,5445,-,All Island
3 February 2021 11:45,5460,-,All Island
3 February 2021 12:00,5489,-,All Island
3 February 2021 12:15,5535,-,All Island
3 February 2021 12:30,5556,-,All Island
3 February 2021 12:45,5598,-,All Island
3 February 2021 13:00,5634,-,All Island
3 February 2021 13:15,5592,-,All Island
3 February 2021 13:30,5527,-,All Island
3 February 2021 13:45,5518,-,All Island
3 February 2021 14:00,5484,-,All Island
3 February 2021 14:15,5474,-,All Island
3 February 2021 14:30,5472,-,All Island
3 February 2021 14:45,5453,-,All Island
3 February 2021 15:00,5465,-,All Island
3 February 2021 15:15,5501,-,All Island
3 February 2021 15:30,5494,-,All Island
3 February 2021 15:45,5524,-,All Island
3 February 2021 16:00,5564,-,All Island
3 February 2021 16:15,5644,-,All Island
3 February 2021 16:30,5736,-,All Island
3 February 2021 16:45,5858,-,All Island
3 February 2021 17:00,5994,-,All Island
3 February 2021 17:15,6175,-,All Island
3 February 2021 17:30,6304,-,All Island
3 February 2021 17:45,6423,-,All Island
3 February 2021 18:00,6416,-,All Island
3 February 2021 18:15,6324,-,All Island
3 February 2021 18:30,6255,-,All Island
3 February 2021 18:45,6141,-,All Island
3 February 2021 19:00,6053,-,All Island
3 February 2021 19:15,5955,-,All Island
3 February 2021 19:30,5850,-,All Island
3 February 2021 19:45,5730,-,All Island
3 February 2021 20:00,5629,-,All Island
3 February 2021 20:15,5554,-,All Island
3 February 2021 20:30,5455,-,All Island
3 February 2021 20:45,5382,-,All Island
3 February 2021 21:00,5281,-,All Island
3 February 2021 21:15,5190,-,All Island
3 February 2021 21:30,5074,-,All Island
3 February 2021 21:45,4934,-,All Island
3 February 2021 22:00,4833,-,All Island
3 February 2021 22:15,4742,-,All Island
3 February 2021 22:30,4630,-,All Island
3 February 2021 22:45,4511,-,All Island
3 February 2021 23:00,4446,-,All Island
3 February 2021 23:15,4462,-,All Island
3 February 2021 23:30,4362,-,All Island
3 February 2021 23:45,4263,-,All Island
4 February 2021 00:00,4169,-,All Island
4 February 2021 00:15,4090,-,All Island
4 February 2021 00:30,4007,-,All Island
4 February 2021 00:45,3960,-,All Island
4 February 2021 01:00,3884,-,All Island
4 February 2021 01:15,3856,-,All Island
4 February 2021 01:30,3805,-,All Island
4 February 2021 01:45,3750,-,All Island
4 February 2021 02:00,3732,-,All Island
4 February 2021 02:15,3690,-,All Island
4 February 2021 02:30,3667,-,All Island
4 February 2021 02:45,3636,-,All Island
4 February 2021 03:00,3616,-,All Island
4 February 2021 03:15,3617,-,All Island
4 February 2021 03:30,3609,-,All Island
4 February 2021 03:45,3597,-,All Island
4 February 2021 04:00,3577,-,All Island
4 February 2021 04:15,3585,-,All Island
4 February 2021 04:30,3582,-,All Island
4 February 2021 04:45,3574,-,All Island
4 February 2021 05:00,3588,-,All Island
4 February 2021 05:15,3651,-,All Island
4 February 2021 05:30,3661,-,All Island
4 February 2021 05:45,3704,-,All Island
4 February 2021 06:00,3782,-,All Island
4 February 2021 06:15,3912,-,All Island
4 February 2021 06:30,4001,-,All Island
4 February 2021 06:45,4118,-,All Island
4 February 2021 07:00,4247,-,All Island
4 February 2021 07:15,4438,-,All Island
4 February 2021 07:30,4551,-,All Island
4 February 2021 07:45,4695,-,All Island
4 February 2021 08:00,4796,-,All Island
4 February 2021 08:15,4910,-,All Island
4 February 2021 08:30,5003,-,All Island
4 February 2021 08:45,5072,-,All Island
4 February 2021 09:00,5167,-,All Island
4 February 2021 09:15,5282,-,All Island
4 February 2021 09:30,5313,-,All Island
4 February 2021 09:45,5333,-,All Island
4 February 2021 10:00,5358,-,All Island
4 February 2021 10:15,5350,-,All Island
4 February 2021 10:30,5385,-,All Island
4 February 2021 10:45,5416,-,All Island
