DATE & TIME, ACTUAL GENERATION(MW), REGION
1 December 2022 00:00,4352,All Island
1 December 2022 00:15,4446,All Island
1 December 2022 00:30,4506,All Island
1 December 2022 00:45,4612,All Island
1 December 2022 01:00,4483,All Island
1 December 2022 01:15,4399,All Island
1 December 2022 01:30,4332,All Island
1 December 2022 01:45,4260,All Island
1 December 2022 02:00,4299,All Island
1 December 2022 02:15,4286,All Island
1 December 2022 02:30,4256,All Island
1 December 2022 02:45,4232,All Island
1 December 2022 03:00,4231,All Island
1 December 2022 03:15,4312,All Island
1 December 2022 03:30,4164,All Island
1 December 2022 03:45,4029,All Island
1 December 2022 04:00,4087,All Island
1 December 2022 04:15,4231,All Island
1 December 2022 04:30,4174,All Island
1 December 2022 04:45,4167,All Island
1 December 2022 05:00,4112,All Island
1 December 2022 05:15,4118,All Island
1 December 2022 05:30,4165,All Island
1 December 2022 05:45,4269,All Island
1 December 2022 06:00,4487,All Island
1 December 2022 06:15,4763,All Island
1 December 2022 06:30,4952,All Island
1 December 2022 06:45,5214,All Island
1 December 2022 07:00,5464,All Island
1 December 2022 07:15,5790,All Island
1 December 2022 07:30,5958,All Island
1 December 2022 07:45,6115,All Island
1 December 2022 08:00,6189,All Island
1 December 2022 08:15,6219,All Island
1 December 2022 08:30,6218,All Island
1 December 2022 08:45,6249,All Island
1 December 2022 09:00,6314,All Island
1 December 2022 09:15,6351,All Island
1 December 2022 09:30,6359,All Island
1 December 2022 09:45,6380,All Island
1 December 2022 10:00,6366,All Island
1 December 2022 10:15,6286,All Island
1 December 2022 10:30,6304,All Island
1 December 2022 10:45,6304,All Island
1 December 2022 11:00,6325,All Island
1 December 2022 11:15,6388,All Island
1 December 2022 11:30,6385,All Island
1 December 2022 11:45,6369,All Island
1 December 2022 12:00,6381,All Island
1 December 2022 12:15,6420,All Island
1 December 2022 12:30,6440,All Island
1 December 2022 12:45,6437,All Island
1 December 2022 13:00,6406,All Island
1 December 2022 13:15,6364,All Island
1 December 2022 13:30,6321,All Island
1 December 2022 13:45,6286,All Island
1 December 2022 14:00,6275,All Island
1 December 2022 14:15,6336,All Island
1 December 2022 14:30,6302,All Island
1 December 2022 14:45,6304,All Island
1 December 2022 15:00,6323,All Island
1 December 2022 15:15,6383,All Island
1 December 2022 15:30,6427,All Island
1 December 2022 15:45,6485,All Island
1 December 2022 16:00,6458,All Island
1 December 2022 16:15,6500,All Island
1 December 2022 16:30,6715,All Island
1 December 2022 16:45,6894,All Island
1 December 2022 17:00,6876,All Island
1 December 2022 17:15,6940,All Island
1 December 2022 17:30,6935,All Island
1 December 2022 17:45,6922,All Island
1 December 2022 18:00,6842,All Island
1 December 2022 18:15,6823,All Island
1 December 2022 18:30,6741,All Island
1 December 2022 18:45,6596,All Island
1 December 2022 19:00,6627,All Island
1 December 2022 19:15,6656,All Island
1 December 2022 19:30,6506,All Island
1 December 2022 19:45,6361,All Island
1 December 2022 20:00,6389,All Island
1 December 2022 20:15,6396,All Island
1 December 2022 20:30,6223,All Island
1 December 2022 20:45,5973,All Island
1 December 2022 21:00,5888,All Island
1 December 2022 21:15,5777,All Island
1 December 2022 21:30,5571,All Island
1 December 2022 21:45,5378,All Island
1 December 2022 22:00,5174,All Island
1 December 2022 22:15,5039,All Island
1 December 2022 22:30,4788,All Island
1 December 2022 22:45,4557,All Island
1 December 2022 23:00,4410,All Island
1 December 2022 23:15,4243,All Island
1 December 2022 23:30,4204,All Island
1 December 2022 23:45,4093,All Island
2 December 2022 00:00,4136,All Island
2 December 2022 00:15,4150,All Island
2 December 2022 00:30,4075,All Island
2 December 2022 00:45,4087,All Island
2 December 2022 01:00,4114,All Island
2 December 2022 01:15,4213,All Island
2 December 2022 01:30,4097,All Island
2 December 2022 01:45,3971,All Island
2 December 2022 02:00,3906,All Island
2 December 2022 02:15,3976,All Island
2 December 2022 02:30,4006,All Island
2 December 2022 02:45,3904,All Island
2 December 2022 03:00,3789,All Island
2 December 2022 03:15,3780,All Island
2 December 2022 03:30,3761,All Island
2 December 2022 03:45,3730,All Island
2 December 2022 04:00,3769,All Island
2 December 2022 04:15,3795,All Island
2 December 2022 04:30,3797,All Island
2 December 2022 04:45,3794,All Island
2 December 2022 05:00,3824,All Island
2 December 2022 05:15,3887,All Island
2 December 2022 05:30,3928,All Island
2 December 2022 05:45,3945,All Island
2 December 2022 06:00,4122,All Island
2 December 2022 06:15,4456,All Island
2 December 2022 06:30,4716,All Island
2 December 2022 06:45,4969,All Island
2 December 2022 07:00,5114,All Island
2 December 2022 07:15,5356,All Island
2 December 2022 07:30,5552,All Island
2 December 2022 07:45,5780,All Island
2 December 2022 08:00,5789,All Island
2 December 2022 08:15,5710,All Island
2 December 2022 08:30,5766,All Island
2 December 2022 08:45,5795,All Island
2 December 2022 09:00,5703,All Island
2 December 2022 09:15,5739,All Island
2 December 2022 09:30,5758,All Island
2 December 2022 09:45,5803,All Island
2 December 2022 10:00,5764,All Island
2 December 2022 10:15,5712,All Island
2 December 2022 10:30,5700,All Island
2 December 2022 10:45,5694,All Island
2 December 2022 11:00,5673,All Island
2 December 2022 11:15,5650,All Island
2 December 2022 11:30,5678,All Island
2 December 2022 11:45,5708,All Island
2 December 2022 12:00,5722,All Island
2 December 2022 12:15,5722,All Island
2 December 2022 12:30,5658,All Island
2 December 2022 12:45,5577,All Island
2 December 2022 13:00,5617,All Island
2 December 2022 13:15,5671,All Island
2 December 2022 13:30,5641,All Island
2 December 2022 13:45,5597,All Island
2 December 2022 14:00,5610,All Island
2 December 2022 14:15,5634,All Island
2 December 2022 14:30,5543,All Island
2 December 2022 14:45,5488,All Island
2 December 2022 15:00,5454,All Island
2 December 2022 15:15,5409,All Island
2 December 2022 15:30,5505,All Island
2 December 2022 15:45,5612,All Island
2 December 2022 16:00,5512,All Island
2 December 2022 16:15,5541,All Island
2 December 2022 16:30,5749,All Island
2 December 2022 16:45,5955,All Island
2 December 2022 17:00,5928,All Island
2 December 2022 17:15,5950,All Island
2 December 2022 17:30,5886,All Island
2 December 2022 17:45,5784,All Island
2 December 2022 18:00,5793,All Island
2 December 2022 18:15,5808,All Island
2 December 2022 18:30,5718,All Island
2 December 2022 18:45,5566,All Island
