DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 December 2023 00:00,4654,-,All Island
1 December 2023 00:15,4608,-,All Island
1 December 2023 00:30,4523,-,All Island
1 December 2023 00:45,4464,-,All Island
1 December 2023 01:00,4399,-,All Island
1 December 2023 01:15,4436,-,All Island
1 December 2023 01:30,4399,-,All Island
1 December 2023 01:45,4339,-,All Island
1 December 2023 02:00,4310,-,All Island
1 December 2023 02:15,4371,-,All Island
1 December 2023 02:30,4316,-,All Island
1 December 2023 02:45,4264,-,All Island
1 December 2023 03:00,4239,-,All Island
1 December 2023 03:15,4227,-,All Island
1 December 2023 03:30,4211,-,All Island
1 December 2023 03:45,4194,-,All Island
1 December 2023 04:00,4180,-,All Island
1 December 2023 04:15,4184,-,All Island
1 December 2023 04:30,4178,-,All Island
1 December 2023 04:45,4162,-,All Island
1 December 2023 05:00,4174,-,All Island
1 December 2023 05:15,4220,-,All Island
1 December 2023 05:30,4253,-,All Island
1 December 2023 05:45,4318,-,All Island
1 December 2023 06:00,4438,-,All Island
1 December 2023 06:15,4639,-,All Island
1 December 2023 06:30,4748,-,All Island
1 December 2023 06:45,4936,-,All Island
1 December 2023 07:00,5146,-,All Island
1 December 2023 07:15,5486,-,All Island
1 December 2023 07:30,5670,-,All Island
1 December 2023 07:45,5840,-,All Island
1 December 2023 08:00,5935,-,All Island
1 December 2023 08:15,5995,-,All Island
1 December 2023 08:30,5998,-,All Island
1 December 2023 08:45,6040,-,All Island
1 December 2023 09:00,6102,-,All Island
1 December 2023 09:15,6187,-,All Island
1 December 2023 09:30,6220,-,All Island
1 December 2023 09:45,6225,-,All Island
1 December 2023 10:00,6213,-,All Island
1 December 2023 10:15,6182,-,All Island
1 December 2023 10:30,6168,-,All Island
1 December 2023 10:45,6142,-,All Island
1 December 2023 11:00,6136,-,All Island
1 December 2023 11:15,6125,-,All Island
1 December 2023 11:30,6095,-,All Island
1 December 2023 11:45,6091,-,All Island
1 December 2023 12:00,6066,-,All Island
1 December 2023 12:15,6071,-,All Island
1 December 2023 12:30,6068,-,All Island
1 December 2023 12:45,6041,-,All Island
1 December 2023 13:00,6016,-,All Island
1 December 2023 13:15,5995,-,All Island
