DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 February 2020 00:00,3940,-,All Island
1 February 2020 00:15,3865,-,All Island
1 February 2020 00:30,3793,-,All Island
1 February 2020 00:45,3708,-,All Island
1 February 2020 01:00,3627,-,All Island
1 February 2020 01:15,3580,-,All Island
1 February 2020 01:30,3508,-,All Island
1 February 2020 01:45,3463,-,All Island
1 February 2020 02:00,3399,-,All Island
1 February 2020 02:15,3369,-,All Island
1 February 2020 02:30,3336,-,All Island
1 February 2020 02:45,3298,-,All Island
1 February 2020 03:00,3253,-,All Island
1 February 2020 03:15,3248,-,All Island
1 February 2020 03:30,3225,-,All Island
1 February 2020 03:45,3211,-,All Island
1 February 2020 04:00,3204,-,All Island
1 February 2020 04:15,3194,-,All Island
1 February 2020 04:30,3186,-,All Island
1 February 2020 04:45,3172,-,All Island
1 February 2020 05:00,3183,-,All Island
1 February 2020 05:15,3194,-,All Island
1 February 2020 05:30,3207,-,All Island
1 February 2020 05:45,3235,-,All Island
1 February 2020 06:00,3289,-,All Island
1 February 2020 06:15,3366,-,All Island
1 February 2020 06:30,3429,-,All Island
1 February 2020 06:45,3486,-,All Island
1 February 2020 07:00,3579,-,All Island
1 February 2020 07:15,3705,-,All Island
1 February 2020 07:30,3805,-,All Island
1 February 2020 07:45,3923,-,All Island
1 February 2020 08:00,3977,-,All Island
1 February 2020 08:15,4022,-,All Island
1 February 2020 08:30,4114,-,All Island
1 February 2020 08:45,4258,-,All Island
1 February 2020 09:00,4392,-,All Island
1 February 2020 09:15,4503,-,All Island
1 February 2020 09:30,4591,-,All Island
1 February 2020 09:45,4639,-,All Island
1 February 2020 10:00,4695,-,All Island
1 February 2020 10:15,4746,-,All Island
1 February 2020 10:30,4778,-,All Island
1 February 2020 10:45,4803,-,All Island
1 February 2020 11:00,4841,-,All Island
1 February 2020 11:15,4851,-,All Island
1 February 2020 11:30,4859,-,All Island
1 February 2020 11:45,4866,-,All Island
1 February 2020 12:00,4873,-,All Island
1 February 2020 12:15,4902,-,All Island
1 February 2020 12:30,4862,-,All Island
1 February 2020 12:45,4846,-,All Island
1 February 2020 13:00,4823,-,All Island
1 February 2020 13:15,4793,-,All Island
1 February 2020 13:30,4739,-,All Island
1 February 2020 13:45,4710,-,All Island
1 February 2020 14:00,4662,-,All Island
1 February 2020 14:15,4643,-,All Island
1 February 2020 14:30,4642,-,All Island
1 February 2020 14:45,4598,-,All Island
1 February 2020 15:00,4562,-,All Island
1 February 2020 15:15,4539,-,All Island
1 February 2020 15:30,4546,-,All Island
1 February 2020 15:45,4564,-,All Island
1 February 2020 16:00,4623,-,All Island
1 February 2020 16:15,4698,-,All Island
1 February 2020 16:30,4724,-,All Island
1 February 2020 16:45,4801,-,All Island
1 February 2020 17:00,4894,-,All Island
1 February 2020 17:15,5067,-,All Island
1 February 2020 17:30,5264,-,All Island
1 February 2020 17:45,5446,-,All Island
1 February 2020 18:00,5442,-,All Island
1 February 2020 18:15,5399,-,All Island
1 February 2020 18:30,5333,-,All Island
1 February 2020 18:45,5338,-,All Island
1 February 2020 19:00,5294,-,All Island
1 February 2020 19:15,5185,-,All Island
1 February 2020 19:30,5123,-,All Island
1 February 2020 19:45,5062,-,All Island
1 February 2020 20:00,4975,-,All Island
1 February 2020 20:15,4898,-,All Island
1 February 2020 20:30,4818,-,All Island
1 February 2020 20:45,4745,-,All Island
1 February 2020 21:00,4701,-,All Island
1 February 2020 21:15,4612,-,All Island
1 February 2020 21:30,4521,-,All Island
1 February 2020 21:45,4436,-,All Island
1 February 2020 22:00,4362,-,All Island
1 February 2020 22:15,4275,-,All Island
1 February 2020 22:30,4200,-,All Island
1 February 2020 22:45,4127,-,All Island
1 February 2020 23:00,4111,-,All Island
1 February 2020 23:15,4127,-,All Island
1 February 2020 23:30,4053,-,All Island
1 February 2020 23:45,3993,-,All Island
2 February 2020 00:00,3897,-,All Island
2 February 2020 00:15,3840,-,All Island
2 February 2020 00:30,3751,-,All Island
2 February 2020 00:45,3660,-,All Island
2 February 2020 01:00,3616,-,All Island
2 February 2020 01:15,3586,-,All Island
2 February 2020 01:30,3515,-,All Island
2 February 2020 01:45,3467,-,All Island
2 February 2020 02:00,3423,-,All Island
2 February 2020 02:15,3386,-,All Island
2 February 2020 02:30,3362,-,All Island
2 February 2020 02:45,3347,-,All Island
2 February 2020 03:00,3313,-,All Island
2 February 2020 03:15,3303,-,All Island
2 February 2020 03:30,3295,-,All Island
2 February 2020 03:45,3283,-,All Island
2 February 2020 04:00,3256,-,All Island
2 February 2020 04:15,3259,-,All Island
2 February 2020 04:30,3247,-,All Island
2 February 2020 04:45,3238,-,All Island
2 February 2020 05:00,3231,-,All Island
2 February 2020 05:15,3244,-,All Island
2 February 2020 05:30,3255,-,All Island
2 February 2020 05:45,3258,-,All Island
2 February 2020 06:00,3280,-,All Island
2 February 2020 06:15,3344,-,All Island
2 February 2020 06:30,3388,-,All Island
2 February 2020 06:45,3395,-,All Island
2 February 2020 07:00,3466,-,All Island
2 February 2020 07:15,3506,-,All Island
2 February 2020 07:30,3539,-,All Island
2 February 2020 07:45,3590,-,All Island
2 February 2020 08:00,3593,-,All Island
2 February 2020 08:15,3641,-,All Island
2 February 2020 08:30,3683,-,All Island
2 February 2020 08:45,3760,-,All Island
2 February 2020 09:00,3866,-,All Island
2 February 2020 09:15,3996,-,All Island
2 February 2020 09:30,4087,-,All Island
2 February 2020 09:45,4185,-,All Island
2 February 2020 10:00,4276,-,All Island
2 February 2020 10:15,4359,-,All Island
2 February 2020 10:30,4391,-,All Island
2 February 2020 10:45,4423,-,All Island
2 February 2020 11:00,4472,-,All Island
2 February 2020 11:15,4544,-,All Island
2 February 2020 11:30,4562,-,All Island
2 February 2020 11:45,4621,-,All Island
2 February 2020 12:00,4683,-,All Island
2 February 2020 12:15,4716,-,All Island
2 February 2020 12:30,4751,-,All Island
2 February 2020 12:45,4768,-,All Island
2 February 2020 13:00,4769,-,All Island
2 February 2020 13:15,4744,-,All Island
2 February 2020 13:30,4723,-,All Island
2 February 2020 13:45,4697,-,All Island
2 February 2020 14:00,4659,-,All Island
2 February 2020 14:15,4643,-,All Island
2 February 2020 14:30,4609,-,All Island
2 February 2020 14:45,4588,-,All Island
2 February 2020 15:00,4603,-,All Island
2 February 2020 15:15,4613,-,All Island
2 February 2020 15:30,4606,-,All Island
2 February 2020 15:45,4618,-,All Island
2 February 2020 16:00,4680,-,All Island
2 February 2020 16:15,4715,-,All Island
2 February 2020 16:30,4778,-,All Island
2 February 2020 16:45,4854,-,All Island
2 February 2020 17:00,4994,-,All Island
2 February 2020 17:15,5164,-,All Island
2 February 2020 17:30,5339,-,All Island
2 February 2020 17:45,5443,-,All Island
2 February 2020 18:00,5454,-,All Island
2 February 2020 18:15,5416,-,All Island
2 February 2020 18:30,5417,-,All Island
2 February 2020 18:45,5361,-,All Island
2 February 2020 19:00,5261,-,All Island
2 February 2020 19:15,5193,-,All Island
2 February 2020 19:30,5125,-,All Island
2 February 2020 19:45,5070,-,All Island
2 February 2020 20:00,4994,-,All Island
2 February 2020 20:15,4919,-,All Island
2 February 2020 20:30,4846,-,All Island
2 February 2020 20:45,4750,-,All Island
2 February 2020 21:00,4689,-,All Island
2 February 2020 21:15,4613,-,All Island
2 February 2020 21:30,4498,-,All Island
2 February 2020 21:45,4386,-,All Island
2 February 2020 22:00,4257,-,All Island
2 February 2020 22:15,4163,-,All Island
2 February 2020 22:30,4038,-,All Island
2 February 2020 22:45,3932,-,All Island
2 February 2020 23:00,3871,-,All Island
2 February 2020 23:15,3841,-,All Island
2 February 2020 23:30,3761,-,All Island
2 February 2020 23:45,3677,-,All Island
3 February 2020 00:00,3618,-,All Island
3 February 2020 00:15,3573,-,All Island
3 February 2020 00:30,3484,-,All Island
3 February 2020 00:45,3442,-,All Island
3 February 2020 01:00,3399,-,All Island
3 February 2020 01:15,3372,-,All Island
3 February 2020 01:30,3314,-,All Island
3 February 2020 01:45,3262,-,All Island
3 February 2020 02:00,3249,-,All Island
3 February 2020 02:15,3227,-,All Island
3 February 2020 02:30,3211,-,All Island
3 February 2020 02:45,3175,-,All Island
3 February 2020 03:00,3156,-,All Island
3 February 2020 03:15,3156,-,All Island
3 February 2020 03:30,3137,-,All Island
3 February 2020 03:45,3133,-,All Island
3 February 2020 04:00,3157,-,All Island
3 February 2020 04:15,3165,-,All Island
3 February 2020 04:30,3171,-,All Island
3 February 2020 04:45,3174,-,All Island
3 February 2020 05:00,3212,-,All Island
3 February 2020 05:15,3276,-,All Island
3 February 2020 05:30,3320,-,All Island
3 February 2020 05:45,3393,-,All Island
3 February 2020 06:00,3524,-,All Island
3 February 2020 06:15,3788,-,All Island
3 February 2020 06:30,3875,-,All Island
