DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 November 2020 00:00,4508,2843,All Island
1 November 2020 00:15,4535,2786,All Island
1 November 2020 00:30,4562,2749,All Island
1 November 2020 00:45,4589,2645,All Island
1 November 2020 01:00,4616,2617,All Island
1 November 2020 01:15,4596,2550,All Island
1 November 2020 01:30,4576,2516,All Island
1 November 2020 01:45,4556,2453,All Island
1 November 2020 02:00,4535,2423,All Island
1 November 2020 02:15,4507,2409,All Island
1 November 2020 02:30,4479,2379,All Island
1 November 2020 02:45,4450,2326,All Island
1 November 2020 03:00,4422,2268,All Island
1 November 2020 03:15,4353,2252,All Island
1 November 2020 03:30,4284,2217,All Island
1 November 2020 03:45,4215,2213,All Island
1 November 2020 04:00,4146,2211,All Island
1 November 2020 04:15,4098,2203,All Island
1 November 2020 04:30,4049,2171,All Island
1 November 2020 04:45,4000,2177,All Island
1 November 2020 05:00,3952,2162,All Island
1 November 2020 05:15,3907,2168,All Island
1 November 2020 05:30,3863,2184,All Island
1 November 2020 05:45,3818,2200,All Island
1 November 2020 06:00,3781,2217,All Island
1 November 2020 06:15,3767,2246,All Island
1 November 2020 06:30,3753,2265,All Island
1 November 2020 06:45,3739,2270,All Island
1 November 2020 07:00,3725,2351,All Island
1 November 2020 07:15,3734,2355,All Island
1 November 2020 07:30,3744,2369,All Island
1 November 2020 07:45,3753,2400,All Island
1 November 2020 08:00,3763,2479,All Island
1 November 2020 08:15,3775,2480,All Island
1 November 2020 08:30,3788,2589,All Island
1 November 2020 08:45,3801,2616,All Island
1 November 2020 09:00,3813,2774,All Island
1 November 2020 09:15,3838,2879,All Island
1 November 2020 09:30,3862,2921,All Island
1 November 2020 09:45,3887,2989,All Island
1 November 2020 10:00,3911,3017,All Island
1 November 2020 10:15,3948,3010,All Island
1 November 2020 10:30,3984,3007,All Island
1 November 2020 10:45,4020,3137,All Island
1 November 2020 11:00,4057,3102,All Island
1 November 2020 11:15,4060,3014,All Island
1 November 2020 11:30,4063,3057,All Island
1 November 2020 11:45,4067,3275,All Island
1 November 2020 12:00,3999,3216,All Island
1 November 2020 12:15,3968,3246,All Island
1 November 2020 12:30,3936,3230,All Island
1 November 2020 12:45,3904,3169,All Island
1 November 2020 13:00,3873,3105,All Island
1 November 2020 13:15,3804,3094,All Island
1 November 2020 13:30,3736,3041,All Island
1 November 2020 13:45,3668,2933,All Island
1 November 2020 14:00,3600,3029,All Island
1 November 2020 14:15,3550,3096,All Island
1 November 2020 14:30,3500,3010,All Island
1 November 2020 14:45,3449,3101,All Island
1 November 2020 15:00,3399,3151,All Island
1 November 2020 15:15,3364,3151,All Island
1 November 2020 15:30,3329,3047,All Island
1 November 2020 15:45,3293,2951,All Island
1 November 2020 16:00,3258,2822,All Island
1 November 2020 16:15,3203,2730,All Island
1 November 2020 16:30,3147,2611,All Island
1 November 2020 16:45,3092,2475,All Island
1 November 2020 17:00,3037,2379,All Island
1 November 2020 17:15,2930,2244,All Island
1 November 2020 17:30,2824,2270,All Island
1 November 2020 17:45,2718,2273,All Island
1 November 2020 18:00,2432,2215,All Island
1 November 2020 18:15,2384,2199,All Island
1 November 2020 18:30,2336,2324,All Island
1 November 2020 18:45,2288,2358,All Island
1 November 2020 19:00,2240,2367,All Island
1 November 2020 19:15,2211,2342,All Island
1 November 2020 19:30,2182,2366,All Island
1 November 2020 19:45,2153,2285,All Island
1 November 2020 20:00,2124,2280,All Island
1 November 2020 20:15,2091,2290,All Island
1 November 2020 20:30,2058,2162,All Island
1 November 2020 20:45,2026,2042,All Island
1 November 2020 21:00,1993,1945,All Island
1 November 2020 21:15,1948,1852,All Island
1 November 2020 21:30,1902,1742,All Island
1 November 2020 21:45,1857,1645,All Island
1 November 2020 22:00,1811,1442,All Island
1 November 2020 22:15,1771,1305,All Island
1 November 2020 22:30,1730,1155,All Island
1 November 2020 22:45,1690,1035,All Island
1 November 2020 23:00,1649,1016,All Island
1 November 2020 23:15,1598,985,All Island
1 November 2020 23:30,1547,868,All Island
1 November 2020 23:45,1497,831,All Island
2 November 2020 00:00,1208,727,All Island
2 November 2020 00:15,1266,728,All Island
2 November 2020 00:30,1324,702,All Island
2 November 2020 00:45,1382,777,All Island
2 November 2020 01:00,1440,788,All Island
2 November 2020 01:15,1480,1056,All Island
2 November 2020 01:30,1519,1084,All Island
2 November 2020 01:45,1559,1169,All Island
2 November 2020 02:00,1599,1159,All Island
2 November 2020 02:15,1639,1276,All Island
2 November 2020 02:30,1679,1260,All Island
2 November 2020 02:45,1719,1218,All Island
2 November 2020 03:00,1759,1207,All Island
2 November 2020 03:15,1843,1171,All Island
2 November 2020 03:30,1928,1158,All Island
2 November 2020 03:45,2013,1228,All Island
2 November 2020 04:00,2097,1376,All Island
2 November 2020 04:15,2133,1515,All Island
2 November 2020 04:30,2169,1696,All Island
2 November 2020 04:45,2204,1748,All Island
2 November 2020 05:00,2240,1823,All Island
2 November 2020 05:15,2236,1801,All Island
2 November 2020 05:30,2232,1741,All Island
2 November 2020 05:45,2228,1735,All Island
2 November 2020 06:00,2288,1777,All Island
2 November 2020 06:15,2243,1940,All Island
2 November 2020 06:30,2199,1915,All Island
2 November 2020 06:45,2154,2133,All Island
2 November 2020 07:00,2110,2043,All Island
2 November 2020 07:15,2108,1985,All Island
2 November 2020 07:30,2106,2043,All Island
2 November 2020 07:45,2103,2079,All Island
2 November 2020 08:00,2101,2070,All Island
2 November 2020 08:15,2140,2084,All Island
2 November 2020 08:30,2179,2117,All Island
2 November 2020 08:45,2218,2157,All Island
2 November 2020 09:00,2257,2143,All Island
2 November 2020 09:15,2284,2150,All Island
2 November 2020 09:30,2312,2228,All Island
2 November 2020 09:45,2339,2231,All Island
2 November 2020 10:00,2366,2249,All Island
2 November 2020 10:15,2412,2327,All Island
2 November 2020 10:30,2458,2295,All Island
2 November 2020 10:45,2503,2293,All Island
2 November 2020 11:00,2549,2285,All Island
2 November 2020 11:15,2617,2275,All Island
2 November 2020 11:30,2686,2293,All Island
2 November 2020 11:45,2754,2272,All Island
2 November 2020 12:00,2790,2299,All Island
2 November 2020 12:15,2817,2348,All Island
2 November 2020 12:30,2843,2395,All Island
2 November 2020 12:45,2870,2400,All Island
2 November 2020 13:00,2897,2393,All Island
2 November 2020 13:15,2920,2444,All Island
2 November 2020 13:30,2943,2460,All Island
2 November 2020 13:45,2966,2519,All Island
2 November 2020 14:00,2988,2651,All Island
2 November 2020 14:15,3003,2667,All Island
2 November 2020 14:30,3018,2754,All Island
2 November 2020 14:45,3033,2758,All Island
2 November 2020 15:00,3048,2745,All Island
2 November 2020 15:15,3059,2822,All Island
2 November 2020 15:30,3070,2831,All Island
2 November 2020 15:45,3081,2854,All Island
2 November 2020 16:00,3093,2902,All Island
2 November 2020 16:15,3115,2949,All Island
2 November 2020 16:30,3136,2937,All Island
2 November 2020 16:45,3158,2979,All Island
2 November 2020 17:00,3202,3064,All Island
2 November 2020 17:15,3209,3134,All Island
2 November 2020 17:30,3217,3168,All Island
2 November 2020 17:45,3225,3125,All Island
2 November 2020 18:00,3110,2987,All Island
2 November 2020 18:15,3081,2930,All Island
2 November 2020 18:30,3052,3002,All Island
2 November 2020 18:45,3023,2977,All Island
2 November 2020 19:00,2994,2968,All Island
2 November 2020 19:15,2945,2897,All Island
2 November 2020 19:30,2895,2787,All Island
2 November 2020 19:45,2846,2779,All Island
2 November 2020 20:00,2797,2746,All Island
2 November 2020 20:15,2793,2732,All Island
2 November 2020 20:30,2789,2766,All Island
2 November 2020 20:45,2785,2682,All Island
2 November 2020 21:00,2781,2605,All Island
2 November 2020 21:15,2797,2470,All Island
2 November 2020 21:30,2813,2525,All Island
2 November 2020 21:45,2829,2589,All Island
2 November 2020 22:00,2845,2605,All Island
2 November 2020 22:15,2856,2656,All Island
2 November 2020 22:30,2867,2514,All Island
2 November 2020 22:45,2878,2427,All Island
2 November 2020 23:00,2889,2311,All Island
2 November 2020 23:15,2869,2372,All Island
2 November 2020 23:30,2849,2467,All Island
2 November 2020 23:45,2829,2365,All Island
3 November 2020 00:00,2677,2248,All Island
3 November 2020 00:15,2670,2123,All Island
3 November 2020 00:30,2663,2052,All Island
3 November 2020 00:45,2656,2040,All Island
3 November 2020 01:00,2648,2048,All Island
3 November 2020 01:15,2653,1952,All Island
3 November 2020 01:30,2657,1903,All Island
3 November 2020 01:45,2661,1857,All Island
3 November 2020 02:00,2666,1879,All Island
3 November 2020 02:15,2650,1853,All Island
3 November 2020 02:30,2634,1826,All Island
3 November 2020 02:45,2618,1754,All Island
3 November 2020 03:00,2602,1779,All Island
3 November 2020 03:15,2596,1785,All Island
3 November 2020 03:30,2590,1800,All Island
3 November 2020 03:45,2584,1728,All Island
3 November 2020 04:00,2577,1782,All Island
3 November 2020 04:15,2588,1859,All Island
3 November 2020 04:30,2598,1863,All Island
3 November 2020 04:45,2609,1969,All Island
3 November 2020 05:00,2619,1972,All Island
3 November 2020 05:15,2609,2093,All Island
3 November 2020 05:30,2600,2115,All Island
3 November 2020 05:45,2590,2094,All Island
3 November 2020 06:00,2703,2149,All Island
3 November 2020 06:15,2683,2135,All Island
3 November 2020 06:30,2663,2218,All Island
3 November 2020 06:45,2643,2233,All Island
3 November 2020 07:00,2623,2270,All Island
3 November 2020 07:15,2599,2246,All Island
3 November 2020 07:30,2575,2169,All Island
3 November 2020 07:45,2551,2289,All Island
3 November 2020 08:00,2485,2236,All Island
3 November 2020 08:15,2469,2099,All Island
3 November 2020 08:30,2453,1933,All Island
3 November 2020 08:45,2437,1856,All Island
3 November 2020 09:00,2421,1721,All Island
3 November 2020 09:15,2415,1794,All Island
3 November 2020 09:30,2409,1650,All Island
3 November 2020 09:45,2404,1598,All Island
3 November 2020 10:00,2398,1666,All Island
3 November 2020 10:15,2395,1718,All Island
3 November 2020 10:30,2392,1753,All Island
3 November 2020 10:45,2390,1808,All Island
3 November 2020 11:00,2387,1793,All Island
3 November 2020 11:15,2395,1781,All Island
3 November 2020 11:30,2402,1719,All Island
3 November 2020 11:45,2410,1814,All Island
3 November 2020 12:00,2260,1828,All Island
3 November 2020 12:15,2265,1944,All Island
3 November 2020 12:30,2270,2018,All Island
3 November 2020 12:45,2275,1840,All Island
3 November 2020 13:00,2281,1879,All Island
3 November 2020 13:15,2262,1840,All Island
3 November 2020 13:30,2243,1770,All Island
3 November 2020 13:45,2224,1630,All Island
3 November 2020 14:00,2206,1600,All Island
3 November 2020 14:15,2161,1549,All Island
3 November 2020 14:30,2116,1387,All Island
3 November 2020 14:45,2071,1321,All Island
3 November 2020 15:00,2026,1343,All Island
3 November 2020 15:15,1963,1221,All Island
3 November 2020 15:30,1900,1215,All Island
3 November 2020 15:45,1837,1099,All Island
3 November 2020 16:00,1774,1091,All Island
3 November 2020 16:15,1693,1076,All Island
3 November 2020 16:30,1611,1181,All Island
3 November 2020 16:45,1530,1151,All Island
3 November 2020 17:00,1448,1110,All Island
3 November 2020 17:15,1405,1060,All Island
3 November 2020 17:30,1361,1080,All Island
3 November 2020 17:45,1319,1019,All Island
