DATE & TIME, ACTUAL GENERATION(MW), REGION
1 February 2023 00:00,4259,All Island
1 February 2023 00:15,4266,All Island
1 February 2023 00:30,4349,All Island
1 February 2023 00:45,4414,All Island
1 February 2023 01:00,4417,All Island
1 February 2023 01:15,4327,All Island
1 February 2023 01:30,4183,All Island
1 February 2023 01:45,3983,All Island
1 February 2023 02:00,4053,All Island
1 February 2023 02:15,4083,All Island
1 February 2023 02:30,3978,All Island
1 February 2023 02:45,3860,All Island
1 February 2023 03:00,3903,All Island
1 February 2023 03:15,3979,All Island
1 February 2023 03:30,3969,All Island
1 February 2023 03:45,3888,All Island
1 February 2023 04:00,3930,All Island
1 February 2023 04:15,3995,All Island
1 February 2023 04:30,3952,All Island
1 February 2023 04:45,3935,All Island
1 February 2023 05:00,4005,All Island
1 February 2023 05:15,4161,All Island
1 February 2023 05:30,4274,All Island
1 February 2023 05:45,4498,All Island
1 February 2023 06:00,4523,All Island
1 February 2023 06:15,4617,All Island
1 February 2023 06:30,4779,All Island
1 February 2023 06:45,4951,All Island
1 February 2023 07:00,5014,All Island
1 February 2023 07:15,5169,All Island
1 February 2023 07:30,5274,All Island
1 February 2023 07:45,5324,All Island
1 February 2023 08:00,5405,All Island
1 February 2023 08:15,5539,All Island
1 February 2023 08:30,5518,All Island
1 February 2023 08:45,5504,All Island
1 February 2023 09:00,5530,All Island
1 February 2023 09:15,5521,All Island
1 February 2023 09:30,5443,All Island
1 February 2023 09:45,5435,All Island
1 February 2023 10:00,5462,All Island
1 February 2023 10:15,5377,All Island
1 February 2023 10:30,5313,All Island
1 February 2023 10:45,5248,All Island
1 February 2023 11:00,5196,All Island
1 February 2023 11:15,5277,All Island
1 February 2023 11:30,5319,All Island
1 February 2023 11:45,5322,All Island
1 February 2023 12:00,5311,All Island
1 February 2023 12:15,5367,All Island
1 February 2023 12:30,5394,All Island
1 February 2023 12:45,5403,All Island
1 February 2023 13:00,5404,All Island
1 February 2023 13:15,5421,All Island
1 February 2023 13:30,5366,All Island
1 February 2023 13:45,5401,All Island
1 February 2023 14:00,5357,All Island
1 February 2023 14:15,5351,All Island
1 February 2023 14:30,5383,All Island
1 February 2023 14:45,5458,All Island
1 February 2023 15:00,5443,All Island
1 February 2023 15:15,5452,All Island
1 February 2023 15:30,5473,All Island
1 February 2023 15:45,5468,All Island
1 February 2023 16:00,5557,All Island
1 February 2023 16:15,5711,All Island
1 February 2023 16:30,5723,All Island
1 February 2023 16:45,5815,All Island
1 February 2023 17:00,5828,All Island
1 February 2023 17:15,5843,All Island
1 February 2023 17:30,5928,All Island
1 February 2023 17:45,5954,All Island
1 February 2023 18:00,5977,All Island
1 February 2023 18:15,5911,All Island
1 February 2023 18:30,5846,All Island
1 February 2023 18:45,5782,All Island
1 February 2023 19:00,5799,All Island
1 February 2023 19:15,5856,All Island
1 February 2023 19:30,5808,All Island
1 February 2023 19:45,5635,All Island
1 February 2023 20:00,5609,All Island
1 February 2023 20:15,5548,All Island
1 February 2023 20:30,5479,All Island
1 February 2023 20:45,5396,All Island
1 February 2023 21:00,5229,All Island
1 February 2023 21:15,5055,All Island
1 February 2023 21:30,4985,All Island
1 February 2023 21:45,4849,All Island
1 February 2023 22:00,4738,All Island
1 February 2023 22:15,4617,All Island
1 February 2023 22:30,4470,All Island
1 February 2023 22:45,4380,All Island
1 February 2023 23:00,4310,All Island
1 February 2023 23:15,4343,All Island
1 February 2023 23:30,4395,All Island
1 February 2023 23:45,4336,All Island
2 February 2023 00:00,4290,All Island
2 February 2023 00:15,4311,All Island
2 February 2023 00:30,4304,All Island
2 February 2023 00:45,4335,All Island
2 February 2023 01:00,4327,All Island
2 February 2023 01:15,4408,All Island
2 February 2023 01:30,4431,All Island
2 February 2023 01:45,4370,All Island
2 February 2023 02:00,4266,All Island
2 February 2023 02:15,4172,All Island
2 February 2023 02:30,4080,All Island
2 February 2023 02:45,4028,All Island
2 February 2023 03:00,4058,All Island
2 February 2023 03:15,4155,All Island
2 February 2023 03:30,4031,All Island
2 February 2023 03:45,3972,All Island
2 February 2023 04:00,4068,All Island
2 February 2023 04:15,4233,All Island
2 February 2023 04:30,4159,All Island
2 February 2023 04:45,4087,All Island
2 February 2023 05:00,4093,All Island
2 February 2023 05:15,4181,All Island
2 February 2023 05:30,4281,All Island
2 February 2023 05:45,4403,All Island
2 February 2023 06:00,4508,All Island
2 February 2023 06:15,4719,All Island
2 February 2023 06:30,4742,All Island
2 February 2023 06:45,4803,All Island
2 February 2023 07:00,5020,All Island
2 February 2023 07:15,5306,All Island
2 February 2023 07:30,5417,All Island
2 February 2023 07:45,5508,All Island
2 February 2023 08:00,5475,All Island
2 February 2023 08:15,5413,All Island
2 February 2023 08:30,5401,All Island
2 February 2023 08:45,5413,All Island
2 February 2023 09:00,5445,All Island
2 February 2023 09:15,5505,All Island
2 February 2023 09:30,5438,All Island
2 February 2023 09:45,5473,All Island
2 February 2023 10:00,5548,All Island
2 February 2023 10:15,5565,All Island
2 February 2023 10:30,5583,All Island
2 February 2023 10:45,5468,All Island
2 February 2023 11:00,5540,All Island
2 February 2023 11:15,5675,All Island
2 February 2023 11:30,5691,All Island
2 February 2023 11:45,5723,All Island
2 February 2023 12:00,5830,All Island
2 February 2023 12:15,5832,All Island
2 February 2023 12:30,5881,All Island
2 February 2023 12:45,5778,All Island
2 February 2023 13:00,5865,All Island
2 February 2023 13:15,5960,All Island
2 February 2023 13:30,5912,All Island
2 February 2023 13:45,5891,All Island
2 February 2023 14:00,5949,All Island
2 February 2023 14:15,6064,All Island
2 February 2023 14:30,6102,All Island
2 February 2023 14:45,6004,All Island
2 February 2023 15:00,6004,All Island
2 February 2023 15:15,5949,All Island
2 February 2023 15:30,6036,All Island
2 February 2023 15:45,6142,All Island
2 February 2023 16:00,6053,All Island
2 February 2023 16:15,6035,All Island
2 February 2023 16:30,6139,All Island
2 February 2023 16:45,6221,All Island
2 February 2023 17:00,6149,All Island
2 February 2023 17:15,6158,All Island
2 February 2023 17:30,6203,All Island
2 February 2023 17:45,6298,All Island
2 February 2023 18:00,6344,All Island
2 February 2023 18:15,6277,All Island
2 February 2023 18:30,6141,All Island
2 February 2023 18:45,5999,All Island
2 February 2023 19:00,5914,All Island
2 February 2023 19:15,5942,All Island
2 February 2023 19:30,5941,All Island
2 February 2023 19:45,5956,All Island
2 February 2023 20:00,5814,All Island
2 February 2023 20:15,5637,All Island
2 February 2023 20:30,5586,All Island
2 February 2023 20:45,5564,All Island
2 February 2023 21:00,5368,All Island
2 February 2023 21:15,5150,All Island
2 February 2023 21:30,4915,All Island
2 February 2023 21:45,4640,All Island
2 February 2023 22:00,4649,All Island
2 February 2023 22:15,4668,All Island
2 February 2023 22:30,4473,All Island
2 February 2023 22:45,4187,All Island
2 February 2023 23:00,3988,All Island
2 February 2023 23:15,4051,All Island
2 February 2023 23:30,3978,All Island
2 February 2023 23:45,3813,All Island
3 February 2023 00:00,3673,All Island
3 February 2023 00:15,3473,All Island
3 February 2023 00:30,3462,All Island
3 February 2023 00:45,3540,All Island
3 February 2023 01:00,3370,All Island
3 February 2023 01:15,3277,All Island
3 February 2023 01:30,3175,All Island
3 February 2023 01:45,3089,All Island
3 February 2023 02:00,3047,All Island
3 February 2023 02:15,3022,All Island
3 February 2023 02:30,3015,All Island
3 February 2023 02:45,2975,All Island
3 February 2023 03:00,2941,All Island
3 February 2023 03:15,2954,All Island
3 February 2023 03:30,2941,All Island
3 February 2023 03:45,2928,All Island
3 February 2023 04:00,2924,All Island
3 February 2023 04:15,2916,All Island
3 February 2023 04:30,2994,All Island
3 February 2023 04:45,3056,All Island
3 February 2023 05:00,3129,All Island
3 February 2023 05:15,3355,All Island
3 February 2023 05:30,3535,All Island
3 February 2023 05:45,3760,All Island
3 February 2023 06:00,3907,All Island
3 February 2023 06:15,4020,All Island
3 February 2023 06:30,4202,All Island
3 February 2023 06:45,4425,All Island
3 February 2023 07:00,4634,All Island
3 February 2023 07:15,4990,All Island
3 February 2023 07:30,5126,All Island
3 February 2023 07:45,5299,All Island
3 February 2023 08:00,5359,All Island
3 February 2023 08:15,5344,All Island
3 February 2023 08:30,5319,All Island
3 February 2023 08:45,5329,All Island
3 February 2023 09:00,5269,All Island
3 February 2023 09:15,5169,All Island
3 February 2023 09:30,5214,All Island
3 February 2023 09:45,5227,All Island
3 February 2023 10:00,5193,All Island
3 February 2023 10:15,5121,All Island
3 February 2023 10:30,5034,All Island
3 February 2023 10:45,5037,All Island
3 February 2023 11:00,5104,All Island
3 February 2023 11:15,5038,All Island
3 February 2023 11:30,4984,All Island
3 February 2023 11:45,4960,All Island
3 February 2023 12:00,4949,All Island
3 February 2023 12:15,5049,All Island
3 February 2023 12:30,4990,All Island
3 February 2023 12:45,4956,All Island
3 February 2023 13:00,4999,All Island
3 February 2023 13:15,5040,All Island
3 February 2023 13:30,4915,All Island
3 February 2023 13:45,4872,All Island
3 February 2023 14:00,4933,All Island
3 February 2023 14:15,4996,All Island
3 February 2023 14:30,5043,All Island
3 February 2023 14:45,4950,All Island
3 February 2023 15:00,4873,All Island
3 February 2023 15:15,4781,All Island
3 February 2023 15:30,4684,All Island
3 February 2023 15:45,4676,All Island
3 February 2023 16:00,4759,All Island
3 February 2023 16:15,4869,All Island
3 February 2023 16:30,4950,All Island
3 February 2023 16:45,4972,All Island
3 February 2023 17:00,4978,All Island
3 February 2023 17:15,5029,All Island
3 February 2023 17:30,5076,All Island
3 February 2023 17:45,5229,All Island
3 February 2023 18:00,5286,All Island
3 February 2023 18:15,5208,All Island
3 February 2023 18:30,5112,All Island
3 February 2023 18:45,5087,All Island
3 February 2023 19:00,5084,All Island
3 February 2023 19:15,5095,All Island
3 February 2023 19:30,5112,All Island
3 February 2023 19:45,5084,All Island
3 February 2023 20:00,4975,All Island
3 February 2023 20:15,4820,All Island
3 February 2023 20:30,4857,All Island
3 February 2023 20:45,4902,All Island
3 February 2023 21:00,4887,All Island
3 February 2023 21:15,4812,All Island
3 February 2023 21:30,4797,All Island
3 February 2023 21:45,4765,All Island
3 February 2023 22:00,4599,All Island
3 February 2023 22:15,4491,All Island
3 February 2023 22:30,4305,All Island
3 February 2023 22:45,4168,All Island
3 February 2023 23:00,4135,All Island
3 February 2023 23:15,4220,All Island
3 February 2023 23:30,4204,All Island
3 February 2023 23:45,4297,All Island
4 February 2023 00:00,4343,All Island
4 February 2023 00:15,4301,All Island
4 February 2023 00:30,4417,All Island
4 February 2023 00:45,4586,All Island
4 February 2023 01:00,4521,All Island
4 February 2023 01:15,4485,All Island
4 February 2023 01:30,4445,All Island
4 February 2023 01:45,4362,All Island
4 February 2023 02:00,4293,All Island
4 February 2023 02:15,4239,All Island
4 February 2023 02:30,4235,All Island
4 February 2023 02:45,4215,All Island
4 February 2023 03:00,4170,All Island
4 February 2023 03:15,4111,All Island
4 February 2023 03:30,4103,All Island
4 February 2023 03:45,4118,All Island
4 February 2023 04:00,4100,All Island
4 February 2023 04:15,4104,All Island
4 February 2023 04:30,4039,All Island
4 February 2023 04:45,4082,All Island
4 February 2023 05:00,4166,All Island
4 February 2023 05:15,4253,All Island
4 February 2023 05:30,4246,All Island
4 February 2023 05:45,4293,All Island
4 February 2023 06:00,4354,All Island
4 February 2023 06:15,4450,All Island
4 February 2023 06:30,4391,All Island
4 February 2023 06:45,4413,All Island
4 February 2023 07:00,4441,All Island
4 February 2023 07:15,4600,All Island
4 February 2023 07:30,4665,All Island
4 February 2023 07:45,4726,All Island
4 February 2023 08:00,4671,All Island
4 February 2023 08:15,4750,All Island
4 February 2023 08:30,4956,All Island
4 February 2023 08:45,5185,All Island
4 February 2023 09:00,5180,All Island
4 February 2023 09:15,5125,All Island
4 February 2023 09:30,5185,All Island
4 February 2023 09:45,5290,All Island
4 February 2023 10:00,5212,All Island
4 February 2023 10:15,5152,All Island
4 February 2023 10:30,5098,All Island
4 February 2023 10:45,5124,All Island
4 February 2023 11:00,5054,All Island
4 February 2023 11:15,5166,All Island
4 February 2023 11:30,5223,All Island
4 February 2023 11:45,5154,All Island
4 February 2023 12:00,5095,All Island
4 February 2023 12:15,5073,All Island
4 February 2023 12:30,5049,All Island
4 February 2023 12:45,4994,All Island
4 February 2023 13:00,5015,All Island
4 February 2023 13:15,4943,All Island
4 February 2023 13:30,4930,All Island
4 February 2023 13:45,4807,All Island
4 February 2023 14:00,4895,All Island
4 February 2023 14:15,4890,All Island
4 February 2023 14:30,4861,All Island
4 February 2023 14:45,4814,All Island
4 February 2023 15:00,4766,All Island
4 February 2023 15:15,4784,All Island
4 February 2023 15:30,4843,All Island
4 February 2023 15:45,4852,All Island
4 February 2023 16:00,4787,All Island
4 February 2023 16:15,4717,All Island
4 February 2023 16:30,4799,All Island
4 February 2023 16:45,4846,All Island
4 February 2023 17:00,4732,All Island
4 February 2023 17:15,4726,All Island
4 February 2023 17:30,4673,All Island
4 February 2023 17:45,4729,All Island
4 February 2023 18:00,4698,All Island
4 February 2023 18:15,4615,All Island
4 February 2023 18:30,4481,All Island
4 February 2023 18:45,4460,All Island
4 February 2023 19:00,4401,All Island
4 February 2023 19:15,4361,All Island
4 February 2023 19:30,4304,All Island
4 February 2023 19:45,4228,All Island
4 February 2023 20:00,4159,All Island
4 February 2023 20:15,4092,All Island
4 February 2023 20:30,4048,All Island
4 February 2023 20:45,3980,All Island
4 February 2023 21:00,3928,All Island
4 February 2023 21:15,3834,All Island
4 February 2023 21:30,3808,All Island
4 February 2023 21:45,3797,All Island
4 February 2023 22:00,3795,All Island
4 February 2023 22:15,3673,All Island
4 February 2023 22:30,3565,All Island
4 February 2023 22:45,3480,All Island
4 February 2023 23:00,3428,All Island
4 February 2023 23:15,3410,All Island
4 February 2023 23:30,3404,All Island
4 February 2023 23:45,3393,All Island
5 February 2023 00:00,3336,All Island
5 February 2023 00:15,3419,All Island
5 February 2023 00:30,3456,All Island
5 February 2023 00:45,3534,All Island
5 February 2023 01:00,3489,All Island
5 February 2023 01:15,3390,All Island
5 February 2023 01:30,3301,All Island
5 February 2023 01:45,3213,All Island
5 February 2023 02:00,3102,All Island
5 February 2023 02:15,3087,All Island
5 February 2023 02:30,3057,All Island
5 February 2023 02:45,3020,All Island
5 February 2023 03:00,3005,All Island
5 February 2023 03:15,3009,All Island
5 February 2023 03:30,2985,All Island
5 February 2023 03:45,2975,All Island
5 February 2023 04:00,2944,All Island
5 February 2023 04:15,2939,All Island
5 February 2023 04:30,2924,All Island
5 February 2023 04:45,2911,All Island
5 February 2023 05:00,2912,All Island
5 February 2023 05:15,2921,All Island
5 February 2023 05:30,2909,All Island
5 February 2023 05:45,2943,All Island
5 February 2023 06:00,3033,All Island
5 February 2023 06:15,3160,All Island
5 February 2023 06:30,3220,All Island
5 February 2023 06:45,3295,All Island
5 February 2023 07:00,3364,All Island
5 February 2023 07:15,3522,All Island
5 February 2023 07:30,3611,All Island
5 February 2023 07:45,3691,All Island
5 February 2023 08:00,3852,All Island
5 February 2023 08:15,4094,All Island
5 February 2023 08:30,4147,All Island
5 February 2023 08:45,4409,All Island
5 February 2023 09:00,4484,All Island
5 February 2023 09:15,4478,All Island
5 February 2023 09:30,4555,All Island
5 February 2023 09:45,4528,All Island
5 February 2023 10:00,4508,All Island
5 February 2023 10:15,4499,All Island
5 February 2023 10:30,4450,All Island
5 February 2023 10:45,4538,All Island
5 February 2023 11:00,4473,All Island
5 February 2023 11:15,4411,All Island
5 February 2023 11:30,4374,All Island
5 February 2023 11:45,4466,All Island
5 February 2023 12:00,4576,All Island
5 February 2023 12:15,4658,All Island
5 February 2023 12:30,4691,All Island
5 February 2023 12:45,4624,All Island
5 February 2023 13:00,4523,All Island
5 February 2023 13:15,4506,All Island
5 February 2023 13:30,4470,All Island
5 February 2023 13:45,4446,All Island
5 February 2023 14:00,4409,All Island
5 February 2023 14:15,4287,All Island
5 February 2023 14:30,4276,All Island
5 February 2023 14:45,4251,All Island
5 February 2023 15:00,4160,All Island
5 February 2023 15:15,4109,All Island
5 February 2023 15:30,4020,All Island
5 February 2023 15:45,3931,All Island
5 February 2023 16:00,3972,All Island
5 February 2023 16:15,4159,All Island
5 February 2023 16:30,4258,All Island
5 February 2023 16:45,4448,All Island
5 February 2023 17:00,4682,All Island
5 February 2023 17:15,4861,All Island
5 February 2023 17:30,5085,All Island
5 February 2023 17:45,5140,All Island
5 February 2023 18:00,5131,All Island
5 February 2023 18:15,5038,All Island
5 February 2023 18:30,4970,All Island
5 February 2023 18:45,4952,All Island
5 February 2023 19:00,4904,All Island
5 February 2023 19:15,4804,All Island
5 February 2023 19:30,4765,All Island
5 February 2023 19:45,4626,All Island
5 February 2023 20:00,4473,All Island
5 February 2023 20:15,4344,All Island
5 February 2023 20:30,4237,All Island
5 February 2023 20:45,4179,All Island
5 February 2023 21:00,4061,All Island
5 February 2023 21:15,3996,All Island
5 February 2023 21:30,3847,All Island
5 February 2023 21:45,3800,All Island
5 February 2023 22:00,3774,All Island
5 February 2023 22:15,3811,All Island
5 February 2023 22:30,3730,All Island
5 February 2023 22:45,3597,All Island
5 February 2023 23:00,3508,All Island
5 February 2023 23:15,3651,All Island
5 February 2023 23:30,3644,All Island
5 February 2023 23:45,3588,All Island
6 February 2023 00:00,3665,All Island
6 February 2023 00:15,3738,All Island
6 February 2023 00:30,3870,All Island
6 February 2023 00:45,3944,All Island
6 February 2023 01:00,3833,All Island
6 February 2023 01:15,3732,All Island
