DATE & TIME, ACTUAL GENERATION(MW), REGION
1 February 2020 00:00,4754,All Island
1 February 2020 00:15,4678,All Island
1 February 2020 00:30,4605,All Island
1 February 2020 00:45,4522,All Island
1 February 2020 01:00,4443,All Island
1 February 2020 01:15,4399,All Island
1 February 2020 01:30,4321,All Island
1 February 2020 01:45,4274,All Island
1 February 2020 02:00,4213,All Island
1 February 2020 02:15,4182,All Island
1 February 2020 02:30,4148,All Island
1 February 2020 02:45,4110,All Island
1 February 2020 03:00,4065,All Island
1 February 2020 03:15,4056,All Island
1 February 2020 03:30,4034,All Island
1 February 2020 03:45,4021,All Island
1 February 2020 04:00,4011,All Island
1 February 2020 04:15,4006,All Island
1 February 2020 04:30,3995,All Island
1 February 2020 04:45,3980,All Island
1 February 2020 05:00,3990,All Island
1 February 2020 05:15,4001,All Island
1 February 2020 05:30,4013,All Island
1 February 2020 05:45,4042,All Island
1 February 2020 06:00,4091,All Island
1 February 2020 06:15,4171,All Island
1 February 2020 06:30,4237,All Island
1 February 2020 06:45,4288,All Island
1 February 2020 07:00,4241,All Island
1 February 2020 07:15,4295,All Island
1 February 2020 07:30,4395,All Island
1 February 2020 07:45,4515,All Island
1 February 2020 08:00,4573,All Island
1 February 2020 08:15,4618,All Island
1 February 2020 08:30,4708,All Island
1 February 2020 08:45,4850,All Island
1 February 2020 09:00,4984,All Island
1 February 2020 09:15,5097,All Island
1 February 2020 09:30,5184,All Island
1 February 2020 09:45,5232,All Island
1 February 2020 10:00,5286,All Island
1 February 2020 10:15,5277,All Island
1 February 2020 10:30,5325,All Island
1 February 2020 10:45,5332,All Island
1 February 2020 11:00,5431,All Island
1 February 2020 11:15,5266,All Island
1 February 2020 11:30,5262,All Island
1 February 2020 11:45,5194,All Island
1 February 2020 12:00,5147,All Island
1 February 2020 12:15,5129,All Island
1 February 2020 12:30,5024,All Island
1 February 2020 12:45,5050,All Island
1 February 2020 13:00,5029,All Island
1 February 2020 13:15,4918,All Island
1 February 2020 13:30,4868,All Island
1 February 2020 13:45,4843,All Island
1 February 2020 14:00,4774,All Island
1 February 2020 14:15,4691,All Island
1 February 2020 14:30,4734,All Island
1 February 2020 14:45,4586,All Island
1 February 2020 15:00,4400,All Island
1 February 2020 15:15,4232,All Island
1 February 2020 15:30,4150,All Island
1 February 2020 15:45,4184,All Island
1 February 2020 16:00,4107,All Island
1 February 2020 16:15,4021,All Island
1 February 2020 16:30,4032,All Island
1 February 2020 16:45,4054,All Island
1 February 2020 17:00,4075,All Island
1 February 2020 17:15,4171,All Island
1 February 2020 17:30,4305,All Island
1 February 2020 17:45,4486,All Island
1 February 2020 18:00,4483,All Island
1 February 2020 18:15,4441,All Island
1 February 2020 18:30,4375,All Island
1 February 2020 18:45,4380,All Island
1 February 2020 19:00,4334,All Island
1 February 2020 19:15,4224,All Island
1 February 2020 19:30,4160,All Island
1 February 2020 19:45,4098,All Island
1 February 2020 20:00,4011,All Island
1 February 2020 20:15,3932,All Island
1 February 2020 20:30,3850,All Island
1 February 2020 20:45,3782,All Island
1 February 2020 21:00,3737,All Island
1 February 2020 21:15,3648,All Island
1 February 2020 21:30,3557,All Island
1 February 2020 21:45,3509,All Island
1 February 2020 22:00,3532,All Island
1 February 2020 22:15,3587,All Island
1 February 2020 22:30,3653,All Island
1 February 2020 22:45,3437,All Island
1 February 2020 23:00,3453,All Island
1 February 2020 23:15,3617,All Island
1 February 2020 23:30,3614,All Island
1 February 2020 23:45,3579,All Island
2 February 2020 00:00,3711,All Island
2 February 2020 00:15,3791,All Island
2 February 2020 00:30,3773,All Island
2 February 2020 00:45,3727,All Island
2 February 2020 01:00,3683,All Island
2 February 2020 01:15,3675,All Island
2 February 2020 01:30,3699,All Island
2 February 2020 01:45,3720,All Island
2 February 2020 02:00,3743,All Island
2 February 2020 02:15,3759,All Island
2 February 2020 02:30,3739,All Island
2 February 2020 02:45,3737,All Island
2 February 2020 03:00,3684,All Island
2 February 2020 03:15,3642,All Island
2 February 2020 03:30,3649,All Island
2 February 2020 03:45,3645,All Island
2 February 2020 04:00,3678,All Island
2 February 2020 04:15,3737,All Island
2 February 2020 04:30,3722,All Island
2 February 2020 04:45,3806,All Island
2 February 2020 05:00,3905,All Island
2 February 2020 05:15,3984,All Island
2 February 2020 05:30,3988,All Island
2 February 2020 05:45,3990,All Island
2 February 2020 06:00,4017,All Island
2 February 2020 06:15,4076,All Island
2 February 2020 06:30,4121,All Island
2 February 2020 06:45,4201,All Island
2 February 2020 07:00,4275,All Island
2 February 2020 07:15,4312,All Island
2 February 2020 07:30,4345,All Island
2 February 2020 07:45,4398,All Island
2 February 2020 08:00,4399,All Island
2 February 2020 08:15,4448,All Island
2 February 2020 08:30,4489,All Island
2 February 2020 08:45,4561,All Island
2 February 2020 09:00,4523,All Island
2 February 2020 09:15,4653,All Island
2 February 2020 09:30,4674,All Island
2 February 2020 09:45,4779,All Island
2 February 2020 10:00,4861,All Island
2 February 2020 10:15,4947,All Island
2 February 2020 10:30,4980,All Island
2 February 2020 10:45,5005,All Island
2 February 2020 11:00,5061,All Island
2 February 2020 11:15,5132,All Island
2 February 2020 11:30,5150,All Island
2 February 2020 11:45,5190,All Island
2 February 2020 12:00,5260,All Island
2 February 2020 12:15,5303,All Island
2 February 2020 12:30,5324,All Island
2 February 2020 12:45,5315,All Island
2 February 2020 13:00,5321,All Island
2 February 2020 13:15,5310,All Island
2 February 2020 13:30,5362,All Island
2 February 2020 13:45,5416,All Island
2 February 2020 14:00,5397,All Island
2 February 2020 14:15,5383,All Island
2 February 2020 14:30,5350,All Island
2 February 2020 14:45,5331,All Island
2 February 2020 15:00,5342,All Island
2 February 2020 15:15,5356,All Island
2 February 2020 15:30,5347,All Island
2 February 2020 15:45,5358,All Island
2 February 2020 16:00,5419,All Island
2 February 2020 16:15,5383,All Island
2 February 2020 16:30,5373,All Island
2 February 2020 16:45,5450,All Island
2 February 2020 17:00,5583,All Island
2 February 2020 17:15,5754,All Island
2 February 2020 17:30,5930,All Island
2 February 2020 17:45,6031,All Island
2 February 2020 18:00,6048,All Island
2 February 2020 18:15,6008,All Island
2 February 2020 18:30,6008,All Island
2 February 2020 18:45,5948,All Island
2 February 2020 19:00,5836,All Island
2 February 2020 19:15,5702,All Island
2 February 2020 19:30,5630,All Island
2 February 2020 19:45,5634,All Island
2 February 2020 20:00,5577,All Island
2 February 2020 20:15,5502,All Island
2 February 2020 20:30,5428,All Island
2 February 2020 20:45,5333,All Island
2 February 2020 21:00,5276,All Island
2 February 2020 21:15,5176,All Island
2 February 2020 21:30,5019,All Island
2 February 2020 21:45,4855,All Island
2 February 2020 22:00,4712,All Island
2 February 2020 22:15,4600,All Island
2 February 2020 22:30,4486,All Island
2 February 2020 22:45,4387,All Island
2 February 2020 23:00,4334,All Island
2 February 2020 23:15,4409,All Island
2 February 2020 23:30,4336,All Island
2 February 2020 23:45,4328,All Island
3 February 2020 00:00,4291,All Island
3 February 2020 00:15,4281,All Island
3 February 2020 00:30,4195,All Island
3 February 2020 00:45,4152,All Island
3 February 2020 01:00,4106,All Island
3 February 2020 01:15,4058,All Island
3 February 2020 01:30,3992,All Island
3 February 2020 01:45,3926,All Island
3 February 2020 02:00,3917,All Island
