DATE & TIME, ACTUAL GENERATION(MW), REGION
1 March 2019 00:00,3548,All Island
1 March 2019 00:15,3639,All Island
1 March 2019 00:30,3675,All Island
1 March 2019 00:45,3637,All Island
1 March 2019 01:00,3645,All Island
1 March 2019 01:15,3688,All Island
1 March 2019 01:30,3634,All Island
1 March 2019 01:45,3591,All Island
1 March 2019 02:00,3559,All Island
1 March 2019 02:15,3569,All Island
1 March 2019 02:30,3536,All Island
1 March 2019 02:45,3503,All Island
1 March 2019 03:00,3479,All Island
1 March 2019 03:15,3465,All Island
1 March 2019 03:30,3450,All Island
1 March 2019 03:45,3441,All Island
1 March 2019 04:00,3426,All Island
1 March 2019 04:15,3463,All Island
1 March 2019 04:30,3450,All Island
1 March 2019 04:45,3449,All Island
1 March 2019 05:00,3544,All Island
1 March 2019 05:15,3743,All Island
1 March 2019 05:30,3870,All Island
1 March 2019 05:45,3990,All Island
1 March 2019 06:00,4129,All Island
1 March 2019 06:15,4298,All Island
1 March 2019 06:30,4467,All Island
1 March 2019 06:45,4487,All Island
1 March 2019 07:00,4467,All Island
1 March 2019 07:15,4586,All Island
1 March 2019 07:30,4622,All Island
1 March 2019 07:45,4725,All Island
1 March 2019 08:00,4703,All Island
1 March 2019 08:15,4682,All Island
1 March 2019 08:30,4611,All Island
1 March 2019 08:45,4533,All Island
1 March 2019 09:00,4524,All Island
1 March 2019 09:15,4530,All Island
1 March 2019 09:30,4521,All Island
1 March 2019 09:45,4468,All Island
1 March 2019 10:00,4472,All Island
1 March 2019 10:15,4434,All Island
1 March 2019 10:30,4435,All Island
1 March 2019 10:45,4476,All Island
1 March 2019 11:00,4539,All Island
1 March 2019 11:15,4671,All Island
1 March 2019 11:30,4813,All Island
1 March 2019 11:45,4811,All Island
1 March 2019 12:00,4825,All Island
1 March 2019 12:15,4904,All Island
1 March 2019 12:30,4868,All Island
1 March 2019 12:45,4861,All Island
1 March 2019 13:00,4809,All Island
1 March 2019 13:15,4750,All Island
1 March 2019 13:30,4669,All Island
1 March 2019 13:45,4642,All Island
1 March 2019 14:00,4713,All Island
1 March 2019 14:15,4846,All Island
1 March 2019 14:30,4876,All Island
1 March 2019 14:45,4868,All Island
1 March 2019 15:00,4862,All Island
1 March 2019 15:15,4839,All Island
1 March 2019 15:30,4854,All Island
1 March 2019 15:45,4866,All Island
1 March 2019 16:00,4897,All Island
1 March 2019 16:15,4906,All Island
1 March 2019 16:30,5013,All Island
1 March 2019 16:45,5145,All Island
1 March 2019 17:00,5148,All Island
1 March 2019 17:15,5170,All Island
1 March 2019 17:30,5248,All Island
1 March 2019 17:45,5331,All Island
1 March 2019 18:00,5329,All Island
1 March 2019 18:15,5318,All Island
1 March 2019 18:30,5333,All Island
1 March 2019 18:45,5256,All Island
1 March 2019 19:00,5198,All Island
1 March 2019 19:15,5118,All Island
1 March 2019 19:30,5030,All Island
1 March 2019 19:45,4919,All Island
1 March 2019 20:00,4877,All Island
1 March 2019 20:15,4862,All Island
1 March 2019 20:30,4748,All Island
1 March 2019 20:45,4719,All Island
1 March 2019 21:00,4725,All Island
1 March 2019 21:15,4681,All Island
1 March 2019 21:30,4650,All Island
1 March 2019 21:45,4481,All Island
1 March 2019 22:00,4311,All Island
1 March 2019 22:15,4078,All Island
1 March 2019 22:30,3919,All Island
1 March 2019 22:45,3896,All Island
1 March 2019 23:00,3886,All Island
1 March 2019 23:15,3707,All Island
1 March 2019 23:30,3482,All Island
1 March 2019 23:45,3270,All Island
2 March 2019 00:00,3317,All Island
2 March 2019 00:15,3247,All Island
2 March 2019 00:30,3381,All Island
2 March 2019 00:45,3340,All Island
2 March 2019 01:00,3352,All Island
2 March 2019 01:15,3386,All Island
2 March 2019 01:30,3421,All Island
2 March 2019 01:45,3378,All Island
2 March 2019 02:00,3391,All Island
2 March 2019 02:15,3427,All Island
2 March 2019 02:30,3442,All Island
2 March 2019 02:45,3409,All Island
2 March 2019 03:00,3382,All Island
2 March 2019 03:15,3543,All Island
2 March 2019 03:30,3601,All Island
2 March 2019 03:45,3676,All Island
2 March 2019 04:00,3753,All Island
2 March 2019 04:15,3838,All Island
2 March 2019 04:30,3902,All Island
2 March 2019 04:45,3944,All Island
2 March 2019 05:00,3939,All Island
2 March 2019 05:15,3941,All Island
2 March 2019 05:30,3943,All Island
2 March 2019 05:45,3989,All Island
2 March 2019 06:00,4071,All Island
2 March 2019 06:15,4142,All Island
2 March 2019 06:30,4209,All Island
2 March 2019 06:45,4282,All Island
2 March 2019 07:00,4343,All Island
2 March 2019 07:15,4415,All Island
2 March 2019 07:30,4526,All Island
2 March 2019 07:45,4585,All Island
2 March 2019 08:00,4577,All Island
2 March 2019 08:15,4613,All Island
2 March 2019 08:30,4701,All Island
