DATE & TIME, ACTUAL GENERATION(MW), REGION
1 July 2019 00:00,3681,All Island
1 July 2019 00:15,3705,All Island
1 July 2019 00:30,3641,All Island
1 July 2019 00:45,3533,All Island
1 July 2019 01:00,3571,All Island
1 July 2019 01:15,3606,All Island
1 July 2019 01:30,3543,All Island
1 July 2019 01:45,3465,All Island
1 July 2019 02:00,3476,All Island
1 July 2019 02:15,3498,All Island
1 July 2019 02:30,3480,All Island
1 July 2019 02:45,3438,All Island
1 July 2019 03:00,3385,All Island
1 July 2019 03:15,3356,All Island
1 July 2019 03:30,3370,All Island
1 July 2019 03:45,3373,All Island
1 July 2019 04:00,3356,All Island
1 July 2019 04:15,3357,All Island
1 July 2019 04:30,3343,All Island
1 July 2019 04:45,3321,All Island
1 July 2019 05:00,3361,All Island
1 July 2019 05:15,3406,All Island
1 July 2019 05:30,3424,All Island
1 July 2019 05:45,3476,All Island
1 July 2019 06:00,3662,All Island
1 July 2019 06:15,3824,All Island
1 July 2019 06:30,3970,All Island
1 July 2019 06:45,4004,All Island
1 July 2019 07:00,4105,All Island
1 July 2019 07:15,4224,All Island
1 July 2019 07:30,4375,All Island
1 July 2019 07:45,4481,All Island
1 July 2019 08:00,4627,All Island
1 July 2019 08:15,4800,All Island
1 July 2019 08:30,4894,All Island
1 July 2019 08:45,4953,All Island
1 July 2019 09:00,5011,All Island
1 July 2019 09:15,4995,All Island
1 July 2019 09:30,4928,All Island
1 July 2019 09:45,4839,All Island
1 July 2019 10:00,4721,All Island
1 July 2019 10:15,4603,All Island
1 July 2019 10:30,4565,All Island
1 July 2019 10:45,4389,All Island
1 July 2019 11:00,4349,All Island
1 July 2019 11:15,4297,All Island
1 July 2019 11:30,4232,All Island
1 July 2019 11:45,4253,All Island
1 July 2019 12:00,4330,All Island
1 July 2019 12:15,4442,All Island
1 July 2019 12:30,4489,All Island
1 July 2019 12:45,4402,All Island
1 July 2019 13:00,4317,All Island
1 July 2019 13:15,4224,All Island
1 July 2019 13:30,4126,All Island
1 July 2019 13:45,4124,All Island
1 July 2019 14:00,4089,All Island
1 July 2019 14:15,4104,All Island
1 July 2019 14:30,4019,All Island
1 July 2019 14:45,3945,All Island
1 July 2019 15:00,3964,All Island
1 July 2019 15:15,3825,All Island
1 July 2019 15:30,3748,All Island
1 July 2019 15:45,3801,All Island
1 July 2019 16:00,3899,All Island
1 July 2019 16:15,4070,All Island
1 July 2019 16:30,4174,All Island
1 July 2019 16:45,4267,All Island
1 July 2019 17:00,4212,All Island
1 July 2019 17:15,4157,All Island
1 July 2019 17:30,4157,All Island
1 July 2019 17:45,4192,All Island
1 July 2019 18:00,4201,All Island
1 July 2019 18:15,4226,All Island
1 July 2019 18:30,4141,All Island
1 July 2019 18:45,4122,All Island
1 July 2019 19:00,4175,All Island
1 July 2019 19:15,4200,All Island
1 July 2019 19:30,4205,All Island
1 July 2019 19:45,4101,All Island
1 July 2019 20:00,4087,All Island
1 July 2019 20:15,4050,All Island
1 July 2019 20:30,4004,All Island
1 July 2019 20:45,4071,All Island
1 July 2019 21:00,4113,All Island
1 July 2019 21:15,4094,All Island
1 July 2019 21:30,4020,All Island
1 July 2019 21:45,3984,All Island
