DATE & TIME, ACTUAL GENERATION(MW), REGION
1 February 2022 00:00,5107,All Island
1 February 2022 00:15,5125,All Island
1 February 2022 00:30,5061,All Island
1 February 2022 00:45,5002,All Island
1 February 2022 01:00,4952,All Island
1 February 2022 01:15,4934,All Island
1 February 2022 01:30,4898,All Island
1 February 2022 01:45,4840,All Island
1 February 2022 02:00,4810,All Island
1 February 2022 02:15,4801,All Island
1 February 2022 02:30,4762,All Island
1 February 2022 02:45,4723,All Island
1 February 2022 03:00,4696,All Island
1 February 2022 03:15,4695,All Island
1 February 2022 03:30,4682,All Island
1 February 2022 03:45,4667,All Island
1 February 2022 04:00,4653,All Island
1 February 2022 04:15,4658,All Island
1 February 2022 04:30,4647,All Island
1 February 2022 04:45,4653,All Island
1 February 2022 05:00,4674,All Island
1 February 2022 05:15,4747,All Island
1 February 2022 05:30,4566,All Island
1 February 2022 05:45,4549,All Island
1 February 2022 06:00,4673,All Island
1 February 2022 06:15,4866,All Island
1 February 2022 06:30,4981,All Island
1 February 2022 06:45,5138,All Island
1 February 2022 07:00,5362,All Island
1 February 2022 07:15,5721,All Island
1 February 2022 07:30,5855,All Island
1 February 2022 07:45,6065,All Island
1 February 2022 08:00,6141,All Island
1 February 2022 08:15,6209,All Island
1 February 2022 08:30,6184,All Island
1 February 2022 08:45,6210,All Island
1 February 2022 09:00,6220,All Island
1 February 2022 09:15,6202,All Island
1 February 2022 09:30,6189,All Island
1 February 2022 09:45,6193,All Island
1 February 2022 10:00,6132,All Island
1 February 2022 10:15,6014,All Island
1 February 2022 10:30,5979,All Island
1 February 2022 10:45,5937,All Island
1 February 2022 11:00,5938,All Island
1 February 2022 11:15,5956,All Island
1 February 2022 11:30,5946,All Island
1 February 2022 11:45,5961,All Island
1 February 2022 12:00,5895,All Island
1 February 2022 12:15,5878,All Island
1 February 2022 12:30,5830,All Island
1 February 2022 12:45,5838,All Island
1 February 2022 13:00,5835,All Island
1 February 2022 13:15,5821,All Island
1 February 2022 13:30,5760,All Island
