DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 April 2020 00:00,3560,-,All Island
1 April 2020 00:15,3574,-,All Island
1 April 2020 00:30,3519,-,All Island
1 April 2020 00:45,3468,-,All Island
1 April 2020 01:00,3426,-,All Island
1 April 2020 01:15,3387,-,All Island
1 April 2020 01:30,3338,-,All Island
1 April 2020 01:45,3297,-,All Island
1 April 2020 02:00,3272,-,All Island
1 April 2020 02:15,3268,-,All Island
1 April 2020 02:30,3230,-,All Island
1 April 2020 02:45,3198,-,All Island
1 April 2020 03:00,3167,-,All Island
1 April 2020 03:15,3156,-,All Island
1 April 2020 03:30,3131,-,All Island
1 April 2020 03:45,3127,-,All Island
1 April 2020 04:00,3103,-,All Island
1 April 2020 04:15,3113,-,All Island
1 April 2020 04:30,3112,-,All Island
1 April 2020 04:45,3117,-,All Island
1 April 2020 05:00,3124,-,All Island
1 April 2020 05:15,3157,-,All Island
1 April 2020 05:30,3160,-,All Island
1 April 2020 05:45,3215,-,All Island
1 April 2020 06:00,3278,-,All Island
1 April 2020 06:15,3392,-,All Island
1 April 2020 06:30,3449,-,All Island
1 April 2020 06:45,3493,-,All Island
1 April 2020 07:00,3532,-,All Island
1 April 2020 07:15,3636,-,All Island
1 April 2020 07:30,3704,-,All Island
1 April 2020 07:45,3810,-,All Island
1 April 2020 08:00,3930,-,All Island
1 April 2020 08:15,4047,-,All Island
1 April 2020 08:30,4137,-,All Island
1 April 2020 08:45,4220,-,All Island
1 April 2020 09:00,4259,-,All Island
1 April 2020 09:15,4264,-,All Island
1 April 2020 09:30,4297,-,All Island
1 April 2020 09:45,4303,-,All Island
1 April 2020 10:00,4328,-,All Island
1 April 2020 10:15,4341,-,All Island
1 April 2020 10:30,4374,-,All Island
1 April 2020 10:45,4385,-,All Island
1 April 2020 11:00,4409,-,All Island
1 April 2020 11:15,4417,-,All Island
1 April 2020 11:30,4430,-,All Island
1 April 2020 11:45,4483,-,All Island
1 April 2020 12:00,4508,-,All Island
1 April 2020 12:15,4568,-,All Island
1 April 2020 12:30,4589,-,All Island
1 April 2020 12:45,4638,-,All Island
1 April 2020 13:00,4684,-,All Island
1 April 2020 13:15,4652,-,All Island
1 April 2020 13:30,4593,-,All Island
1 April 2020 13:45,4522,-,All Island
1 April 2020 14:00,4496,-,All Island
1 April 2020 14:15,4456,-,All Island
1 April 2020 14:30,4441,-,All Island
1 April 2020 14:45,4426,-,All Island
1 April 2020 15:00,4420,-,All Island
1 April 2020 15:15,4432,-,All Island
1 April 2020 15:30,4408,-,All Island
1 April 2020 15:45,4419,-,All Island
1 April 2020 16:00,4444,-,All Island
1 April 2020 16:15,4499,-,All Island
1 April 2020 16:30,4584,-,All Island
1 April 2020 16:45,4677,-,All Island
1 April 2020 17:00,4786,-,All Island
1 April 2020 17:15,4907,-,All Island
1 April 2020 17:30,4970,-,All Island
1 April 2020 17:45,5004,-,All Island
1 April 2020 18:00,5002,-,All Island
1 April 2020 18:15,4899,-,All Island
1 April 2020 18:30,4877,-,All Island
1 April 2020 18:45,4815,-,All Island
1 April 2020 19:00,4772,-,All Island
1 April 2020 19:15,4733,-,All Island
1 April 2020 19:30,4707,-,All Island
1 April 2020 19:45,4674,-,All Island
1 April 2020 20:00,4667,-,All Island
1 April 2020 20:15,4731,-,All Island
1 April 2020 20:30,4768,-,All Island
1 April 2020 20:45,4718,-,All Island
1 April 2020 21:00,4667,-,All Island
1 April 2020 21:15,4579,-,All Island
1 April 2020 21:30,4459,-,All Island
1 April 2020 21:45,4376,-,All Island
1 April 2020 22:00,4283,-,All Island
1 April 2020 22:15,4174,-,All Island
1 April 2020 22:30,4058,-,All Island
1 April 2020 22:45,3969,-,All Island
1 April 2020 23:00,3847,-,All Island
1 April 2020 23:15,3746,-,All Island
1 April 2020 23:30,3663,-,All Island
1 April 2020 23:45,3599,-,All Island
2 April 2020 00:00,3550,-,All Island
2 April 2020 00:15,3548,-,All Island
2 April 2020 00:30,3500,-,All Island
2 April 2020 00:45,3446,-,All Island
2 April 2020 01:00,3401,-,All Island
2 April 2020 01:15,3352,-,All Island
2 April 2020 01:30,3314,-,All Island
2 April 2020 01:45,3261,-,All Island
2 April 2020 02:00,3223,-,All Island
2 April 2020 02:15,3218,-,All Island
2 April 2020 02:30,3205,-,All Island
2 April 2020 02:45,3167,-,All Island
2 April 2020 03:00,3160,-,All Island
2 April 2020 03:15,3142,-,All Island
2 April 2020 03:30,3140,-,All Island
2 April 2020 03:45,3116,-,All Island
2 April 2020 04:00,3091,-,All Island
2 April 2020 04:15,3091,-,All Island
2 April 2020 04:30,3072,-,All Island
2 April 2020 04:45,3097,-,All Island
2 April 2020 05:00,3097,-,All Island
2 April 2020 05:15,3105,-,All Island
2 April 2020 05:30,3121,-,All Island
2 April 2020 05:45,3159,-,All Island
2 April 2020 06:00,3228,-,All Island
2 April 2020 06:15,3342,-,All Island
2 April 2020 06:30,3389,-,All Island
2 April 2020 06:45,3433,-,All Island
2 April 2020 07:00,3476,-,All Island
2 April 2020 07:15,3578,-,All Island
2 April 2020 07:30,3666,-,All Island
2 April 2020 07:45,3752,-,All Island
2 April 2020 08:00,3850,-,All Island
2 April 2020 08:15,3966,-,All Island
2 April 2020 08:30,4032,-,All Island
2 April 2020 08:45,4126,-,All Island
2 April 2020 09:00,4148,-,All Island
2 April 2020 09:15,4174,-,All Island
2 April 2020 09:30,4206,-,All Island
2 April 2020 09:45,4228,-,All Island
2 April 2020 10:00,4235,-,All Island
2 April 2020 10:15,4253,-,All Island
2 April 2020 10:30,4293,-,All Island
2 April 2020 10:45,4319,-,All Island
2 April 2020 11:00,4319,-,All Island
2 April 2020 11:15,4339,-,All Island
2 April 2020 11:30,4377,-,All Island
2 April 2020 11:45,4369,-,All Island
2 April 2020 12:00,4384,-,All Island
2 April 2020 12:15,4468,-,All Island
2 April 2020 12:30,4509,-,All Island
2 April 2020 12:45,4547,-,All Island
2 April 2020 13:00,4606,-,All Island
2 April 2020 13:15,4576,-,All Island
2 April 2020 13:30,4488,-,All Island
2 April 2020 13:45,4439,-,All Island
2 April 2020 14:00,4390,-,All Island
2 April 2020 14:15,4347,-,All Island
2 April 2020 14:30,4326,-,All Island
2 April 2020 14:45,4312,-,All Island
2 April 2020 15:00,4310,-,All Island
2 April 2020 15:15,4296,-,All Island
