DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 July 2024 00:00,649,682,All Island
1 July 2024 00:15,677,644,All Island
1 July 2024 00:30,704,709,All Island
1 July 2024 00:45,732,808,All Island
1 July 2024 01:00,901,852,All Island
1 July 2024 01:15,940,953,All Island
1 July 2024 01:30,979,986,All Island
1 July 2024 01:45,1017,1074,All Island
1 July 2024 02:00,1056,1095,All Island
1 July 2024 02:15,1067,1203,All Island
1 July 2024 02:30,1077,1284,All Island
1 July 2024 02:45,1088,1310,All Island
1 July 2024 03:00,1099,1358,All Island
1 July 2024 03:15,1112,1325,All Island
1 July 2024 03:30,1126,1277,All Island
1 July 2024 03:45,1140,1153,All Island
1 July 2024 04:00,1154,1096,All Island
1 July 2024 04:15,1168,1072,All Island
1 July 2024 04:30,1183,1057,All Island
1 July 2024 04:45,1198,1048,All Island
1 July 2024 05:00,1213,1036,All Island
1 July 2024 05:15,1196,1173,All Island
1 July 2024 05:30,1179,1197,All Island
1 July 2024 05:45,1163,1200,All Island
1 July 2024 06:00,1146,1223,All Island
1 July 2024 06:15,1146,1226,All Island
1 July 2024 06:30,1146,1246,All Island
1 July 2024 06:45,1147,1271,All Island
1 July 2024 07:00,1241,1258,All Island
1 July 2024 07:15,1222,1259,All Island
1 July 2024 07:30,1202,1247,All Island
1 July 2024 07:45,1183,1254,All Island
1 July 2024 08:00,1134,1226,All Island
1 July 2024 08:15,1106,1238,All Island
1 July 2024 08:30,1078,1278,All Island
1 July 2024 08:45,1050,1202,All Island
1 July 2024 09:00,1021,1181,All Island
1 July 2024 09:15,1059,1207,All Island
1 July 2024 09:30,1097,1218,All Island
1 July 2024 09:45,1134,1287,All Island
1 July 2024 10:00,1172,1333,All Island
1 July 2024 10:15,1244,1391,All Island
1 July 2024 10:30,1317,1345,All Island
1 July 2024 10:45,1389,1425,All Island
1 July 2024 11:00,1461,1463,All Island
1 July 2024 11:15,1491,1473,All Island
1 July 2024 11:30,1521,1519,All Island
1 July 2024 11:45,1551,1528,All Island
1 July 2024 12:00,1580,1604,All Island
1 July 2024 12:15,1578,1579,All Island
1 July 2024 12:30,1576,1552,All Island
1 July 2024 12:45,1574,1539,All Island
1 July 2024 13:00,1567,1526,All Island
1 July 2024 13:15,1614,1602,All Island
1 July 2024 13:30,1662,1527,All Island
1 July 2024 13:45,1709,1574,All Island
1 July 2024 14:00,1757,1599,All Island
1 July 2024 14:15,1793,1578,All Island
1 July 2024 14:30,1829,1581,All Island
1 July 2024 14:45,1866,1679,All Island
1 July 2024 15:00,1902,1723,All Island
1 July 2024 15:15,1935,1642,All Island
1 July 2024 15:30,1967,1587,All Island
1 July 2024 15:45,2000,1580,All Island
1 July 2024 16:00,2032,1587,All Island
1 July 2024 16:15,2007,1593,All Island
1 July 2024 16:30,1981,1694,All Island
1 July 2024 16:45,1956,1760,All Island
1 July 2024 17:00,1931,1696,All Island
1 July 2024 17:15,1894,1663,All Island
1 July 2024 17:30,1857,1740,All Island
1 July 2024 17:45,1821,1693,All Island
1 July 2024 18:00,1784,1670,All Island
1 July 2024 18:15,1748,1772,All Island
1 July 2024 18:30,1711,1754,All Island
1 July 2024 18:45,1675,1772,All Island
1 July 2024 19:00,1726,1742,All Island
1 July 2024 19:15,1679,1833,All Island
1 July 2024 19:30,1632,1769,All Island
1 July 2024 19:45,1585,1719,All Island
1 July 2024 20:00,1538,1669,All Island
1 July 2024 20:15,1490,1587,All Island
1 July 2024 20:30,1443,1497,All Island
1 July 2024 20:45,1395,1421,All Island
1 July 2024 21:00,1347,1297,All Island
1 July 2024 21:15,1294,1236,All Island
1 July 2024 21:30,1240,1239,All Island
1 July 2024 21:45,1187,1180,All Island
1 July 2024 22:00,1133,1212,All Island
1 July 2024 22:15,1091,1233,All Island
1 July 2024 22:30,1049,1221,All Island
1 July 2024 22:45,1007,1214,All Island
1 July 2024 23:00,965,1170,All Island
1 July 2024 23:15,931,1118,All Island
1 July 2024 23:30,896,1047,All Island
1 July 2024 23:45,862,923,All Island
2 July 2024 00:00,827,885,All Island
2 July 2024 00:15,815,844,All Island
2 July 2024 00:30,803,809,All Island
2 July 2024 00:45,791,803,All Island
2 July 2024 01:00,890,829,All Island
2 July 2024 01:15,896,831,All Island
2 July 2024 01:30,901,788,All Island
2 July 2024 01:45,906,818,All Island
2 July 2024 02:00,911,887,All Island
2 July 2024 02:15,922,924,All Island
2 July 2024 02:30,932,907,All Island
2 July 2024 02:45,942,902,All Island
2 July 2024 03:00,953,903,All Island
2 July 2024 03:15,941,899,All Island
2 July 2024 03:30,930,912,All Island
2 July 2024 03:45,918,882,All Island
2 July 2024 04:00,907,907,All Island
2 July 2024 04:15,913,939,All Island
2 July 2024 04:30,919,955,All Island
2 July 2024 04:45,925,969,All Island
2 July 2024 05:00,930,909,All Island
2 July 2024 05:15,903,901,All Island
2 July 2024 05:30,876,921,All Island
2 July 2024 05:45,848,920,All Island
2 July 2024 06:00,821,1022,All Island
2 July 2024 06:15,816,1010,All Island
2 July 2024 06:30,810,986,All Island
2 July 2024 06:45,805,981,All Island
2 July 2024 07:00,730,930,All Island
2 July 2024 07:15,679,895,All Island
2 July 2024 07:30,627,812,All Island
2 July 2024 07:45,576,786,All Island
2 July 2024 08:00,524,778,All Island
2 July 2024 08:15,507,750,All Island
2 July 2024 08:30,490,614,All Island
2 July 2024 08:45,473,516,All Island
2 July 2024 09:00,456,466,All Island
2 July 2024 09:15,452,448,All Island
2 July 2024 09:30,448,419,All Island
2 July 2024 09:45,444,421,All Island
2 July 2024 10:00,440,387,All Island
2 July 2024 10:15,410,387,All Island
2 July 2024 10:30,380,405,All Island
2 July 2024 10:45,350,423,All Island
2 July 2024 11:00,319,442,All Island
2 July 2024 11:15,330,501,All Island
2 July 2024 11:30,341,552,All Island
2 July 2024 11:45,352,602,All Island
2 July 2024 12:00,363,632,All Island
2 July 2024 12:15,436,710,All Island
2 July 2024 12:30,509,748,All Island
2 July 2024 12:45,582,789,All Island
2 July 2024 13:00,677,865,All Island
2 July 2024 13:15,747,992,All Island
2 July 2024 13:30,818,978,All Island
2 July 2024 13:45,888,1102,All Island
2 July 2024 14:00,958,1121,All Island
2 July 2024 14:15,959,1096,All Island
2 July 2024 14:30,961,1096,All Island
2 July 2024 14:45,962,1061,All Island
2 July 2024 15:00,963,1045,All Island
2 July 2024 15:15,950,1037,All Island
2 July 2024 15:30,936,948,All Island
2 July 2024 15:45,923,952,All Island
2 July 2024 16:00,909,955,All Island
2 July 2024 16:15,954,965,All Island
2 July 2024 16:30,1000,971,All Island
2 July 2024 16:45,1045,968,All Island
2 July 2024 17:00,1090,1025,All Island
2 July 2024 17:15,1163,1057,All Island
2 July 2024 17:30,1235,1020,All Island
2 July 2024 17:45,1308,1034,All Island
2 July 2024 18:00,1380,1032,All Island
2 July 2024 18:15,1375,1130,All Island
2 July 2024 18:30,1369,1127,All Island
2 July 2024 18:45,1363,1120,All Island
2 July 2024 19:00,1281,1140,All Island
2 July 2024 19:15,1277,1137,All Island
2 July 2024 19:30,1274,1221,All Island
2 July 2024 19:45,1270,1215,All Island
2 July 2024 20:00,1266,1285,All Island
2 July 2024 20:15,1276,1357,All Island
2 July 2024 20:30,1286,1301,All Island
2 July 2024 20:45,1296,1259,All Island
2 July 2024 21:00,1306,1286,All Island
2 July 2024 21:15,1327,1423,All Island
2 July 2024 21:30,1348,1346,All Island
2 July 2024 21:45,1368,1307,All Island
2 July 2024 22:00,1389,1232,All Island
2 July 2024 22:15,1430,1335,All Island
2 July 2024 22:30,1471,1359,All Island
2 July 2024 22:45,1511,1388,All Island
2 July 2024 23:00,1552,1281,All Island
2 July 2024 23:15,1579,1328,All Island
2 July 2024 23:30,1605,1357,All Island
2 July 2024 23:45,1631,1387,All Island
3 July 2024 00:00,1657,1359,All Island
3 July 2024 00:15,1681,1348,All Island
3 July 2024 00:30,1704,1397,All Island
3 July 2024 00:45,1728,1434,All Island
3 July 2024 01:00,1699,1390,All Island
3 July 2024 01:15,1748,1578,All Island
3 July 2024 01:30,1796,1590,All Island
3 July 2024 01:45,1845,1595,All Island
3 July 2024 02:00,1893,1615,All Island
3 July 2024 02:15,1925,1669,All Island
3 July 2024 02:30,1957,1633,All Island
3 July 2024 02:45,1990,1642,All Island
3 July 2024 03:00,2022,1625,All Island
3 July 2024 03:15,2049,1600,All Island
3 July 2024 03:30,2076,1606,All Island
3 July 2024 03:45,2103,1602,All Island
3 July 2024 04:00,2130,1648,All Island
3 July 2024 04:15,2124,1632,All Island
3 July 2024 04:30,2118,1621,All Island
3 July 2024 04:45,2112,1573,All Island
3 July 2024 05:00,2107,1547,All Island
3 July 2024 05:15,2093,1519,All Island
3 July 2024 05:30,2080,1575,All Island
3 July 2024 05:45,2066,1517,All Island
3 July 2024 06:00,2052,1498,All Island
3 July 2024 06:15,2046,1617,All Island
3 July 2024 06:30,2040,1678,All Island
3 July 2024 06:45,2034,1648,All Island
3 July 2024 07:00,2001,1631,All Island
3 July 2024 07:15,2001,1623,All Island
3 July 2024 07:30,2000,1658,All Island
3 July 2024 07:45,1999,1676,All Island
3 July 2024 08:00,1955,1702,All Island
3 July 2024 08:15,1957,1637,All Island
3 July 2024 08:30,1959,1733,All Island
3 July 2024 08:45,1961,1898,All Island
3 July 2024 09:00,1962,1900,All Island
3 July 2024 09:15,2007,1875,All Island
3 July 2024 09:30,2052,1983,All Island
3 July 2024 09:45,2097,2046,All Island
3 July 2024 10:00,2141,2026,All Island
3 July 2024 10:15,2214,2040,All Island
3 July 2024 10:30,2287,1930,All Island
3 July 2024 10:45,2359,1922,All Island
3 July 2024 11:00,2432,1931,All Island
3 July 2024 11:15,2533,1935,All Island
3 July 2024 11:30,2633,1967,All Island
3 July 2024 11:45,2734,2095,All Island
3 July 2024 12:00,2835,2245,All Island
3 July 2024 12:15,2875,2345,All Island
3 July 2024 12:30,2916,2354,All Island
3 July 2024 12:45,2956,2395,All Island
3 July 2024 13:00,3089,2523,All Island
3 July 2024 13:15,3113,2554,All Island
3 July 2024 13:30,3137,2669,All Island
3 July 2024 13:45,3161,2671,All Island
3 July 2024 14:00,3185,2742,All Island
3 July 2024 14:15,3206,2579,All Island
3 July 2024 14:30,3226,2536,All Island
3 July 2024 14:45,3246,2510,All Island
3 July 2024 15:00,3267,2516,All Island
3 July 2024 15:15,3331,2606,All Island
3 July 2024 15:30,3396,2640,All Island
3 July 2024 15:45,3461,2675,All Island
3 July 2024 16:00,3526,2819,All Island
3 July 2024 16:15,3561,3003,All Island
3 July 2024 16:30,3596,2998,All Island
3 July 2024 16:45,3631,3205,All Island
3 July 2024 17:00,3666,3299,All Island
3 July 2024 17:15,3729,3305,All Island
3 July 2024 17:30,3791,3431,All Island
3 July 2024 17:45,3854,3398,All Island
3 July 2024 18:00,3916,3415,All Island
3 July 2024 18:15,3923,3355,All Island
3 July 2024 18:30,3930,3368,All Island
3 July 2024 18:45,3937,3570,All Island
3 July 2024 19:00,3921,3588,All Island
3 July 2024 19:15,3868,3481,All Island
3 July 2024 19:30,3815,3450,All Island
3 July 2024 19:45,3762,3430,All Island
3 July 2024 20:00,3710,3358,All Island
3 July 2024 20:15,3615,3229,All Island
3 July 2024 20:30,3521,3150,All Island
3 July 2024 20:45,3426,3056,All Island
3 July 2024 21:00,3332,2874,All Island
3 July 2024 21:15,3246,2834,All Island
3 July 2024 21:30,3160,2632,All Island
3 July 2024 21:45,3074,2424,All Island
3 July 2024 22:00,2988,2329,All Island
3 July 2024 22:15,2966,2155,All Island
3 July 2024 22:30,2944,2033,All Island
3 July 2024 22:45,2922,1951,All Island
3 July 2024 23:00,2900,1768,All Island
3 July 2024 23:15,2844,1627,All Island
3 July 2024 23:30,2788,1558,All Island
3 July 2024 23:45,2732,1528,All Island
4 July 2024 00:00,2676,1511,All Island
4 July 2024 00:15,2644,1572,All Island
4 July 2024 00:30,2612,1566,All Island
4 July 2024 00:45,2581,1573,All Island
4 July 2024 01:00,2302,1581,All Island
4 July 2024 01:15,2307,1586,All Island
4 July 2024 01:30,2311,1587,All Island
4 July 2024 01:45,2316,1550,All Island
4 July 2024 02:00,2321,1547,All Island
4 July 2024 02:15,2344,1539,All Island
4 July 2024 02:30,2367,1507,All Island
4 July 2024 02:45,2389,1525,All Island
4 July 2024 03:00,2412,1547,All Island
4 July 2024 03:15,2479,1563,All Island
4 July 2024 03:30,2546,1564,All Island
4 July 2024 03:45,2613,1581,All Island
4 July 2024 04:00,2680,1544,All Island
4 July 2024 04:15,2729,1556,All Island
4 July 2024 04:30,2777,1588,All Island
4 July 2024 04:45,2826,1551,All Island
4 July 2024 05:00,2875,1513,All Island
4 July 2024 05:15,2879,1518,All Island
4 July 2024 05:30,2884,1554,All Island
4 July 2024 05:45,2888,1609,All Island
4 July 2024 06:00,2893,1615,All Island
4 July 2024 06:15,2888,1638,All Island
4 July 2024 06:30,2883,1646,All Island
4 July 2024 06:45,2879,1638,All Island
4 July 2024 07:00,2830,1668,All Island
4 July 2024 07:15,2876,1623,All Island
4 July 2024 07:30,2922,1621,All Island
4 July 2024 07:45,2968,1660,All Island
4 July 2024 08:00,3013,1654,All Island
4 July 2024 08:15,3087,1734,All Island
4 July 2024 08:30,3162,1737,All Island
4 July 2024 08:45,3236,1776,All Island
4 July 2024 09:00,3310,1850,All Island
4 July 2024 09:15,3341,1879,All Island
4 July 2024 09:30,3372,1914,All Island
4 July 2024 09:45,3403,1932,All Island
4 July 2024 10:00,3434,1842,All Island
4 July 2024 10:15,3457,1791,All Island
4 July 2024 10:30,3480,1764,All Island
4 July 2024 10:45,3504,1807,All Island
4 July 2024 11:00,3527,1791,All Island
4 July 2024 11:15,3561,1759,All Island
4 July 2024 11:30,3596,1640,All Island
4 July 2024 11:45,3630,1719,All Island
4 July 2024 12:00,3665,1709,All Island
4 July 2024 12:15,3638,1738,All Island
4 July 2024 12:30,3610,1700,All Island
4 July 2024 12:45,3583,1715,All Island
4 July 2024 13:00,3545,1700,All Island
4 July 2024 13:15,3517,1672,All Island
4 July 2024 13:30,3489,1641,All Island
4 July 2024 13:45,3461,1636,All Island
4 July 2024 14:00,3432,1618,All Island
4 July 2024 14:15,3388,1607,All Island
4 July 2024 14:30,3344,1654,All Island
4 July 2024 14:45,3300,1676,All Island
4 July 2024 15:00,3256,1664,All Island
4 July 2024 15:15,3201,1663,All Island
4 July 2024 15:30,3146,1655,All Island
4 July 2024 15:45,3092,1649,All Island
4 July 2024 16:00,3037,1635,All Island
4 July 2024 16:15,2973,1653,All Island
4 July 2024 16:30,2910,1695,All Island
4 July 2024 16:45,2846,1733,All Island
4 July 2024 17:00,2793,1745,All Island
4 July 2024 17:15,2718,1772,All Island
4 July 2024 17:30,2642,1708,All Island
4 July 2024 17:45,2567,1653,All Island
4 July 2024 18:00,2491,1647,All Island
4 July 2024 18:15,2400,1624,All Island
4 July 2024 18:30,2308,1590,All Island
4 July 2024 18:45,2217,1536,All Island
4 July 2024 19:00,2029,1536,All Island
4 July 2024 19:15,1957,1518,All Island
4 July 2024 19:30,1884,1492,All Island
4 July 2024 19:45,1812,1425,All Island
