DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 June 2021 00:00,1146,1468,All Island
1 June 2021 00:15,1124,1447,All Island
1 June 2021 00:30,1103,1369,All Island
1 June 2021 00:45,1082,1325,All Island
1 June 2021 01:00,1114,1210,All Island
1 June 2021 01:15,1071,1176,All Island
1 June 2021 01:30,1028,1100,All Island
1 June 2021 01:45,985,1066,All Island
1 June 2021 02:00,942,1036,All Island
1 June 2021 02:15,881,976,All Island
1 June 2021 02:30,821,940,All Island
1 June 2021 02:45,760,888,All Island
1 June 2021 03:00,699,816,All Island
1 June 2021 03:15,643,763,All Island
1 June 2021 03:30,586,703,All Island
1 June 2021 03:45,530,665,All Island
1 June 2021 04:00,474,620,All Island
1 June 2021 04:15,428,599,All Island
1 June 2021 04:30,382,552,All Island
1 June 2021 04:45,336,503,All Island
1 June 2021 05:00,290,449,All Island
1 June 2021 05:15,263,384,All Island
1 June 2021 05:30,237,330,All Island
1 June 2021 05:45,211,307,All Island
1 June 2021 06:00,185,283,All Island
1 June 2021 06:15,173,238,All Island
1 June 2021 06:30,161,200,All Island
1 June 2021 06:45,150,165,All Island
1 June 2021 07:00,151,135,All Island
1 June 2021 07:15,148,101,All Island
1 June 2021 07:30,146,88,All Island
1 June 2021 07:45,144,87,All Island
1 June 2021 08:00,142,81,All Island
1 June 2021 08:15,142,78,All Island
1 June 2021 08:30,143,73,All Island
1 June 2021 08:45,143,59,All Island
1 June 2021 09:00,144,64,All Island
1 June 2021 09:15,146,67,All Island
1 June 2021 09:30,149,63,All Island
1 June 2021 09:45,151,72,All Island
1 June 2021 10:00,153,82,All Island
1 June 2021 10:15,157,87,All Island
1 June 2021 10:30,161,100,All Island
1 June 2021 10:45,165,106,All Island
1 June 2021 11:00,169,113,All Island
1 June 2021 11:15,176,127,All Island
1 June 2021 11:30,184,137,All Island
1 June 2021 11:45,192,153,All Island
1 June 2021 12:00,199,182,All Island
1 June 2021 12:15,205,174,All Island
1 June 2021 12:30,212,173,All Island
1 June 2021 12:45,218,190,All Island
1 June 2021 13:00,205,203,All Island
1 June 2021 13:15,215,204,All Island
1 June 2021 13:30,225,204,All Island
1 June 2021 13:45,235,212,All Island
