DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 April 2022 00:00,4034,-,All Island
1 April 2022 00:15,4015,-,All Island
1 April 2022 00:30,3967,-,All Island
1 April 2022 00:45,3924,-,All Island
1 April 2022 01:00,3881,-,All Island
1 April 2022 01:15,3872,-,All Island
1 April 2022 01:30,3835,-,All Island
1 April 2022 01:45,3804,-,All Island
1 April 2022 02:00,3777,-,All Island
1 April 2022 02:15,3776,-,All Island
1 April 2022 02:30,3760,-,All Island
1 April 2022 02:45,3730,-,All Island
1 April 2022 03:00,3707,-,All Island
1 April 2022 03:15,3698,-,All Island
1 April 2022 03:30,3689,-,All Island
1 April 2022 03:45,3673,-,All Island
1 April 2022 04:00,3680,-,All Island
1 April 2022 04:15,3681,-,All Island
1 April 2022 04:30,3680,-,All Island
1 April 2022 04:45,3685,-,All Island
1 April 2022 05:00,3706,-,All Island
1 April 2022 05:15,3768,-,All Island
1 April 2022 05:30,3787,-,All Island
1 April 2022 05:45,3846,-,All Island
1 April 2022 06:00,3969,-,All Island
1 April 2022 06:15,4151,-,All Island
1 April 2022 06:30,4279,-,All Island
1 April 2022 06:45,4426,-,All Island
1 April 2022 07:00,4578,-,All Island
1 April 2022 07:15,4883,-,All Island
1 April 2022 07:30,5057,-,All Island
1 April 2022 07:45,5228,-,All Island
1 April 2022 08:00,5361,-,All Island
1 April 2022 08:15,5504,-,All Island
1 April 2022 08:30,5516,-,All Island
1 April 2022 08:45,5532,-,All Island
1 April 2022 09:00,5555,-,All Island
1 April 2022 09:15,5580,-,All Island
1 April 2022 09:30,5581,-,All Island
1 April 2022 09:45,5553,-,All Island
1 April 2022 10:00,5526,-,All Island
1 April 2022 10:15,5481,-,All Island
1 April 2022 10:30,5453,-,All Island
1 April 2022 10:45,5441,-,All Island
1 April 2022 11:00,5419,-,All Island
1 April 2022 11:15,5418,-,All Island
1 April 2022 11:30,5390,-,All Island
1 April 2022 11:45,5375,-,All Island
1 April 2022 12:00,5360,-,All Island
1 April 2022 12:15,5363,-,All Island
1 April 2022 12:30,5359,-,All Island
1 April 2022 12:45,5366,-,All Island
1 April 2022 13:00,5356,-,All Island
1 April 2022 13:15,5313,-,All Island
1 April 2022 13:30,5250,-,All Island
1 April 2022 13:45,5252,-,All Island
1 April 2022 14:00,5196,-,All Island
1 April 2022 14:15,5186,-,All Island
1 April 2022 14:30,5177,-,All Island
1 April 2022 14:45,5159,-,All Island
1 April 2022 15:00,5142,-,All Island
1 April 2022 15:15,5171,-,All Island
