DATE & TIME, ACTUAL GENERATION(MW), REGION
1 April 2023 00:00,3179,All Island
1 April 2023 00:15,3238,All Island
1 April 2023 00:30,3169,All Island
1 April 2023 00:45,3108,All Island
1 April 2023 01:00,3068,All Island
1 April 2023 01:15,3025,All Island
1 April 2023 01:30,3018,All Island
1 April 2023 01:45,3048,All Island
1 April 2023 02:00,3036,All Island
1 April 2023 02:15,3019,All Island
1 April 2023 02:30,3054,All Island
1 April 2023 02:45,3009,All Island
1 April 2023 03:00,2915,All Island
1 April 2023 03:15,2813,All Island
1 April 2023 03:30,2827,All Island
1 April 2023 03:45,2884,All Island
1 April 2023 04:00,2869,All Island
1 April 2023 04:15,2846,All Island
1 April 2023 04:30,2814,All Island
1 April 2023 04:45,2871,All Island
1 April 2023 05:00,2980,All Island
1 April 2023 05:15,3153,All Island
1 April 2023 05:30,3209,All Island
1 April 2023 05:45,3221,All Island
1 April 2023 06:00,3415,All Island
1 April 2023 06:15,3643,All Island
1 April 2023 06:30,3815,All Island
1 April 2023 06:45,3955,All Island
1 April 2023 07:00,3908,All Island
1 April 2023 07:15,4090,All Island
1 April 2023 07:30,4243,All Island
1 April 2023 07:45,4387,All Island
1 April 2023 08:00,4428,All Island
1 April 2023 08:15,4471,All Island
1 April 2023 08:30,4529,All Island
1 April 2023 08:45,4645,All Island
1 April 2023 09:00,4761,All Island
1 April 2023 09:15,4938,All Island
1 April 2023 09:30,5056,All Island
1 April 2023 09:45,5075,All Island
1 April 2023 10:00,5100,All Island
1 April 2023 10:15,5124,All Island
1 April 2023 10:30,5129,All Island
1 April 2023 10:45,5075,All Island
1 April 2023 11:00,5129,All Island
1 April 2023 11:15,5089,All Island
1 April 2023 11:30,5071,All Island
1 April 2023 11:45,5168,All Island
1 April 2023 12:00,5128,All Island
1 April 2023 12:15,5180,All Island
1 April 2023 12:30,5197,All Island
1 April 2023 12:45,5098,All Island
1 April 2023 13:00,5015,All Island
1 April 2023 13:15,4868,All Island
1 April 2023 13:30,4798,All Island
1 April 2023 13:45,4724,All Island
1 April 2023 14:00,4773,All Island
1 April 2023 14:15,4779,All Island
1 April 2023 14:30,4752,All Island
1 April 2023 14:45,4671,All Island
1 April 2023 15:00,4682,All Island
1 April 2023 15:15,4759,All Island
1 April 2023 15:30,4809,All Island
1 April 2023 15:45,4807,All Island
1 April 2023 16:00,4766,All Island
1 April 2023 16:15,4826,All Island
1 April 2023 16:30,4938,All Island
1 April 2023 16:45,5072,All Island
1 April 2023 17:00,5137,All Island
1 April 2023 17:15,5154,All Island
1 April 2023 17:30,5281,All Island
1 April 2023 17:45,5394,All Island
1 April 2023 18:00,5298,All Island
1 April 2023 18:15,5170,All Island
1 April 2023 18:30,5103,All Island
1 April 2023 18:45,4996,All Island
1 April 2023 19:00,4861,All Island
1 April 2023 19:15,4829,All Island
1 April 2023 19:30,4781,All Island
1 April 2023 19:45,4728,All Island
1 April 2023 20:00,4639,All Island
1 April 2023 20:15,4525,All Island
1 April 2023 20:30,4397,All Island
1 April 2023 20:45,4289,All Island
1 April 2023 21:00,4090,All Island
1 April 2023 21:15,3979,All Island
1 April 2023 21:30,3808,All Island
1 April 2023 21:45,3756,All Island
1 April 2023 22:00,3734,All Island
1 April 2023 22:15,3725,All Island
1 April 2023 22:30,3675,All Island
1 April 2023 22:45,3504,All Island
1 April 2023 23:00,3410,All Island
1 April 2023 23:15,3501,All Island
1 April 2023 23:30,3584,All Island
1 April 2023 23:45,3570,All Island
2 April 2023 00:00,3461,All Island
2 April 2023 00:15,3398,All Island
2 April 2023 00:30,3278,All Island
2 April 2023 00:45,3223,All Island
2 April 2023 01:00,3245,All Island
2 April 2023 01:15,3293,All Island
2 April 2023 01:30,3326,All Island
2 April 2023 01:45,3346,All Island
2 April 2023 02:00,3264,All Island
2 April 2023 02:15,3198,All Island
2 April 2023 02:30,3376,All Island
2 April 2023 02:45,3370,All Island
2 April 2023 03:00,3267,All Island
2 April 2023 03:15,3178,All Island
2 April 2023 03:30,3075,All Island
2 April 2023 03:45,3003,All Island
2 April 2023 04:00,2930,All Island
