DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 October 2022 00:00,3619,-,All Island
1 October 2022 00:15,3594,-,All Island
1 October 2022 00:30,3534,-,All Island
1 October 2022 00:45,3461,-,All Island
1 October 2022 01:00,3422,-,All Island
1 October 2022 01:15,3388,-,All Island
1 October 2022 01:30,3344,-,All Island
1 October 2022 01:45,3315,-,All Island
1 October 2022 02:00,3281,-,All Island
1 October 2022 02:15,3291,-,All Island
1 October 2022 02:30,3252,-,All Island
1 October 2022 02:45,3212,-,All Island
1 October 2022 03:00,3210,-,All Island
1 October 2022 03:15,3193,-,All Island
1 October 2022 03:30,3165,-,All Island
1 October 2022 03:45,3145,-,All Island
1 October 2022 04:00,3133,-,All Island
1 October 2022 04:15,3126,-,All Island
1 October 2022 04:30,3130,-,All Island
1 October 2022 04:45,3113,-,All Island
1 October 2022 05:00,3122,-,All Island
1 October 2022 05:15,3133,-,All Island
1 October 2022 05:30,3159,-,All Island
1 October 2022 05:45,3179,-,All Island
1 October 2022 06:00,3221,-,All Island
1 October 2022 06:15,3308,-,All Island
1 October 2022 06:30,3352,-,All Island
1 October 2022 06:45,3410,-,All Island
1 October 2022 07:00,3483,-,All Island
1 October 2022 07:15,3592,-,All Island
1 October 2022 07:30,3623,-,All Island
1 October 2022 07:45,3716,-,All Island
1 October 2022 08:00,3854,-,All Island
1 October 2022 08:15,3993,-,All Island
1 October 2022 08:30,4100,-,All Island
1 October 2022 08:45,4144,-,All Island
1 October 2022 09:00,4230,-,All Island
1 October 2022 09:15,4326,-,All Island
1 October 2022 09:30,4367,-,All Island
1 October 2022 09:45,4378,-,All Island
1 October 2022 10:00,4393,-,All Island
1 October 2022 10:15,4424,-,All Island
1 October 2022 10:30,4424,-,All Island
1 October 2022 10:45,4408,-,All Island
1 October 2022 11:00,4409,-,All Island
1 October 2022 11:15,4415,-,All Island
1 October 2022 11:30,4402,-,All Island
1 October 2022 11:45,4401,-,All Island
1 October 2022 12:00,4391,-,All Island
1 October 2022 12:15,4382,-,All Island
1 October 2022 12:30,4354,-,All Island
1 October 2022 12:45,4363,-,All Island
1 October 2022 13:00,4326,-,All Island
1 October 2022 13:15,4303,-,All Island
1 October 2022 13:30,4280,-,All Island
1 October 2022 13:45,4223,-,All Island
1 October 2022 14:00,4185,-,All Island
1 October 2022 14:15,4147,-,All Island
1 October 2022 14:30,4129,-,All Island
1 October 2022 14:45,4144,-,All Island
1 October 2022 15:00,4110,-,All Island
1 October 2022 15:15,4108,-,All Island
1 October 2022 15:30,4111,-,All Island
1 October 2022 15:45,4131,-,All Island
1 October 2022 16:00,4157,-,All Island
1 October 2022 16:15,4187,-,All Island
1 October 2022 16:30,4280,-,All Island
1 October 2022 16:45,4339,-,All Island
1 October 2022 17:00,4403,-,All Island
1 October 2022 17:15,4476,-,All Island
1 October 2022 17:30,4523,-,All Island
1 October 2022 17:45,4542,-,All Island
1 October 2022 18:00,4572,-,All Island
1 October 2022 18:15,4563,-,All Island
1 October 2022 18:30,4541,-,All Island
1 October 2022 18:45,4522,-,All Island
1 October 2022 19:00,4538,-,All Island
1 October 2022 19:15,4566,-,All Island
1 October 2022 19:30,4616,-,All Island
1 October 2022 19:45,4599,-,All Island
1 October 2022 20:00,4525,-,All Island
1 October 2022 20:15,4470,-,All Island
1 October 2022 20:30,4408,-,All Island
1 October 2022 20:45,4334,-,All Island
1 October 2022 21:00,4262,-,All Island
1 October 2022 21:15,4178,-,All Island
1 October 2022 21:30,4122,-,All Island
1 October 2022 21:45,4069,-,All Island
1 October 2022 22:00,3997,-,All Island
1 October 2022 22:15,3926,-,All Island
1 October 2022 22:30,3854,-,All Island
1 October 2022 22:45,3782,-,All Island
1 October 2022 23:00,3716,-,All Island
1 October 2022 23:15,3650,-,All Island
1 October 2022 23:30,3575,-,All Island
1 October 2022 23:45,3512,-,All Island
2 October 2022 00:00,3473,-,All Island
2 October 2022 00:15,3467,-,All Island
2 October 2022 00:30,3415,-,All Island
2 October 2022 00:45,3372,-,All Island
2 October 2022 01:00,3320,-,All Island
2 October 2022 01:15,3279,-,All Island
2 October 2022 01:30,3247,-,All Island
2 October 2022 01:45,3211,-,All Island
2 October 2022 02:00,3187,-,All Island
2 October 2022 02:15,3189,-,All Island
2 October 2022 02:30,3167,-,All Island
2 October 2022 02:45,3143,-,All Island
2 October 2022 03:00,3108,-,All Island
2 October 2022 03:15,3103,-,All Island
2 October 2022 03:30,3082,-,All Island
2 October 2022 03:45,3054,-,All Island
2 October 2022 04:00,3044,-,All Island
2 October 2022 04:15,3049,-,All Island
2 October 2022 04:30,3044,-,All Island
2 October 2022 04:45,3062,-,All Island
2 October 2022 05:00,3068,-,All Island
2 October 2022 05:15,3082,-,All Island
2 October 2022 05:30,3073,-,All Island
2 October 2022 05:45,3074,-,All Island
2 October 2022 06:00,3105,-,All Island
2 October 2022 06:15,3161,-,All Island
2 October 2022 06:30,3187,-,All Island
2 October 2022 06:45,3230,-,All Island
2 October 2022 07:00,3296,-,All Island
2 October 2022 07:15,3363,-,All Island
2 October 2022 07:30,3365,-,All Island
2 October 2022 07:45,3431,-,All Island
2 October 2022 08:00,3507,-,All Island
