DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 November 2021 00:00,3867,2184,All Island
1 November 2021 00:15,3829,2190,All Island
1 November 2021 00:30,3790,2121,All Island
1 November 2021 00:45,3752,2069,All Island
1 November 2021 01:00,3713,2041,All Island
1 November 2021 01:15,3676,2032,All Island
1 November 2021 01:30,3639,1994,All Island
1 November 2021 01:45,3602,1937,All Island
1 November 2021 02:00,3565,1939,All Island
1 November 2021 02:15,3513,1907,All Island
1 November 2021 02:30,3461,1896,All Island
1 November 2021 02:45,3409,1819,All Island
1 November 2021 03:00,3357,1789,All Island
1 November 2021 03:15,3281,1742,All Island
1 November 2021 03:30,3206,1686,All Island
1 November 2021 03:45,3131,1712,All Island
1 November 2021 04:00,3056,1691,All Island
1 November 2021 04:15,3006,1694,All Island
1 November 2021 04:30,2956,1648,All Island
1 November 2021 04:45,2906,1609,All Island
1 November 2021 05:00,2857,1702,All Island
1 November 2021 05:15,2784,1780,All Island
1 November 2021 05:30,2711,1864,All Island
1 November 2021 05:45,2639,1815,All Island
1 November 2021 06:00,2670,1802,All Island
1 November 2021 06:15,2596,1906,All Island
1 November 2021 06:30,2521,1970,All Island
1 November 2021 06:45,2447,2200,All Island
1 November 2021 07:00,2373,2058,All Island
1 November 2021 07:15,2313,2073,All Island
1 November 2021 07:30,2254,2088,All Island
1 November 2021 07:45,2195,2054,All Island
1 November 2021 08:00,2130,1992,All Island
1 November 2021 08:15,2101,1892,All Island
1 November 2021 08:30,2071,1703,All Island
1 November 2021 08:45,2042,1613,All Island
1 November 2021 09:00,2012,1543,All Island
1 November 2021 09:15,1985,1544,All Island
1 November 2021 09:30,1958,1571,All Island
1 November 2021 09:45,1932,1390,All Island
1 November 2021 10:00,1905,1391,All Island
1 November 2021 10:15,1906,1392,All Island
1 November 2021 10:30,1908,1288,All Island
1 November 2021 10:45,1909,1343,All Island
1 November 2021 11:00,1910,1171,All Island
1 November 2021 11:15,1919,1179,All Island
1 November 2021 11:30,1927,1133,All Island
1 November 2021 11:45,1935,1190,All Island
1 November 2021 12:00,1794,1259,All Island
1 November 2021 12:15,1784,1268,All Island
1 November 2021 12:30,1774,1234,All Island
1 November 2021 12:45,1764,1231,All Island
1 November 2021 13:00,1754,1177,All Island
1 November 2021 13:15,1737,1246,All Island
1 November 2021 13:30,1719,1265,All Island
1 November 2021 13:45,1702,1297,All Island
1 November 2021 14:00,1684,1429,All Island
1 November 2021 14:15,1660,1298,All Island
1 November 2021 14:30,1636,1201,All Island
1 November 2021 14:45,1612,1210,All Island
1 November 2021 15:00,1588,1139,All Island
1 November 2021 15:15,1561,1102,All Island
1 November 2021 15:30,1533,1149,All Island
1 November 2021 15:45,1505,1080,All Island
1 November 2021 16:00,1477,1027,All Island
1 November 2021 16:15,1448,1051,All Island
1 November 2021 16:30,1419,991,All Island
1 November 2021 16:45,1391,1118,All Island
1 November 2021 17:00,1362,1151,All Island
1 November 2021 17:15,1338,1110,All Island
1 November 2021 17:30,1314,1133,All Island
1 November 2021 17:45,1290,1219,All Island
1 November 2021 18:00,1175,1139,All Island
1 November 2021 18:15,1175,1203,All Island
1 November 2021 18:30,1175,1164,All Island
1 November 2021 18:45,1175,1073,All Island
1 November 2021 19:00,1175,1052,All Island
1 November 2021 19:15,1183,1023,All Island
1 November 2021 19:30,1191,937,All Island
1 November 2021 19:45,1199,970,All Island
1 November 2021 20:00,1208,1026,All Island
1 November 2021 20:15,1209,1014,All Island
1 November 2021 20:30,1210,987,All Island
1 November 2021 20:45,1212,990,All Island
1 November 2021 21:00,1213,915,All Island
1 November 2021 21:15,1209,920,All Island
1 November 2021 21:30,1206,927,All Island
1 November 2021 21:45,1202,970,All Island
1 November 2021 22:00,1198,982,All Island
1 November 2021 22:15,1187,973,All Island
1 November 2021 22:30,1175,904,All Island
1 November 2021 22:45,1164,924,All Island
1 November 2021 23:00,1153,916,All Island
1 November 2021 23:15,1144,921,All Island
1 November 2021 23:30,1135,965,All Island
1 November 2021 23:45,1127,886,All Island
2 November 2021 00:00,1023,846,All Island
2 November 2021 00:15,1017,811,All Island
2 November 2021 00:30,1012,768,All Island
2 November 2021 00:45,1007,747,All Island
2 November 2021 01:00,1001,740,All Island
2 November 2021 01:15,992,727,All Island
2 November 2021 01:30,983,716,All Island
2 November 2021 01:45,974,694,All Island
2 November 2021 02:00,964,690,All Island
2 November 2021 02:15,951,706,All Island
2 November 2021 02:30,938,728,All Island
2 November 2021 02:45,924,677,All Island
2 November 2021 03:00,911,656,All Island
2 November 2021 03:15,897,721,All Island
2 November 2021 03:30,882,655,All Island
2 November 2021 03:45,867,665,All Island
2 November 2021 04:00,853,626,All Island
2 November 2021 04:15,831,583,All Island
2 November 2021 04:30,808,594,All Island
2 November 2021 04:45,786,570,All Island
2 November 2021 05:00,764,590,All Island
2 November 2021 05:15,755,565,All Island
2 November 2021 05:30,746,569,All Island
2 November 2021 05:45,736,568,All Island
2 November 2021 06:00,623,548,All Island
2 November 2021 06:15,614,539,All Island
2 November 2021 06:30,606,512,All Island
2 November 2021 06:45,597,536,All Island
2 November 2021 07:00,588,576,All Island
2 November 2021 07:15,604,550,All Island
2 November 2021 07:30,620,571,All Island
2 November 2021 07:45,635,575,All Island
2 November 2021 08:00,642,537,All Island
2 November 2021 08:15,662,504,All Island
2 November 2021 08:30,681,497,All Island
2 November 2021 08:45,700,489,All Island
2 November 2021 09:00,719,494,All Island
2 November 2021 09:15,723,496,All Island
2 November 2021 09:30,726,493,All Island
2 November 2021 09:45,729,476,All Island
2 November 2021 10:00,732,429,All Island
2 November 2021 10:15,741,437,All Island
2 November 2021 10:30,750,425,All Island
2 November 2021 10:45,759,433,All Island
2 November 2021 11:00,767,464,All Island
2 November 2021 11:15,772,499,All Island
2 November 2021 11:30,777,573,All Island
2 November 2021 11:45,781,600,All Island
2 November 2021 12:00,839,677,All Island
2 November 2021 12:15,865,733,All Island
2 November 2021 12:30,890,739,All Island
2 November 2021 12:45,915,851,All Island
2 November 2021 13:00,940,842,All Island
2 November 2021 13:15,976,913,All Island
2 November 2021 13:30,1012,953,All Island
2 November 2021 13:45,1048,1053,All Island
2 November 2021 14:00,1083,1044,All Island
2 November 2021 14:15,1106,944,All Island
2 November 2021 14:30,1129,1043,All Island
2 November 2021 14:45,1152,1014,All Island
2 November 2021 15:00,1174,1016,All Island
2 November 2021 15:15,1188,1002,All Island
2 November 2021 15:30,1202,994,All Island
2 November 2021 15:45,1215,968,All Island
2 November 2021 16:00,1229,981,All Island
2 November 2021 16:15,1247,916,All Island
2 November 2021 16:30,1265,937,All Island
2 November 2021 16:45,1283,1012,All Island
2 November 2021 17:00,1314,1013,All Island
2 November 2021 17:15,1314,1024,All Island
2 November 2021 17:30,1313,1133,All Island
2 November 2021 17:45,1313,1152,All Island
2 November 2021 18:00,1247,1156,All Island
2 November 2021 18:15,1233,1191,All Island
2 November 2021 18:30,1219,1223,All Island
2 November 2021 18:45,1205,1253,All Island
2 November 2021 19:00,1192,1223,All Island
2 November 2021 19:15,1209,1234,All Island
2 November 2021 19:30,1227,1327,All Island
2 November 2021 19:45,1245,1297,All Island
2 November 2021 20:00,1262,1321,All Island
2 November 2021 20:15,1298,1327,All Island
2 November 2021 20:30,1334,1391,All Island
2 November 2021 20:45,1370,1323,All Island
2 November 2021 21:00,1405,1394,All Island
2 November 2021 21:15,1458,1324,All Island
2 November 2021 21:30,1511,1334,All Island
2 November 2021 21:45,1564,1328,All Island
2 November 2021 22:00,1617,1319,All Island
2 November 2021 22:15,1652,1303,All Island
2 November 2021 22:30,1687,1279,All Island
2 November 2021 22:45,1722,1315,All Island
2 November 2021 23:00,1757,1329,All Island
2 November 2021 23:15,1776,1326,All Island
2 November 2021 23:30,1795,1375,All Island
2 November 2021 23:45,1814,1346,All Island
3 November 2021 00:00,1846,1414,All Island
3 November 2021 00:15,1842,1478,All Island
3 November 2021 00:30,1838,1456,All Island
3 November 2021 00:45,1834,1362,All Island
3 November 2021 01:00,1830,1472,All Island
3 November 2021 01:15,1826,1498,All Island
3 November 2021 01:30,1822,1469,All Island
3 November 2021 01:45,1818,1410,All Island
3 November 2021 02:00,1813,1523,All Island
3 November 2021 02:15,1798,1593,All Island
3 November 2021 02:30,1783,1649,All Island
3 November 2021 02:45,1768,1552,All Island
3 November 2021 03:00,1753,1642,All Island
3 November 2021 03:15,1752,1684,All Island
3 November 2021 03:30,1752,1662,All Island
3 November 2021 03:45,1752,1550,All Island
3 November 2021 04:00,1751,1619,All Island
3 November 2021 04:15,1761,1788,All Island
3 November 2021 04:30,1770,1802,All Island
3 November 2021 04:45,1779,1787,All Island
3 November 2021 05:00,1788,1818,All Island
3 November 2021 05:15,1801,1966,All Island
3 November 2021 05:30,1814,1992,All Island
3 November 2021 05:45,1826,1962,All Island
3 November 2021 06:00,1941,2017,All Island
3 November 2021 06:15,1921,2020,All Island
3 November 2021 06:30,1902,1979,All Island
3 November 2021 06:45,1883,1901,All Island
3 November 2021 07:00,1864,1947,All Island
3 November 2021 07:15,1864,1876,All Island
3 November 2021 07:30,1864,1872,All Island
3 November 2021 07:45,1864,1811,All Island
3 November 2021 08:00,1864,1861,All Island
3 November 2021 08:15,1871,1953,All Island
3 November 2021 08:30,1878,1887,All Island
3 November 2021 08:45,1885,1898,All Island
3 November 2021 09:00,1892,1845,All Island
3 November 2021 09:15,1904,1833,All Island
3 November 2021 09:30,1916,1796,All Island
3 November 2021 09:45,1928,1816,All Island
