DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 December 2021 00:00,4342,3600,All Island
1 December 2021 00:15,4337,3533,All Island
1 December 2021 00:30,4333,3474,All Island
1 December 2021 00:45,4329,3412,All Island
1 December 2021 01:00,4325,3337,All Island
1 December 2021 01:15,4291,3322,All Island
1 December 2021 01:30,4258,3304,All Island
1 December 2021 01:45,4224,3261,All Island
1 December 2021 02:00,4191,3173,All Island
1 December 2021 02:15,4189,3166,All Island
1 December 2021 02:30,4186,3148,All Island
1 December 2021 02:45,4184,3117,All Island
1 December 2021 03:00,4182,3080,All Island
1 December 2021 03:15,4201,3094,All Island
1 December 2021 03:30,4220,3022,All Island
1 December 2021 03:45,4239,3039,All Island
1 December 2021 04:00,4258,3041,All Island
1 December 2021 04:15,4249,3059,All Island
1 December 2021 04:30,4239,3053,All Island
1 December 2021 04:45,4229,3071,All Island
1 December 2021 05:00,4220,3085,All Island
1 December 2021 05:15,4212,3141,All Island
1 December 2021 05:30,4204,3121,All Island
1 December 2021 05:45,4196,3162,All Island
1 December 2021 06:00,4279,3197,All Island
1 December 2021 06:15,4296,3335,All Island
1 December 2021 06:30,4313,3462,All Island
1 December 2021 06:45,4330,3646,All Island
1 December 2021 07:00,4347,3890,All Island
1 December 2021 07:15,4367,4081,All Island
1 December 2021 07:30,4388,4174,All Island
1 December 2021 07:45,4408,4242,All Island
1 December 2021 08:00,4331,4189,All Island
1 December 2021 08:15,4329,4192,All Island
1 December 2021 08:30,4326,4151,All Island
1 December 2021 08:45,4323,4186,All Island
1 December 2021 09:00,4320,4142,All Island
1 December 2021 09:15,4318,4096,All Island
1 December 2021 09:30,4316,4057,All Island
1 December 2021 09:45,4313,4065,All Island
1 December 2021 10:00,4311,4044,All Island
1 December 2021 10:15,4308,3959,All Island
1 December 2021 10:30,4304,3918,All Island
1 December 2021 10:45,4301,3785,All Island
1 December 2021 11:00,4298,3833,All Island
1 December 2021 11:15,4283,3932,All Island
1 December 2021 11:30,4267,3970,All Island
1 December 2021 11:45,4252,4011,All Island
1 December 2021 12:00,4306,4005,All Island
1 December 2021 12:15,4260,4023,All Island
1 December 2021 12:30,4214,4027,All Island
1 December 2021 12:45,4168,4007,All Island
1 December 2021 13:00,4122,3938,All Island
1 December 2021 13:15,4074,3851,All Island
1 December 2021 13:30,4027,3742,All Island
1 December 2021 13:45,3979,3694,All Island
1 December 2021 14:00,3931,3646,All Island
1 December 2021 14:15,3881,3510,All Island
1 December 2021 14:30,3831,3507,All Island
1 December 2021 14:45,3782,3506,All Island
1 December 2021 15:00,3732,3438,All Island
1 December 2021 15:15,3683,3360,All Island
1 December 2021 15:30,3634,3351,All Island
1 December 2021 15:45,3586,3265,All Island
1 December 2021 16:00,3630,3291,All Island
1 December 2021 16:15,3556,3174,All Island
1 December 2021 16:30,3481,3039,All Island
1 December 2021 16:45,3406,2905,All Island
1 December 2021 17:00,3331,2950,All Island
1 December 2021 17:15,3233,2966,All Island
1 December 2021 17:30,3135,2808,All Island
1 December 2021 17:45,3037,2783,All Island
1 December 2021 18:00,3099,2854,All Island
1 December 2021 18:15,3030,2678,All Island
1 December 2021 18:30,2960,2493,All Island
1 December 2021 18:45,2890,2383,All Island
1 December 2021 19:00,2821,2395,All Island
1 December 2021 19:15,2752,2436,All Island
1 December 2021 19:30,2684,2268,All Island
1 December 2021 19:45,2615,2079,All Island
1 December 2021 20:00,2547,2022,All Island
1 December 2021 20:15,2506,2006,All Island
1 December 2021 20:30,2465,2109,All Island
1 December 2021 20:45,2424,2136,All Island
1 December 2021 21:00,2383,1994,All Island
1 December 2021 21:15,2319,1956,All Island
1 December 2021 21:30,2255,1919,All Island
1 December 2021 21:45,2191,1899,All Island
1 December 2021 22:00,2127,1863,All Island
1 December 2021 22:15,2091,1895,All Island
1 December 2021 22:30,2055,1829,All Island
1 December 2021 22:45,2018,1835,All Island
1 December 2021 23:00,1982,1823,All Island
1 December 2021 23:15,1946,1883,All Island
1 December 2021 23:30,1909,1917,All Island
1 December 2021 23:45,1873,1997,All Island
2 December 2021 00:00,2069,1991,All Island
2 December 2021 00:15,2054,1916,All Island
2 December 2021 00:30,2039,1962,All Island
2 December 2021 00:45,2024,1904,All Island
2 December 2021 01:00,2010,1893,All Island
2 December 2021 01:15,2010,1964,All Island
2 December 2021 01:30,2010,2092,All Island
2 December 2021 01:45,2011,2055,All Island
2 December 2021 02:00,2011,2125,All Island
2 December 2021 02:15,2007,2194,All Island
2 December 2021 02:30,2003,2136,All Island
2 December 2021 02:45,1999,2091,All Island
2 December 2021 03:00,1995,1942,All Island
2 December 2021 03:15,1967,1782,All Island
2 December 2021 03:30,1940,1779,All Island
2 December 2021 03:45,1912,1775,All Island
2 December 2021 04:00,1884,1813,All Island
2 December 2021 04:15,1868,1878,All Island
2 December 2021 04:30,1851,1883,All Island
