DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 March 2022 00:00,4228,-,All Island
1 March 2022 00:15,4180,-,All Island
1 March 2022 00:30,4115,-,All Island
1 March 2022 00:45,4060,-,All Island
1 March 2022 01:00,4009,-,All Island
1 March 2022 01:15,4001,-,All Island
1 March 2022 01:30,3955,-,All Island
1 March 2022 01:45,3907,-,All Island
1 March 2022 02:00,3886,-,All Island
1 March 2022 02:15,3878,-,All Island
1 March 2022 02:30,3852,-,All Island
1 March 2022 02:45,3832,-,All Island
1 March 2022 03:00,3811,-,All Island
1 March 2022 03:15,3813,-,All Island
1 March 2022 03:30,3799,-,All Island
1 March 2022 03:45,3785,-,All Island
1 March 2022 04:00,3791,-,All Island
1 March 2022 04:15,3798,-,All Island
1 March 2022 04:30,3795,-,All Island
1 March 2022 04:45,3807,-,All Island
1 March 2022 05:00,3831,-,All Island
1 March 2022 05:15,3893,-,All Island
1 March 2022 05:30,3920,-,All Island
1 March 2022 05:45,3991,-,All Island
1 March 2022 06:00,4109,-,All Island
1 March 2022 06:15,4313,-,All Island
1 March 2022 06:30,4448,-,All Island
1 March 2022 06:45,4633,-,All Island
1 March 2022 07:00,4850,-,All Island
1 March 2022 07:15,5126,-,All Island
1 March 2022 07:30,5291,-,All Island
1 March 2022 07:45,5481,-,All Island
1 March 2022 08:00,5564,-,All Island
1 March 2022 08:15,5648,-,All Island
1 March 2022 08:30,5641,-,All Island
1 March 2022 08:45,5670,-,All Island
1 March 2022 09:00,5714,-,All Island
1 March 2022 09:15,5766,-,All Island
1 March 2022 09:30,5771,-,All Island
1 March 2022 09:45,5759,-,All Island
1 March 2022 10:00,5730,-,All Island
1 March 2022 10:15,5672,-,All Island
1 March 2022 10:30,5649,-,All Island
1 March 2022 10:45,5646,-,All Island
1 March 2022 11:00,5619,-,All Island
1 March 2022 11:15,5592,-,All Island
1 March 2022 11:30,5561,-,All Island
1 March 2022 11:45,5535,-,All Island
1 March 2022 12:00,5518,-,All Island
1 March 2022 12:15,5515,-,All Island
1 March 2022 12:30,5521,-,All Island
1 March 2022 12:45,5502,-,All Island
1 March 2022 13:00,5489,-,All Island
1 March 2022 13:15,5419,-,All Island
1 March 2022 13:30,5324,-,All Island
1 March 2022 13:45,5303,-,All Island
1 March 2022 14:00,5291,-,All Island
1 March 2022 14:15,5284,-,All Island
1 March 2022 14:30,5252,-,All Island
1 March 2022 14:45,5240,-,All Island
1 March 2022 15:00,5246,-,All Island
1 March 2022 15:15,5268,-,All Island
1 March 2022 15:30,5265,-,All Island
1 March 2022 15:45,5302,-,All Island
1 March 2022 16:00,5346,-,All Island
1 March 2022 16:15,5424,-,All Island
1 March 2022 16:30,5475,-,All Island
1 March 2022 16:45,5553,-,All Island
1 March 2022 17:00,5617,-,All Island
1 March 2022 17:15,5705,-,All Island
1 March 2022 17:30,5718,-,All Island
1 March 2022 17:45,5799,-,All Island
1 March 2022 18:00,5827,-,All Island
1 March 2022 18:15,5900,-,All Island
1 March 2022 18:30,6067,-,All Island
1 March 2022 18:45,6103,-,All Island
1 March 2022 19:00,6059,-,All Island
1 March 2022 19:15,6007,-,All Island
1 March 2022 19:30,5961,-,All Island
1 March 2022 19:45,5866,-,All Island
1 March 2022 20:00,5792,-,All Island
1 March 2022 20:15,5724,-,All Island
1 March 2022 20:30,5655,-,All Island
1 March 2022 20:45,5574,-,All Island
1 March 2022 21:00,5473,-,All Island
1 March 2022 21:15,5337,-,All Island
1 March 2022 21:30,5228,-,All Island
1 March 2022 21:45,5104,-,All Island
1 March 2022 22:00,4983,-,All Island
1 March 2022 22:15,4854,-,All Island
1 March 2022 22:30,4713,-,All Island
1 March 2022 22:45,4562,-,All Island
1 March 2022 23:00,4465,-,All Island
1 March 2022 23:15,4426,-,All Island
1 March 2022 23:30,4302,-,All Island
1 March 2022 23:45,4231,-,All Island
2 March 2022 00:00,4142,-,All Island
2 March 2022 00:15,4067,-,All Island
2 March 2022 00:30,4000,-,All Island
2 March 2022 00:45,3925,-,All Island
2 March 2022 01:00,3863,-,All Island
2 March 2022 01:15,3857,-,All Island
2 March 2022 01:30,3814,-,All Island
2 March 2022 01:45,3753,-,All Island
2 March 2022 02:00,3720,-,All Island
2 March 2022 02:15,3684,-,All Island
2 March 2022 02:30,3645,-,All Island
2 March 2022 02:45,3639,-,All Island
2 March 2022 03:00,3606,-,All Island
2 March 2022 03:15,3620,-,All Island
2 March 2022 03:30,3602,-,All Island
2 March 2022 03:45,3613,-,All Island
2 March 2022 04:00,3589,-,All Island
2 March 2022 04:15,3639,-,All Island
2 March 2022 04:30,3637,-,All Island
2 March 2022 04:45,3612,-,All Island
2 March 2022 05:00,3648,-,All Island
2 March 2022 05:15,3695,-,All Island
2 March 2022 05:30,3724,-,All Island
2 March 2022 05:45,3788,-,All Island
2 March 2022 06:00,3909,-,All Island
2 March 2022 06:15,4074,-,All Island
2 March 2022 06:30,4180,-,All Island
2 March 2022 06:45,4374,-,All Island
2 March 2022 07:00,4575,-,All Island
2 March 2022 07:15,4871,-,All Island
2 March 2022 07:30,5034,-,All Island
2 March 2022 07:45,5204,-,All Island
