DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 October 2021 00:00,3634,-,All Island
1 October 2021 00:15,3611,-,All Island
1 October 2021 00:30,3529,-,All Island
1 October 2021 00:45,3478,-,All Island
1 October 2021 01:00,3421,-,All Island
1 October 2021 01:15,3391,-,All Island
1 October 2021 01:30,3362,-,All Island
1 October 2021 01:45,3325,-,All Island
1 October 2021 02:00,3278,-,All Island
1 October 2021 02:15,3262,-,All Island
1 October 2021 02:30,3197,-,All Island
1 October 2021 02:45,3190,-,All Island
1 October 2021 03:00,3168,-,All Island
1 October 2021 03:15,3136,-,All Island
1 October 2021 03:30,3102,-,All Island
1 October 2021 03:45,3101,-,All Island
1 October 2021 04:00,3102,-,All Island
1 October 2021 04:15,3104,-,All Island
1 October 2021 04:30,3121,-,All Island
1 October 2021 04:45,3117,-,All Island
1 October 2021 05:00,3167,-,All Island
1 October 2021 05:15,3212,-,All Island
1 October 2021 05:30,3244,-,All Island
1 October 2021 05:45,3312,-,All Island
1 October 2021 06:00,3437,-,All Island
1 October 2021 06:15,3623,-,All Island
1 October 2021 06:30,3725,-,All Island
1 October 2021 06:45,3920,-,All Island
1 October 2021 07:00,4108,-,All Island
1 October 2021 07:15,4372,-,All Island
1 October 2021 07:30,4499,-,All Island
1 October 2021 07:45,4631,-,All Island
1 October 2021 08:00,4756,-,All Island
1 October 2021 08:15,4871,-,All Island
1 October 2021 08:30,4911,-,All Island
1 October 2021 08:45,4900,-,All Island
1 October 2021 09:00,4939,-,All Island
1 October 2021 09:15,4947,-,All Island
1 October 2021 09:30,4955,-,All Island
1 October 2021 09:45,4940,-,All Island
1 October 2021 10:00,4923,-,All Island
1 October 2021 10:15,4890,-,All Island
1 October 2021 10:30,4914,-,All Island
1 October 2021 10:45,4899,-,All Island
1 October 2021 11:00,4872,-,All Island
1 October 2021 11:15,4889,-,All Island
1 October 2021 11:30,4897,-,All Island
1 October 2021 11:45,4870,-,All Island
1 October 2021 12:00,4882,-,All Island
1 October 2021 12:15,4907,-,All Island
1 October 2021 12:30,4917,-,All Island
1 October 2021 12:45,4895,-,All Island
1 October 2021 13:00,4857,-,All Island
1 October 2021 13:15,4813,-,All Island
1 October 2021 13:30,4764,-,All Island
1 October 2021 13:45,4754,-,All Island
1 October 2021 14:00,4720,-,All Island
1 October 2021 14:15,4727,-,All Island
1 October 2021 14:30,4718,-,All Island
1 October 2021 14:45,4666,-,All Island
1 October 2021 15:00,4656,-,All Island
1 October 2021 15:15,4690,-,All Island
1 October 2021 15:30,4674,-,All Island
1 October 2021 15:45,4660,-,All Island
1 October 2021 16:00,4664,-,All Island
1 October 2021 16:15,4647,-,All Island
1 October 2021 16:30,4733,-,All Island
1 October 2021 16:45,4801,-,All Island
1 October 2021 17:00,4859,-,All Island
1 October 2021 17:15,4914,-,All Island
1 October 2021 17:30,4972,-,All Island
1 October 2021 17:45,4973,-,All Island
1 October 2021 18:00,4986,-,All Island
1 October 2021 18:15,4972,-,All Island
1 October 2021 18:30,4967,-,All Island
1 October 2021 18:45,4976,-,All Island
1 October 2021 19:00,4994,-,All Island
1 October 2021 19:15,5046,-,All Island
1 October 2021 19:30,5112,-,All Island
1 October 2021 19:45,5105,-,All Island
1 October 2021 20:00,5054,-,All Island
1 October 2021 20:15,4999,-,All Island
1 October 2021 20:30,4879,-,All Island
1 October 2021 20:45,4800,-,All Island
1 October 2021 21:00,4723,-,All Island
1 October 2021 21:15,4637,-,All Island
1 October 2021 21:30,4522,-,All Island
1 October 2021 21:45,4422,-,All Island
1 October 2021 22:00,4313,-,All Island
1 October 2021 22:15,4196,-,All Island
1 October 2021 22:30,4076,-,All Island
1 October 2021 22:45,3987,-,All Island
1 October 2021 23:00,3899,-,All Island
1 October 2021 23:15,3783,-,All Island
1 October 2021 23:30,3689,-,All Island
1 October 2021 23:45,3657,-,All Island
2 October 2021 00:00,3572,-,All Island
2 October 2021 00:15,3534,-,All Island
2 October 2021 00:30,3470,-,All Island
2 October 2021 00:45,3404,-,All Island
2 October 2021 01:00,3335,-,All Island
2 October 2021 01:15,3286,-,All Island
2 October 2021 01:30,3253,-,All Island
2 October 2021 01:45,3236,-,All Island
2 October 2021 02:00,3174,-,All Island
2 October 2021 02:15,3196,-,All Island
2 October 2021 02:30,3168,-,All Island
2 October 2021 02:45,3133,-,All Island
2 October 2021 03:00,3104,-,All Island
2 October 2021 03:15,3095,-,All Island
2 October 2021 03:30,3083,-,All Island
2 October 2021 03:45,3072,-,All Island
2 October 2021 04:00,3074,-,All Island
2 October 2021 04:15,3054,-,All Island
2 October 2021 04:30,3047,-,All Island
2 October 2021 04:45,3049,-,All Island
2 October 2021 05:00,3062,-,All Island
2 October 2021 05:15,3095,-,All Island
2 October 2021 05:30,3090,-,All Island
2 October 2021 05:45,3135,-,All Island
2 October 2021 06:00,3187,-,All Island
2 October 2021 06:15,3296,-,All Island
2 October 2021 06:30,3353,-,All Island
2 October 2021 06:45,3435,-,All Island
2 October 2021 07:00,3503,-,All Island
2 October 2021 07:15,3648,-,All Island
2 October 2021 07:30,3678,-,All Island
2 October 2021 07:45,3764,-,All Island
2 October 2021 08:00,3876,-,All Island
2 October 2021 08:15,4063,-,All Island
2 October 2021 08:30,4164,-,All Island
2 October 2021 08:45,4276,-,All Island
2 October 2021 09:00,4364,-,All Island
2 October 2021 09:15,4450,-,All Island
2 October 2021 09:30,4516,-,All Island
2 October 2021 09:45,4561,-,All Island
2 October 2021 10:00,4566,-,All Island
2 October 2021 10:15,4605,-,All Island
2 October 2021 10:30,4637,-,All Island
2 October 2021 10:45,4648,-,All Island
2 October 2021 11:00,4647,-,All Island
2 October 2021 11:15,4656,-,All Island
2 October 2021 11:30,4642,-,All Island
2 October 2021 11:45,4663,-,All Island
2 October 2021 12:00,4623,-,All Island
2 October 2021 12:15,4656,-,All Island
2 October 2021 12:30,4636,-,All Island
2 October 2021 12:45,4649,-,All Island
2 October 2021 13:00,4636,-,All Island
2 October 2021 13:15,4579,-,All Island
2 October 2021 13:30,4538,-,All Island
2 October 2021 13:45,4479,-,All Island
2 October 2021 14:00,4412,-,All Island
2 October 2021 14:15,4380,-,All Island
2 October 2021 14:30,4367,-,All Island
2 October 2021 14:45,4338,-,All Island
2 October 2021 15:00,4301,-,All Island
2 October 2021 15:15,4304,-,All Island
2 October 2021 15:30,4267,-,All Island
2 October 2021 15:45,4257,-,All Island
2 October 2021 16:00,4301,-,All Island
2 October 2021 16:15,4301,-,All Island
2 October 2021 16:30,4357,-,All Island
2 October 2021 16:45,4377,-,All Island
2 October 2021 17:00,4469,-,All Island
2 October 2021 17:15,4531,-,All Island
2 October 2021 17:30,4572,-,All Island
2 October 2021 17:45,4647,-,All Island
2 October 2021 18:00,4662,-,All Island
2 October 2021 18:15,4655,-,All Island
2 October 2021 18:30,4651,-,All Island
2 October 2021 18:45,4680,-,All Island
2 October 2021 19:00,4670,-,All Island
2 October 2021 19:15,4742,-,All Island
2 October 2021 19:30,4804,-,All Island
2 October 2021 19:45,4764,-,All Island
2 October 2021 20:00,4713,-,All Island
2 October 2021 20:15,4619,-,All Island
2 October 2021 20:30,4558,-,All Island
2 October 2021 20:45,4467,-,All Island
2 October 2021 21:00,4407,-,All Island
2 October 2021 21:15,4312,-,All Island
2 October 2021 21:30,4222,-,All Island
2 October 2021 21:45,4151,-,All Island
2 October 2021 22:00,4050,-,All Island
2 October 2021 22:15,3965,-,All Island
2 October 2021 22:30,3888,-,All Island
2 October 2021 22:45,3804,-,All Island
2 October 2021 23:00,3717,-,All Island
2 October 2021 23:15,3639,-,All Island
2 October 2021 23:30,3558,-,All Island
2 October 2021 23:45,3488,-,All Island
3 October 2021 00:00,3444,-,All Island
3 October 2021 00:15,3417,-,All Island
3 October 2021 00:30,3364,-,All Island
3 October 2021 00:45,3310,-,All Island
3 October 2021 01:00,3250,-,All Island
3 October 2021 01:15,3234,-,All Island
3 October 2021 01:30,3220,-,All Island
3 October 2021 01:45,3170,-,All Island
3 October 2021 02:00,3125,-,All Island
3 October 2021 02:15,3120,-,All Island
3 October 2021 02:30,3099,-,All Island
3 October 2021 02:45,3053,-,All Island
3 October 2021 03:00,3025,-,All Island
3 October 2021 03:15,3015,-,All Island
3 October 2021 03:30,2997,-,All Island
3 October 2021 03:45,2977,-,All Island
3 October 2021 04:00,2965,-,All Island
3 October 2021 04:15,2972,-,All Island
3 October 2021 04:30,2983,-,All Island
3 October 2021 04:45,2984,-,All Island
3 October 2021 05:00,2962,-,All Island
3 October 2021 05:15,3006,-,All Island
3 October 2021 05:30,2993,-,All Island
3 October 2021 05:45,2993,-,All Island
3 October 2021 06:00,3016,-,All Island
3 October 2021 06:15,3109,-,All Island
3 October 2021 06:30,3099,-,All Island
3 October 2021 06:45,3131,-,All Island
3 October 2021 07:00,3195,-,All Island
3 October 2021 07:15,3273,-,All Island
3 October 2021 07:30,3286,-,All Island
3 October 2021 07:45,3331,-,All Island
3 October 2021 08:00,3395,-,All Island
3 October 2021 08:15,3546,-,All Island
3 October 2021 08:30,3654,-,All Island
3 October 2021 08:45,3788,-,All Island
3 October 2021 09:00,3891,-,All Island
3 October 2021 09:15,4007,-,All Island
3 October 2021 09:30,4053,-,All Island
3 October 2021 09:45,4157,-,All Island
3 October 2021 10:00,4230,-,All Island
3 October 2021 10:15,4280,-,All Island
3 October 2021 10:30,4319,-,All Island
3 October 2021 10:45,4328,-,All Island
3 October 2021 11:00,4354,-,All Island
3 October 2021 11:15,4362,-,All Island
3 October 2021 11:30,4394,-,All Island
3 October 2021 11:45,4388,-,All Island
3 October 2021 12:00,4415,-,All Island
3 October 2021 12:15,4476,-,All Island
3 October 2021 12:30,4481,-,All Island
3 October 2021 12:45,4445,-,All Island
3 October 2021 13:00,4479,-,All Island
3 October 2021 13:15,4450,-,All Island
3 October 2021 13:30,4424,-,All Island
3 October 2021 13:45,4372,-,All Island
3 October 2021 14:00,4351,-,All Island
3 October 2021 14:15,4356,-,All Island
3 October 2021 14:30,4304,-,All Island
3 October 2021 14:45,4265,-,All Island
3 October 2021 15:00,4270,-,All Island
3 October 2021 15:15,4290,-,All Island
3 October 2021 15:30,4319,-,All Island
3 October 2021 15:45,4288,-,All Island
3 October 2021 16:00,4320,-,All Island
3 October 2021 16:15,4359,-,All Island
3 October 2021 16:30,4426,-,All Island
3 October 2021 16:45,4469,-,All Island
3 October 2021 17:00,4489,-,All Island
3 October 2021 17:15,4533,-,All Island
3 October 2021 17:30,4639,-,All Island
3 October 2021 17:45,4657,-,All Island
3 October 2021 18:00,4657,-,All Island
3 October 2021 18:15,4623,-,All Island
3 October 2021 18:30,4645,-,All Island
3 October 2021 18:45,4668,-,All Island
3 October 2021 19:00,4717,-,All Island
3 October 2021 19:15,4819,-,All Island
3 October 2021 19:30,4871,-,All Island
3 October 2021 19:45,4842,-,All Island
3 October 2021 20:00,4795,-,All Island
3 October 2021 20:15,4734,-,All Island
3 October 2021 20:30,4652,-,All Island
3 October 2021 20:45,4563,-,All Island
3 October 2021 21:00,4488,-,All Island
3 October 2021 21:15,4370,-,All Island
3 October 2021 21:30,4285,-,All Island
3 October 2021 21:45,4133,-,All Island
3 October 2021 22:00,4047,-,All Island
3 October 2021 22:15,3938,-,All Island
3 October 2021 22:30,3817,-,All Island
3 October 2021 22:45,3741,-,All Island
3 October 2021 23:00,3651,-,All Island
3 October 2021 23:15,3553,-,All Island
3 October 2021 23:30,3443,-,All Island
3 October 2021 23:45,3382,-,All Island
4 October 2021 00:00,3318,-,All Island
4 October 2021 00:15,3309,-,All Island
4 October 2021 00:30,3290,-,All Island
4 October 2021 00:45,3224,-,All Island
4 October 2021 01:00,3191,-,All Island
4 October 2021 01:15,3166,-,All Island
4 October 2021 01:30,3128,-,All Island
4 October 2021 01:45,3107,-,All Island
4 October 2021 02:00,3082,-,All Island
4 October 2021 02:15,3098,-,All Island
4 October 2021 02:30,3074,-,All Island
4 October 2021 02:45,3047,-,All Island
4 October 2021 03:00,3020,-,All Island
