DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 May 2019 00:00,3656,-,All Island
1 May 2019 00:15,3624,-,All Island
1 May 2019 00:30,3528,-,All Island
1 May 2019 00:45,3471,-,All Island
1 May 2019 01:00,3432,-,All Island
1 May 2019 01:15,3386,-,All Island
1 May 2019 01:30,3337,-,All Island
1 May 2019 01:45,3297,-,All Island
1 May 2019 02:00,3263,-,All Island
1 May 2019 02:15,3253,-,All Island
1 May 2019 02:30,3217,-,All Island
1 May 2019 02:45,3193,-,All Island
1 May 2019 03:00,3169,-,All Island
1 May 2019 03:15,3148,-,All Island
1 May 2019 03:30,3145,-,All Island
1 May 2019 03:45,3143,-,All Island
1 May 2019 04:00,3134,-,All Island
1 May 2019 04:15,3135,-,All Island
1 May 2019 04:30,3145,-,All Island
1 May 2019 04:45,3154,-,All Island
1 May 2019 05:00,3177,-,All Island
1 May 2019 05:15,3228,-,All Island
1 May 2019 05:30,3253,-,All Island
1 May 2019 05:45,3294,-,All Island
1 May 2019 06:00,3357,-,All Island
1 May 2019 06:15,3510,-,All Island
1 May 2019 06:30,3611,-,All Island
1 May 2019 06:45,3783,-,All Island
1 May 2019 07:00,4010,-,All Island
1 May 2019 07:15,4311,-,All Island
1 May 2019 07:30,4472,-,All Island
1 May 2019 07:45,4630,-,All Island
1 May 2019 08:00,4764,-,All Island
1 May 2019 08:15,4862,-,All Island
1 May 2019 08:30,4865,-,All Island
1 May 2019 08:45,4864,-,All Island
1 May 2019 09:00,4872,-,All Island
1 May 2019 09:15,4881,-,All Island
1 May 2019 09:30,4905,-,All Island
1 May 2019 09:45,4881,-,All Island
1 May 2019 10:00,4849,-,All Island
1 May 2019 10:15,4816,-,All Island
1 May 2019 10:30,4823,-,All Island
1 May 2019 10:45,4789,-,All Island
1 May 2019 11:00,4770,-,All Island
1 May 2019 11:15,4754,-,All Island
1 May 2019 11:30,4743,-,All Island
1 May 2019 11:45,4721,-,All Island
1 May 2019 12:00,4711,-,All Island
1 May 2019 12:15,4735,-,All Island
1 May 2019 12:30,4729,-,All Island
1 May 2019 12:45,4712,-,All Island
1 May 2019 13:00,4686,-,All Island
1 May 2019 13:15,4644,-,All Island
1 May 2019 13:30,4615,-,All Island
1 May 2019 13:45,4601,-,All Island
1 May 2019 14:00,4591,-,All Island
1 May 2019 14:15,4609,-,All Island
1 May 2019 14:30,4584,-,All Island
1 May 2019 14:45,4599,-,All Island
1 May 2019 15:00,4594,-,All Island
1 May 2019 15:15,4601,-,All Island
1 May 2019 15:30,4644,-,All Island
1 May 2019 15:45,4654,-,All Island
1 May 2019 16:00,4692,-,All Island
1 May 2019 16:15,4712,-,All Island
1 May 2019 16:30,4779,-,All Island
1 May 2019 16:45,4855,-,All Island
1 May 2019 17:00,4879,-,All Island
1 May 2019 17:15,4937,-,All Island
1 May 2019 17:30,4987,-,All Island
1 May 2019 17:45,4998,-,All Island
1 May 2019 18:00,4968,-,All Island
1 May 2019 18:15,4920,-,All Island
1 May 2019 18:30,4885,-,All Island
1 May 2019 18:45,4836,-,All Island
1 May 2019 19:00,4793,-,All Island
1 May 2019 19:15,4751,-,All Island
1 May 2019 19:30,4721,-,All Island
1 May 2019 19:45,4672,-,All Island
1 May 2019 20:00,4631,-,All Island
1 May 2019 20:15,4606,-,All Island
1 May 2019 20:30,4568,-,All Island
1 May 2019 20:45,4590,-,All Island
1 May 2019 21:00,4664,-,All Island
1 May 2019 21:15,4695,-,All Island
1 May 2019 21:30,4655,-,All Island
1 May 2019 21:45,4580,-,All Island
1 May 2019 22:00,4458,-,All Island
1 May 2019 22:15,4374,-,All Island
1 May 2019 22:30,4251,-,All Island
1 May 2019 22:45,4106,-,All Island
1 May 2019 23:00,3972,-,All Island
1 May 2019 23:15,3838,-,All Island
1 May 2019 23:30,3704,-,All Island
1 May 2019 23:45,3627,-,All Island
2 May 2019 00:00,3538,-,All Island
2 May 2019 00:15,3517,-,All Island
2 May 2019 00:30,3449,-,All Island
2 May 2019 00:45,3385,-,All Island
2 May 2019 01:00,3342,-,All Island
2 May 2019 01:15,3294,-,All Island
2 May 2019 01:30,3254,-,All Island
2 May 2019 01:45,3228,-,All Island
2 May 2019 02:00,3203,-,All Island
2 May 2019 02:15,3187,-,All Island
2 May 2019 02:30,3162,-,All Island
2 May 2019 02:45,3134,-,All Island
2 May 2019 03:00,3100,-,All Island
2 May 2019 03:15,3094,-,All Island
2 May 2019 03:30,3086,-,All Island
2 May 2019 03:45,3092,-,All Island
2 May 2019 04:00,3082,-,All Island
2 May 2019 04:15,3081,-,All Island
2 May 2019 04:30,3086,-,All Island
2 May 2019 04:45,3082,-,All Island
2 May 2019 05:00,3098,-,All Island
2 May 2019 05:15,3150,-,All Island
2 May 2019 05:30,3191,-,All Island
2 May 2019 05:45,3203,-,All Island
2 May 2019 06:00,3292,-,All Island
2 May 2019 06:15,3466,-,All Island
2 May 2019 06:30,3564,-,All Island
2 May 2019 06:45,3747,-,All Island
2 May 2019 07:00,3935,-,All Island
2 May 2019 07:15,4242,-,All Island
2 May 2019 07:30,4378,-,All Island
2 May 2019 07:45,4537,-,All Island
2 May 2019 08:00,4631,-,All Island
2 May 2019 08:15,4760,-,All Island
2 May 2019 08:30,4758,-,All Island
2 May 2019 08:45,4788,-,All Island
2 May 2019 09:00,4811,-,All Island
2 May 2019 09:15,4839,-,All Island
2 May 2019 09:30,4844,-,All Island
2 May 2019 09:45,4839,-,All Island
2 May 2019 10:00,4825,-,All Island
2 May 2019 10:15,4780,-,All Island
2 May 2019 10:30,4785,-,All Island
2 May 2019 10:45,4786,-,All Island
2 May 2019 11:00,4787,-,All Island
2 May 2019 11:15,4807,-,All Island
2 May 2019 11:30,4794,-,All Island
2 May 2019 11:45,4792,-,All Island
2 May 2019 12:00,4798,-,All Island
2 May 2019 12:15,4818,-,All Island
2 May 2019 12:30,4818,-,All Island
2 May 2019 12:45,4822,-,All Island
2 May 2019 13:00,4787,-,All Island
2 May 2019 13:15,4737,-,All Island
2 May 2019 13:30,4700,-,All Island
2 May 2019 13:45,4661,-,All Island
2 May 2019 14:00,4663,-,All Island
2 May 2019 14:15,4688,-,All Island
2 May 2019 14:30,4679,-,All Island
2 May 2019 14:45,4681,-,All Island
2 May 2019 15:00,4684,-,All Island
2 May 2019 15:15,4695,-,All Island
2 May 2019 15:30,4714,-,All Island
2 May 2019 15:45,4739,-,All Island
2 May 2019 16:00,4754,-,All Island
2 May 2019 16:15,4795,-,All Island
2 May 2019 16:30,4845,-,All Island
2 May 2019 16:45,4888,-,All Island
2 May 2019 17:00,4902,-,All Island
2 May 2019 17:15,4949,-,All Island
2 May 2019 17:30,4975,-,All Island
2 May 2019 17:45,4973,-,All Island
2 May 2019 18:00,4943,-,All Island
2 May 2019 18:15,4893,-,All Island
2 May 2019 18:30,4864,-,All Island
2 May 2019 18:45,4800,-,All Island
2 May 2019 19:00,4750,-,All Island
2 May 2019 19:15,4701,-,All Island
2 May 2019 19:30,4677,-,All Island
2 May 2019 19:45,4631,-,All Island
2 May 2019 20:00,4603,-,All Island
2 May 2019 20:15,4562,-,All Island
2 May 2019 20:30,4540,-,All Island
2 May 2019 20:45,4552,-,All Island
2 May 2019 21:00,4582,-,All Island
2 May 2019 21:15,4639,-,All Island
2 May 2019 21:30,4680,-,All Island
2 May 2019 21:45,4604,-,All Island
2 May 2019 22:00,4512,-,All Island
2 May 2019 22:15,4383,-,All Island
2 May 2019 22:30,4255,-,All Island
2 May 2019 22:45,4124,-,All Island
2 May 2019 23:00,3982,-,All Island
2 May 2019 23:15,3864,-,All Island
2 May 2019 23:30,3734,-,All Island
2 May 2019 23:45,3643,-,All Island
3 May 2019 00:00,3563,-,All Island
3 May 2019 00:15,3529,-,All Island
3 May 2019 00:30,3476,-,All Island
3 May 2019 00:45,3412,-,All Island
3 May 2019 01:00,3354,-,All Island
3 May 2019 01:15,3321,-,All Island
3 May 2019 01:30,3275,-,All Island
3 May 2019 01:45,3233,-,All Island
3 May 2019 02:00,3204,-,All Island
3 May 2019 02:15,3189,-,All Island
3 May 2019 02:30,3158,-,All Island
3 May 2019 02:45,3135,-,All Island
3 May 2019 03:00,3122,-,All Island
3 May 2019 03:15,3114,-,All Island
3 May 2019 03:30,3080,-,All Island
3 May 2019 03:45,3096,-,All Island
3 May 2019 04:00,3105,-,All Island
3 May 2019 04:15,3111,-,All Island
3 May 2019 04:30,3119,-,All Island
3 May 2019 04:45,3131,-,All Island
3 May 2019 05:00,3146,-,All Island
3 May 2019 05:15,3179,-,All Island
3 May 2019 05:30,3206,-,All Island
3 May 2019 05:45,3246,-,All Island
3 May 2019 06:00,3308,-,All Island
3 May 2019 06:15,3473,-,All Island
3 May 2019 06:30,3569,-,All Island
3 May 2019 06:45,3740,-,All Island
3 May 2019 07:00,3936,-,All Island
3 May 2019 07:15,4240,-,All Island
3 May 2019 07:30,4395,-,All Island
3 May 2019 07:45,4559,-,All Island
3 May 2019 08:00,4674,-,All Island
3 May 2019 08:15,4790,-,All Island
3 May 2019 08:30,4816,-,All Island
3 May 2019 08:45,4846,-,All Island
3 May 2019 09:00,4841,-,All Island
3 May 2019 09:15,4879,-,All Island
3 May 2019 09:30,4865,-,All Island
3 May 2019 09:45,4856,-,All Island
3 May 2019 10:00,4797,-,All Island
3 May 2019 10:15,4785,-,All Island
3 May 2019 10:30,4789,-,All Island
3 May 2019 10:45,4770,-,All Island
3 May 2019 11:00,4752,-,All Island
3 May 2019 11:15,4759,-,All Island
3 May 2019 11:30,4765,-,All Island
3 May 2019 11:45,4739,-,All Island
3 May 2019 12:00,4739,-,All Island
3 May 2019 12:15,4745,-,All Island
3 May 2019 12:30,4698,-,All Island
3 May 2019 12:45,4727,-,All Island
3 May 2019 13:00,4666,-,All Island
3 May 2019 13:15,4600,-,All Island
3 May 2019 13:30,4533,-,All Island
3 May 2019 13:45,4516,-,All Island
3 May 2019 14:00,4497,-,All Island
3 May 2019 14:15,4469,-,All Island
3 May 2019 14:30,4475,-,All Island
3 May 2019 14:45,4427,-,All Island
3 May 2019 15:00,4405,-,All Island
3 May 2019 15:15,4461,-,All Island
3 May 2019 15:30,4480,-,All Island
3 May 2019 15:45,4535,-,All Island
3 May 2019 16:00,4508,-,All Island
3 May 2019 16:15,4540,-,All Island
3 May 2019 16:30,4569,-,All Island
3 May 2019 16:45,4573,-,All Island
3 May 2019 17:00,4638,-,All Island
3 May 2019 17:15,4686,-,All Island
3 May 2019 17:30,4718,-,All Island
3 May 2019 17:45,4703,-,All Island
3 May 2019 18:00,4679,-,All Island
3 May 2019 18:15,4661,-,All Island
3 May 2019 18:30,4652,-,All Island
3 May 2019 18:45,4583,-,All Island
3 May 2019 19:00,4569,-,All Island
3 May 2019 19:15,4511,-,All Island
3 May 2019 19:30,4458,-,All Island
3 May 2019 19:45,4408,-,All Island
3 May 2019 20:00,4389,-,All Island
3 May 2019 20:15,4323,-,All Island
3 May 2019 20:30,4316,-,All Island
3 May 2019 20:45,4322,-,All Island
3 May 2019 21:00,4357,-,All Island
3 May 2019 21:15,4393,-,All Island
3 May 2019 21:30,4427,-,All Island
3 May 2019 21:45,4377,-,All Island
3 May 2019 22:00,4308,-,All Island
3 May 2019 22:15,4207,-,All Island
3 May 2019 22:30,4096,-,All Island
3 May 2019 22:45,4039,-,All Island
3 May 2019 23:00,3921,-,All Island
3 May 2019 23:15,3870,-,All Island
3 May 2019 23:30,3753,-,All Island
3 May 2019 23:45,3707,-,All Island
4 May 2019 00:00,3638,-,All Island
4 May 2019 00:15,3613,-,All Island
4 May 2019 00:30,3558,-,All Island
4 May 2019 00:45,3473,-,All Island
4 May 2019 01:00,3408,-,All Island
4 May 2019 01:15,3338,-,All Island
4 May 2019 01:30,3292,-,All Island
4 May 2019 01:45,3246,-,All Island
4 May 2019 02:00,3227,-,All Island
4 May 2019 02:15,3207,-,All Island
4 May 2019 02:30,3176,-,All Island
4 May 2019 02:45,3155,-,All Island
4 May 2019 03:00,3132,-,All Island
4 May 2019 03:15,3105,-,All Island
4 May 2019 03:30,3113,-,All Island
4 May 2019 03:45,3096,-,All Island
4 May 2019 04:00,3098,-,All Island
4 May 2019 04:15,3097,-,All Island
4 May 2019 04:30,3103,-,All Island
4 May 2019 04:45,3101,-,All Island
4 May 2019 05:00,3129,-,All Island
4 May 2019 05:15,3151,-,All Island
4 May 2019 05:30,3155,-,All Island
4 May 2019 05:45,3127,-,All Island
4 May 2019 06:00,3129,-,All Island
4 May 2019 06:15,3196,-,All Island
4 May 2019 06:30,3227,-,All Island
4 May 2019 06:45,3267,-,All Island
4 May 2019 07:00,3343,-,All Island
4 May 2019 07:15,3482,-,All Island
4 May 2019 07:30,3566,-,All Island
4 May 2019 07:45,3668,-,All Island
4 May 2019 08:00,3794,-,All Island
4 May 2019 08:15,3911,-,All Island
4 May 2019 08:30,4017,-,All Island
4 May 2019 08:45,4094,-,All Island
4 May 2019 09:00,4166,-,All Island
4 May 2019 09:15,4244,-,All Island
4 May 2019 09:30,4281,-,All Island
4 May 2019 09:45,4290,-,All Island
4 May 2019 10:00,4336,-,All Island
4 May 2019 10:15,4345,-,All Island
4 May 2019 10:30,4347,-,All Island
4 May 2019 10:45,4361,-,All Island
4 May 2019 11:00,4361,-,All Island
4 May 2019 11:15,4344,-,All Island
4 May 2019 11:30,4336,-,All Island
4 May 2019 11:45,4321,-,All Island
4 May 2019 12:00,4315,-,All Island
4 May 2019 12:15,4313,-,All Island
4 May 2019 12:30,4295,-,All Island
4 May 2019 12:45,4293,-,All Island
4 May 2019 13:00,4266,-,All Island
4 May 2019 13:15,4236,-,All Island
4 May 2019 13:30,4175,-,All Island
4 May 2019 13:45,4131,-,All Island
4 May 2019 14:00,4103,-,All Island
4 May 2019 14:15,4067,-,All Island
4 May 2019 14:30,4047,-,All Island
4 May 2019 14:45,4024,-,All Island
4 May 2019 15:00,3999,-,All Island
4 May 2019 15:15,4001,-,All Island
4 May 2019 15:30,4003,-,All Island
4 May 2019 15:45,4006,-,All Island
4 May 2019 16:00,3999,-,All Island
4 May 2019 16:15,4035,-,All Island
