DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 June 2023 00:00,3767,-,All Island
1 June 2023 00:15,3722,-,All Island
1 June 2023 00:30,3655,-,All Island
1 June 2023 00:45,3596,-,All Island
1 June 2023 01:00,3556,-,All Island
1 June 2023 01:15,3532,-,All Island
1 June 2023 01:30,3486,-,All Island
1 June 2023 01:45,3456,-,All Island
1 June 2023 02:00,3421,-,All Island
1 June 2023 02:15,3428,-,All Island
1 June 2023 02:30,3405,-,All Island
1 June 2023 02:45,3366,-,All Island
1 June 2023 03:00,3356,-,All Island
1 June 2023 03:15,3355,-,All Island
1 June 2023 03:30,3342,-,All Island
1 June 2023 03:45,3333,-,All Island
1 June 2023 04:00,3321,-,All Island
1 June 2023 04:15,3344,-,All Island
1 June 2023 04:30,3332,-,All Island
1 June 2023 04:45,3327,-,All Island
1 June 2023 05:00,3315,-,All Island
1 June 2023 05:15,3333,-,All Island
1 June 2023 05:30,3361,-,All Island
1 June 2023 05:45,3404,-,All Island
1 June 2023 06:00,3521,-,All Island
1 June 2023 06:15,3684,-,All Island
1 June 2023 06:30,3774,-,All Island
1 June 2023 06:45,3915,-,All Island
1 June 2023 07:00,4090,-,All Island
1 June 2023 07:15,4355,-,All Island
1 June 2023 07:30,4498,-,All Island
1 June 2023 07:45,4622,-,All Island
1 June 2023 08:00,4717,-,All Island
1 June 2023 08:15,4840,-,All Island
1 June 2023 08:30,4862,-,All Island
1 June 2023 08:45,4868,-,All Island
1 June 2023 09:00,4883,-,All Island
1 June 2023 09:15,4912,-,All Island
1 June 2023 09:30,4907,-,All Island
1 June 2023 09:45,4893,-,All Island
1 June 2023 10:00,4859,-,All Island
1 June 2023 10:15,4816,-,All Island
1 June 2023 10:30,4795,-,All Island
1 June 2023 10:45,4797,-,All Island
1 June 2023 11:00,4853,-,All Island
1 June 2023 11:15,4781,-,All Island
1 June 2023 11:30,4763,-,All Island
1 June 2023 11:45,4743,-,All Island
1 June 2023 12:00,4724,-,All Island
1 June 2023 12:15,4743,-,All Island
1 June 2023 12:30,4752,-,All Island
1 June 2023 12:45,4753,-,All Island
1 June 2023 13:00,4728,-,All Island
1 June 2023 13:15,4688,-,All Island
1 June 2023 13:30,4636,-,All Island
1 June 2023 13:45,4618,-,All Island
1 June 2023 14:00,4602,-,All Island
1 June 2023 14:15,4613,-,All Island
1 June 2023 14:30,4620,-,All Island
1 June 2023 14:45,4612,-,All Island
1 June 2023 15:00,4605,-,All Island
1 June 2023 15:15,4643,-,All Island
1 June 2023 15:30,4637,-,All Island
1 June 2023 15:45,4636,-,All Island
1 June 2023 16:00,4660,-,All Island
1 June 2023 16:15,4698,-,All Island
1 June 2023 16:30,4730,-,All Island
1 June 2023 16:45,4765,-,All Island
1 June 2023 17:00,4811,-,All Island
1 June 2023 17:15,4851,-,All Island
1 June 2023 17:30,4876,-,All Island
1 June 2023 17:45,4872,-,All Island
1 June 2023 18:00,4874,-,All Island
1 June 2023 18:15,4840,-,All Island
1 June 2023 18:30,4809,-,All Island
1 June 2023 18:45,4788,-,All Island
1 June 2023 19:00,4744,-,All Island
1 June 2023 19:15,4729,-,All Island
1 June 2023 19:30,4716,-,All Island
1 June 2023 19:45,4680,-,All Island
1 June 2023 20:00,4656,-,All Island
1 June 2023 20:15,4630,-,All Island
1 June 2023 20:30,4614,-,All Island
1 June 2023 20:45,4591,-,All Island
1 June 2023 21:00,4545,-,All Island
1 June 2023 21:15,4524,-,All Island
1 June 2023 21:30,4472,-,All Island
1 June 2023 21:45,4447,-,All Island
1 June 2023 22:00,4412,-,All Island
1 June 2023 22:15,4411,-,All Island
1 June 2023 22:30,4350,-,All Island
1 June 2023 22:45,4253,-,All Island
1 June 2023 23:00,4151,-,All Island
1 June 2023 23:15,4056,-,All Island
1 June 2023 23:30,3952,-,All Island
1 June 2023 23:45,3846,-,All Island
2 June 2023 00:00,3756,-,All Island
2 June 2023 00:15,3713,-,All Island
2 June 2023 00:30,3643,-,All Island
2 June 2023 00:45,3596,-,All Island
2 June 2023 01:00,3538,-,All Island
2 June 2023 01:15,3520,-,All Island
2 June 2023 01:30,3482,-,All Island
