DATE & TIME, ACTUAL GENERATION(MW), REGION
1 August 2023 00:00,3094,All Island
1 August 2023 00:15,3037,All Island
1 August 2023 00:30,2983,All Island
1 August 2023 00:45,2921,All Island
1 August 2023 01:00,2840,All Island
1 August 2023 01:15,2843,All Island
1 August 2023 01:30,2817,All Island
1 August 2023 01:45,2820,All Island
1 August 2023 02:00,2733,All Island
1 August 2023 02:15,2712,All Island
1 August 2023 02:30,2667,All Island
1 August 2023 02:45,2618,All Island
1 August 2023 03:00,2587,All Island
1 August 2023 03:15,2596,All Island
1 August 2023 03:30,2531,All Island
1 August 2023 03:45,2508,All Island
1 August 2023 04:00,2583,All Island
1 August 2023 04:15,2601,All Island
1 August 2023 04:30,2625,All Island
1 August 2023 04:45,2583,All Island
1 August 2023 05:00,2606,All Island
1 August 2023 05:15,2653,All Island
1 August 2023 05:30,2681,All Island
1 August 2023 05:45,2690,All Island
1 August 2023 06:00,2851,All Island
1 August 2023 06:15,3088,All Island
1 August 2023 06:30,3254,All Island
1 August 2023 06:45,3242,All Island
1 August 2023 07:00,3222,All Island
1 August 2023 07:15,3327,All Island
1 August 2023 07:30,3447,All Island
1 August 2023 07:45,3554,All Island
1 August 2023 08:00,3531,All Island
1 August 2023 08:15,3543,All Island
1 August 2023 08:30,3618,All Island
1 August 2023 08:45,3678,All Island
1 August 2023 09:00,3742,All Island
1 August 2023 09:15,3805,All Island
1 August 2023 09:30,3808,All Island
1 August 2023 09:45,3812,All Island
1 August 2023 10:00,3796,All Island
1 August 2023 10:15,3788,All Island
1 August 2023 10:30,3800,All Island
1 August 2023 10:45,3801,All Island
1 August 2023 11:00,3806,All Island
1 August 2023 11:15,3820,All Island
1 August 2023 11:30,3824,All Island
1 August 2023 11:45,3796,All Island
1 August 2023 12:00,3818,All Island
1 August 2023 12:15,3850,All Island
1 August 2023 12:30,3868,All Island
1 August 2023 12:45,3863,All Island
1 August 2023 13:00,3863,All Island
1 August 2023 13:15,3890,All Island
1 August 2023 13:30,3805,All Island
1 August 2023 13:45,3770,All Island
1 August 2023 14:00,3803,All Island
1 August 2023 14:15,3800,All Island
1 August 2023 14:30,3794,All Island
1 August 2023 14:45,3801,All Island
1 August 2023 15:00,3791,All Island
1 August 2023 15:15,3805,All Island
1 August 2023 15:30,3797,All Island
1 August 2023 15:45,3791,All Island
1 August 2023 16:00,3834,All Island
1 August 2023 16:15,3879,All Island
1 August 2023 16:30,3932,All Island
