DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 July 2019 00:00,3085,-,All Island
1 July 2019 00:15,3019,-,All Island
1 July 2019 00:30,2960,-,All Island
1 July 2019 00:45,2873,-,All Island
1 July 2019 01:00,2842,-,All Island
1 July 2019 01:15,2806,-,All Island
1 July 2019 01:30,2729,-,All Island
1 July 2019 01:45,2701,-,All Island
1 July 2019 02:00,2684,-,All Island
1 July 2019 02:15,2691,-,All Island
1 July 2019 02:30,2692,-,All Island
1 July 2019 02:45,2669,-,All Island
1 July 2019 03:00,2638,-,All Island
1 July 2019 03:15,2634,-,All Island
1 July 2019 03:30,2634,-,All Island
1 July 2019 03:45,2623,-,All Island
1 July 2019 04:00,2628,-,All Island
1 July 2019 04:15,2660,-,All Island
1 July 2019 04:30,2654,-,All Island
1 July 2019 04:45,2646,-,All Island
1 July 2019 05:00,2655,-,All Island
1 July 2019 05:15,2666,-,All Island
1 July 2019 05:30,2660,-,All Island
1 July 2019 05:45,2686,-,All Island
1 July 2019 06:00,2842,-,All Island
1 July 2019 06:15,2995,-,All Island
1 July 2019 06:30,3143,-,All Island
1 July 2019 06:45,3246,-,All Island
1 July 2019 07:00,3415,-,All Island
1 July 2019 07:15,3613,-,All Island
1 July 2019 07:30,3758,-,All Island
1 July 2019 07:45,3867,-,All Island
1 July 2019 08:00,4009,-,All Island
1 July 2019 08:15,4189,-,All Island
1 July 2019 08:30,4274,-,All Island
1 July 2019 08:45,4337,-,All Island
1 July 2019 09:00,4408,-,All Island
1 July 2019 09:15,4473,-,All Island
1 July 2019 09:30,4477,-,All Island
1 July 2019 09:45,4464,-,All Island
1 July 2019 10:00,4465,-,All Island
1 July 2019 10:15,4477,-,All Island
1 July 2019 10:30,4512,-,All Island
1 July 2019 10:45,4463,-,All Island
1 July 2019 11:00,4494,-,All Island
1 July 2019 11:15,4523,-,All Island
1 July 2019 11:30,4537,-,All Island
1 July 2019 11:45,4530,-,All Island
1 July 2019 12:00,4530,-,All Island
1 July 2019 12:15,4571,-,All Island
1 July 2019 12:30,4604,-,All Island
1 July 2019 12:45,4590,-,All Island
1 July 2019 13:00,4583,-,All Island
1 July 2019 13:15,4555,-,All Island
1 July 2019 13:30,4508,-,All Island
1 July 2019 13:45,4507,-,All Island
1 July 2019 14:00,4485,-,All Island
1 July 2019 14:15,4565,-,All Island
1 July 2019 14:30,4475,-,All Island
1 July 2019 14:45,4455,-,All Island
1 July 2019 15:00,4540,-,All Island
1 July 2019 15:15,4476,-,All Island
1 July 2019 15:30,4481,-,All Island
1 July 2019 15:45,4482,-,All Island
1 July 2019 16:00,4475,-,All Island
1 July 2019 16:15,4532,-,All Island
1 July 2019 16:30,4570,-,All Island
1 July 2019 16:45,4610,-,All Island
1 July 2019 17:00,4641,-,All Island
1 July 2019 17:15,4678,-,All Island
1 July 2019 17:30,4687,-,All Island
1 July 2019 17:45,4678,-,All Island
1 July 2019 18:00,4637,-,All Island
1 July 2019 18:15,4593,-,All Island
1 July 2019 18:30,4562,-,All Island
1 July 2019 18:45,4503,-,All Island
1 July 2019 19:00,4432,-,All Island
1 July 2019 19:15,4379,-,All Island
1 July 2019 19:30,4309,-,All Island
1 July 2019 19:45,4262,-,All Island
1 July 2019 20:00,4225,-,All Island
1 July 2019 20:15,4154,-,All Island
1 July 2019 20:30,4148,-,All Island
1 July 2019 20:45,4146,-,All Island
1 July 2019 21:00,4107,-,All Island
1 July 2019 21:15,4042,-,All Island
1 July 2019 21:30,3979,-,All Island
1 July 2019 21:45,3946,-,All Island
1 July 2019 22:00,3906,-,All Island
1 July 2019 22:15,3965,-,All Island
1 July 2019 22:30,3968,-,All Island
1 July 2019 22:45,3905,-,All Island
1 July 2019 23:00,3818,-,All Island
1 July 2019 23:15,3709,-,All Island
1 July 2019 23:30,3585,-,All Island
1 July 2019 23:45,3478,-,All Island
2 July 2019 00:00,3385,-,All Island
2 July 2019 00:15,3308,-,All Island
2 July 2019 00:30,3243,-,All Island
2 July 2019 00:45,3172,-,All Island
2 July 2019 01:00,3123,-,All Island
2 July 2019 01:15,3072,-,All Island
2 July 2019 01:30,3041,-,All Island
2 July 2019 01:45,2996,-,All Island
2 July 2019 02:00,2970,-,All Island
2 July 2019 02:15,2951,-,All Island
2 July 2019 02:30,2945,-,All Island
2 July 2019 02:45,2925,-,All Island
2 July 2019 03:00,2910,-,All Island
2 July 2019 03:15,2910,-,All Island
2 July 2019 03:30,2900,-,All Island
2 July 2019 03:45,2887,-,All Island
2 July 2019 04:00,2884,-,All Island
2 July 2019 04:15,2895,-,All Island
2 July 2019 04:30,2894,-,All Island
2 July 2019 04:45,2888,-,All Island
2 July 2019 05:00,2876,-,All Island
2 July 2019 05:15,2885,-,All Island
2 July 2019 05:30,2893,-,All Island
2 July 2019 05:45,2934,-,All Island
2 July 2019 06:00,3026,-,All Island
2 July 2019 06:15,3179,-,All Island
2 July 2019 06:30,3273,-,All Island
2 July 2019 06:45,3405,-,All Island
2 July 2019 07:00,3566,-,All Island
2 July 2019 07:15,3784,-,All Island
2 July 2019 07:30,3919,-,All Island
2 July 2019 07:45,4047,-,All Island
2 July 2019 08:00,4192,-,All Island
2 July 2019 08:15,4369,-,All Island
2 July 2019 08:30,4459,-,All Island
2 July 2019 08:45,4521,-,All Island
2 July 2019 09:00,4584,-,All Island
2 July 2019 09:15,4635,-,All Island
2 July 2019 09:30,4649,-,All Island
2 July 2019 09:45,4659,-,All Island
2 July 2019 10:00,4632,-,All Island
2 July 2019 10:15,4618,-,All Island
2 July 2019 10:30,4648,-,All Island
2 July 2019 10:45,4660,-,All Island
2 July 2019 11:00,4675,-,All Island
2 July 2019 11:15,4688,-,All Island
2 July 2019 11:30,4675,-,All Island
2 July 2019 11:45,4694,-,All Island
2 July 2019 12:00,4683,-,All Island
2 July 2019 12:15,4705,-,All Island
2 July 2019 12:30,4701,-,All Island
2 July 2019 12:45,4707,-,All Island
2 July 2019 13:00,4673,-,All Island
2 July 2019 13:15,4634,-,All Island
2 July 2019 13:30,4580,-,All Island
2 July 2019 13:45,4582,-,All Island
2 July 2019 14:00,4559,-,All Island
2 July 2019 14:15,4560,-,All Island
2 July 2019 14:30,4544,-,All Island
2 July 2019 14:45,4554,-,All Island
2 July 2019 15:00,4534,-,All Island
2 July 2019 15:15,4550,-,All Island
2 July 2019 15:30,4552,-,All Island
2 July 2019 15:45,4559,-,All Island
2 July 2019 16:00,4575,-,All Island
2 July 2019 16:15,4604,-,All Island
2 July 2019 16:30,4632,-,All Island
2 July 2019 16:45,4683,-,All Island
2 July 2019 17:00,4717,-,All Island
2 July 2019 17:15,4772,-,All Island
2 July 2019 17:30,4793,-,All Island
2 July 2019 17:45,4775,-,All Island
2 July 2019 18:00,4757,-,All Island
2 July 2019 18:15,4682,-,All Island
2 July 2019 18:30,4642,-,All Island
2 July 2019 18:45,4581,-,All Island
2 July 2019 19:00,4511,-,All Island
2 July 2019 19:15,4447,-,All Island
2 July 2019 19:30,4418,-,All Island
2 July 2019 19:45,4374,-,All Island
2 July 2019 20:00,4313,-,All Island
2 July 2019 20:15,4261,-,All Island
2 July 2019 20:30,4243,-,All Island
2 July 2019 20:45,4203,-,All Island
2 July 2019 21:00,4189,-,All Island
2 July 2019 21:15,4113,-,All Island
2 July 2019 21:30,4050,-,All Island
2 July 2019 21:45,4006,-,All Island
2 July 2019 22:00,3963,-,All Island
2 July 2019 22:15,3959,-,All Island
2 July 2019 22:30,3998,-,All Island
2 July 2019 22:45,3948,-,All Island
2 July 2019 23:00,3847,-,All Island
2 July 2019 23:15,3738,-,All Island
2 July 2019 23:30,3630,-,All Island
2 July 2019 23:45,3519,-,All Island
3 July 2019 00:00,3414,-,All Island
3 July 2019 00:15,3350,-,All Island
3 July 2019 00:30,3279,-,All Island
3 July 2019 00:45,3195,-,All Island
3 July 2019 01:00,3147,-,All Island
3 July 2019 01:15,3087,-,All Island
3 July 2019 01:30,3042,-,All Island
3 July 2019 01:45,3002,-,All Island
3 July 2019 02:00,2970,-,All Island
3 July 2019 02:15,2955,-,All Island
3 July 2019 02:30,2939,-,All Island
3 July 2019 02:45,2923,-,All Island
3 July 2019 03:00,2908,-,All Island
3 July 2019 03:15,2903,-,All Island
3 July 2019 03:30,2899,-,All Island
3 July 2019 03:45,2893,-,All Island
3 July 2019 04:00,2885,-,All Island
3 July 2019 04:15,2894,-,All Island
3 July 2019 04:30,2880,-,All Island
3 July 2019 04:45,2874,-,All Island
3 July 2019 05:00,2849,-,All Island
3 July 2019 05:15,2871,-,All Island
3 July 2019 05:30,2885,-,All Island
3 July 2019 05:45,2937,-,All Island
3 July 2019 06:00,3047,-,All Island
3 July 2019 06:15,3200,-,All Island
3 July 2019 06:30,3303,-,All Island
3 July 2019 06:45,3420,-,All Island
3 July 2019 07:00,3582,-,All Island
3 July 2019 07:15,3792,-,All Island
3 July 2019 07:30,3924,-,All Island
3 July 2019 07:45,4071,-,All Island
3 July 2019 08:00,4191,-,All Island
3 July 2019 08:15,4370,-,All Island
3 July 2019 08:30,4445,-,All Island
3 July 2019 08:45,4513,-,All Island
3 July 2019 09:00,4574,-,All Island
3 July 2019 09:15,4624,-,All Island
3 July 2019 09:30,4631,-,All Island
3 July 2019 09:45,4628,-,All Island
3 July 2019 10:00,4612,-,All Island
3 July 2019 10:15,4616,-,All Island
3 July 2019 10:30,4637,-,All Island
3 July 2019 10:45,4647,-,All Island
3 July 2019 11:00,4667,-,All Island
3 July 2019 11:15,4665,-,All Island
3 July 2019 11:30,4666,-,All Island
3 July 2019 11:45,4672,-,All Island
3 July 2019 12:00,4664,-,All Island
3 July 2019 12:15,4683,-,All Island
3 July 2019 12:30,4689,-,All Island
3 July 2019 12:45,4695,-,All Island
3 July 2019 13:00,4678,-,All Island
3 July 2019 13:15,4632,-,All Island
3 July 2019 13:30,4571,-,All Island
