DATE & TIME, ACTUAL GENERATION(MW), REGION
1 August 2020 00:00,3757,All Island
1 August 2020 00:15,3765,All Island
1 August 2020 00:30,3634,All Island
1 August 2020 00:45,3516,All Island
1 August 2020 01:00,3511,All Island
1 August 2020 01:15,3496,All Island
1 August 2020 01:30,3454,All Island
1 August 2020 01:45,3432,All Island
1 August 2020 02:00,3403,All Island
1 August 2020 02:15,3387,All Island
1 August 2020 02:30,3316,All Island
1 August 2020 02:45,3248,All Island
1 August 2020 03:00,3237,All Island
1 August 2020 03:15,3253,All Island
1 August 2020 03:30,3207,All Island
1 August 2020 03:45,3164,All Island
1 August 2020 04:00,3174,All Island
1 August 2020 04:15,3231,All Island
1 August 2020 04:30,3165,All Island
1 August 2020 04:45,3215,All Island
1 August 2020 05:00,3308,All Island
1 August 2020 05:15,3443,All Island
1 August 2020 05:30,3566,All Island
1 August 2020 05:45,3539,All Island
1 August 2020 06:00,3691,All Island
1 August 2020 06:15,3788,All Island
1 August 2020 06:30,3762,All Island
1 August 2020 06:45,3781,All Island
1 August 2020 07:00,3716,All Island
1 August 2020 07:15,3706,All Island
1 August 2020 07:30,3802,All Island
1 August 2020 07:45,3865,All Island
1 August 2020 08:00,3813,All Island
1 August 2020 08:15,3806,All Island
1 August 2020 08:30,3847,All Island
1 August 2020 08:45,3964,All Island
1 August 2020 09:00,3955,All Island
1 August 2020 09:15,3973,All Island
1 August 2020 09:30,4008,All Island
1 August 2020 09:45,4073,All Island
1 August 2020 10:00,4099,All Island
1 August 2020 10:15,4034,All Island
1 August 2020 10:30,3960,All Island
1 August 2020 10:45,4061,All Island
1 August 2020 11:00,4150,All Island
1 August 2020 11:15,4169,All Island
1 August 2020 11:30,4137,All Island
1 August 2020 11:45,4163,All Island
1 August 2020 12:00,4173,All Island
1 August 2020 12:15,4187,All Island
1 August 2020 12:30,4182,All Island
1 August 2020 12:45,4182,All Island
1 August 2020 13:00,4151,All Island
1 August 2020 13:15,4121,All Island
1 August 2020 13:30,4075,All Island
1 August 2020 13:45,4044,All Island
1 August 2020 14:00,4013,All Island
1 August 2020 14:15,4066,All Island
1 August 2020 14:30,4124,All Island
1 August 2020 14:45,4080,All Island
1 August 2020 15:00,4140,All Island
1 August 2020 15:15,4206,All Island
1 August 2020 15:30,4281,All Island
1 August 2020 15:45,4234,All Island
1 August 2020 16:00,4229,All Island
1 August 2020 16:15,4203,All Island
1 August 2020 16:30,4286,All Island
1 August 2020 16:45,4300,All Island
1 August 2020 17:00,4295,All Island
1 August 2020 17:15,4313,All Island
1 August 2020 17:30,4333,All Island
1 August 2020 17:45,4408,All Island
1 August 2020 18:00,4505,All Island
1 August 2020 18:15,4590,All Island
1 August 2020 18:30,4633,All Island
1 August 2020 18:45,4570,All Island
1 August 2020 19:00,4457,All Island
1 August 2020 19:15,4366,All Island
1 August 2020 19:30,4233,All Island
1 August 2020 19:45,4258,All Island
1 August 2020 20:00,4294,All Island
1 August 2020 20:15,4304,All Island
1 August 2020 20:30,4263,All Island
1 August 2020 20:45,4209,All Island
1 August 2020 21:00,4166,All Island
1 August 2020 21:15,4146,All Island
1 August 2020 21:30,4064,All Island
1 August 2020 21:45,4209,All Island
1 August 2020 22:00,4332,All Island
1 August 2020 22:15,4447,All Island
1 August 2020 22:30,4369,All Island
1 August 2020 22:45,4219,All Island
1 August 2020 23:00,4105,All Island
1 August 2020 23:15,3996,All Island
1 August 2020 23:30,3867,All Island
1 August 2020 23:45,3882,All Island
2 August 2020 00:00,3954,All Island
2 August 2020 00:15,3955,All Island
2 August 2020 00:30,3806,All Island
2 August 2020 00:45,3666,All Island
2 August 2020 01:00,3757,All Island
2 August 2020 01:15,3809,All Island
2 August 2020 01:30,3792,All Island
2 August 2020 01:45,3686,All Island
2 August 2020 02:00,3731,All Island
2 August 2020 02:15,3723,All Island
2 August 2020 02:30,3547,All Island
2 August 2020 02:45,3353,All Island
2 August 2020 03:00,3423,All Island
2 August 2020 03:15,3530,All Island
2 August 2020 03:30,3449,All Island
2 August 2020 03:45,3360,All Island
2 August 2020 04:00,3333,All Island
2 August 2020 04:15,3414,All Island
2 August 2020 04:30,3363,All Island
2 August 2020 04:45,3325,All Island
2 August 2020 05:00,3347,All Island
2 August 2020 05:15,3395,All Island
2 August 2020 05:30,3296,All Island
2 August 2020 05:45,3299,All Island
2 August 2020 06:00,3401,All Island
2 August 2020 06:15,3522,All Island
2 August 2020 06:30,3616,All Island
2 August 2020 06:45,3606,All Island
2 August 2020 07:00,3586,All Island
2 August 2020 07:15,3516,All Island
2 August 2020 07:30,3522,All Island
2 August 2020 07:45,3605,All Island
2 August 2020 08:00,3536,All Island
2 August 2020 08:15,3491,All Island
2 August 2020 08:30,3587,All Island
2 August 2020 08:45,3698,All Island
2 August 2020 09:00,3637,All Island
2 August 2020 09:15,3620,All Island
2 August 2020 09:30,3757,All Island
2 August 2020 09:45,3903,All Island
2 August 2020 10:00,3841,All Island
2 August 2020 10:15,3715,All Island
2 August 2020 10:30,3686,All Island
2 August 2020 10:45,3740,All Island
2 August 2020 11:00,3852,All Island
2 August 2020 11:15,3883,All Island
2 August 2020 11:30,3913,All Island
2 August 2020 11:45,3928,All Island
2 August 2020 12:00,3971,All Island
2 August 2020 12:15,4030,All Island
2 August 2020 12:30,4056,All Island
2 August 2020 12:45,4052,All Island
2 August 2020 13:00,4011,All Island
2 August 2020 13:15,4004,All Island
2 August 2020 13:30,3952,All Island
2 August 2020 13:45,3893,All Island
2 August 2020 14:00,3834,All Island
2 August 2020 14:15,3728,All Island
2 August 2020 14:30,3726,All Island
2 August 2020 14:45,3771,All Island
2 August 2020 15:00,3795,All Island
2 August 2020 15:15,3870,All Island
2 August 2020 15:30,3867,All Island
2 August 2020 15:45,3845,All Island
2 August 2020 16:00,3842,All Island
2 August 2020 16:15,3807,All Island
2 August 2020 16:30,3811,All Island
2 August 2020 16:45,3920,All Island
2 August 2020 17:00,3892,All Island
2 August 2020 17:15,3927,All Island
2 August 2020 17:30,3971,All Island
2 August 2020 17:45,3998,All Island
2 August 2020 18:00,4003,All Island
2 August 2020 18:15,3960,All Island
2 August 2020 18:30,3947,All Island
2 August 2020 18:45,3904,All Island
2 August 2020 19:00,3856,All Island
2 August 2020 19:15,3826,All Island
2 August 2020 19:30,3771,All Island
2 August 2020 19:45,3728,All Island
2 August 2020 20:00,3691,All Island
2 August 2020 20:15,3668,All Island
2 August 2020 20:30,3631,All Island
2 August 2020 20:45,3612,All Island
2 August 2020 21:00,3593,All Island
2 August 2020 21:15,3619,All Island
2 August 2020 21:30,3675,All Island
2 August 2020 21:45,3815,All Island
2 August 2020 22:00,3885,All Island
2 August 2020 22:15,3914,All Island
2 August 2020 22:30,3909,All Island
2 August 2020 22:45,3765,All Island
2 August 2020 23:00,3627,All Island
2 August 2020 23:15,3629,All Island
2 August 2020 23:30,3617,All Island
2 August 2020 23:45,3556,All Island
3 August 2020 00:00,3564,All Island
3 August 2020 00:15,3539,All Island
3 August 2020 00:30,3392,All Island
3 August 2020 00:45,3375,All Island
3 August 2020 01:00,3410,All Island
3 August 2020 01:15,3528,All Island
3 August 2020 01:30,3521,All Island
