DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 June 2020 00:00,650,541,All Island
1 June 2020 00:15,635,528,All Island
1 June 2020 00:30,619,516,All Island
1 June 2020 00:45,603,507,All Island
1 June 2020 01:00,527,495,All Island
1 June 2020 01:15,509,472,All Island
1 June 2020 01:30,492,453,All Island
1 June 2020 01:45,474,451,All Island
1 June 2020 02:00,456,441,All Island
1 June 2020 02:15,446,447,All Island
1 June 2020 02:30,437,449,All Island
1 June 2020 02:45,427,447,All Island
1 June 2020 03:00,417,464,All Island
1 June 2020 03:15,418,441,All Island
1 June 2020 03:30,418,398,All Island
1 June 2020 03:45,418,404,All Island
1 June 2020 04:00,418,396,All Island
1 June 2020 04:15,429,389,All Island
1 June 2020 04:30,441,366,All Island
1 June 2020 04:45,452,338,All Island
1 June 2020 05:00,463,319,All Island
1 June 2020 05:15,463,286,All Island
1 June 2020 05:30,463,257,All Island
1 June 2020 05:45,463,242,All Island
1 June 2020 06:00,463,242,All Island
1 June 2020 06:15,450,233,All Island
1 June 2020 06:30,437,213,All Island
1 June 2020 06:45,424,195,All Island
1 June 2020 07:00,400,169,All Island
1 June 2020 07:15,393,154,All Island
1 June 2020 07:30,386,129,All Island
1 June 2020 07:45,380,108,All Island
1 June 2020 08:00,373,95,All Island
1 June 2020 08:15,351,76,All Island
1 June 2020 08:30,329,67,All Island
1 June 2020 08:45,307,53,All Island
1 June 2020 09:00,285,47,All Island
1 June 2020 09:15,267,39,All Island
1 June 2020 09:30,249,34,All Island
1 June 2020 09:45,231,29,All Island
1 June 2020 10:00,213,23,All Island
1 June 2020 10:15,210,17,All Island
1 June 2020 10:30,207,19,All Island
1 June 2020 10:45,205,21,All Island
1 June 2020 11:00,202,22,All Island
1 June 2020 11:15,200,26,All Island
1 June 2020 11:30,199,38,All Island
1 June 2020 11:45,198,48,All Island
1 June 2020 12:00,196,58,All Island
1 June 2020 12:15,192,63,All Island
1 June 2020 12:30,188,74,All Island
1 June 2020 12:45,184,92,All Island
1 June 2020 13:00,152,88,All Island
1 June 2020 13:15,154,103,All Island
1 June 2020 13:30,156,90,All Island
1 June 2020 13:45,158,113,All Island
1 June 2020 14:00,160,120,All Island
1 June 2020 14:15,163,134,All Island
1 June 2020 14:30,166,139,All Island
1 June 2020 14:45,169,141,All Island
1 June 2020 15:00,172,131,All Island
1 June 2020 15:15,180,142,All Island
1 June 2020 15:30,187,162,All Island
1 June 2020 15:45,195,161,All Island
1 June 2020 16:00,203,188,All Island
1 June 2020 16:15,212,197,All Island
1 June 2020 16:30,221,215,All Island
1 June 2020 16:45,231,224,All Island
1 June 2020 17:00,240,234,All Island
1 June 2020 17:15,247,259,All Island
1 June 2020 17:30,253,278,All Island
1 June 2020 17:45,260,305,All Island
1 June 2020 18:00,267,303,All Island
1 June 2020 18:15,271,294,All Island
1 June 2020 18:30,275,316,All Island
1 June 2020 18:45,279,351,All Island
1 June 2020 19:00,256,350,All Island
1 June 2020 19:15,261,360,All Island
1 June 2020 19:30,265,348,All Island
1 June 2020 19:45,270,340,All Island
1 June 2020 20:00,274,334,All Island
1 June 2020 20:15,290,323,All Island
1 June 2020 20:30,306,312,All Island
1 June 2020 20:45,321,319,All Island
1 June 2020 21:00,337,317,All Island
1 June 2020 21:15,344,300,All Island
1 June 2020 21:30,351,279,All Island
1 June 2020 21:45,358,266,All Island
1 June 2020 22:00,366,256,All Island
1 June 2020 22:15,369,259,All Island
1 June 2020 22:30,372,256,All Island
1 June 2020 22:45,375,227,All Island
1 June 2020 23:00,377,220,All Island
1 June 2020 23:15,372,219,All Island
1 June 2020 23:30,366,231,All Island
1 June 2020 23:45,360,237,All Island
2 June 2020 00:00,354,230,All Island
2 June 2020 00:15,349,214,All Island
2 June 2020 00:30,343,218,All Island
2 June 2020 00:45,337,202,All Island
2 June 2020 01:00,318,200,All Island
2 June 2020 01:15,315,204,All Island
2 June 2020 01:30,312,202,All Island
2 June 2020 01:45,309,200,All Island
2 June 2020 02:00,306,197,All Island
2 June 2020 02:15,307,176,All Island
2 June 2020 02:30,308,154,All Island
2 June 2020 02:45,309,132,All Island
2 June 2020 03:00,309,132,All Island
2 June 2020 03:15,309,139,All Island
2 June 2020 03:30,308,144,All Island
2 June 2020 03:45,307,159,All Island
2 June 2020 04:00,307,156,All Island
2 June 2020 04:15,305,165,All Island
2 June 2020 04:30,304,166,All Island
2 June 2020 04:45,302,178,All Island
2 June 2020 05:00,301,176,All Island
2 June 2020 05:15,299,176,All Island
2 June 2020 05:30,297,179,All Island
2 June 2020 05:45,296,177,All Island
2 June 2020 06:00,294,179,All Island
2 June 2020 06:15,291,185,All Island
2 June 2020 06:30,288,202,All Island
2 June 2020 06:45,285,210,All Island
2 June 2020 07:00,304,211,All Island
2 June 2020 07:15,295,218,All Island
2 June 2020 07:30,286,201,All Island
2 June 2020 07:45,277,200,All Island
2 June 2020 08:00,268,184,All Island
2 June 2020 08:15,259,151,All Island
2 June 2020 08:30,250,130,All Island
2 June 2020 08:45,240,117,All Island
2 June 2020 09:00,230,127,All Island
2 June 2020 09:15,229,148,All Island
2 June 2020 09:30,227,155,All Island
2 June 2020 09:45,226,168,All Island
2 June 2020 10:00,224,192,All Island
2 June 2020 10:15,247,195,All Island
2 June 2020 10:30,270,231,All Island
2 June 2020 10:45,292,219,All Island
2 June 2020 11:00,315,236,All Island
2 June 2020 11:15,335,268,All Island
2 June 2020 11:30,355,297,All Island
2 June 2020 11:45,375,330,All Island
2 June 2020 12:00,394,376,All Island
2 June 2020 12:15,421,414,All Island
2 June 2020 12:30,448,436,All Island
2 June 2020 12:45,474,464,All Island
2 June 2020 13:00,509,474,All Island
2 June 2020 13:15,547,500,All Island
2 June 2020 13:30,585,531,All Island
2 June 2020 13:45,622,582,All Island
2 June 2020 14:00,661,637,All Island
2 June 2020 14:15,701,673,All Island
2 June 2020 14:30,740,697,All Island
2 June 2020 14:45,779,776,All Island
2 June 2020 15:00,818,826,All Island
2 June 2020 15:15,827,845,All Island
2 June 2020 15:30,836,904,All Island
2 June 2020 15:45,845,955,All Island
2 June 2020 16:00,854,1119,All Island
2 June 2020 16:15,859,1090,All Island
2 June 2020 16:30,865,1160,All Island
2 June 2020 16:45,871,1193,All Island
2 June 2020 17:00,878,1221,All Island
2 June 2020 17:15,908,1183,All Island
2 June 2020 17:30,938,1127,All Island
2 June 2020 17:45,967,1119,All Island
2 June 2020 18:00,997,1098,All Island
2 June 2020 18:15,1016,1003,All Island
2 June 2020 18:30,1036,1025,All Island
2 June 2020 18:45,1055,1042,All Island
2 June 2020 19:00,1058,1035,All Island
2 June 2020 19:15,1053,1020,All Island
2 June 2020 19:30,1049,1057,All Island
2 June 2020 19:45,1044,1099,All Island
2 June 2020 20:00,1039,1068,All Island
2 June 2020 20:15,1044,1091,All Island
2 June 2020 20:30,1049,1098,All Island
2 June 2020 20:45,1054,1096,All Island
2 June 2020 21:00,1059,1159,All Island
2 June 2020 21:15,1067,1135,All Island
2 June 2020 21:30,1075,1055,All Island
2 June 2020 21:45,1082,1042,All Island
2 June 2020 22:00,1090,976,All Island
2 June 2020 22:15,1109,963,All Island
2 June 2020 22:30,1127,975,All Island
2 June 2020 22:45,1146,1005,All Island
2 June 2020 23:00,1164,1029,All Island
2 June 2020 23:15,1196,1103,All Island
2 June 2020 23:30,1228,1203,All Island
2 June 2020 23:45,1259,1270,All Island
3 June 2020 00:00,1291,1331,All Island
3 June 2020 00:15,1311,1424,All Island
3 June 2020 00:30,1331,1424,All Island
3 June 2020 00:45,1351,1413,All Island
3 June 2020 01:00,1324,1520,All Island
3 June 2020 01:15,1341,1582,All Island
3 June 2020 01:30,1359,1605,All Island
3 June 2020 01:45,1376,1673,All Island
3 June 2020 02:00,1394,1757,All Island
3 June 2020 02:15,1428,1792,All Island
3 June 2020 02:30,1462,1822,All Island
3 June 2020 02:45,1496,1826,All Island
3 June 2020 03:00,1529,1681,All Island
3 June 2020 03:15,1574,1665,All Island
3 June 2020 03:30,1618,1672,All Island
3 June 2020 03:45,1662,1664,All Island
3 June 2020 04:00,1707,1787,All Island
3 June 2020 04:15,1751,1879,All Island
3 June 2020 04:30,1796,1921,All Island
3 June 2020 04:45,1840,1899,All Island
3 June 2020 05:00,1885,1930,All Island
3 June 2020 05:15,1933,1970,All Island
3 June 2020 05:30,1981,2014,All Island
3 June 2020 05:45,2029,2046,All Island
3 June 2020 06:00,2077,2134,All Island
3 June 2020 06:15,2135,2213,All Island
3 June 2020 06:30,2194,2278,All Island
3 June 2020 06:45,2252,2382,All Island
3 June 2020 07:00,2290,2274,All Island
3 June 2020 07:15,2332,2358,All Island
3 June 2020 07:30,2374,2459,All Island
3 June 2020 07:45,2416,2643,All Island
3 June 2020 08:00,2458,2594,All Island
