DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 January 2022 00:00,4571,3096,All Island
1 January 2022 00:15,4594,3138,All Island
1 January 2022 00:30,4617,3105,All Island
1 January 2022 00:45,4641,3119,All Island
1 January 2022 01:00,4664,3146,All Island
1 January 2022 01:15,4683,3325,All Island
1 January 2022 01:30,4702,3212,All Island
1 January 2022 01:45,4720,3109,All Island
1 January 2022 02:00,4739,3116,All Island
1 January 2022 02:15,4750,3107,All Island
1 January 2022 02:30,4762,3024,All Island
1 January 2022 02:45,4773,2838,All Island
1 January 2022 03:00,4784,2846,All Island
1 January 2022 03:15,4794,2836,All Island
1 January 2022 03:30,4804,2699,All Island
1 January 2022 03:45,4813,2487,All Island
1 January 2022 04:00,4823,2535,All Island
1 January 2022 04:15,4833,2648,All Island
1 January 2022 04:30,4843,2553,All Island
1 January 2022 04:45,4852,2371,All Island
1 January 2022 05:00,4862,2278,All Island
1 January 2022 05:15,4863,2280,All Island
1 January 2022 05:30,4864,2219,All Island
1 January 2022 05:45,4865,2212,All Island
1 January 2022 06:00,4796,2133,All Island
1 January 2022 06:15,4779,2061,All Island
1 January 2022 06:30,4761,2110,All Island
1 January 2022 06:45,4744,2085,All Island
1 January 2022 07:00,4726,2030,All Island
1 January 2022 07:15,4700,1926,All Island
1 January 2022 07:30,4674,1900,All Island
1 January 2022 07:45,4648,2077,All Island
1 January 2022 08:00,4622,2047,All Island
1 January 2022 08:15,4599,2048,All Island
1 January 2022 08:30,4577,2127,All Island
1 January 2022 08:45,4554,2311,All Island
1 January 2022 09:00,4531,2265,All Island
1 January 2022 09:15,4516,2186,All Island
1 January 2022 09:30,4501,2273,All Island
1 January 2022 09:45,4486,2406,All Island
1 January 2022 10:00,4471,2430,All Island
1 January 2022 10:15,4471,2350,All Island
1 January 2022 10:30,4472,2460,All Island
1 January 2022 10:45,4472,2548,All Island
1 January 2022 11:00,4473,2567,All Island
1 January 2022 11:15,4455,2517,All Island
1 January 2022 11:30,4436,2615,All Island
1 January 2022 11:45,4418,2826,All Island
1 January 2022 12:00,4368,2876,All Island
1 January 2022 12:15,4347,2822,All Island
1 January 2022 12:30,4327,2925,All Island
1 January 2022 12:45,4306,3052,All Island
1 January 2022 13:00,4286,3133,All Island
1 January 2022 13:15,4263,3261,All Island
1 January 2022 13:30,4241,3321,All Island
1 January 2022 13:45,4218,3253,All Island
1 January 2022 14:00,4195,3205,All Island
1 January 2022 14:15,4158,3205,All Island
1 January 2022 14:30,4120,3221,All Island
1 January 2022 14:45,4082,3194,All Island
1 January 2022 15:00,4044,3221,All Island
1 January 2022 15:15,3980,3203,All Island
1 January 2022 15:30,3917,3193,All Island
1 January 2022 15:45,3854,3293,All Island
1 January 2022 16:00,3791,3363,All Island
1 January 2022 16:15,3701,3341,All Island
1 January 2022 16:30,3612,3420,All Island
1 January 2022 16:45,3523,3521,All Island
1 January 2022 17:00,3434,3397,All Island
1 January 2022 17:15,3370,3314,All Island
1 January 2022 17:30,3306,3228,All Island
1 January 2022 17:45,3243,3122,All Island
1 January 2022 18:00,3406,3102,All Island
1 January 2022 18:15,3326,3029,All Island
1 January 2022 18:30,3245,3017,All Island
1 January 2022 18:45,3165,3008,All Island
1 January 2022 19:00,3085,2981,All Island
1 January 2022 19:15,3026,2933,All Island
1 January 2022 19:30,2968,2842,All Island
1 January 2022 19:45,2909,2811,All Island
1 January 2022 20:00,2850,2789,All Island
1 January 2022 20:15,2842,2779,All Island
1 January 2022 20:30,2833,2785,All Island
1 January 2022 20:45,2825,2768,All Island
1 January 2022 21:00,2816,2766,All Island
1 January 2022 21:15,2824,2766,All Island
1 January 2022 21:30,2832,2668,All Island
