DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 February 2020 00:00,3974,3137,All Island
1 February 2020 00:15,3967,3077,All Island
1 February 2020 00:30,3960,3030,All Island
1 February 2020 00:45,3979,2978,All Island
1 February 2020 01:00,3973,2907,All Island
1 February 2020 01:15,3983,2887,All Island
1 February 2020 01:30,3993,2763,All Island
1 February 2020 01:45,4003,2747,All Island
1 February 2020 02:00,4013,2640,All Island
1 February 2020 02:15,4007,2611,All Island
1 February 2020 02:30,4001,2597,All Island
1 February 2020 02:45,3995,2576,All Island
1 February 2020 03:00,3964,2554,All Island
1 February 2020 03:15,3971,2546,All Island
1 February 2020 03:30,3978,2537,All Island
1 February 2020 03:45,4011,2461,All Island
1 February 2020 04:00,4019,2456,All Island
1 February 2020 04:15,4019,2447,All Island
1 February 2020 04:30,4019,2449,All Island
1 February 2020 04:45,4020,2440,All Island
1 February 2020 05:00,4020,2446,All Island
1 February 2020 05:15,4016,2449,All Island
1 February 2020 05:30,4012,2455,All Island
1 February 2020 05:45,4008,2473,All Island
1 February 2020 06:00,4025,2499,All Island
1 February 2020 06:15,4014,2592,All Island
1 February 2020 06:30,4003,2652,All Island
1 February 2020 06:45,3992,2671,All Island
1 February 2020 07:00,3981,2631,All Island
1 February 2020 07:15,3992,2672,All Island
1 February 2020 07:30,4004,2755,All Island
1 February 2020 07:45,4015,2879,All Island
1 February 2020 08:00,4027,2913,All Island
1 February 2020 08:15,4034,2935,All Island
1 February 2020 08:30,4041,3021,All Island
1 February 2020 08:45,4048,3151,All Island
1 February 2020 09:00,4055,3265,All Island
1 February 2020 09:15,4038,3332,All Island
1 February 2020 09:30,4022,3377,All Island
1 February 2020 09:45,4006,3424,All Island
1 February 2020 10:00,3989,3474,All Island
1 February 2020 10:15,3943,3467,All Island
1 February 2020 10:30,3897,3500,All Island
1 February 2020 10:45,3850,3496,All Island
1 February 2020 11:00,3804,3566,All Island
1 February 2020 11:15,3745,3452,All Island
1 February 2020 11:30,3686,3446,All Island
1 February 2020 11:45,3627,3369,All Island
1 February 2020 12:00,3629,3327,All Island
1 February 2020 12:15,3559,3334,All Island
1 February 2020 12:30,3489,3235,All Island
1 February 2020 12:45,3419,3255,All Island
1 February 2020 13:00,3349,3251,All Island
1 February 2020 13:15,3242,3143,All Island
1 February 2020 13:30,3136,3086,All Island
1 February 2020 13:45,3030,3025,All Island
1 February 2020 14:00,2923,2947,All Island
1 February 2020 14:15,2808,2882,All Island
1 February 2020 14:30,2693,2834,All Island
1 February 2020 14:45,2578,2687,All Island
1 February 2020 15:00,2463,2508,All Island
1 February 2020 15:15,2305,2256,All Island
1 February 2020 15:30,2146,1977,All Island
1 February 2020 15:45,1988,1884,All Island
1 February 2020 16:00,1819,1793,All Island
1 February 2020 16:15,1684,1551,All Island
1 February 2020 16:30,1549,1354,All Island
1 February 2020 16:45,1423,1189,All Island
1 February 2020 17:00,1287,1048,All Island
1 February 2020 17:15,1195,936,All Island
1 February 2020 17:30,1104,867,All Island
1 February 2020 17:45,1012,800,All Island
1 February 2020 18:00,660,658,All Island
1 February 2020 18:15,599,633,All Island
1 February 2020 18:30,538,530,All Island
1 February 2020 18:45,477,478,All Island
1 February 2020 19:00,417,433,All Island
1 February 2020 19:15,401,371,All Island
1 February 2020 19:30,385,348,All Island
1 February 2020 19:45,370,300,All Island
1 February 2020 20:00,352,298,All Island
1 February 2020 20:15,376,337,All Island
1 February 2020 20:30,400,350,All Island
1 February 2020 20:45,427,334,All Island
1 February 2020 21:00,452,360,All Island
1 February 2020 21:15,553,410,All Island
1 February 2020 21:30,655,496,All Island
1 February 2020 21:45,756,595,All Island
1 February 2020 22:00,858,672,All Island
1 February 2020 22:15,957,784,All Island
1 February 2020 22:30,1056,848,All Island
1 February 2020 22:45,1155,894,All Island
1 February 2020 23:00,1254,1032,All Island
1 February 2020 23:15,1342,1155,All Island
1 February 2020 23:30,1431,1181,All Island
1 February 2020 23:45,1519,1364,All Island
2 February 2020 00:00,1495,1445,All Island
2 February 2020 00:15,1477,1637,All Island
2 February 2020 00:30,1460,1672,All Island
2 February 2020 00:45,1443,1583,All Island
2 February 2020 01:00,1409,1546,All Island
2 February 2020 01:15,1434,1490,All Island
2 February 2020 01:30,1459,1414,All Island
2 February 2020 01:45,1484,1364,All Island
2 February 2020 02:00,1509,1372,All Island
2 February 2020 02:15,1594,1396,All Island
2 February 2020 02:30,1679,1426,All Island
2 February 2020 02:45,1779,1527,All Island
2 February 2020 03:00,1864,1608,All Island
2 February 2020 03:15,1951,1678,All Island
2 February 2020 03:30,2037,1692,All Island
2 February 2020 03:45,2124,1715,All Island
2 February 2020 04:00,2211,1673,All Island
2 February 2020 04:15,2278,1738,All Island
2 February 2020 04:30,2344,1845,All Island
2 February 2020 04:45,2411,1964,All Island
2 February 2020 05:00,2478,2023,All Island
2 February 2020 05:15,2543,2128,All Island
2 February 2020 05:30,2608,2166,All Island
2 February 2020 05:45,2672,2146,All Island
2 February 2020 06:00,2689,2127,All Island
2 February 2020 06:15,2722,2239,All Island
2 February 2020 06:30,2756,2304,All Island
2 February 2020 06:45,2789,2367,All Island
2 February 2020 07:00,2823,2464,All Island
2 February 2020 07:15,2850,2358,All Island
2 February 2020 07:30,2878,2379,All Island
2 February 2020 07:45,2905,2422,All Island
2 February 2020 08:00,2933,2398,All Island
2 February 2020 08:15,2986,2456,All Island
2 February 2020 08:30,3039,2410,All Island
2 February 2020 08:45,3092,2415,All Island
2 February 2020 09:00,3122,2455,All Island
2 February 2020 09:15,3151,2454,All Island
2 February 2020 09:30,3181,2440,All Island
2 February 2020 09:45,3233,2569,All Island
2 February 2020 10:00,3262,2665,All Island
2 February 2020 10:15,3292,2714,All Island
2 February 2020 10:30,3322,2774,All Island
2 February 2020 10:45,3352,2830,All Island
2 February 2020 11:00,3383,2926,All Island
2 February 2020 11:15,3429,3112,All Island
2 February 2020 11:30,3476,3248,All Island
2 February 2020 11:45,3523,3362,All Island
2 February 2020 12:00,3471,3381,All Island
2 February 2020 12:15,3478,3395,All Island
2 February 2020 12:30,3485,3446,All Island
2 February 2020 12:45,3492,3460,All Island
2 February 2020 13:00,3472,3486,All Island
2 February 2020 13:15,3470,3471,All Island
2 February 2020 13:30,3467,3494,All Island
2 February 2020 13:45,3489,3545,All Island
2 February 2020 14:00,3486,3531,All Island
2 February 2020 14:15,3523,3543,All Island
2 February 2020 14:30,3559,3483,All Island
2 February 2020 14:45,3596,3444,All Island
2 February 2020 15:00,3633,3464,All Island
2 February 2020 15:15,3644,3475,All Island
2 February 2020 15:30,3655,3462,All Island
2 February 2020 15:45,3666,3463,All Island
2 February 2020 16:00,3677,3537,All Island
2 February 2020 16:15,3717,3524,All Island
2 February 2020 16:30,3758,3491,All Island
2 February 2020 16:45,3798,3541,All Island
2 February 2020 17:00,3810,3630,All Island
2 February 2020 17:15,3846,3734,All Island
2 February 2020 17:30,3881,3768,All Island
2 February 2020 17:45,3947,3860,All Island
2 February 2020 18:00,4022,3818,All Island
2 February 2020 18:15,4026,3789,All Island
2 February 2020 18:30,4031,3851,All Island
2 February 2020 18:45,4035,3858,All Island
2 February 2020 19:00,4039,3786,All Island
2 February 2020 19:15,4038,3690,All Island
2 February 2020 19:30,4037,3666,All Island
2 February 2020 19:45,4036,3661,All Island
2 February 2020 20:00,4035,3637,All Island
2 February 2020 20:15,4016,3556,All Island
2 February 2020 20:30,3997,3539,All Island
2 February 2020 20:45,3978,3466,All Island
2 February 2020 21:00,3934,3442,All Island
2 February 2020 21:15,3903,3373,All Island
2 February 2020 21:30,3873,3264,All Island
2 February 2020 21:45,3866,3180,All Island
2 February 2020 22:00,3835,3036,All Island
2 February 2020 22:15,3806,2966,All Island
2 February 2020 22:30,3778,2880,All Island
2 February 2020 22:45,3749,2834,All Island
2 February 2020 23:00,3697,2700,All Island
2 February 2020 23:15,3666,2677,All Island
2 February 2020 23:30,3636,2654,All Island
2 February 2020 23:45,3626,2706,All Island
3 February 2020 00:00,3589,2675,All Island
3 February 2020 00:15,3529,2654,All Island
3 February 2020 00:30,3469,2567,All Island
3 February 2020 00:45,3409,2565,All Island
3 February 2020 01:00,3331,2437,All Island
3 February 2020 01:15,3280,2402,All Island
3 February 2020 01:30,3229,2354,All Island
3 February 2020 01:45,3178,2312,All Island
3 February 2020 02:00,3127,2324,All Island
3 February 2020 02:15,3101,2338,All Island
3 February 2020 02:30,3075,2366,All Island
3 February 2020 02:45,3065,2290,All Island
3 February 2020 03:00,3038,2272,All Island
3 February 2020 03:15,2986,2304,All Island
3 February 2020 03:30,2933,2212,All Island
3 February 2020 03:45,2881,2155,All Island
3 February 2020 04:00,2828,2121,All Island
3 February 2020 04:15,2818,2196,All Island
3 February 2020 04:30,2808,2249,All Island
3 February 2020 04:45,2797,2203,All Island
3 February 2020 05:00,2787,2168,All Island
3 February 2020 05:15,2783,2161,All Island
3 February 2020 05:30,2779,2294,All Island
3 February 2020 05:45,2775,2405,All Island
3 February 2020 06:00,2727,2451,All Island
3 February 2020 06:15,2701,2640,All Island
3 February 2020 06:30,2675,2622,All Island
3 February 2020 06:45,2649,2775,All Island
3 February 2020 07:00,2622,2883,All Island
3 February 2020 07:15,2578,2925,All Island
3 February 2020 07:30,2533,2976,All Island
3 February 2020 07:45,2489,2921,All Island
3 February 2020 08:00,2445,2800,All Island
3 February 2020 08:15,2431,2714,All Island
3 February 2020 08:30,2418,2622,All Island
3 February 2020 08:45,2405,2506,All Island
3 February 2020 09:00,2392,2530,All Island
3 February 2020 09:15,2400,2584,All Island
3 February 2020 09:30,2407,2586,All Island
3 February 2020 09:45,2415,2630,All Island
3 February 2020 10:00,2423,2432,All Island
3 February 2020 10:15,2470,2273,All Island
3 February 2020 10:30,2517,2361,All Island
3 February 2020 10:45,2565,2283,All Island
3 February 2020 11:00,2612,2354,All Island
3 February 2020 11:15,2651,2399,All Island
3 February 2020 11:30,2691,2409,All Island
3 February 2020 11:45,2730,2521,All Island
3 February 2020 12:00,2680,2682,All Island
3 February 2020 12:15,2658,2599,All Island
3 February 2020 12:30,2636,2741,All Island
3 February 2020 12:45,2614,2760,All Island
3 February 2020 13:00,2591,2747,All Island
3 February 2020 13:15,2582,2739,All Island
3 February 2020 13:30,2573,2693,All Island
3 February 2020 13:45,2563,2784,All Island
