DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 January 2024 00:00,3478,2590,All Island
1 January 2024 00:15,3402,2400,All Island
1 January 2024 00:30,3326,2446,All Island
1 January 2024 00:45,3249,2517,All Island
1 January 2024 01:00,3173,2508,All Island
1 January 2024 01:15,3099,2453,All Island
1 January 2024 01:30,3025,2282,All Island
1 January 2024 01:45,2951,2121,All Island
1 January 2024 02:00,2878,2011,All Island
1 January 2024 02:15,2794,1982,All Island
1 January 2024 02:30,2710,1893,All Island
1 January 2024 02:45,2627,1782,All Island
1 January 2024 03:00,2543,1643,All Island
1 January 2024 03:15,2422,1569,All Island
1 January 2024 03:30,2301,1495,All Island
1 January 2024 03:45,2180,1378,All Island
1 January 2024 04:00,2058,1342,All Island
1 January 2024 04:15,1977,1363,All Island
1 January 2024 04:30,1895,1357,All Island
1 January 2024 04:45,1814,1317,All Island
1 January 2024 05:00,1733,1249,All Island
1 January 2024 05:15,1679,1141,All Island
1 January 2024 05:30,1626,1141,All Island
1 January 2024 05:45,1573,1143,All Island
1 January 2024 06:00,1300,1113,All Island
1 January 2024 06:15,1280,1085,All Island
1 January 2024 06:30,1260,1079,All Island
1 January 2024 06:45,1240,982,All Island
1 January 2024 07:00,1220,973,All Island
1 January 2024 07:15,1182,988,All Island
1 January 2024 07:30,1144,922,All Island
1 January 2024 07:45,1106,938,All Island
1 January 2024 08:00,1068,882,All Island
1 January 2024 08:15,1082,839,All Island
1 January 2024 08:30,1095,892,All Island
1 January 2024 08:45,1109,972,All Island
1 January 2024 09:00,1122,1127,All Island
1 January 2024 09:15,1158,1210,All Island
1 January 2024 09:30,1195,1308,All Island
1 January 2024 09:45,1231,1473,All Island
1 January 2024 10:00,1268,1527,All Island
1 January 2024 10:15,1327,1642,All Island
1 January 2024 10:30,1386,1727,All Island
1 January 2024 10:45,1445,1836,All Island
1 January 2024 11:00,1504,1878,All Island
1 January 2024 11:15,1561,1955,All Island
1 January 2024 11:30,1618,1982,All Island
1 January 2024 11:45,1676,2130,All Island
1 January 2024 12:00,2011,2232,All Island
1 January 2024 12:15,2077,2197,All Island
1 January 2024 12:30,2143,2273,All Island
1 January 2024 12:45,2208,2319,All Island
1 January 2024 13:00,2274,2369,All Island
1 January 2024 13:15,2348,2458,All Island
1 January 2024 13:30,2422,2547,All Island
1 January 2024 13:45,2496,2610,All Island
1 January 2024 14:00,2570,2803,All Island
1 January 2024 14:15,2696,2810,All Island
1 January 2024 14:30,2822,2881,All Island
1 January 2024 14:45,2948,2910,All Island
1 January 2024 15:00,3074,3022,All Island
1 January 2024 15:15,3189,3246,All Island
1 January 2024 15:30,3303,3287,All Island
1 January 2024 15:45,3418,3402,All Island
1 January 2024 16:00,3532,3455,All Island
1 January 2024 16:15,3605,3454,All Island
1 January 2024 16:30,3679,3542,All Island
1 January 2024 16:45,3752,3683,All Island
1 January 2024 17:00,3826,3759,All Island
1 January 2024 17:15,3858,3625,All Island
1 January 2024 17:30,3890,3736,All Island
1 January 2024 17:45,3923,3686,All Island
1 January 2024 18:00,4096,3687,All Island
1 January 2024 18:15,4097,3783,All Island
1 January 2024 18:30,4099,3715,All Island
1 January 2024 18:45,4101,3579,All Island
1 January 2024 19:00,4103,3608,All Island
1 January 2024 19:15,4093,3575,All Island
1 January 2024 19:30,4084,3438,All Island
1 January 2024 19:45,4074,3355,All Island
1 January 2024 20:00,4064,3331,All Island
1 January 2024 20:15,4046,3306,All Island
1 January 2024 20:30,4028,3375,All Island
1 January 2024 20:45,4010,3249,All Island
1 January 2024 21:00,3992,3202,All Island
1 January 2024 21:15,3972,3169,All Island
1 January 2024 21:30,3952,3006,All Island
1 January 2024 21:45,3932,2829,All Island
1 January 2024 22:00,3912,2864,All Island
1 January 2024 22:15,3901,2973,All Island
1 January 2024 22:30,3889,2899,All Island
1 January 2024 22:45,3878,2790,All Island
