DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 March 2023 00:00,1022,1028,All Island
1 March 2023 00:15,1001,1029,All Island
1 March 2023 00:30,981,957,All Island
1 March 2023 00:45,960,878,All Island
1 March 2023 01:00,939,862,All Island
1 March 2023 01:15,929,859,All Island
1 March 2023 01:30,919,874,All Island
1 March 2023 01:45,909,886,All Island
1 March 2023 02:00,899,890,All Island
1 March 2023 02:15,903,871,All Island
1 March 2023 02:30,908,781,All Island
1 March 2023 02:45,912,787,All Island
1 March 2023 03:00,917,751,All Island
1 March 2023 03:15,928,746,All Island
1 March 2023 03:30,939,713,All Island
1 March 2023 03:45,950,683,All Island
1 March 2023 04:00,961,677,All Island
1 March 2023 04:15,948,670,All Island
1 March 2023 04:30,935,679,All Island
1 March 2023 04:45,923,687,All Island
1 March 2023 05:00,910,712,All Island
1 March 2023 05:15,899,705,All Island
1 March 2023 05:30,889,677,All Island
1 March 2023 05:45,878,628,All Island
1 March 2023 06:00,933,585,All Island
1 March 2023 06:15,956,599,All Island
1 March 2023 06:30,979,619,All Island
1 March 2023 06:45,1002,638,All Island
1 March 2023 07:00,1024,676,All Island
1 March 2023 07:15,1038,663,All Island
1 March 2023 07:30,1052,709,All Island
1 March 2023 07:45,1066,701,All Island
1 March 2023 08:00,1080,743,All Island
1 March 2023 08:15,1070,724,All Island
1 March 2023 08:30,1060,739,All Island
1 March 2023 08:45,1051,728,All Island
1 March 2023 09:00,1041,787,All Island
1 March 2023 09:15,1024,859,All Island
1 March 2023 09:30,1007,852,All Island
1 March 2023 09:45,990,889,All Island
1 March 2023 10:00,973,885,All Island
1 March 2023 10:15,977,941,All Island
1 March 2023 10:30,980,958,All Island
1 March 2023 10:45,983,1081,All Island
1 March 2023 11:00,987,1103,All Island
1 March 2023 11:15,989,1072,All Island
1 March 2023 11:30,991,1189,All Island
1 March 2023 11:45,994,1241,All Island
1 March 2023 12:00,887,1208,All Island
1 March 2023 12:15,891,1144,All Island
1 March 2023 12:30,894,1071,All Island
1 March 2023 12:45,898,997,All Island
1 March 2023 13:00,902,978,All Island
1 March 2023 13:15,887,878,All Island
1 March 2023 13:30,872,825,All Island
1 March 2023 13:45,856,786,All Island
1 March 2023 14:00,841,719,All Island
1 March 2023 14:15,826,730,All Island
1 March 2023 14:30,811,727,All Island
1 March 2023 14:45,795,776,All Island
1 March 2023 15:00,780,730,All Island
1 March 2023 15:15,772,732,All Island
1 March 2023 15:30,764,762,All Island
1 March 2023 15:45,756,736,All Island
1 March 2023 16:00,749,729,All Island
1 March 2023 16:15,743,717,All Island
1 March 2023 16:30,737,707,All Island
1 March 2023 16:45,732,677,All Island
1 March 2023 17:00,726,678,All Island
1 March 2023 17:15,726,647,All Island
1 March 2023 17:30,725,602,All Island
1 March 2023 17:45,724,609,All Island
1 March 2023 18:00,693,643,All Island
1 March 2023 18:15,708,674,All Island
1 March 2023 18:30,723,709,All Island
1 March 2023 18:45,737,723,All Island
1 March 2023 19:00,752,708,All Island
1 March 2023 19:15,781,757,All Island
1 March 2023 19:30,810,759,All Island
1 March 2023 19:45,839,766,All Island
1 March 2023 20:00,869,775,All Island
1 March 2023 20:15,895,794,All Island
1 March 2023 20:30,921,802,All Island
1 March 2023 20:45,948,855,All Island
1 March 2023 21:00,974,853,All Island
1 March 2023 21:15,995,863,All Island
1 March 2023 21:30,1017,898,All Island
1 March 2023 21:45,1038,948,All Island
1 March 2023 22:00,1059,955,All Island
1 March 2023 22:15,1062,940,All Island
1 March 2023 22:30,1066,936,All Island
1 March 2023 22:45,1070,904,All Island
1 March 2023 23:00,1073,878,All Island
1 March 2023 23:15,1054,835,All Island
1 March 2023 23:30,1035,795,All Island
1 March 2023 23:45,1017,833,All Island
2 March 2023 00:00,1020,849,All Island
2 March 2023 00:15,999,846,All Island
2 March 2023 00:30,977,863,All Island
2 March 2023 00:45,955,829,All Island
2 March 2023 01:00,933,820,All Island
2 March 2023 01:15,932,873,All Island
2 March 2023 01:30,931,893,All Island
2 March 2023 01:45,930,891,All Island
2 March 2023 02:00,929,852,All Island
2 March 2023 02:15,928,855,All Island
2 March 2023 02:30,927,845,All Island
2 March 2023 02:45,926,886,All Island
2 March 2023 03:00,925,932,All Island
2 March 2023 03:15,914,904,All Island
2 March 2023 03:30,903,878,All Island
2 March 2023 03:45,891,869,All Island
2 March 2023 04:00,880,852,All Island
2 March 2023 04:15,867,855,All Island
2 March 2023 04:30,855,834,All Island
2 March 2023 04:45,842,811,All Island
2 March 2023 05:00,829,798,All Island
2 March 2023 05:15,833,782,All Island
2 March 2023 05:30,836,757,All Island
2 March 2023 05:45,839,751,All Island
2 March 2023 06:00,826,683,All Island
2 March 2023 06:15,825,693,All Island
2 March 2023 06:30,824,690,All Island
2 March 2023 06:45,822,714,All Island
2 March 2023 07:00,821,707,All Island
2 March 2023 07:15,815,705,All Island
2 March 2023 07:30,810,685,All Island
2 March 2023 07:45,805,657,All Island
2 March 2023 08:00,800,657,All Island
2 March 2023 08:15,762,645,All Island
2 March 2023 08:30,724,600,All Island
2 March 2023 08:45,686,564,All Island
2 March 2023 09:00,648,529,All Island
2 March 2023 09:15,611,513,All Island
2 March 2023 09:30,574,489,All Island
2 March 2023 09:45,537,534,All Island
2 March 2023 10:00,499,499,All Island
2 March 2023 10:15,476,518,All Island
2 March 2023 10:30,454,532,All Island
2 March 2023 10:45,431,499,All Island
2 March 2023 11:00,408,489,All Island
2 March 2023 11:15,391,473,All Island
2 March 2023 11:30,374,457,All Island
2 March 2023 11:45,358,430,All Island
2 March 2023 12:00,409,416,All Island
2 March 2023 12:15,388,373,All Island
2 March 2023 12:30,367,378,All Island
2 March 2023 12:45,346,355,All Island
2 March 2023 13:00,325,357,All Island
2 March 2023 13:15,312,351,All Island
2 March 2023 13:30,299,338,All Island
2 March 2023 13:45,286,331,All Island
2 March 2023 14:00,273,303,All Island
2 March 2023 14:15,273,279,All Island
2 March 2023 14:30,273,261,All Island
2 March 2023 14:45,272,253,All Island
2 March 2023 15:00,272,268,All Island
2 March 2023 15:15,274,265,All Island
2 March 2023 15:30,276,250,All Island
2 March 2023 15:45,278,236,All Island
2 March 2023 16:00,280,232,All Island
2 March 2023 16:15,273,233,All Island
2 March 2023 16:30,266,216,All Island
2 March 2023 16:45,259,214,All Island
2 March 2023 17:00,251,209,All Island
2 March 2023 17:15,252,202,All Island
2 March 2023 17:30,253,189,All Island
2 March 2023 17:45,254,190,All Island
2 March 2023 18:00,202,187,All Island
2 March 2023 18:15,209,180,All Island
2 March 2023 18:30,215,187,All Island
2 March 2023 18:45,222,179,All Island
2 March 2023 19:00,229,178,All Island
2 March 2023 19:15,237,194,All Island
2 March 2023 19:30,245,180,All Island
2 March 2023 19:45,253,160,All Island
2 March 2023 20:00,262,153,All Island
2 March 2023 20:15,265,162,All Island
2 March 2023 20:30,269,171,All Island
2 March 2023 20:45,273,187,All Island
2 March 2023 21:00,276,187,All Island
2 March 2023 21:15,275,191,All Island
2 March 2023 21:30,273,188,All Island
2 March 2023 21:45,271,182,All Island
2 March 2023 22:00,269,188,All Island
2 March 2023 22:15,263,178,All Island
2 March 2023 22:30,257,180,All Island
2 March 2023 22:45,251,181,All Island
2 March 2023 23:00,245,173,All Island
2 March 2023 23:15,232,166,All Island
2 March 2023 23:30,218,147,All Island
2 March 2023 23:45,205,129,All Island
3 March 2023 00:00,161,120,All Island
3 March 2023 00:15,159,106,All Island
3 March 2023 00:30,157,105,All Island
3 March 2023 00:45,155,97,All Island
3 March 2023 01:00,152,99,All Island
3 March 2023 01:15,155,98,All Island
3 March 2023 01:30,158,105,All Island
3 March 2023 01:45,160,98,All Island
3 March 2023 02:00,163,87,All Island
3 March 2023 02:15,161,85,All Island
3 March 2023 02:30,160,102,All Island
3 March 2023 02:45,158,101,All Island
3 March 2023 03:00,157,101,All Island
3 March 2023 03:15,161,106,All Island
3 March 2023 03:30,165,115,All Island
3 March 2023 03:45,169,124,All Island
3 March 2023 04:00,173,125,All Island
3 March 2023 04:15,176,134,All Island
3 March 2023 04:30,180,124,All Island
3 March 2023 04:45,184,127,All Island
3 March 2023 05:00,187,137,All Island
3 March 2023 05:15,186,142,All Island
3 March 2023 05:30,185,132,All Island
3 March 2023 05:45,183,117,All Island
3 March 2023 06:00,166,122,All Island
3 March 2023 06:15,167,133,All Island
3 March 2023 06:30,168,122,All Island
3 March 2023 06:45,170,118,All Island
3 March 2023 07:00,171,122,All Island
3 March 2023 07:15,171,119,All Island
3 March 2023 07:30,172,131,All Island
3 March 2023 07:45,173,123,All Island
3 March 2023 08:00,174,115,All Island
3 March 2023 08:15,172,122,All Island
3 March 2023 08:30,171,111,All Island
3 March 2023 08:45,169,101,All Island
3 March 2023 09:00,167,90,All Island
3 March 2023 09:15,160,92,All Island
3 March 2023 09:30,153,83,All Island
3 March 2023 09:45,146,89,All Island
3 March 2023 10:00,139,100,All Island
3 March 2023 10:15,135,110,All Island
