DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 December 2023 00:00,339,362,All Island
1 December 2023 00:15,321,343,All Island
1 December 2023 00:30,304,318,All Island
1 December 2023 00:45,286,318,All Island
1 December 2023 01:00,268,307,All Island
1 December 2023 01:15,255,336,All Island
1 December 2023 01:30,242,359,All Island
1 December 2023 01:45,228,328,All Island
1 December 2023 02:00,215,317,All Island
1 December 2023 02:15,209,297,All Island
1 December 2023 02:30,203,275,All Island
1 December 2023 02:45,197,283,All Island
1 December 2023 03:00,191,273,All Island
1 December 2023 03:15,188,240,All Island
1 December 2023 03:30,185,242,All Island
1 December 2023 03:45,181,246,All Island
1 December 2023 04:00,178,249,All Island
1 December 2023 04:15,163,246,All Island
1 December 2023 04:30,148,218,All Island
1 December 2023 04:45,132,216,All Island
1 December 2023 05:00,117,201,All Island
1 December 2023 05:15,107,207,All Island
1 December 2023 05:30,97,204,All Island
1 December 2023 05:45,87,195,All Island
1 December 2023 06:00,82,189,All Island
1 December 2023 06:15,81,180,All Island
1 December 2023 06:30,80,158,All Island
1 December 2023 06:45,79,143,All Island
1 December 2023 07:00,78,142,All Island
1 December 2023 07:15,79,174,All Island
1 December 2023 07:30,81,183,All Island
1 December 2023 07:45,82,175,All Island
1 December 2023 08:00,83,183,All Island
1 December 2023 08:15,80,189,All Island
1 December 2023 08:30,76,171,All Island
1 December 2023 08:45,72,153,All Island
1 December 2023 09:00,69,147,All Island
1 December 2023 09:15,68,141,All Island
1 December 2023 09:30,66,135,All Island
1 December 2023 09:45,65,133,All Island
1 December 2023 10:00,63,126,All Island
1 December 2023 10:15,63,121,All Island
1 December 2023 10:30,63,108,All Island
1 December 2023 10:45,62,105,All Island
1 December 2023 11:00,62,97,All Island
1 December 2023 11:15,60,84,All Island
1 December 2023 11:30,59,80,All Island
1 December 2023 11:45,57,78,All Island
1 December 2023 12:00,71,73,All Island
1 December 2023 12:15,66,68,All Island
1 December 2023 12:30,62,65,All Island
1 December 2023 12:45,57,60,All Island
1 December 2023 13:00,53,62,All Island
1 December 2023 13:15,52,61,All Island
1 December 2023 13:30,52,59,All Island
1 December 2023 13:45,52,61,All Island
1 December 2023 14:00,51,68,All Island
1 December 2023 14:15,52,58,All Island
1 December 2023 14:30,53,52,All Island
1 December 2023 14:45,54,58,All Island
1 December 2023 15:00,55,66,All Island
1 December 2023 15:15,58,79,All Island
1 December 2023 15:30,62,90,All Island
1 December 2023 15:45,65,98,All Island
1 December 2023 16:00,68,113,All Island
1 December 2023 16:15,71,116,All Island
1 December 2023 16:30,73,135,All Island
1 December 2023 16:45,76,144,All Island
1 December 2023 17:00,79,166,All Island
1 December 2023 17:15,84,179,All Island
1 December 2023 17:30,90,176,All Island
1 December 2023 17:45,96,182,All Island
1 December 2023 18:00,86,191,All Island
1 December 2023 18:15,91,184,All Island
1 December 2023 18:30,96,173,All Island
1 December 2023 18:45,101,173,All Island
1 December 2023 19:00,106,180,All Island
1 December 2023 19:15,108,179,All Island
1 December 2023 19:30,111,187,All Island
1 December 2023 19:45,114,192,All Island
1 December 2023 20:00,117,196,All Island
1 December 2023 20:15,123,198,All Island
1 December 2023 20:30,130,212,All Island
1 December 2023 20:45,137,235,All Island
1 December 2023 21:00,143,231,All Island
1 December 2023 21:15,147,227,All Island
1 December 2023 21:30,151,226,All Island
1 December 2023 21:45,155,223,All Island
1 December 2023 22:00,158,233,All Island
1 December 2023 22:15,159,244,All Island
1 December 2023 22:30,160,244,All Island
1 December 2023 22:45,161,239,All Island
1 December 2023 23:00,162,253,All Island
1 December 2023 23:15,162,262,All Island
1 December 2023 23:30,162,275,All Island
1 December 2023 23:45,161,288,All Island
2 December 2023 00:00,181,299,All Island
2 December 2023 00:15,183,306,All Island
2 December 2023 00:30,184,306,All Island
2 December 2023 00:45,185,308,All Island
2 December 2023 01:00,187,309,All Island
2 December 2023 01:15,187,315,All Island
2 December 2023 01:30,186,306,All Island
2 December 2023 01:45,186,328,All Island
2 December 2023 02:00,186,359,All Island
2 December 2023 02:15,183,356,All Island
2 December 2023 02:30,181,359,All Island
