DATE & TIME, ACTUAL GENERATION(MW), REGION
1 April 2022 00:00,4056,All Island
1 April 2022 00:15,4183,All Island
1 April 2022 00:30,4169,All Island
1 April 2022 00:45,4060,All Island
1 April 2022 01:00,3986,All Island
1 April 2022 01:15,3991,All Island
1 April 2022 01:30,4029,All Island
1 April 2022 01:45,4106,All Island
1 April 2022 02:00,4006,All Island
1 April 2022 02:15,3945,All Island
1 April 2022 02:30,3896,All Island
1 April 2022 02:45,3824,All Island
1 April 2022 03:00,3806,All Island
1 April 2022 03:15,3816,All Island
1 April 2022 03:30,3758,All Island
1 April 2022 03:45,3687,All Island
1 April 2022 04:00,3724,All Island
1 April 2022 04:15,3758,All Island
1 April 2022 04:30,3715,All Island
1 April 2022 04:45,3742,All Island
1 April 2022 05:00,3836,All Island
1 April 2022 05:15,3885,All Island
1 April 2022 05:30,3835,All Island
1 April 2022 05:45,3826,All Island
1 April 2022 06:00,3944,All Island
1 April 2022 06:15,4124,All Island
1 April 2022 06:30,4170,All Island
1 April 2022 06:45,4251,All Island
1 April 2022 07:00,4471,All Island
1 April 2022 07:15,4861,All Island
1 April 2022 07:30,5037,All Island
1 April 2022 07:45,5210,All Island
1 April 2022 08:00,5343,All Island
1 April 2022 08:15,5407,All Island
1 April 2022 08:30,5406,All Island
1 April 2022 08:45,5420,All Island
1 April 2022 09:00,5393,All Island
1 April 2022 09:15,5346,All Island
1 April 2022 09:30,5272,All Island
1 April 2022 09:45,5165,All Island
1 April 2022 10:00,5186,All Island
1 April 2022 10:15,5216,All Island
1 April 2022 10:30,5196,All Island
1 April 2022 10:45,5125,All Island
1 April 2022 11:00,5109,All Island
1 April 2022 11:15,5036,All Island
1 April 2022 11:30,4969,All Island
1 April 2022 11:45,5012,All Island
1 April 2022 12:00,5046,All Island
1 April 2022 12:15,4985,All Island
1 April 2022 12:30,4974,All Island
1 April 2022 12:45,4968,All Island
1 April 2022 13:00,4954,All Island
1 April 2022 13:15,4902,All Island
1 April 2022 13:30,4792,All Island
1 April 2022 13:45,4802,All Island
1 April 2022 14:00,4823,All Island
1 April 2022 14:15,4891,All Island
1 April 2022 14:30,4890,All Island
1 April 2022 14:45,4899,All Island
1 April 2022 15:00,4805,All Island
1 April 2022 15:15,4899,All Island
1 April 2022 15:30,4971,All Island
1 April 2022 15:45,5052,All Island
1 April 2022 16:00,5075,All Island
1 April 2022 16:15,5060,All Island
1 April 2022 16:30,5132,All Island
1 April 2022 16:45,5223,All Island
1 April 2022 17:00,5245,All Island
1 April 2022 17:15,5300,All Island
1 April 2022 17:30,5334,All Island
1 April 2022 17:45,5383,All Island
1 April 2022 18:00,5390,All Island
1 April 2022 18:15,5461,All Island
1 April 2022 18:30,5508,All Island
1 April 2022 18:45,5581,All Island
1 April 2022 19:00,5529,All Island
1 April 2022 19:15,5428,All Island
1 April 2022 19:30,5405,All Island
1 April 2022 19:45,5431,All Island
1 April 2022 20:00,5451,All Island
1 April 2022 20:15,5430,All Island
1 April 2022 20:30,5365,All Island
1 April 2022 20:45,5275,All Island
1 April 2022 21:00,5261,All Island
1 April 2022 21:15,5202,All Island
1 April 2022 21:30,5040,All Island
1 April 2022 21:45,4885,All Island
1 April 2022 22:00,4804,All Island
1 April 2022 22:15,4768,All Island
