DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 May 2023 00:00,1057,860,All Island
1 May 2023 00:15,1045,804,All Island
1 May 2023 00:30,1033,813,All Island
1 May 2023 00:45,1021,823,All Island
1 May 2023 01:00,896,854,All Island
1 May 2023 01:15,890,849,All Island
1 May 2023 01:30,884,804,All Island
1 May 2023 01:45,878,812,All Island
1 May 2023 02:00,872,828,All Island
1 May 2023 02:15,848,813,All Island
1 May 2023 02:30,825,754,All Island
1 May 2023 02:45,801,725,All Island
1 May 2023 03:00,777,694,All Island
1 May 2023 03:15,763,649,All Island
1 May 2023 03:30,749,608,All Island
1 May 2023 03:45,734,583,All Island
1 May 2023 04:00,720,613,All Island
1 May 2023 04:15,722,632,All Island
1 May 2023 04:30,723,647,All Island
1 May 2023 04:45,725,666,All Island
1 May 2023 05:00,727,668,All Island
1 May 2023 05:15,722,669,All Island
1 May 2023 05:30,718,660,All Island
1 May 2023 05:45,714,670,All Island
1 May 2023 06:00,710,642,All Island
1 May 2023 06:15,699,649,All Island
1 May 2023 06:30,689,614,All Island
1 May 2023 06:45,678,616,All Island
1 May 2023 07:00,590,622,All Island
1 May 2023 07:15,580,624,All Island
1 May 2023 07:30,570,584,All Island
1 May 2023 07:45,560,551,All Island
1 May 2023 08:00,550,549,All Island
1 May 2023 08:15,539,554,All Island
1 May 2023 08:30,528,569,All Island
1 May 2023 08:45,516,599,All Island
1 May 2023 09:00,505,601,All Island
1 May 2023 09:15,497,559,All Island
1 May 2023 09:30,488,567,All Island
1 May 2023 09:45,480,561,All Island
1 May 2023 10:00,472,502,All Island
1 May 2023 10:15,464,489,All Island
1 May 2023 10:30,456,455,All Island
1 May 2023 10:45,449,392,All Island
1 May 2023 11:00,441,357,All Island
1 May 2023 11:15,429,340,All Island
1 May 2023 11:30,417,329,All Island
1 May 2023 11:45,405,310,All Island
1 May 2023 12:00,393,299,All Island
1 May 2023 12:15,385,297,All Island
1 May 2023 12:30,377,273,All Island
1 May 2023 12:45,369,283,All Island
1 May 2023 13:00,325,255,All Island
1 May 2023 13:15,321,259,All Island
1 May 2023 13:30,317,253,All Island
1 May 2023 13:45,314,258,All Island
1 May 2023 14:00,310,276,All Island
1 May 2023 14:15,306,265,All Island
1 May 2023 14:30,302,269,All Island
1 May 2023 14:45,298,234,All Island
1 May 2023 15:00,295,240,All Island
1 May 2023 15:15,289,225,All Island
1 May 2023 15:30,284,240,All Island
1 May 2023 15:45,279,248,All Island
1 May 2023 16:00,274,257,All Island
1 May 2023 16:15,271,245,All Island
1 May 2023 16:30,267,249,All Island
1 May 2023 16:45,264,241,All Island
1 May 2023 17:00,260,236,All Island
1 May 2023 17:15,259,256,All Island
1 May 2023 17:30,258,246,All Island
1 May 2023 17:45,256,242,All Island
1 May 2023 18:00,255,250,All Island
1 May 2023 18:15,250,239,All Island
1 May 2023 18:30,246,242,All Island
1 May 2023 18:45,242,226,All Island
1 May 2023 19:00,236,229,All Island
1 May 2023 19:15,231,219,All Island
1 May 2023 19:30,225,210,All Island
1 May 2023 19:45,220,208,All Island
1 May 2023 20:00,215,195,All Island
1 May 2023 20:15,210,191,All Island
1 May 2023 20:30,204,183,All Island
1 May 2023 20:45,198,176,All Island
1 May 2023 21:00,193,174,All Island
1 May 2023 21:15,190,163,All Island
1 May 2023 21:30,186,160,All Island
1 May 2023 21:45,183,149,All Island
1 May 2023 22:00,180,135,All Island
1 May 2023 22:15,180,145,All Island
1 May 2023 22:30,179,137,All Island
1 May 2023 22:45,179,144,All Island
1 May 2023 23:00,179,128,All Island
1 May 2023 23:15,175,136,All Island
1 May 2023 23:30,172,137,All Island
1 May 2023 23:45,169,138,All Island
2 May 2023 00:00,165,131,All Island
2 May 2023 00:15,163,140,All Island
2 May 2023 00:30,162,139,All Island
2 May 2023 00:45,160,154,All Island
2 May 2023 01:00,158,150,All Island
2 May 2023 01:15,159,164,All Island
2 May 2023 01:30,161,163,All Island
2 May 2023 01:45,162,169,All Island
2 May 2023 02:00,164,176,All Island
2 May 2023 02:15,166,211,All Island
2 May 2023 02:30,167,242,All Island
2 May 2023 02:45,169,276,All Island
2 May 2023 03:00,171,313,All Island
2 May 2023 03:15,179,338,All Island
2 May 2023 03:30,188,362,All Island
2 May 2023 03:45,196,372,All Island
2 May 2023 04:00,205,370,All Island
2 May 2023 04:15,222,379,All Island
2 May 2023 04:30,239,379,All Island
2 May 2023 04:45,255,411,All Island
2 May 2023 05:00,272,436,All Island
2 May 2023 05:15,286,535,All Island
2 May 2023 05:30,300,553,All Island
2 May 2023 05:45,313,599,All Island
2 May 2023 06:00,327,604,All Island
2 May 2023 06:15,347,578,All Island
2 May 2023 06:30,368,548,All Island
2 May 2023 06:45,388,534,All Island
2 May 2023 07:00,426,559,All Island
2 May 2023 07:15,437,544,All Island
2 May 2023 07:30,448,528,All Island
2 May 2023 07:45,458,553,All Island
2 May 2023 08:00,469,541,All Island
2 May 2023 08:15,461,525,All Island
2 May 2023 08:30,454,532,All Island
2 May 2023 08:45,446,532,All Island
2 May 2023 09:00,439,547,All Island
2 May 2023 09:15,444,602,All Island
2 May 2023 09:30,450,624,All Island
2 May 2023 09:45,455,637,All Island
2 May 2023 10:00,461,647,All Island
2 May 2023 10:15,474,693,All Island
2 May 2023 10:30,486,719,All Island
2 May 2023 10:45,499,741,All Island
2 May 2023 11:00,511,789,All Island
2 May 2023 11:15,522,804,All Island
2 May 2023 11:30,532,857,All Island
2 May 2023 11:45,543,909,All Island
2 May 2023 12:00,553,946,All Island
2 May 2023 12:15,574,961,All Island
2 May 2023 12:30,595,949,All Island
2 May 2023 12:45,616,995,All Island
2 May 2023 13:00,679,1024,All Island
2 May 2023 13:15,697,1067,All Island
2 May 2023 13:30,716,1107,All Island
2 May 2023 13:45,734,1136,All Island
2 May 2023 14:00,752,1094,All Island
2 May 2023 14:15,770,1137,All Island
2 May 2023 14:30,788,1136,All Island
2 May 2023 14:45,806,1177,All Island
2 May 2023 15:00,824,1181,All Island
2 May 2023 15:15,834,1185,All Island
2 May 2023 15:30,844,1185,All Island
2 May 2023 15:45,853,1201,All Island
2 May 2023 16:00,863,1181,All Island
2 May 2023 16:15,853,1134,All Island
2 May 2023 16:30,843,1134,All Island
2 May 2023 16:45,832,1131,All Island
2 May 2023 17:00,822,1131,All Island
2 May 2023 17:15,808,1128,All Island
2 May 2023 17:30,793,1077,All Island
2 May 2023 17:45,779,1059,All Island
2 May 2023 18:00,764,1059,All Island
2 May 2023 18:15,754,1054,All Island
2 May 2023 18:30,744,1032,All Island
2 May 2023 18:45,734,1066,All Island
2 May 2023 19:00,834,1113,All Island
2 May 2023 19:15,837,1157,All Island
2 May 2023 19:30,840,1142,All Island
2 May 2023 19:45,844,1100,All Island
2 May 2023 20:00,847,1104,All Island
2 May 2023 20:15,853,1145,All Island
2 May 2023 20:30,858,1145,All Island
2 May 2023 20:45,864,1177,All Island
2 May 2023 21:00,869,1240,All Island
2 May 2023 21:15,878,1277,All Island
2 May 2023 21:30,887,1294,All Island
2 May 2023 21:45,895,1268,All Island
2 May 2023 22:00,904,1310,All Island
2 May 2023 22:15,919,1340,All Island
2 May 2023 22:30,933,1368,All Island
2 May 2023 22:45,947,1413,All Island
2 May 2023 23:00,962,1398,All Island
2 May 2023 23:15,981,1439,All Island
2 May 2023 23:30,1001,1457,All Island
2 May 2023 23:45,1020,1460,All Island
3 May 2023 00:00,1039,1462,All Island
3 May 2023 00:15,1057,1491,All Island
3 May 2023 00:30,1075,1552,All Island
3 May 2023 00:45,1093,1583,All Island
3 May 2023 01:00,1151,1555,All Island
3 May 2023 01:15,1168,1580,All Island
3 May 2023 01:30,1186,1602,All Island
3 May 2023 01:45,1204,1613,All Island
3 May 2023 02:00,1221,1699,All Island
3 May 2023 02:15,1254,1710,All Island
3 May 2023 02:30,1287,1704,All Island
3 May 2023 02:45,1320,1739,All Island
3 May 2023 03:00,1353,1750,All Island
3 May 2023 03:15,1401,1729,All Island
3 May 2023 03:30,1448,1671,All Island
3 May 2023 03:45,1496,1622,All Island
3 May 2023 04:00,1543,1595,All Island
3 May 2023 04:15,1574,1575,All Island
3 May 2023 04:30,1605,1619,All Island
3 May 2023 04:45,1636,1556,All Island
3 May 2023 05:00,1667,1545,All Island
3 May 2023 05:15,1688,1611,All Island
3 May 2023 05:30,1709,1679,All Island
3 May 2023 05:45,1729,1763,All Island
3 May 2023 06:00,1750,1796,All Island
3 May 2023 06:15,1774,1808,All Island
3 May 2023 06:30,1799,1818,All Island
3 May 2023 06:45,1823,1815,All Island
3 May 2023 07:00,1965,1811,All Island
3 May 2023 07:15,2004,1850,All Island
3 May 2023 07:30,2042,1855,All Island
3 May 2023 07:45,2081,1895,All Island
3 May 2023 08:00,2120,1924,All Island
3 May 2023 08:15,2159,1923,All Island
3 May 2023 08:30,2199,1952,All Island
3 May 2023 08:45,2239,1974,All Island
3 May 2023 09:00,2279,2055,All Island
3 May 2023 09:15,2338,2064,All Island
3 May 2023 09:30,2398,2022,All Island
3 May 2023 09:45,2458,2040,All Island
3 May 2023 10:00,2518,2105,All Island
3 May 2023 10:15,2585,2181,All Island
3 May 2023 10:30,2652,2155,All Island
3 May 2023 10:45,2719,2215,All Island
3 May 2023 11:00,2786,2249,All Island
3 May 2023 11:15,2845,2401,All Island
3 May 2023 11:30,2904,2415,All Island
3 May 2023 11:45,2963,2492,All Island
3 May 2023 12:00,3022,2504,All Island
3 May 2023 12:15,3044,2531,All Island
3 May 2023 12:30,3067,2517,All Island
3 May 2023 12:45,3090,2583,All Island
3 May 2023 13:00,3085,2660,All Island
3 May 2023 13:15,3119,2704,All Island
3 May 2023 13:30,3152,2706,All Island
3 May 2023 13:45,3186,2796,All Island
3 May 2023 14:00,3219,2844,All Island
3 May 2023 14:15,3269,2906,All Island
3 May 2023 14:30,3320,2873,All Island
3 May 2023 14:45,3370,2884,All Island
3 May 2023 15:00,3420,2930,All Island
3 May 2023 15:15,3470,3008,All Island
3 May 2023 15:30,3520,3051,All Island
3 May 2023 15:45,3570,3079,All Island
3 May 2023 16:00,3620,3061,All Island
3 May 2023 16:15,3630,2982,All Island
3 May 2023 16:30,3640,2997,All Island
3 May 2023 16:45,3650,3058,All Island
3 May 2023 17:00,3660,3034,All Island
3 May 2023 17:15,3643,2958,All Island
3 May 2023 17:30,3627,2911,All Island
3 May 2023 17:45,3611,2844,All Island
3 May 2023 18:00,3595,2879,All Island
3 May 2023 18:15,3553,2890,All Island
3 May 2023 18:30,3511,2928,All Island
3 May 2023 18:45,3470,2833,All Island
3 May 2023 19:00,3448,2733,All Island
3 May 2023 19:15,3402,2660,All Island
3 May 2023 19:30,3356,2610,All Island
3 May 2023 19:45,3310,2608,All Island
3 May 2023 20:00,3263,2601,All Island
3 May 2023 20:15,3258,2619,All Island
3 May 2023 20:30,3252,2568,All Island
3 May 2023 20:45,3246,2622,All Island
3 May 2023 21:00,3240,2661,All Island
3 May 2023 21:15,3250,2727,All Island
3 May 2023 21:30,3259,2718,All Island
3 May 2023 21:45,3268,2704,All Island
3 May 2023 22:00,3278,2729,All Island
3 May 2023 22:15,3298,2744,All Island
3 May 2023 22:30,3319,2810,All Island
3 May 2023 22:45,3339,2847,All Island
3 May 2023 23:00,3360,2859,All Island
3 May 2023 23:15,3387,2852,All Island
3 May 2023 23:30,3414,2830,All Island
3 May 2023 23:45,3441,2782,All Island
4 May 2023 00:00,3467,2761,All Island
4 May 2023 00:15,3473,2788,All Island
4 May 2023 00:30,3478,2897,All Island
4 May 2023 00:45,3483,2888,All Island
4 May 2023 01:00,3223,2868,All Island
4 May 2023 01:15,3205,2802,All Island
4 May 2023 01:30,3187,2854,All Island
4 May 2023 01:45,3169,2852,All Island
4 May 2023 02:00,3151,2823,All Island
4 May 2023 02:15,3141,2833,All Island
4 May 2023 02:30,3132,2689,All Island
4 May 2023 02:45,3122,2645,All Island
4 May 2023 03:00,3112,2699,All Island
4 May 2023 03:15,3122,2737,All Island
4 May 2023 03:30,3131,2707,All Island
4 May 2023 03:45,3140,2714,All Island
4 May 2023 04:00,3149,2688,All Island
4 May 2023 04:15,3147,2652,All Island
4 May 2023 04:30,3146,2661,All Island
4 May 2023 04:45,3144,2624,All Island
4 May 2023 05:00,3142,2678,All Island
4 May 2023 05:15,3140,2693,All Island
4 May 2023 05:30,3137,2696,All Island
4 May 2023 05:45,3135,2765,All Island
4 May 2023 06:00,3133,2800,All Island
4 May 2023 06:15,3123,2904,All Island
4 May 2023 06:30,3113,2907,All Island
4 May 2023 06:45,3103,2928,All Island
4 May 2023 07:00,2970,2970,All Island
4 May 2023 07:15,2956,2918,All Island
4 May 2023 07:30,2943,2948,All Island
4 May 2023 07:45,2930,2967,All Island
4 May 2023 08:00,2917,2964,All Island
4 May 2023 08:15,2909,2980,All Island
4 May 2023 08:30,2901,2972,All Island
4 May 2023 08:45,2894,2864,All Island
4 May 2023 09:00,2886,2869,All Island
4 May 2023 09:15,2899,2837,All Island
4 May 2023 09:30,2911,2706,All Island
4 May 2023 09:45,2924,2675,All Island
4 May 2023 10:00,2937,2584,All Island
4 May 2023 10:15,2920,2582,All Island
4 May 2023 10:30,2904,2554,All Island
4 May 2023 10:45,2888,2503,All Island
4 May 2023 11:00,2871,2459,All Island
4 May 2023 11:15,2856,2396,All Island
4 May 2023 11:30,2840,2418,All Island
4 May 2023 11:45,2825,2254,All Island
4 May 2023 12:00,2810,2144,All Island
4 May 2023 12:15,2771,2179,All Island
4 May 2023 12:30,2732,2088,All Island
4 May 2023 12:45,2693,2168,All Island
4 May 2023 13:00,2545,2131,All Island
4 May 2023 13:15,2520,2129,All Island
4 May 2023 13:30,2495,2103,All Island
4 May 2023 13:45,2469,2082,All Island
4 May 2023 14:00,2444,2097,All Island
4 May 2023 14:15,2409,2065,All Island
4 May 2023 14:30,2374,2148,All Island
4 May 2023 14:45,2339,2142,All Island
4 May 2023 15:00,2304,2105,All Island
4 May 2023 15:15,2290,2111,All Island
4 May 2023 15:30,2276,2014,All Island
4 May 2023 15:45,2263,1946,All Island
4 May 2023 16:00,2249,1890,All Island
4 May 2023 16:15,2212,1973,All Island
4 May 2023 16:30,2174,1922,All Island
4 May 2023 16:45,2137,1919,All Island
4 May 2023 17:00,2099,1924,All Island
4 May 2023 17:15,2054,1872,All Island
4 May 2023 17:30,2009,1796,All Island
4 May 2023 17:45,1964,1725,All Island
4 May 2023 18:00,1918,1633,All Island
4 May 2023 18:15,1880,1613,All Island
4 May 2023 18:30,1841,1583,All Island
4 May 2023 18:45,1802,1550,All Island
4 May 2023 19:00,1838,1538,All Island
4 May 2023 19:15,1801,1519,All Island
4 May 2023 19:30,1763,1514,All Island
4 May 2023 19:45,1726,1514,All Island
4 May 2023 20:00,1689,1539,All Island
4 May 2023 20:15,1682,1543,All Island
4 May 2023 20:30,1675,1536,All Island
4 May 2023 20:45,1668,1489,All Island
4 May 2023 21:00,1662,1551,All Island
4 May 2023 21:15,1684,1512,All Island
4 May 2023 21:30,1707,1403,All Island
4 May 2023 21:45,1730,1347,All Island
4 May 2023 22:00,1753,1321,All Island
4 May 2023 22:15,1783,1332,All Island
4 May 2023 22:30,1813,1287,All Island
4 May 2023 22:45,1843,1280,All Island
4 May 2023 23:00,1873,1319,All Island
4 May 2023 23:15,1896,1323,All Island
4 May 2023 23:30,1919,1378,All Island
4 May 2023 23:45,1942,1463,All Island
5 May 2023 00:00,1965,1598,All Island
5 May 2023 00:15,1966,1593,All Island
5 May 2023 00:30,1966,1641,All Island
5 May 2023 00:45,1966,1660,All Island
5 May 2023 01:00,1913,1679,All Island
5 May 2023 01:15,1894,1650,All Island
5 May 2023 01:30,1875,1688,All Island
5 May 2023 01:45,1856,1745,All Island
5 May 2023 02:00,1837,1728,All Island
5 May 2023 02:15,1800,1751,All Island
5 May 2023 02:30,1763,1790,All Island
5 May 2023 02:45,1726,1760,All Island
5 May 2023 03:00,1689,1695,All Island
5 May 2023 03:15,1657,1709,All Island
5 May 2023 03:30,1626,1761,All Island
5 May 2023 03:45,1594,1729,All Island
5 May 2023 04:00,1562,1684,All Island
5 May 2023 04:15,1520,1677,All Island
5 May 2023 04:30,1477,1695,All Island
5 May 2023 04:45,1435,1641,All Island
5 May 2023 05:00,1392,1598,All Island
5 May 2023 05:15,1352,1523,All Island
5 May 2023 05:30,1312,1403,All Island
5 May 2023 05:45,1272,1280,All Island
5 May 2023 06:00,1232,1251,All Island
5 May 2023 06:15,1232,1213,All Island
5 May 2023 06:30,1231,1207,All Island
5 May 2023 06:45,1231,1203,All Island
5 May 2023 07:00,1301,1219,All Island
5 May 2023 07:15,1306,1167,All Island
5 May 2023 07:30,1310,1152,All Island
5 May 2023 07:45,1314,1201,All Island
5 May 2023 08:00,1319,1148,All Island
5 May 2023 08:15,1327,1166,All Island
5 May 2023 08:30,1336,1243,All Island
5 May 2023 08:45,1345,1273,All Island
5 May 2023 09:00,1353,1259,All Island
5 May 2023 09:15,1366,1263,All Island
5 May 2023 09:30,1379,1323,All Island
5 May 2023 09:45,1393,1374,All Island
5 May 2023 10:00,1406,1340,All Island
5 May 2023 10:15,1424,1362,All Island
5 May 2023 10:30,1442,1337,All Island
5 May 2023 10:45,1461,1430,All Island
5 May 2023 11:00,1479,1455,All Island
5 May 2023 11:15,1486,1456,All Island
5 May 2023 11:30,1494,1589,All Island
5 May 2023 11:45,1501,1598,All Island
5 May 2023 12:00,1509,1530,All Island
5 May 2023 12:15,1512,1492,All Island
5 May 2023 12:30,1515,1494,All Island
5 May 2023 12:45,1518,1585,All Island
5 May 2023 13:00,1479,1555,All Island
5 May 2023 13:15,1467,1557,All Island
5 May 2023 13:30,1455,1541,All Island
5 May 2023 13:45,1442,1476,All Island
5 May 2023 14:00,1430,1449,All Island
5 May 2023 14:15,1404,1497,All Island
5 May 2023 14:30,1378,1421,All Island
5 May 2023 14:45,1352,1458,All Island
5 May 2023 15:00,1326,1563,All Island
5 May 2023 15:15,1286,1539,All Island
5 May 2023 15:30,1246,1425,All Island
5 May 2023 15:45,1206,1307,All Island
5 May 2023 16:00,1165,1328,All Island
5 May 2023 16:15,1118,1255,All Island
5 May 2023 16:30,1071,1256,All Island
5 May 2023 16:45,1023,1216,All Island
5 May 2023 17:00,976,1121,All Island
5 May 2023 17:15,954,1081,All Island
5 May 2023 17:30,933,1022,All Island
5 May 2023 17:45,912,976,All Island
5 May 2023 18:00,890,868,All Island
5 May 2023 18:15,872,820,All Island
5 May 2023 18:30,853,799,All Island
5 May 2023 18:45,834,784,All Island
5 May 2023 19:00,759,752,All Island
5 May 2023 19:15,725,682,All Island
5 May 2023 19:30,690,661,All Island
5 May 2023 19:45,656,615,All Island
5 May 2023 20:00,622,580,All Island
5 May 2023 20:15,597,568,All Island
5 May 2023 20:30,572,538,All Island
5 May 2023 20:45,547,482,All Island
5 May 2023 21:00,521,468,All Island
5 May 2023 21:15,516,471,All Island
5 May 2023 21:30,510,444,All Island
5 May 2023 21:45,505,445,All Island
5 May 2023 22:00,499,464,All Island
5 May 2023 22:15,500,500,All Island
5 May 2023 22:30,501,483,All Island
5 May 2023 22:45,503,468,All Island
5 May 2023 23:00,504,470,All Island
5 May 2023 23:15,498,459,All Island
5 May 2023 23:30,492,476,All Island
5 May 2023 23:45,486,485,All Island
6 May 2023 00:00,480,473,All Island
6 May 2023 00:15,473,448,All Island
6 May 2023 00:30,465,465,All Island
6 May 2023 00:45,458,476,All Island
6 May 2023 01:00,427,464,All Island
6 May 2023 01:15,416,465,All Island
6 May 2023 01:30,405,456,All Island
6 May 2023 01:45,394,430,All Island
6 May 2023 02:00,383,419,All Island
6 May 2023 02:15,380,396,All Island
6 May 2023 02:30,377,399,All Island
6 May 2023 02:45,375,404,All Island
6 May 2023 03:00,372,411,All Island
6 May 2023 03:15,376,405,All Island
6 May 2023 03:30,380,394,All Island
6 May 2023 03:45,383,395,All Island
6 May 2023 04:00,387,423,All Island
6 May 2023 04:15,390,398,All Island
6 May 2023 04:30,393,358,All Island
6 May 2023 04:45,396,346,All Island
6 May 2023 05:00,400,310,All Island
6 May 2023 05:15,402,290,All Island
6 May 2023 05:30,404,286,All Island
6 May 2023 05:45,407,267,All Island
6 May 2023 06:00,409,266,All Island
6 May 2023 06:15,418,255,All Island
6 May 2023 06:30,426,254,All Island
6 May 2023 06:45,435,248,All Island
6 May 2023 07:00,396,244,All Island
6 May 2023 07:15,385,221,All Island
6 May 2023 07:30,374,227,All Island
6 May 2023 07:45,362,230,All Island
6 May 2023 08:00,351,209,All Island
6 May 2023 08:15,340,210,All Island
6 May 2023 08:30,329,203,All Island
6 May 2023 08:45,319,194,All Island
6 May 2023 09:00,308,190,All Island
