DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 May 2020 00:00,3376,-,All Island
1 May 2020 00:15,3367,-,All Island
1 May 2020 00:30,3316,-,All Island
1 May 2020 00:45,3233,-,All Island
1 May 2020 01:00,3191,-,All Island
1 May 2020 01:15,3130,-,All Island
1 May 2020 01:30,3100,-,All Island
1 May 2020 01:45,3055,-,All Island
1 May 2020 02:00,3024,-,All Island
1 May 2020 02:15,3016,-,All Island
1 May 2020 02:30,2998,-,All Island
1 May 2020 02:45,2973,-,All Island
1 May 2020 03:00,2936,-,All Island
1 May 2020 03:15,2923,-,All Island
1 May 2020 03:30,2898,-,All Island
1 May 2020 03:45,2903,-,All Island
1 May 2020 04:00,2892,-,All Island
1 May 2020 04:15,2903,-,All Island
1 May 2020 04:30,2895,-,All Island
1 May 2020 04:45,2900,-,All Island
1 May 2020 05:00,2939,-,All Island
1 May 2020 05:15,2979,-,All Island
1 May 2020 05:30,2958,-,All Island
1 May 2020 05:45,2920,-,All Island
1 May 2020 06:00,2946,-,All Island
1 May 2020 06:15,3052,-,All Island
1 May 2020 06:30,3093,-,All Island
1 May 2020 06:45,3162,-,All Island
1 May 2020 07:00,3264,-,All Island
1 May 2020 07:15,3403,-,All Island
1 May 2020 07:30,3473,-,All Island
1 May 2020 07:45,3599,-,All Island
1 May 2020 08:00,3715,-,All Island
1 May 2020 08:15,3855,-,All Island
1 May 2020 08:30,3940,-,All Island
1 May 2020 08:45,4017,-,All Island
1 May 2020 09:00,4065,-,All Island
1 May 2020 09:15,4113,-,All Island
1 May 2020 09:30,4133,-,All Island
1 May 2020 09:45,4139,-,All Island
1 May 2020 10:00,4159,-,All Island
1 May 2020 10:15,4181,-,All Island
1 May 2020 10:30,4180,-,All Island
1 May 2020 10:45,4193,-,All Island
1 May 2020 11:00,4221,-,All Island
1 May 2020 11:15,4214,-,All Island
1 May 2020 11:30,4224,-,All Island
1 May 2020 11:45,4287,-,All Island
1 May 2020 12:00,4282,-,All Island
1 May 2020 12:15,4316,-,All Island
1 May 2020 12:30,4364,-,All Island
1 May 2020 12:45,4400,-,All Island
1 May 2020 13:00,4417,-,All Island
1 May 2020 13:15,4383,-,All Island
1 May 2020 13:30,4315,-,All Island
1 May 2020 13:45,4262,-,All Island
1 May 2020 14:00,4212,-,All Island
1 May 2020 14:15,4178,-,All Island
1 May 2020 14:30,4182,-,All Island
1 May 2020 14:45,4126,-,All Island
1 May 2020 15:00,4086,-,All Island
1 May 2020 15:15,4103,-,All Island
1 May 2020 15:30,4073,-,All Island
1 May 2020 15:45,4089,-,All Island
1 May 2020 16:00,4073,-,All Island
1 May 2020 16:15,4151,-,All Island
1 May 2020 16:30,4215,-,All Island
1 May 2020 16:45,4292,-,All Island
1 May 2020 17:00,4416,-,All Island
1 May 2020 17:15,4459,-,All Island
1 May 2020 17:30,4550,-,All Island
1 May 2020 17:45,4569,-,All Island
1 May 2020 18:00,4580,-,All Island
1 May 2020 18:15,4563,-,All Island
1 May 2020 18:30,4495,-,All Island
1 May 2020 18:45,4326,-,All Island
1 May 2020 19:00,4338,-,All Island
1 May 2020 19:15,4317,-,All Island
1 May 2020 19:30,4220,-,All Island
1 May 2020 19:45,4159,-,All Island
1 May 2020 20:00,4124,-,All Island
1 May 2020 20:15,4092,-,All Island
1 May 2020 20:30,4052,-,All Island
1 May 2020 20:45,4034,-,All Island
1 May 2020 21:00,4019,-,All Island
1 May 2020 21:15,4072,-,All Island
1 May 2020 21:30,4102,-,All Island
1 May 2020 21:45,4054,-,All Island
1 May 2020 22:00,3963,-,All Island
1 May 2020 22:15,3887,-,All Island
1 May 2020 22:30,3828,-,All Island
1 May 2020 22:45,3725,-,All Island
1 May 2020 23:00,3643,-,All Island
1 May 2020 23:15,3553,-,All Island
1 May 2020 23:30,3485,-,All Island
1 May 2020 23:45,3419,-,All Island
2 May 2020 00:00,3371,-,All Island
2 May 2020 00:15,3335,-,All Island
2 May 2020 00:30,3274,-,All Island
2 May 2020 00:45,3212,-,All Island
2 May 2020 01:00,3145,-,All Island
2 May 2020 01:15,3113,-,All Island
2 May 2020 01:30,3050,-,All Island
2 May 2020 01:45,3016,-,All Island
2 May 2020 02:00,2978,-,All Island
2 May 2020 02:15,2954,-,All Island
2 May 2020 02:30,2928,-,All Island
2 May 2020 02:45,2912,-,All Island
2 May 2020 03:00,2888,-,All Island
2 May 2020 03:15,2867,-,All Island
2 May 2020 03:30,2855,-,All Island
2 May 2020 03:45,2838,-,All Island
2 May 2020 04:00,2842,-,All Island
2 May 2020 04:15,2847,-,All Island
2 May 2020 04:30,2841,-,All Island
2 May 2020 04:45,2852,-,All Island
2 May 2020 05:00,2851,-,All Island
2 May 2020 05:15,2867,-,All Island
2 May 2020 05:30,2841,-,All Island
2 May 2020 05:45,2805,-,All Island
2 May 2020 06:00,2809,-,All Island
2 May 2020 06:15,2858,-,All Island
2 May 2020 06:30,2877,-,All Island
2 May 2020 06:45,2927,-,All Island
2 May 2020 07:00,2991,-,All Island
2 May 2020 07:15,3072,-,All Island
2 May 2020 07:30,3122,-,All Island
2 May 2020 07:45,3182,-,All Island
2 May 2020 08:00,3243,-,All Island
2 May 2020 08:15,3333,-,All Island
2 May 2020 08:30,3403,-,All Island
2 May 2020 08:45,3450,-,All Island
2 May 2020 09:00,3508,-,All Island
2 May 2020 09:15,3578,-,All Island
2 May 2020 09:30,3629,-,All Island
2 May 2020 09:45,3692,-,All Island
2 May 2020 10:00,3741,-,All Island
2 May 2020 10:15,3803,-,All Island
2 May 2020 10:30,3841,-,All Island
2 May 2020 10:45,3882,-,All Island
2 May 2020 11:00,3922,-,All Island
2 May 2020 11:15,3934,-,All Island
2 May 2020 11:30,3965,-,All Island
2 May 2020 11:45,3974,-,All Island
2 May 2020 12:00,3998,-,All Island
2 May 2020 12:15,4026,-,All Island
2 May 2020 12:30,4045,-,All Island
2 May 2020 12:45,4066,-,All Island
2 May 2020 13:00,4053,-,All Island
2 May 2020 13:15,4024,-,All Island
2 May 2020 13:30,3991,-,All Island
2 May 2020 13:45,3943,-,All Island
2 May 2020 14:00,3901,-,All Island
2 May 2020 14:15,3870,-,All Island
2 May 2020 14:30,3829,-,All Island
2 May 2020 14:45,3799,-,All Island
2 May 2020 15:00,3756,-,All Island
2 May 2020 15:15,3747,-,All Island
2 May 2020 15:30,3737,-,All Island
2 May 2020 15:45,3729,-,All Island
2 May 2020 16:00,3738,-,All Island
2 May 2020 16:15,3779,-,All Island
2 May 2020 16:30,3808,-,All Island
2 May 2020 16:45,3882,-,All Island
2 May 2020 17:00,3983,-,All Island
2 May 2020 17:15,4107,-,All Island
2 May 2020 17:30,4185,-,All Island
2 May 2020 17:45,4266,-,All Island
2 May 2020 18:00,4311,-,All Island
2 May 2020 18:15,4305,-,All Island
2 May 2020 18:30,4298,-,All Island
2 May 2020 18:45,4275,-,All Island
2 May 2020 19:00,4237,-,All Island
2 May 2020 19:15,4197,-,All Island
2 May 2020 19:30,4128,-,All Island
2 May 2020 19:45,4091,-,All Island
2 May 2020 20:00,4023,-,All Island
2 May 2020 20:15,3967,-,All Island
2 May 2020 20:30,3908,-,All Island
2 May 2020 20:45,3874,-,All Island
2 May 2020 21:00,3872,-,All Island
2 May 2020 21:15,3893,-,All Island
2 May 2020 21:30,3955,-,All Island
2 May 2020 21:45,3910,-,All Island
2 May 2020 22:00,3849,-,All Island
2 May 2020 22:15,3761,-,All Island
2 May 2020 22:30,3692,-,All Island
2 May 2020 22:45,3599,-,All Island
2 May 2020 23:00,3512,-,All Island
2 May 2020 23:15,3443,-,All Island
2 May 2020 23:30,3376,-,All Island
2 May 2020 23:45,3296,-,All Island
3 May 2020 00:00,3259,-,All Island
3 May 2020 00:15,3241,-,All Island
3 May 2020 00:30,3185,-,All Island
3 May 2020 00:45,3129,-,All Island
3 May 2020 01:00,3081,-,All Island
3 May 2020 01:15,3042,-,All Island
3 May 2020 01:30,2979,-,All Island
3 May 2020 01:45,2941,-,All Island
3 May 2020 02:00,2918,-,All Island
3 May 2020 02:15,2915,-,All Island
3 May 2020 02:30,2869,-,All Island
3 May 2020 02:45,2854,-,All Island
3 May 2020 03:00,2822,-,All Island
3 May 2020 03:15,2806,-,All Island
3 May 2020 03:30,2779,-,All Island
3 May 2020 03:45,2773,-,All Island
3 May 2020 04:00,2757,-,All Island
3 May 2020 04:15,2767,-,All Island
3 May 2020 04:30,2752,-,All Island
3 May 2020 04:45,2759,-,All Island
3 May 2020 05:00,2766,-,All Island
3 May 2020 05:15,2762,-,All Island
3 May 2020 05:30,2739,-,All Island
3 May 2020 05:45,2708,-,All Island
3 May 2020 06:00,2706,-,All Island
3 May 2020 06:15,2738,-,All Island
3 May 2020 06:30,2745,-,All Island
3 May 2020 06:45,2778,-,All Island
3 May 2020 07:00,2804,-,All Island
3 May 2020 07:15,2852,-,All Island
3 May 2020 07:30,2885,-,All Island
3 May 2020 07:45,2951,-,All Island
3 May 2020 08:00,3016,-,All Island
3 May 2020 08:15,3088,-,All Island
3 May 2020 08:30,3150,-,All Island
3 May 2020 08:45,3214,-,All Island
3 May 2020 09:00,3299,-,All Island
3 May 2020 09:15,3368,-,All Island
3 May 2020 09:30,3444,-,All Island
3 May 2020 09:45,3529,-,All Island
3 May 2020 10:00,3586,-,All Island
3 May 2020 10:15,3669,-,All Island
3 May 2020 10:30,3730,-,All Island
3 May 2020 10:45,3784,-,All Island
3 May 2020 11:00,3827,-,All Island
3 May 2020 11:15,3860,-,All Island
3 May 2020 11:30,3891,-,All Island
3 May 2020 11:45,3925,-,All Island
3 May 2020 12:00,3987,-,All Island
3 May 2020 12:15,4036,-,All Island
3 May 2020 12:30,4067,-,All Island
3 May 2020 12:45,4091,-,All Island
3 May 2020 13:00,4109,-,All Island
3 May 2020 13:15,4078,-,All Island
3 May 2020 13:30,4038,-,All Island
3 May 2020 13:45,3985,-,All Island
3 May 2020 14:00,3949,-,All Island
3 May 2020 14:15,3899,-,All Island
3 May 2020 14:30,3858,-,All Island
3 May 2020 14:45,3824,-,All Island
3 May 2020 15:00,3804,-,All Island
3 May 2020 15:15,3775,-,All Island
3 May 2020 15:30,3772,-,All Island
3 May 2020 15:45,3777,-,All Island
3 May 2020 16:00,3800,-,All Island
3 May 2020 16:15,3828,-,All Island
3 May 2020 16:30,3867,-,All Island
3 May 2020 16:45,3908,-,All Island
3 May 2020 17:00,3980,-,All Island
3 May 2020 17:15,4048,-,All Island
3 May 2020 17:30,4103,-,All Island
3 May 2020 17:45,4123,-,All Island
3 May 2020 18:00,4118,-,All Island
3 May 2020 18:15,4096,-,All Island
3 May 2020 18:30,4054,-,All Island
3 May 2020 18:45,4026,-,All Island
3 May 2020 19:00,3985,-,All Island
3 May 2020 19:15,3944,-,All Island
3 May 2020 19:30,3882,-,All Island
3 May 2020 19:45,3827,-,All Island
3 May 2020 20:00,3790,-,All Island
3 May 2020 20:15,3754,-,All Island
3 May 2020 20:30,3726,-,All Island
3 May 2020 20:45,3702,-,All Island
3 May 2020 21:00,3700,-,All Island
3 May 2020 21:15,3725,-,All Island
3 May 2020 21:30,3790,-,All Island
3 May 2020 21:45,3755,-,All Island
3 May 2020 22:00,3708,-,All Island
3 May 2020 22:15,3650,-,All Island
3 May 2020 22:30,3551,-,All Island
3 May 2020 22:45,3448,-,All Island
3 May 2020 23:00,3377,-,All Island
3 May 2020 23:15,3314,-,All Island
3 May 2020 23:30,3232,-,All Island
3 May 2020 23:45,3169,-,All Island
4 May 2020 00:00,3124,-,All Island
4 May 2020 00:15,3114,-,All Island
4 May 2020 00:30,3059,-,All Island
4 May 2020 00:45,3000,-,All Island
4 May 2020 01:00,2955,-,All Island
4 May 2020 01:15,2929,-,All Island
4 May 2020 01:30,2888,-,All Island
4 May 2020 01:45,2862,-,All Island
4 May 2020 02:00,2832,-,All Island
4 May 2020 02:15,2805,-,All Island
4 May 2020 02:30,2790,-,All Island
4 May 2020 02:45,2753,-,All Island
4 May 2020 03:00,2723,-,All Island
4 May 2020 03:15,2713,-,All Island
4 May 2020 03:30,2707,-,All Island
4 May 2020 03:45,2689,-,All Island
4 May 2020 04:00,2689,-,All Island
4 May 2020 04:15,2705,-,All Island
4 May 2020 04:30,2721,-,All Island
4 May 2020 04:45,2722,-,All Island
4 May 2020 05:00,2734,-,All Island
4 May 2020 05:15,2749,-,All Island
4 May 2020 05:30,2725,-,All Island
4 May 2020 05:45,2689,-,All Island
4 May 2020 06:00,2705,-,All Island
4 May 2020 06:15,2779,-,All Island
4 May 2020 06:30,2806,-,All Island
4 May 2020 06:45,2851,-,All Island
4 May 2020 07:00,2929,-,All Island
4 May 2020 07:15,3015,-,All Island
4 May 2020 07:30,3079,-,All Island
4 May 2020 07:45,3140,-,All Island
4 May 2020 08:00,3223,-,All Island
4 May 2020 08:15,3316,-,All Island
4 May 2020 08:30,3380,-,All Island
4 May 2020 08:45,3462,-,All Island
4 May 2020 09:00,3522,-,All Island
4 May 2020 09:15,3582,-,All Island
4 May 2020 09:30,3636,-,All Island
4 May 2020 09:45,3698,-,All Island
4 May 2020 10:00,3749,-,All Island
4 May 2020 10:15,3786,-,All Island
4 May 2020 10:30,3827,-,All Island
4 May 2020 10:45,3855,-,All Island
4 May 2020 11:00,3894,-,All Island
4 May 2020 11:15,3917,-,All Island
4 May 2020 11:30,3922,-,All Island
4 May 2020 11:45,3931,-,All Island
4 May 2020 12:00,3968,-,All Island
4 May 2020 12:15,3995,-,All Island
4 May 2020 12:30,4010,-,All Island
4 May 2020 12:45,4021,-,All Island
4 May 2020 13:00,4027,-,All Island
4 May 2020 13:15,3996,-,All Island
4 May 2020 13:30,3951,-,All Island
4 May 2020 13:45,3911,-,All Island
4 May 2020 14:00,3851,-,All Island
4 May 2020 14:15,3798,-,All Island
4 May 2020 14:30,3780,-,All Island
4 May 2020 14:45,3745,-,All Island
4 May 2020 15:00,3718,-,All Island
4 May 2020 15:15,3713,-,All Island
4 May 2020 15:30,3692,-,All Island
4 May 2020 15:45,3672,-,All Island
4 May 2020 16:00,3699,-,All Island
4 May 2020 16:15,3717,-,All Island
4 May 2020 16:30,3800,-,All Island
4 May 2020 16:45,3893,-,All Island
4 May 2020 17:00,4011,-,All Island
4 May 2020 17:15,4101,-,All Island
4 May 2020 17:30,4191,-,All Island
4 May 2020 17:45,4237,-,All Island
4 May 2020 18:00,4273,-,All Island
4 May 2020 18:15,4225,-,All Island
4 May 2020 18:30,4167,-,All Island
4 May 2020 18:45,4141,-,All Island
4 May 2020 19:00,4085,-,All Island
4 May 2020 19:15,4030,-,All Island
4 May 2020 19:30,3960,-,All Island
4 May 2020 19:45,3914,-,All Island
4 May 2020 20:00,3901,-,All Island
4 May 2020 20:15,3855,-,All Island
4 May 2020 20:30,3818,-,All Island
4 May 2020 20:45,3809,-,All Island
4 May 2020 21:00,3822,-,All Island
4 May 2020 21:15,3825,-,All Island
4 May 2020 21:30,3901,-,All Island
4 May 2020 21:45,3891,-,All Island
4 May 2020 22:00,3810,-,All Island
4 May 2020 22:15,3748,-,All Island
4 May 2020 22:30,3657,-,All Island
4 May 2020 22:45,3548,-,All Island
4 May 2020 23:00,3446,-,All Island
4 May 2020 23:15,3354,-,All Island
4 May 2020 23:30,3245,-,All Island
4 May 2020 23:45,3165,-,All Island
5 May 2020 00:00,3089,-,All Island
5 May 2020 00:15,3065,-,All Island
5 May 2020 00:30,3015,-,All Island
5 May 2020 00:45,2956,-,All Island
5 May 2020 01:00,2923,-,All Island
5 May 2020 01:15,2877,-,All Island
5 May 2020 01:30,2832,-,All Island
5 May 2020 01:45,2802,-,All Island
5 May 2020 02:00,2788,-,All Island
5 May 2020 02:15,2768,-,All Island
5 May 2020 02:30,2742,-,All Island
5 May 2020 02:45,2715,-,All Island
5 May 2020 03:00,2717,-,All Island
5 May 2020 03:15,2714,-,All Island
5 May 2020 03:30,2693,-,All Island
5 May 2020 03:45,2668,-,All Island
5 May 2020 04:00,2652,-,All Island
5 May 2020 04:15,2666,-,All Island
5 May 2020 04:30,2676,-,All Island
5 May 2020 04:45,2658,-,All Island
5 May 2020 05:00,2679,-,All Island
5 May 2020 05:15,2708,-,All Island
5 May 2020 05:30,2692,-,All Island
5 May 2020 05:45,2686,-,All Island
5 May 2020 06:00,2724,-,All Island
5 May 2020 06:15,2838,-,All Island
5 May 2020 06:30,2894,-,All Island
5 May 2020 06:45,2965,-,All Island
5 May 2020 07:00,3083,-,All Island
5 May 2020 07:15,3244,-,All Island
5 May 2020 07:30,3330,-,All Island
5 May 2020 07:45,3446,-,All Island
5 May 2020 08:00,3575,-,All Island
5 May 2020 08:15,3718,-,All Island
5 May 2020 08:30,3838,-,All Island
5 May 2020 08:45,3899,-,All Island
5 May 2020 09:00,3943,-,All Island
5 May 2020 09:15,3975,-,All Island
5 May 2020 09:30,4032,-,All Island
5 May 2020 09:45,4056,-,All Island
5 May 2020 10:00,4098,-,All Island
5 May 2020 10:15,4068,-,All Island
5 May 2020 10:30,4116,-,All Island
5 May 2020 10:45,4140,-,All Island
5 May 2020 11:00,4135,-,All Island
5 May 2020 11:15,4143,-,All Island
5 May 2020 11:30,4139,-,All Island
5 May 2020 11:45,4168,-,All Island
5 May 2020 12:00,4181,-,All Island
5 May 2020 12:15,4188,-,All Island
5 May 2020 12:30,4245,-,All Island
5 May 2020 12:45,4271,-,All Island
5 May 2020 13:00,4317,-,All Island
5 May 2020 13:15,4255,-,All Island
5 May 2020 13:30,4197,-,All Island
5 May 2020 13:45,4148,-,All Island
5 May 2020 14:00,4075,-,All Island
5 May 2020 14:15,4065,-,All Island
5 May 2020 14:30,4051,-,All Island
5 May 2020 14:45,4038,-,All Island
5 May 2020 15:00,4011,-,All Island
5 May 2020 15:15,4048,-,All Island
5 May 2020 15:30,4043,-,All Island
5 May 2020 15:45,4048,-,All Island
5 May 2020 16:00,4086,-,All Island
5 May 2020 16:15,4138,-,All Island
5 May 2020 16:30,4199,-,All Island
5 May 2020 16:45,4304,-,All Island
5 May 2020 17:00,4412,-,All Island
5 May 2020 17:15,4475,-,All Island
5 May 2020 17:30,4553,-,All Island
5 May 2020 17:45,4609,-,All Island
5 May 2020 18:00,4592,-,All Island
5 May 2020 18:15,4541,-,All Island
5 May 2020 18:30,4490,-,All Island
5 May 2020 18:45,4409,-,All Island
5 May 2020 19:00,4363,-,All Island
5 May 2020 19:15,4319,-,All Island
5 May 2020 19:30,4240,-,All Island
5 May 2020 19:45,4221,-,All Island
5 May 2020 20:00,4146,-,All Island
5 May 2020 20:15,4144,-,All Island
5 May 2020 20:30,4122,-,All Island
5 May 2020 20:45,4088,-,All Island
5 May 2020 21:00,4108,-,All Island
5 May 2020 21:15,4122,-,All Island
5 May 2020 21:30,4143,-,All Island
5 May 2020 21:45,4117,-,All Island
5 May 2020 22:00,4081,-,All Island
5 May 2020 22:15,3976,-,All Island
5 May 2020 22:30,3873,-,All Island
5 May 2020 22:45,3753,-,All Island
5 May 2020 23:00,3648,-,All Island
5 May 2020 23:15,3536,-,All Island
5 May 2020 23:30,3430,-,All Island
5 May 2020 23:45,3344,-,All Island
6 May 2020 00:00,3282,-,All Island
6 May 2020 00:15,3261,-,All Island
6 May 2020 00:30,3198,-,All Island
6 May 2020 00:45,3135,-,All Island
6 May 2020 01:00,3115,-,All Island
6 May 2020 01:15,3058,-,All Island
6 May 2020 01:30,3012,-,All Island
6 May 2020 01:45,2994,-,All Island
6 May 2020 02:00,2953,-,All Island
6 May 2020 02:15,2937,-,All Island
6 May 2020 02:30,2899,-,All Island
6 May 2020 02:45,2885,-,All Island
6 May 2020 03:00,2861,-,All Island
6 May 2020 03:15,2841,-,All Island
6 May 2020 03:30,2805,-,All Island
6 May 2020 03:45,2806,-,All Island
6 May 2020 04:00,2790,-,All Island
6 May 2020 04:15,2812,-,All Island
6 May 2020 04:30,2828,-,All Island
6 May 2020 04:45,2856,-,All Island
6 May 2020 05:00,2892,-,All Island
6 May 2020 05:15,2909,-,All Island
6 May 2020 05:30,2855,-,All Island
6 May 2020 05:45,2852,-,All Island
6 May 2020 06:00,2892,-,All Island
6 May 2020 06:15,2984,-,All Island
6 May 2020 06:30,3044,-,All Island
6 May 2020 06:45,3118,-,All Island
6 May 2020 07:00,3234,-,All Island
6 May 2020 07:15,3372,-,All Island
6 May 2020 07:30,3482,-,All Island
6 May 2020 07:45,3598,-,All Island
6 May 2020 08:00,3714,-,All Island
6 May 2020 08:15,3864,-,All Island
6 May 2020 08:30,3944,-,All Island
6 May 2020 08:45,4013,-,All Island
6 May 2020 09:00,4063,-,All Island
6 May 2020 09:15,4093,-,All Island
6 May 2020 09:30,4120,-,All Island
6 May 2020 09:45,4139,-,All Island
6 May 2020 10:00,4138,-,All Island
6 May 2020 10:15,4135,-,All Island
6 May 2020 10:30,4128,-,All Island
6 May 2020 10:45,4120,-,All Island
6 May 2020 11:00,4126,-,All Island
6 May 2020 11:15,4133,-,All Island
6 May 2020 11:30,4143,-,All Island
6 May 2020 11:45,4162,-,All Island
6 May 2020 12:00,4183,-,All Island
6 May 2020 12:15,4216,-,All Island
6 May 2020 12:30,4255,-,All Island
6 May 2020 12:45,4279,-,All Island
6 May 2020 13:00,4307,-,All Island
6 May 2020 13:15,4247,-,All Island
6 May 2020 13:30,4160,-,All Island
6 May 2020 13:45,4150,-,All Island
6 May 2020 14:00,4111,-,All Island
6 May 2020 14:15,4065,-,All Island
6 May 2020 14:30,4044,-,All Island
6 May 2020 14:45,4002,-,All Island
6 May 2020 15:00,4014,-,All Island
6 May 2020 15:15,4013,-,All Island
6 May 2020 15:30,4017,-,All Island
6 May 2020 15:45,4022,-,All Island
6 May 2020 16:00,4049,-,All Island
6 May 2020 16:15,4096,-,All Island
6 May 2020 16:30,4155,-,All Island
6 May 2020 16:45,4269,-,All Island
6 May 2020 17:00,4367,-,All Island
6 May 2020 17:15,4470,-,All Island
6 May 2020 17:30,4557,-,All Island
6 May 2020 17:45,4587,-,All Island
6 May 2020 18:00,4577,-,All Island
6 May 2020 18:15,4544,-,All Island
6 May 2020 18:30,4500,-,All Island
6 May 2020 18:45,4436,-,All Island
6 May 2020 19:00,4379,-,All Island
6 May 2020 19:15,4328,-,All Island
6 May 2020 19:30,4254,-,All Island
6 May 2020 19:45,4209,-,All Island
6 May 2020 20:00,4172,-,All Island
6 May 2020 20:15,4117,-,All Island
6 May 2020 20:30,4107,-,All Island
6 May 2020 20:45,4081,-,All Island
6 May 2020 21:00,4075,-,All Island
6 May 2020 21:15,4079,-,All Island
6 May 2020 21:30,4088,-,All Island
6 May 2020 21:45,4086,-,All Island
6 May 2020 22:00,4017,-,All Island
6 May 2020 22:15,3926,-,All Island
6 May 2020 22:30,3827,-,All Island
6 May 2020 22:45,3726,-,All Island
6 May 2020 23:00,3627,-,All Island
6 May 2020 23:15,3518,-,All Island
6 May 2020 23:30,3418,-,All Island
6 May 2020 23:45,3316,-,All Island
7 May 2020 00:00,3266,-,All Island
7 May 2020 00:15,3243,-,All Island
7 May 2020 00:30,3205,-,All Island
7 May 2020 00:45,3169,-,All Island
7 May 2020 01:00,3109,-,All Island
7 May 2020 01:15,3067,-,All Island
7 May 2020 01:30,3003,-,All Island
7 May 2020 01:45,2962,-,All Island
7 May 2020 02:00,2950,-,All Island
7 May 2020 02:15,2942,-,All Island
7 May 2020 02:30,2912,-,All Island
7 May 2020 02:45,2877,-,All Island
7 May 2020 03:00,2854,-,All Island
