DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 October 2023 00:00,3635,-,All Island
1 October 2023 00:15,3635,-,All Island
1 October 2023 00:30,3596,-,All Island
1 October 2023 00:45,3540,-,All Island
1 October 2023 01:00,3479,-,All Island
1 October 2023 01:15,3460,-,All Island
1 October 2023 01:30,3413,-,All Island
1 October 2023 01:45,3403,-,All Island
1 October 2023 02:00,3352,-,All Island
1 October 2023 02:15,3375,-,All Island
1 October 2023 02:30,3328,-,All Island
1 October 2023 02:45,3290,-,All Island
1 October 2023 03:00,3259,-,All Island
1 October 2023 03:15,3265,-,All Island
1 October 2023 03:30,3248,-,All Island
1 October 2023 03:45,3225,-,All Island
1 October 2023 04:00,3206,-,All Island
1 October 2023 04:15,3170,-,All Island
1 October 2023 04:30,3178,-,All Island
1 October 2023 04:45,3194,-,All Island
1 October 2023 05:00,3186,-,All Island
1 October 2023 05:15,3208,-,All Island
1 October 2023 05:30,3211,-,All Island
1 October 2023 05:45,3214,-,All Island
1 October 2023 06:00,3250,-,All Island
1 October 2023 06:15,3311,-,All Island
1 October 2023 06:30,3337,-,All Island
1 October 2023 06:45,3379,-,All Island
1 October 2023 07:00,3430,-,All Island
1 October 2023 07:15,3492,-,All Island
1 October 2023 07:30,3500,-,All Island
1 October 2023 07:45,3560,-,All Island
1 October 2023 08:00,3654,-,All Island
1 October 2023 08:15,3776,-,All Island
1 October 2023 08:30,3865,-,All Island
1 October 2023 08:45,3951,-,All Island
1 October 2023 09:00,4033,-,All Island
1 October 2023 09:15,4120,-,All Island
1 October 2023 09:30,4170,-,All Island
1 October 2023 09:45,4240,-,All Island
1 October 2023 10:00,4280,-,All Island
1 October 2023 10:15,4330,-,All Island
1 October 2023 10:30,4340,-,All Island
1 October 2023 10:45,4356,-,All Island
1 October 2023 11:00,4349,-,All Island
1 October 2023 11:15,4315,-,All Island
1 October 2023 11:30,4337,-,All Island
1 October 2023 11:45,4342,-,All Island
1 October 2023 12:00,4337,-,All Island
1 October 2023 12:15,4347,-,All Island
1 October 2023 12:30,4352,-,All Island
1 October 2023 12:45,4360,-,All Island
1 October 2023 13:00,4319,-,All Island
1 October 2023 13:15,4328,-,All Island
1 October 2023 13:30,4288,-,All Island
1 October 2023 13:45,4254,-,All Island
1 October 2023 14:00,4167,-,All Island
1 October 2023 14:15,4162,-,All Island
1 October 2023 14:30,4136,-,All Island
1 October 2023 14:45,4142,-,All Island
1 October 2023 15:00,4103,-,All Island
1 October 2023 15:15,4106,-,All Island
1 October 2023 15:30,4134,-,All Island
1 October 2023 15:45,4172,-,All Island
1 October 2023 16:00,4185,-,All Island
1 October 2023 16:15,4209,-,All Island
1 October 2023 16:30,4263,-,All Island
1 October 2023 16:45,4353,-,All Island
1 October 2023 17:00,4413,-,All Island
1 October 2023 17:15,4486,-,All Island
1 October 2023 17:30,4537,-,All Island
1 October 2023 17:45,4593,-,All Island
1 October 2023 18:00,4609,-,All Island
1 October 2023 18:15,4634,-,All Island
1 October 2023 18:30,4645,-,All Island
1 October 2023 18:45,4660,-,All Island
1 October 2023 19:00,4684,-,All Island
1 October 2023 19:15,4746,-,All Island
1 October 2023 19:30,4829,-,All Island
1 October 2023 19:45,4835,-,All Island
1 October 2023 20:00,4795,-,All Island
1 October 2023 20:15,4757,-,All Island
1 October 2023 20:30,4657,-,All Island
1 October 2023 20:45,4572,-,All Island
1 October 2023 21:00,4502,-,All Island
1 October 2023 21:15,4411,-,All Island
1 October 2023 21:30,4303,-,All Island
1 October 2023 21:45,4199,-,All Island
1 October 2023 22:00,4109,-,All Island
1 October 2023 22:15,4034,-,All Island
1 October 2023 22:30,3931,-,All Island
1 October 2023 22:45,3842,-,All Island
1 October 2023 23:00,3736,-,All Island
1 October 2023 23:15,3649,-,All Island
1 October 2023 23:30,3575,-,All Island
1 October 2023 23:45,3499,-,All Island
2 October 2023 00:00,3468,-,All Island
2 October 2023 00:15,3446,-,All Island
2 October 2023 00:30,3390,-,All Island
2 October 2023 00:45,3349,-,All Island
2 October 2023 01:00,3317,-,All Island
2 October 2023 01:15,3298,-,All Island
2 October 2023 01:30,3271,-,All Island
2 October 2023 01:45,3242,-,All Island
2 October 2023 02:00,3238,-,All Island
2 October 2023 02:15,3277,-,All Island
2 October 2023 02:30,3259,-,All Island
2 October 2023 02:45,3229,-,All Island
2 October 2023 03:00,3203,-,All Island
2 October 2023 03:15,3196,-,All Island
2 October 2023 03:30,3197,-,All Island
2 October 2023 03:45,3202,-,All Island
2 October 2023 04:00,3151,-,All Island
2 October 2023 04:15,3175,-,All Island
2 October 2023 04:30,3175,-,All Island
2 October 2023 04:45,3175,-,All Island
2 October 2023 05:00,3175,-,All Island
2 October 2023 05:15,3283,-,All Island
2 October 2023 05:30,3312,-,All Island
2 October 2023 05:45,3366,-,All Island
2 October 2023 06:00,3474,-,All Island
2 October 2023 06:15,3659,-,All Island
2 October 2023 06:30,3767,-,All Island
2 October 2023 06:45,3940,-,All Island
2 October 2023 07:00,4134,-,All Island
2 October 2023 07:15,4413,-,All Island
2 October 2023 07:30,4532,-,All Island
2 October 2023 07:45,4668,-,All Island
2 October 2023 08:00,4775,-,All Island
2 October 2023 08:15,4904,-,All Island
2 October 2023 08:30,4929,-,All Island
2 October 2023 08:45,4958,-,All Island
2 October 2023 09:00,5005,-,All Island
2 October 2023 09:15,5029,-,All Island
2 October 2023 09:30,5039,-,All Island
2 October 2023 09:45,5033,-,All Island
2 October 2023 10:00,5026,-,All Island
2 October 2023 10:15,5010,-,All Island
2 October 2023 10:30,5015,-,All Island
2 October 2023 10:45,5012,-,All Island
2 October 2023 11:00,5012,-,All Island
2 October 2023 11:15,5015,-,All Island
2 October 2023 11:30,4999,-,All Island
2 October 2023 11:45,5003,-,All Island
2 October 2023 12:00,5010,-,All Island
2 October 2023 12:15,5022,-,All Island
2 October 2023 12:30,5024,-,All Island
2 October 2023 12:45,5048,-,All Island
2 October 2023 13:00,5027,-,All Island
2 October 2023 13:15,4977,-,All Island
2 October 2023 13:30,4918,-,All Island
2 October 2023 13:45,4908,-,All Island
2 October 2023 14:00,4883,-,All Island
2 October 2023 14:15,4927,-,All Island
2 October 2023 14:30,4899,-,All Island
2 October 2023 14:45,4915,-,All Island
2 October 2023 15:00,4943,-,All Island
2 October 2023 15:15,4971,-,All Island
2 October 2023 15:30,5027,-,All Island
2 October 2023 15:45,5061,-,All Island
2 October 2023 16:00,5073,-,All Island
2 October 2023 16:15,5137,-,All Island
2 October 2023 16:30,5202,-,All Island
2 October 2023 16:45,5266,-,All Island
2 October 2023 17:00,5290,-,All Island
2 October 2023 17:15,5338,-,All Island
2 October 2023 17:30,5381,-,All Island
2 October 2023 17:45,5383,-,All Island
2 October 2023 18:00,5347,-,All Island
2 October 2023 18:15,5298,-,All Island
2 October 2023 18:30,5220,-,All Island
2 October 2023 18:45,5186,-,All Island
2 October 2023 19:00,5208,-,All Island
2 October 2023 19:15,5262,-,All Island
2 October 2023 19:30,5327,-,All Island
2 October 2023 19:45,5302,-,All Island
2 October 2023 20:00,5276,-,All Island
2 October 2023 20:15,5193,-,All Island
2 October 2023 20:30,5126,-,All Island
2 October 2023 20:45,5034,-,All Island
2 October 2023 21:00,4961,-,All Island
2 October 2023 21:15,4831,-,All Island
2 October 2023 21:30,4710,-,All Island
2 October 2023 21:45,4613,-,All Island
2 October 2023 22:00,4475,-,All Island
2 October 2023 22:15,4355,-,All Island
2 October 2023 22:30,4245,-,All Island
2 October 2023 22:45,4117,-,All Island
2 October 2023 23:00,4017,-,All Island
2 October 2023 23:15,3932,-,All Island
2 October 2023 23:30,3862,-,All Island
2 October 2023 23:45,3773,-,All Island
3 October 2023 00:00,3683,-,All Island
3 October 2023 00:15,3694,-,All Island
3 October 2023 00:30,3620,-,All Island
3 October 2023 00:45,3594,-,All Island
3 October 2023 01:00,3559,-,All Island
3 October 2023 01:15,3535,-,All Island
3 October 2023 01:30,3494,-,All Island
3 October 2023 01:45,3467,-,All Island
3 October 2023 02:00,3453,-,All Island
3 October 2023 02:15,3482,-,All Island
3 October 2023 02:30,3456,-,All Island
