DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 April 2021 00:00,835,999,All Island
1 April 2021 00:15,885,1082,All Island
1 April 2021 00:30,934,1132,All Island
1 April 2021 00:45,984,1134,All Island
1 April 2021 01:00,1221,1161,All Island
1 April 2021 01:15,1274,1220,All Island
1 April 2021 01:30,1327,1310,All Island
1 April 2021 01:45,1380,1360,All Island
1 April 2021 02:00,1433,1417,All Island
1 April 2021 02:15,1463,1492,All Island
1 April 2021 02:30,1493,1537,All Island
1 April 2021 02:45,1524,1598,All Island
1 April 2021 03:00,1554,1651,All Island
1 April 2021 03:15,1579,1711,All Island
1 April 2021 03:30,1605,1723,All Island
1 April 2021 03:45,1630,1739,All Island
1 April 2021 04:00,1656,1815,All Island
1 April 2021 04:15,1686,1809,All Island
1 April 2021 04:30,1717,1853,All Island
1 April 2021 04:45,1748,1947,All Island
1 April 2021 05:00,1779,2020,All Island
1 April 2021 05:15,1803,2010,All Island
1 April 2021 05:30,1826,2002,All Island
1 April 2021 05:45,1850,2052,All Island
1 April 2021 06:00,1873,2056,All Island
1 April 2021 06:15,1899,2071,All Island
1 April 2021 06:30,1924,2064,All Island
1 April 2021 06:45,1949,2058,All Island
1 April 2021 07:00,2079,2077,All Island
1 April 2021 07:15,2090,2098,All Island
1 April 2021 07:30,2100,2076,All Island
1 April 2021 07:45,2111,2121,All Island
1 April 2021 08:00,2121,2099,All Island
1 April 2021 08:15,2130,2046,All Island
1 April 2021 08:30,2138,2009,All Island
1 April 2021 08:45,2147,2011,All Island
1 April 2021 09:00,2156,1933,All Island
1 April 2021 09:15,2158,1898,All Island
1 April 2021 09:30,2160,1926,All Island
1 April 2021 09:45,2163,1939,All Island
1 April 2021 10:00,2165,1895,All Island
1 April 2021 10:15,2161,1850,All Island
1 April 2021 10:30,2157,1751,All Island
1 April 2021 10:45,2153,1738,All Island
1 April 2021 11:00,2149,1718,All Island
1 April 2021 11:15,2142,1647,All Island
1 April 2021 11:30,2135,1616,All Island
1 April 2021 11:45,2128,1529,All Island
1 April 2021 12:00,2121,1504,All Island
1 April 2021 12:15,2110,1537,All Island
1 April 2021 12:30,2099,1532,All Island
1 April 2021 12:45,2089,1543,All Island
1 April 2021 13:00,2146,1571,All Island
1 April 2021 13:15,2149,1584,All Island
1 April 2021 13:30,2152,1583,All Island
1 April 2021 13:45,2155,1590,All Island
1 April 2021 14:00,2158,1570,All Island
1 April 2021 14:15,2176,1556,All Island
1 April 2021 14:30,2195,1595,All Island
1 April 2021 14:45,2214,1544,All Island
1 April 2021 15:00,2232,1564,All Island
1 April 2021 15:15,2251,1564,All Island
1 April 2021 15:30,2269,1597,All Island
1 April 2021 15:45,2288,1601,All Island
1 April 2021 16:00,2306,1620,All Island
1 April 2021 16:15,2315,1629,All Island
1 April 2021 16:30,2324,1602,All Island
1 April 2021 16:45,2334,1601,All Island
1 April 2021 17:00,2343,1570,All Island
1 April 2021 17:15,2310,1575,All Island
1 April 2021 17:30,2277,1537,All Island
1 April 2021 17:45,2244,1570,All Island
1 April 2021 18:00,2211,1566,All Island
1 April 2021 18:15,2166,1577,All Island
1 April 2021 18:30,2120,1533,All Island
1 April 2021 18:45,2074,1474,All Island
1 April 2021 19:00,2143,1441,All Island
1 April 2021 19:15,2062,1441,All Island
1 April 2021 19:30,1980,1464,All Island
1 April 2021 19:45,1898,1448,All Island
1 April 2021 20:00,1817,1453,All Island
1 April 2021 20:15,1779,1499,All Island
1 April 2021 20:30,1741,1508,All Island
1 April 2021 20:45,1704,1621,All Island
1 April 2021 21:00,1666,1660,All Island
1 April 2021 21:15,1666,1657,All Island
1 April 2021 21:30,1665,1691,All Island
1 April 2021 21:45,1665,1719,All Island
1 April 2021 22:00,1665,1724,All Island
1 April 2021 22:15,1673,1692,All Island
1 April 2021 22:30,1681,1660,All Island
1 April 2021 22:45,1689,1596,All Island
1 April 2021 23:00,1697,1535,All Island
1 April 2021 23:15,1687,1504,All Island
1 April 2021 23:30,1677,1470,All Island
1 April 2021 23:45,1666,1417,All Island
2 April 2021 00:00,1656,1392,All Island
2 April 2021 00:15,1654,1385,All Island
2 April 2021 00:30,1651,1317,All Island
2 April 2021 00:45,1648,1348,All Island
2 April 2021 01:00,1554,1336,All Island
2 April 2021 01:15,1513,1317,All Island
2 April 2021 01:30,1471,1257,All Island
2 April 2021 01:45,1430,1230,All Island
2 April 2021 02:00,1389,1278,All Island
2 April 2021 02:15,1362,1256,All Island
2 April 2021 02:30,1334,1228,All Island
2 April 2021 02:45,1307,1236,All Island
2 April 2021 03:00,1280,1259,All Island
2 April 2021 03:15,1262,1222,All Island
2 April 2021 03:30,1244,1202,All Island
2 April 2021 03:45,1226,1200,All Island
2 April 2021 04:00,1209,1138,All Island
2 April 2021 04:15,1182,1067,All Island
2 April 2021 04:30,1156,1046,All Island
2 April 2021 04:45,1130,1036,All Island
2 April 2021 05:00,1103,1033,All Island
2 April 2021 05:15,1105,983,All Island
2 April 2021 05:30,1107,964,All Island
2 April 2021 05:45,1109,986,All Island
2 April 2021 06:00,1111,1026,All Island
2 April 2021 06:15,1113,1028,All Island
2 April 2021 06:30,1114,1090,All Island
2 April 2021 06:45,1116,1077,All Island
2 April 2021 07:00,1055,1029,All Island
2 April 2021 07:15,1033,1023,All Island
2 April 2021 07:30,1012,1044,All Island
2 April 2021 07:45,990,1077,All Island
2 April 2021 08:00,968,1047,All Island
2 April 2021 08:15,954,1016,All Island
2 April 2021 08:30,941,1005,All Island
2 April 2021 08:45,927,954,All Island
2 April 2021 09:00,914,885,All Island
2 April 2021 09:15,891,828,All Island
2 April 2021 09:30,868,789,All Island
2 April 2021 09:45,845,779,All Island
2 April 2021 10:00,822,788,All Island
2 April 2021 10:15,818,800,All Island
2 April 2021 10:30,814,809,All Island
2 April 2021 10:45,809,857,All Island
2 April 2021 11:00,805,866,All Island
2 April 2021 11:15,804,823,All Island
2 April 2021 11:30,802,843,All Island
2 April 2021 11:45,801,820,All Island
2 April 2021 12:00,800,791,All Island
2 April 2021 12:15,809,763,All Island
2 April 2021 12:30,818,793,All Island
2 April 2021 12:45,827,781,All Island
2 April 2021 13:00,909,782,All Island
2 April 2021 13:15,896,800,All Island
2 April 2021 13:30,884,823,All Island
2 April 2021 13:45,871,799,All Island
2 April 2021 14:00,859,818,All Island
2 April 2021 14:15,847,824,All Island
2 April 2021 14:30,835,874,All Island
2 April 2021 14:45,824,867,All Island
2 April 2021 15:00,812,838,All Island
2 April 2021 15:15,802,877,All Island
2 April 2021 15:30,793,928,All Island
2 April 2021 15:45,784,873,All Island
2 April 2021 16:00,774,873,All Island
2 April 2021 16:15,778,860,All Island
2 April 2021 16:30,782,847,All Island
2 April 2021 16:45,786,881,All Island
2 April 2021 17:00,790,872,All Island
2 April 2021 17:15,793,900,All Island
2 April 2021 17:30,796,901,All Island
2 April 2021 17:45,799,940,All Island
2 April 2021 18:00,803,915,All Island
2 April 2021 18:15,812,958,All Island
2 April 2021 18:30,821,950,All Island
2 April 2021 18:45,830,970,All Island
2 April 2021 19:00,946,960,All Island
2 April 2021 19:15,928,989,All Island
2 April 2021 19:30,909,1044,All Island
2 April 2021 19:45,890,1152,All Island
2 April 2021 20:00,872,1229,All Island
2 April 2021 20:15,859,1303,All Island
2 April 2021 20:30,845,1312,All Island
2 April 2021 20:45,832,1317,All Island
2 April 2021 21:00,819,1338,All Island
2 April 2021 21:15,792,1377,All Island
2 April 2021 21:30,766,1351,All Island
2 April 2021 21:45,739,1281,All Island
2 April 2021 22:00,713,1311,All Island
2 April 2021 22:15,691,1300,All Island
2 April 2021 22:30,669,1295,All Island
2 April 2021 22:45,648,1248,All Island
2 April 2021 23:00,626,1182,All Island
2 April 2021 23:15,615,1143,All Island
2 April 2021 23:30,603,1129,All Island
2 April 2021 23:45,592,1074,All Island
3 April 2021 00:00,580,990,All Island
3 April 2021 00:15,571,1002,All Island
3 April 2021 00:30,561,974,All Island
3 April 2021 00:45,552,915,All Island
3 April 2021 01:00,599,866,All Island
3 April 2021 01:15,588,821,All Island
3 April 2021 01:30,577,794,All Island
3 April 2021 01:45,566,737,All Island
3 April 2021 02:00,555,712,All Island
3 April 2021 02:15,546,667,All Island
3 April 2021 02:30,537,665,All Island
3 April 2021 02:45,528,637,All Island
3 April 2021 03:00,519,579,All Island
3 April 2021 03:15,506,554,All Island
3 April 2021 03:30,493,518,All Island
3 April 2021 03:45,480,476,All Island
3 April 2021 04:00,467,446,All Island
3 April 2021 04:15,454,442,All Island
3 April 2021 04:30,440,425,All Island
3 April 2021 04:45,427,407,All Island
3 April 2021 05:00,413,389,All Island
3 April 2021 05:15,410,393,All Island
3 April 2021 05:30,408,379,All Island
3 April 2021 05:45,405,361,All Island
3 April 2021 06:00,402,339,All Island
3 April 2021 06:15,395,324,All Island
3 April 2021 06:30,389,302,All Island
3 April 2021 06:45,382,292,All Island
3 April 2021 07:00,395,284,All Island
3 April 2021 07:15,395,278,All Island
3 April 2021 07:30,395,281,All Island
3 April 2021 07:45,395,279,All Island
3 April 2021 08:00,394,280,All Island
3 April 2021 08:15,379,246,All Island
3 April 2021 08:30,363,225,All Island
3 April 2021 08:45,347,192,All Island
3 April 2021 09:00,331,166,All Island
3 April 2021 09:15,319,140,All Island
3 April 2021 09:30,306,111,All Island
3 April 2021 09:45,294,90,All Island
3 April 2021 10:00,282,84,All Island
3 April 2021 10:15,271,104,All Island
3 April 2021 10:30,259,111,All Island
3 April 2021 10:45,248,131,All Island
3 April 2021 11:00,237,159,All Island
3 April 2021 11:15,242,177,All Island
3 April 2021 11:30,247,191,All Island
3 April 2021 11:45,253,211,All Island
3 April 2021 12:00,258,202,All Island
3 April 2021 12:15,255,192,All Island
3 April 2021 12:30,253,183,All Island
3 April 2021 12:45,250,193,All Island
3 April 2021 13:00,203,191,All Island
3 April 2021 13:15,197,185,All Island
