DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 April 2022 00:00,1415,1268,All Island
1 April 2022 00:15,1399,1154,All Island
1 April 2022 00:30,1383,1166,All Island
1 April 2022 00:45,1366,1096,All Island
1 April 2022 01:00,1301,1045,All Island
1 April 2022 01:15,1292,1084,All Island
1 April 2022 01:30,1283,1084,All Island
1 April 2022 01:45,1275,1042,All Island
1 April 2022 02:00,1266,987,All Island
1 April 2022 02:15,1247,980,All Island
1 April 2022 02:30,1228,994,All Island
1 April 2022 02:45,1209,950,All Island
1 April 2022 03:00,1189,871,All Island
1 April 2022 03:15,1165,841,All Island
1 April 2022 03:30,1141,803,All Island
1 April 2022 03:45,1118,763,All Island
1 April 2022 04:00,1094,759,All Island
1 April 2022 04:15,1080,784,All Island
1 April 2022 04:30,1065,782,All Island
1 April 2022 04:45,1051,766,All Island
1 April 2022 05:00,1037,808,All Island
1 April 2022 05:15,1028,836,All Island
1 April 2022 05:30,1019,824,All Island
1 April 2022 05:45,1009,818,All Island
1 April 2022 06:00,1000,856,All Island
1 April 2022 06:15,984,834,All Island
1 April 2022 06:30,968,806,All Island
1 April 2022 06:45,952,825,All Island
1 April 2022 07:00,917,819,All Island
1 April 2022 07:15,916,814,All Island
1 April 2022 07:30,916,827,All Island
1 April 2022 07:45,915,778,All Island
1 April 2022 08:00,914,745,All Island
1 April 2022 08:15,888,743,All Island
1 April 2022 08:30,863,671,All Island
1 April 2022 08:45,837,597,All Island
1 April 2022 09:00,811,525,All Island
1 April 2022 09:15,780,479,All Island
1 April 2022 09:30,748,470,All Island
1 April 2022 09:45,717,483,All Island
1 April 2022 10:00,686,507,All Island
1 April 2022 10:15,679,541,All Island
1 April 2022 10:30,672,594,All Island
1 April 2022 10:45,666,645,All Island
1 April 2022 11:00,659,691,All Island
1 April 2022 11:15,655,749,All Island
1 April 2022 11:30,651,774,All Island
1 April 2022 11:45,648,829,All Island
1 April 2022 12:00,644,833,All Island
1 April 2022 12:15,649,878,All Island
1 April 2022 12:30,654,874,All Island
1 April 2022 12:45,659,816,All Island
1 April 2022 13:00,637,872,All Island
1 April 2022 13:15,659,939,All Island
1 April 2022 13:30,681,1004,All Island
1 April 2022 13:45,703,1058,All Island
1 April 2022 14:00,725,1078,All Island
1 April 2022 14:15,744,1092,All Island
1 April 2022 14:30,763,1146,All Island
1 April 2022 14:45,781,1116,All Island
1 April 2022 15:00,800,1102,All Island
1 April 2022 15:15,852,1247,All Island
1 April 2022 15:30,903,1256,All Island
1 April 2022 15:45,954,1287,All Island
1 April 2022 16:00,1006,1285,All Island
1 April 2022 16:15,1064,1343,All Island
1 April 2022 16:30,1122,1332,All Island
1 April 2022 16:45,1179,1404,All Island
1 April 2022 17:00,1237,1362,All Island
1 April 2022 17:15,1261,1408,All Island
1 April 2022 17:30,1285,1309,All Island
1 April 2022 17:45,1309,1360,All Island
1 April 2022 18:00,1333,1346,All Island
1 April 2022 18:15,1313,1283,All Island
1 April 2022 18:30,1292,1283,All Island
1 April 2022 18:45,1272,1303,All Island
1 April 2022 19:00,1435,1285,All Island
1 April 2022 19:15,1416,1283,All Island
1 April 2022 19:30,1397,1160,All Island
1 April 2022 19:45,1377,1138,All Island
1 April 2022 20:00,1358,1059,All Island
1 April 2022 20:15,1331,1074,All Island
1 April 2022 20:30,1304,1071,All Island
1 April 2022 20:45,1277,1044,All Island
1 April 2022 21:00,1250,1026,All Island
1 April 2022 21:15,1237,1016,All Island
1 April 2022 21:30,1225,1068,All Island
1 April 2022 21:45,1212,1051,All Island
1 April 2022 22:00,1199,1013,All Island
1 April 2022 22:15,1185,1029,All Island
1 April 2022 22:30,1171,1006,All Island
1 April 2022 22:45,1156,1013,All Island
1 April 2022 23:00,1142,953,All Island
1 April 2022 23:15,1134,940,All Island
1 April 2022 23:30,1125,852,All Island
1 April 2022 23:45,1116,832,All Island
2 April 2022 00:00,1107,819,All Island
2 April 2022 00:15,1103,777,All Island
2 April 2022 00:30,1099,826,All Island
2 April 2022 00:45,1095,811,All Island
2 April 2022 01:00,1123,796,All Island
2 April 2022 01:15,1116,797,All Island
2 April 2022 01:30,1109,822,All Island
2 April 2022 01:45,1102,852,All Island
2 April 2022 02:00,1095,856,All Island
2 April 2022 02:15,1078,852,All Island
2 April 2022 02:30,1060,864,All Island
2 April 2022 02:45,1042,876,All Island
2 April 2022 03:00,1024,878,All Island
2 April 2022 03:15,1019,846,All Island
2 April 2022 03:30,1013,848,All Island
2 April 2022 03:45,1008,871,All Island
2 April 2022 04:00,1003,878,All Island
2 April 2022 04:15,1003,893,All Island
2 April 2022 04:30,1003,885,All Island
2 April 2022 04:45,1003,878,All Island
2 April 2022 05:00,1003,857,All Island
2 April 2022 05:15,997,924,All Island
2 April 2022 05:30,992,922,All Island
2 April 2022 05:45,986,874,All Island
2 April 2022 06:00,980,849,All Island
2 April 2022 06:15,971,845,All Island
2 April 2022 06:30,961,875,All Island
2 April 2022 06:45,951,857,All Island
2 April 2022 07:00,939,825,All Island
2 April 2022 07:15,928,834,All Island
2 April 2022 07:30,917,800,All Island
2 April 2022 07:45,906,823,All Island
2 April 2022 08:00,894,819,All Island
2 April 2022 08:15,882,826,All Island
2 April 2022 08:30,870,806,All Island
2 April 2022 08:45,858,757,All Island
2 April 2022 09:00,846,739,All Island
2 April 2022 09:15,830,728,All Island
2 April 2022 09:30,815,713,All Island
2 April 2022 09:45,800,807,All Island
2 April 2022 10:00,784,777,All Island
2 April 2022 10:15,782,799,All Island
2 April 2022 10:30,779,838,All Island
2 April 2022 10:45,776,824,All Island
2 April 2022 11:00,774,899,All Island
2 April 2022 11:15,770,898,All Island
2 April 2022 11:30,767,939,All Island
2 April 2022 11:45,763,971,All Island
2 April 2022 12:00,760,876,All Island
2 April 2022 12:15,761,880,All Island
2 April 2022 12:30,763,852,All Island
2 April 2022 12:45,764,836,All Island
2 April 2022 13:00,883,808,All Island
2 April 2022 13:15,889,841,All Island
2 April 2022 13:30,894,824,All Island
2 April 2022 13:45,900,857,All Island
2 April 2022 14:00,906,893,All Island
2 April 2022 14:15,909,859,All Island
2 April 2022 14:30,912,949,All Island
2 April 2022 14:45,915,854,All Island
2 April 2022 15:00,918,955,All Island
2 April 2022 15:15,917,1021,All Island
2 April 2022 15:30,916,886,All Island
2 April 2022 15:45,915,886,All Island
2 April 2022 16:00,914,904,All Island
2 April 2022 16:15,918,945,All Island
2 April 2022 16:30,922,1035,All Island
2 April 2022 16:45,926,956,All Island
2 April 2022 17:00,930,974,All Island
2 April 2022 17:15,924,986,All Island
2 April 2022 17:30,918,1038,All Island
2 April 2022 17:45,911,1006,All Island
2 April 2022 18:00,905,920,All Island
2 April 2022 18:15,876,764,All Island
2 April 2022 18:30,847,682,All Island
2 April 2022 18:45,817,734,All Island
2 April 2022 19:00,772,761,All Island
2 April 2022 19:15,742,675,All Island
2 April 2022 19:30,712,564,All Island
2 April 2022 19:45,682,579,All Island
2 April 2022 20:00,652,555,All Island
2 April 2022 20:15,638,543,All Island
2 April 2022 20:30,624,541,All Island
2 April 2022 20:45,609,548,All Island
2 April 2022 21:00,595,524,All Island
2 April 2022 21:15,572,510,All Island
2 April 2022 21:30,549,523,All Island
2 April 2022 21:45,526,515,All Island
2 April 2022 22:00,504,494,All Island
2 April 2022 22:15,484,487,All Island
2 April 2022 22:30,465,440,All Island
2 April 2022 22:45,445,406,All Island
2 April 2022 23:00,426,370,All Island
2 April 2022 23:15,403,342,All Island
2 April 2022 23:30,380,333,All Island
2 April 2022 23:45,357,314,All Island
3 April 2022 00:00,334,294,All Island
3 April 2022 00:15,318,280,All Island
3 April 2022 00:30,302,273,All Island
3 April 2022 00:45,287,257,All Island
3 April 2022 01:00,213,222,All Island
3 April 2022 01:15,200,199,All Island
3 April 2022 01:30,187,177,All Island
3 April 2022 01:45,173,157,All Island
3 April 2022 02:00,160,145,All Island
3 April 2022 02:15,147,134,All Island
3 April 2022 02:30,135,108,All Island
3 April 2022 02:45,122,101,All Island
3 April 2022 03:00,110,81,All Island
3 April 2022 03:15,107,75,All Island
3 April 2022 03:30,105,67,All Island
3 April 2022 03:45,102,54,All Island
3 April 2022 04:00,100,46,All Island
3 April 2022 04:15,98,47,All Island
3 April 2022 04:30,96,51,All Island
3 April 2022 04:45,94,47,All Island
3 April 2022 05:00,92,46,All Island
3 April 2022 05:15,90,47,All Island
3 April 2022 05:30,88,42,All Island
3 April 2022 05:45,86,41,All Island
3 April 2022 06:00,84,46,All Island
3 April 2022 06:15,84,47,All Island
