DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 January 2020 00:00,3778,-,All Island
1 January 2020 00:15,3759,-,All Island
1 January 2020 00:30,3693,-,All Island
1 January 2020 00:45,3638,-,All Island
1 January 2020 01:00,3603,-,All Island
1 January 2020 01:15,3561,-,All Island
1 January 2020 01:30,3503,-,All Island
1 January 2020 01:45,3436,-,All Island
1 January 2020 02:00,3395,-,All Island
1 January 2020 02:15,3339,-,All Island
1 January 2020 02:30,3279,-,All Island
1 January 2020 02:45,3215,-,All Island
1 January 2020 03:00,3163,-,All Island
1 January 2020 03:15,3130,-,All Island
1 January 2020 03:30,3103,-,All Island
1 January 2020 03:45,3085,-,All Island
1 January 2020 04:00,3066,-,All Island
1 January 2020 04:15,3055,-,All Island
1 January 2020 04:30,3024,-,All Island
1 January 2020 04:45,2977,-,All Island
1 January 2020 05:00,2981,-,All Island
1 January 2020 05:15,2985,-,All Island
1 January 2020 05:30,2973,-,All Island
1 January 2020 05:45,2972,-,All Island
1 January 2020 06:00,2995,-,All Island
1 January 2020 06:15,3043,-,All Island
1 January 2020 06:30,3063,-,All Island
1 January 2020 06:45,3080,-,All Island
1 January 2020 07:00,3096,-,All Island
1 January 2020 07:15,3136,-,All Island
1 January 2020 07:30,3144,-,All Island
1 January 2020 07:45,3170,-,All Island
1 January 2020 08:00,3202,-,All Island
1 January 2020 08:15,3200,-,All Island
1 January 2020 08:30,3197,-,All Island
1 January 2020 08:45,3217,-,All Island
1 January 2020 09:00,3258,-,All Island
1 January 2020 09:15,3329,-,All Island
1 January 2020 09:30,3413,-,All Island
1 January 2020 09:45,3488,-,All Island
1 January 2020 10:00,3584,-,All Island
1 January 2020 10:15,3690,-,All Island
1 January 2020 10:30,3763,-,All Island
1 January 2020 10:45,3847,-,All Island
1 January 2020 11:00,3919,-,All Island
1 January 2020 11:15,4017,-,All Island
1 January 2020 11:30,4073,-,All Island
1 January 2020 11:45,4138,-,All Island
1 January 2020 12:00,4211,-,All Island
1 January 2020 12:15,4253,-,All Island
1 January 2020 12:30,4313,-,All Island
1 January 2020 12:45,4356,-,All Island
1 January 2020 13:00,4373,-,All Island
1 January 2020 13:15,4381,-,All Island
1 January 2020 13:30,4382,-,All Island
1 January 2020 13:45,4347,-,All Island
1 January 2020 14:00,4330,-,All Island
1 January 2020 14:15,4292,-,All Island
1 January 2020 14:30,4286,-,All Island
1 January 2020 14:45,4239,-,All Island
1 January 2020 15:00,4256,-,All Island
1 January 2020 15:15,4262,-,All Island
1 January 2020 15:30,4262,-,All Island
1 January 2020 15:45,4352,-,All Island
1 January 2020 16:00,4404,-,All Island
1 January 2020 16:15,4497,-,All Island
1 January 2020 16:30,4609,-,All Island
1 January 2020 16:45,4770,-,All Island
1 January 2020 17:00,4862,-,All Island
1 January 2020 17:15,4965,-,All Island
1 January 2020 17:30,4975,-,All Island
1 January 2020 17:45,4961,-,All Island
1 January 2020 18:00,4945,-,All Island
1 January 2020 18:15,4903,-,All Island
1 January 2020 18:30,4847,-,All Island
1 January 2020 18:45,4761,-,All Island
1 January 2020 19:00,4694,-,All Island
1 January 2020 19:15,4650,-,All Island
1 January 2020 19:30,4614,-,All Island
1 January 2020 19:45,4580,-,All Island
1 January 2020 20:00,4547,-,All Island
1 January 2020 20:15,4482,-,All Island
1 January 2020 20:30,4418,-,All Island
1 January 2020 20:45,4342,-,All Island
1 January 2020 21:00,4317,-,All Island
1 January 2020 21:15,4257,-,All Island
1 January 2020 21:30,4179,-,All Island
1 January 2020 21:45,4076,-,All Island
1 January 2020 22:00,4012,-,All Island
1 January 2020 22:15,3929,-,All Island
1 January 2020 22:30,3879,-,All Island
1 January 2020 22:45,3749,-,All Island
1 January 2020 23:00,3730,-,All Island
1 January 2020 23:15,3739,-,All Island
1 January 2020 23:30,3685,-,All Island
1 January 2020 23:45,3594,-,All Island
2 January 2020 00:00,3524,-,All Island
2 January 2020 00:15,3460,-,All Island
2 January 2020 00:30,3379,-,All Island
2 January 2020 00:45,3300,-,All Island
2 January 2020 01:00,3221,-,All Island
2 January 2020 01:15,3164,-,All Island
2 January 2020 01:30,3083,-,All Island
2 January 2020 01:45,3051,-,All Island
2 January 2020 02:00,2992,-,All Island
2 January 2020 02:15,2963,-,All Island
2 January 2020 02:30,2926,-,All Island
2 January 2020 02:45,2881,-,All Island
2 January 2020 03:00,2850,-,All Island
2 January 2020 03:15,2865,-,All Island
2 January 2020 03:30,2856,-,All Island
2 January 2020 03:45,2879,-,All Island
2 January 2020 04:00,2871,-,All Island
2 January 2020 04:15,2863,-,All Island
2 January 2020 04:30,2864,-,All Island
2 January 2020 04:45,2858,-,All Island
2 January 2020 05:00,2856,-,All Island
2 January 2020 05:15,2898,-,All Island
2 January 2020 05:30,2946,-,All Island
2 January 2020 05:45,3023,-,All Island
2 January 2020 06:00,3110,-,All Island
2 January 2020 06:15,3244,-,All Island
2 January 2020 06:30,3303,-,All Island
2 January 2020 06:45,3447,-,All Island
2 January 2020 07:00,3563,-,All Island
2 January 2020 07:15,3719,-,All Island
2 January 2020 07:30,3812,-,All Island
2 January 2020 07:45,3945,-,All Island
2 January 2020 08:00,4027,-,All Island
2 January 2020 08:15,4146,-,All Island
2 January 2020 08:30,4194,-,All Island
2 January 2020 08:45,4282,-,All Island
2 January 2020 09:00,4425,-,All Island
2 January 2020 09:15,4514,-,All Island
2 January 2020 09:30,4605,-,All Island
2 January 2020 09:45,4671,-,All Island
2 January 2020 10:00,4715,-,All Island
2 January 2020 10:15,4782,-,All Island
2 January 2020 10:30,4863,-,All Island
2 January 2020 10:45,4904,-,All Island
2 January 2020 11:00,4943,-,All Island
2 January 2020 11:15,5027,-,All Island
2 January 2020 11:30,5055,-,All Island
2 January 2020 11:45,5097,-,All Island
2 January 2020 12:00,5141,-,All Island
2 January 2020 12:15,5151,-,All Island
2 January 2020 12:30,5193,-,All Island
2 January 2020 12:45,5190,-,All Island
2 January 2020 13:00,5195,-,All Island
2 January 2020 13:15,5169,-,All Island
2 January 2020 13:30,5120,-,All Island
2 January 2020 13:45,5068,-,All Island
2 January 2020 14:00,5050,-,All Island
2 January 2020 14:15,5028,-,All Island
2 January 2020 14:30,5008,-,All Island
2 January 2020 14:45,5010,-,All Island
2 January 2020 15:00,5019,-,All Island
2 January 2020 15:15,5040,-,All Island
2 January 2020 15:30,5060,-,All Island
2 January 2020 15:45,5076,-,All Island
2 January 2020 16:00,5110,-,All Island
2 January 2020 16:15,5202,-,All Island
2 January 2020 16:30,5334,-,All Island
2 January 2020 16:45,5516,-,All Island
2 January 2020 17:00,5634,-,All Island
2 January 2020 17:15,5705,-,All Island
2 January 2020 17:30,5730,-,All Island
2 January 2020 17:45,5727,-,All Island
2 January 2020 18:00,5698,-,All Island
2 January 2020 18:15,5608,-,All Island
2 January 2020 18:30,5552,-,All Island
2 January 2020 18:45,5419,-,All Island
2 January 2020 19:00,5337,-,All Island
2 January 2020 19:15,5283,-,All Island
2 January 2020 19:30,5235,-,All Island
2 January 2020 19:45,5202,-,All Island
2 January 2020 20:00,5094,-,All Island
2 January 2020 20:15,4992,-,All Island
2 January 2020 20:30,4904,-,All Island
2 January 2020 20:45,4830,-,All Island
2 January 2020 21:00,4763,-,All Island
2 January 2020 21:15,4641,-,All Island
2 January 2020 21:30,4562,-,All Island
2 January 2020 21:45,4451,-,All Island
2 January 2020 22:00,4402,-,All Island
2 January 2020 22:15,4261,-,All Island
2 January 2020 22:30,4230,-,All Island
2 January 2020 22:45,4143,-,All Island
2 January 2020 23:00,4100,-,All Island
2 January 2020 23:15,4089,-,All Island
2 January 2020 23:30,4033,-,All Island
2 January 2020 23:45,3940,-,All Island
3 January 2020 00:00,3881,-,All Island
3 January 2020 00:15,3849,-,All Island
3 January 2020 00:30,3709,-,All Island
3 January 2020 00:45,3621,-,All Island
3 January 2020 01:00,3585,-,All Island
3 January 2020 01:15,3589,-,All Island
3 January 2020 01:30,3536,-,All Island
3 January 2020 01:45,3462,-,All Island
3 January 2020 02:00,3386,-,All Island
3 January 2020 02:15,3367,-,All Island
3 January 2020 02:30,3332,-,All Island
3 January 2020 02:45,3290,-,All Island
3 January 2020 03:00,3255,-,All Island
3 January 2020 03:15,3220,-,All Island
3 January 2020 03:30,3184,-,All Island
3 January 2020 03:45,3173,-,All Island
3 January 2020 04:00,3170,-,All Island
3 January 2020 04:15,3184,-,All Island
3 January 2020 04:30,3195,-,All Island
3 January 2020 04:45,3211,-,All Island
3 January 2020 05:00,3216,-,All Island
3 January 2020 05:15,3247,-,All Island
3 January 2020 05:30,3222,-,All Island
3 January 2020 05:45,3233,-,All Island
3 January 2020 06:00,3370,-,All Island
3 January 2020 06:15,3540,-,All Island
3 January 2020 06:30,3627,-,All Island
3 January 2020 06:45,3727,-,All Island
3 January 2020 07:00,3892,-,All Island
3 January 2020 07:15,4089,-,All Island
3 January 2020 07:30,4187,-,All Island
3 January 2020 07:45,4308,-,All Island
3 January 2020 08:00,4439,-,All Island
3 January 2020 08:15,4534,-,All Island
3 January 2020 08:30,4551,-,All Island
3 January 2020 08:45,4602,-,All Island
3 January 2020 09:00,4681,-,All Island
3 January 2020 09:15,4793,-,All Island
3 January 2020 09:30,4867,-,All Island
3 January 2020 09:45,4933,-,All Island
3 January 2020 10:00,4970,-,All Island
3 January 2020 10:15,5004,-,All Island
3 January 2020 10:30,5052,-,All Island
3 January 2020 10:45,5065,-,All Island
3 January 2020 11:00,5085,-,All Island
3 January 2020 11:15,5092,-,All Island
3 January 2020 11:30,5083,-,All Island
3 January 2020 11:45,5079,-,All Island
3 January 2020 12:00,5086,-,All Island
3 January 2020 12:15,5110,-,All Island
3 January 2020 12:30,5104,-,All Island
3 January 2020 12:45,5102,-,All Island
3 January 2020 13:00,5060,-,All Island
3 January 2020 13:15,5015,-,All Island
3 January 2020 13:30,4965,-,All Island
3 January 2020 13:45,4955,-,All Island
3 January 2020 14:00,4955,-,All Island
3 January 2020 14:15,4940,-,All Island
3 January 2020 14:30,4933,-,All Island
3 January 2020 14:45,4928,-,All Island
3 January 2020 15:00,4918,-,All Island
3 January 2020 15:15,4933,-,All Island
3 January 2020 15:30,4941,-,All Island
3 January 2020 15:45,4975,-,All Island
3 January 2020 16:00,5033,-,All Island
3 January 2020 16:15,5123,-,All Island
3 January 2020 16:30,5292,-,All Island
3 January 2020 16:45,5521,-,All Island
3 January 2020 17:00,5668,-,All Island
3 January 2020 17:15,5737,-,All Island
3 January 2020 17:30,5799,-,All Island
3 January 2020 17:45,5793,-,All Island
3 January 2020 18:00,5738,-,All Island
3 January 2020 18:15,5674,-,All Island
3 January 2020 18:30,5619,-,All Island
3 January 2020 18:45,5556,-,All Island
3 January 2020 19:00,5494,-,All Island
3 January 2020 19:15,5428,-,All Island
3 January 2020 19:30,5296,-,All Island
3 January 2020 19:45,5193,-,All Island
3 January 2020 20:00,5145,-,All Island
3 January 2020 20:15,5058,-,All Island
3 January 2020 20:30,4996,-,All Island
3 January 2020 20:45,4894,-,All Island
3 January 2020 21:00,4809,-,All Island
3 January 2020 21:15,4691,-,All Island
3 January 2020 21:30,4610,-,All Island
3 January 2020 21:45,4526,-,All Island
3 January 2020 22:00,4412,-,All Island
3 January 2020 22:15,4310,-,All Island
3 January 2020 22:30,4276,-,All Island
3 January 2020 22:45,4160,-,All Island
3 January 2020 23:00,4143,-,All Island
3 January 2020 23:15,4114,-,All Island
3 January 2020 23:30,4079,-,All Island
3 January 2020 23:45,3990,-,All Island
4 January 2020 00:00,3890,-,All Island
4 January 2020 00:15,3782,-,All Island
4 January 2020 00:30,3687,-,All Island
4 January 2020 00:45,3623,-,All Island
4 January 2020 01:00,3545,-,All Island
4 January 2020 01:15,3518,-,All Island
4 January 2020 01:30,3436,-,All Island
4 January 2020 01:45,3361,-,All Island
4 January 2020 02:00,3328,-,All Island
4 January 2020 02:15,3282,-,All Island
4 January 2020 02:30,3229,-,All Island
4 January 2020 02:45,3210,-,All Island
4 January 2020 03:00,3154,-,All Island
4 January 2020 03:15,3138,-,All Island
4 January 2020 03:30,3129,-,All Island
4 January 2020 03:45,3134,-,All Island
4 January 2020 04:00,3108,-,All Island
4 January 2020 04:15,3116,-,All Island
4 January 2020 04:30,3114,-,All Island
4 January 2020 04:45,3067,-,All Island
4 January 2020 05:00,3061,-,All Island
4 January 2020 05:15,3102,-,All Island
4 January 2020 05:30,3130,-,All Island
4 January 2020 05:45,3151,-,All Island
4 January 2020 06:00,3214,-,All Island
4 January 2020 06:15,3266,-,All Island
4 January 2020 06:30,3300,-,All Island
4 January 2020 06:45,3335,-,All Island
4 January 2020 07:00,3412,-,All Island
4 January 2020 07:15,3543,-,All Island
4 January 2020 07:30,3567,-,All Island
4 January 2020 07:45,3621,-,All Island
4 January 2020 08:00,3685,-,All Island
4 January 2020 08:15,3801,-,All Island
4 January 2020 08:30,3845,-,All Island
4 January 2020 08:45,3911,-,All Island
4 January 2020 09:00,3986,-,All Island
4 January 2020 09:15,4147,-,All Island
4 January 2020 09:30,4217,-,All Island
4 January 2020 09:45,4298,-,All Island
4 January 2020 10:00,4356,-,All Island
4 January 2020 10:15,4422,-,All Island
4 January 2020 10:30,4471,-,All Island
4 January 2020 10:45,4516,-,All Island
4 January 2020 11:00,4542,-,All Island
4 January 2020 11:15,4584,-,All Island
4 January 2020 11:30,4600,-,All Island
4 January 2020 11:45,4601,-,All Island
4 January 2020 12:00,4609,-,All Island
4 January 2020 12:15,4666,-,All Island
4 January 2020 12:30,4668,-,All Island
4 January 2020 12:45,4665,-,All Island
4 January 2020 13:00,4663,-,All Island
4 January 2020 13:15,4662,-,All Island
4 January 2020 13:30,4638,-,All Island
4 January 2020 13:45,4600,-,All Island
4 January 2020 14:00,4583,-,All Island
4 January 2020 14:15,4581,-,All Island
4 January 2020 14:30,4574,-,All Island
4 January 2020 14:45,4556,-,All Island
4 January 2020 15:00,4559,-,All Island
4 January 2020 15:15,4594,-,All Island
4 January 2020 15:30,4597,-,All Island
4 January 2020 15:45,4620,-,All Island
4 January 2020 16:00,4674,-,All Island
4 January 2020 16:15,4806,-,All Island
4 January 2020 16:30,4929,-,All Island
4 January 2020 16:45,5123,-,All Island
4 January 2020 17:00,5299,-,All Island
4 January 2020 17:15,5430,-,All Island
4 January 2020 17:30,5474,-,All Island
4 January 2020 17:45,5465,-,All Island
4 January 2020 18:00,5390,-,All Island
4 January 2020 18:15,5330,-,All Island
4 January 2020 18:30,5280,-,All Island
4 January 2020 18:45,5196,-,All Island
4 January 2020 19:00,5111,-,All Island
4 January 2020 19:15,5038,-,All Island
4 January 2020 19:30,4982,-,All Island
4 January 2020 19:45,4881,-,All Island
4 January 2020 20:00,4825,-,All Island
4 January 2020 20:15,4764,-,All Island
4 January 2020 20:30,4703,-,All Island
4 January 2020 20:45,4647,-,All Island
4 January 2020 21:00,4577,-,All Island
4 January 2020 21:15,4492,-,All Island
4 January 2020 21:30,4442,-,All Island
4 January 2020 21:45,4353,-,All Island
4 January 2020 22:00,4273,-,All Island
4 January 2020 22:15,4196,-,All Island
4 January 2020 22:30,4119,-,All Island
4 January 2020 22:45,4016,-,All Island
4 January 2020 23:00,4000,-,All Island
4 January 2020 23:15,4007,-,All Island
4 January 2020 23:30,3908,-,All Island
4 January 2020 23:45,3790,-,All Island
5 January 2020 00:00,3741,-,All Island
