DATE & TIME, ACTUAL GENERATION(MW), REGION
1 May 2020 00:00,3785,All Island
1 May 2020 00:15,3624,All Island
1 May 2020 00:30,3415,All Island
1 May 2020 00:45,3333,All Island
1 May 2020 01:00,3286,All Island
1 May 2020 01:15,3175,All Island
1 May 2020 01:30,3165,All Island
1 May 2020 01:45,3180,All Island
1 May 2020 02:00,3192,All Island
1 May 2020 02:15,3113,All Island
1 May 2020 02:30,3092,All Island
1 May 2020 02:45,3024,All Island
1 May 2020 03:00,3063,All Island
1 May 2020 03:15,3070,All Island
1 May 2020 03:30,2984,All Island
1 May 2020 03:45,2915,All Island
1 May 2020 04:00,2954,All Island
1 May 2020 04:15,3003,All Island
1 May 2020 04:30,2985,All Island
1 May 2020 04:45,2983,All Island
1 May 2020 05:00,3017,All Island
1 May 2020 05:15,3103,All Island
1 May 2020 05:30,3152,All Island
1 May 2020 05:45,3221,All Island
1 May 2020 06:00,3328,All Island
1 May 2020 06:15,3597,All Island
1 May 2020 06:30,3710,All Island
1 May 2020 06:45,3750,All Island
1 May 2020 07:00,3634,All Island
1 May 2020 07:15,3549,All Island
1 May 2020 07:30,3515,All Island
1 May 2020 07:45,3649,All Island
1 May 2020 08:00,3734,All Island
1 May 2020 08:15,3779,All Island
1 May 2020 08:30,3863,All Island
1 May 2020 08:45,3929,All Island
1 May 2020 09:00,4052,All Island
1 May 2020 09:15,4203,All Island
1 May 2020 09:30,4157,All Island
1 May 2020 09:45,4088,All Island
1 May 2020 10:00,4120,All Island
1 May 2020 10:15,4163,All Island
1 May 2020 10:30,4142,All Island
1 May 2020 10:45,4111,All Island
1 May 2020 11:00,4206,All Island
1 May 2020 11:15,4266,All Island
1 May 2020 11:30,4351,All Island
1 May 2020 11:45,4501,All Island
1 May 2020 12:00,4507,All Island
1 May 2020 12:15,4534,All Island
1 May 2020 12:30,4658,All Island
1 May 2020 12:45,4680,All Island
1 May 2020 13:00,4608,All Island
1 May 2020 13:15,4417,All Island
1 May 2020 13:30,4309,All Island
1 May 2020 13:45,4262,All Island
1 May 2020 14:00,4090,All Island
1 May 2020 14:15,3908,All Island
1 May 2020 14:30,3889,All Island
1 May 2020 14:45,3972,All Island
1 May 2020 15:00,4083,All Island
1 May 2020 15:15,4262,All Island
1 May 2020 15:30,4379,All Island
1 May 2020 15:45,4428,All Island
1 May 2020 16:00,4403,All Island
1 May 2020 16:15,4529,All Island
1 May 2020 16:30,4750,All Island
1 May 2020 16:45,4984,All Island
1 May 2020 17:00,5183,All Island
1 May 2020 17:15,5282,All Island
1 May 2020 17:30,5375,All Island
1 May 2020 17:45,5390,All Island
1 May 2020 18:00,5405,All Island
1 May 2020 18:15,5392,All Island
1 May 2020 18:30,5324,All Island
1 May 2020 18:45,5162,All Island
1 May 2020 19:00,5173,All Island
1 May 2020 19:15,5146,All Island
1 May 2020 19:30,5055,All Island
1 May 2020 19:45,4994,All Island
1 May 2020 20:00,4956,All Island
1 May 2020 20:15,4970,All Island
1 May 2020 20:30,4895,All Island
1 May 2020 20:45,4798,All Island
1 May 2020 21:00,4664,All Island
1 May 2020 21:15,4576,All Island
1 May 2020 21:30,4510,All Island
1 May 2020 21:45,4452,All Island
1 May 2020 22:00,4373,All Island
1 May 2020 22:15,4369,All Island
1 May 2020 22:30,4265,All Island
1 May 2020 22:45,4137,All Island
1 May 2020 23:00,3979,All Island
1 May 2020 23:15,3889,All Island
1 May 2020 23:30,3903,All Island
1 May 2020 23:45,3958,All Island
2 May 2020 00:00,3818,All Island
2 May 2020 00:15,3639,All Island
2 May 2020 00:30,3501,All Island
2 May 2020 00:45,3406,All Island
2 May 2020 01:00,3362,All Island
2 May 2020 01:15,3433,All Island
2 May 2020 01:30,3452,All Island
2 May 2020 01:45,3379,All Island
2 May 2020 02:00,3262,All Island
2 May 2020 02:15,3199,All Island
2 May 2020 02:30,3170,All Island
2 May 2020 02:45,3118,All Island
2 May 2020 03:00,3095,All Island
2 May 2020 03:15,3033,All Island
2 May 2020 03:30,3010,All Island
2 May 2020 03:45,3004,All Island
2 May 2020 04:00,2932,All Island
2 May 2020 04:15,2862,All Island
2 May 2020 04:30,2860,All Island
2 May 2020 04:45,2860,All Island
2 May 2020 05:00,2814,All Island
2 May 2020 05:15,2794,All Island
2 May 2020 05:30,2696,All Island
2 May 2020 05:45,2670,All Island
2 May 2020 06:00,2747,All Island
2 May 2020 06:15,2723,All Island
2 May 2020 06:30,2634,All Island
2 May 2020 06:45,2583,All Island
2 May 2020 07:00,2572,All Island
2 May 2020 07:15,2533,All Island
2 May 2020 07:30,2431,All Island
2 May 2020 07:45,2353,All Island
2 May 2020 08:00,2430,All Island
2 May 2020 08:15,2634,All Island
2 May 2020 08:30,2681,All Island
2 May 2020 08:45,2799,All Island
2 May 2020 09:00,2928,All Island
2 May 2020 09:15,3094,All Island
