DATE & TIME, ACTUAL GENERATION(MW), REGION
1 March 2022 00:00,3768,All Island
1 March 2022 00:15,3805,All Island
1 March 2022 00:30,3819,All Island
1 March 2022 00:45,3825,All Island
1 March 2022 01:00,3697,All Island
1 March 2022 01:15,3611,All Island
1 March 2022 01:30,3558,All Island
1 March 2022 01:45,3538,All Island
1 March 2022 02:00,3546,All Island
1 March 2022 02:15,3581,All Island
1 March 2022 02:30,3546,All Island
1 March 2022 02:45,3513,All Island
1 March 2022 03:00,3564,All Island
1 March 2022 03:15,3631,All Island
1 March 2022 03:30,3671,All Island
1 March 2022 03:45,3586,All Island
1 March 2022 04:00,3586,All Island
1 March 2022 04:15,3575,All Island
1 March 2022 04:30,3561,All Island
1 March 2022 04:45,3572,All Island
1 March 2022 05:00,3594,All Island
1 March 2022 05:15,3634,All Island
1 March 2022 05:30,3760,All Island
1 March 2022 05:45,3905,All Island
1 March 2022 06:00,3955,All Island
1 March 2022 06:15,4039,All Island
1 March 2022 06:30,3952,All Island
1 March 2022 06:45,4097,All Island
1 March 2022 07:00,4464,All Island
1 March 2022 07:15,4901,All Island
1 March 2022 07:30,5055,All Island
1 March 2022 07:45,5182,All Island
1 March 2022 08:00,5200,All Island
1 March 2022 08:15,5326,All Island
1 March 2022 08:30,5398,All Island
1 March 2022 08:45,5496,All Island
1 March 2022 09:00,5468,All Island
1 March 2022 09:15,5401,All Island
1 March 2022 09:30,5390,All Island
1 March 2022 09:45,5349,All Island
1 March 2022 10:00,5285,All Island
1 March 2022 10:15,5235,All Island
1 March 2022 10:30,5210,All Island
1 March 2022 10:45,5191,All Island
1 March 2022 11:00,5157,All Island
1 March 2022 11:15,5137,All Island
1 March 2022 11:30,5107,All Island
1 March 2022 11:45,5084,All Island
1 March 2022 12:00,5150,All Island
1 March 2022 12:15,5221,All Island
1 March 2022 12:30,5250,All Island
1 March 2022 12:45,5199,All Island
1 March 2022 13:00,5237,All Island
1 March 2022 13:15,5203,All Island
1 March 2022 13:30,5167,All Island
1 March 2022 13:45,5226,All Island
1 March 2022 14:00,5286,All Island
1 March 2022 14:15,5315,All Island
1 March 2022 14:30,5279,All Island
1 March 2022 14:45,5266,All Island
1 March 2022 15:00,5305,All Island
1 March 2022 15:15,5400,All Island
1 March 2022 15:30,5482,All Island
